task,layer,variable,var_type,output_dim,r2_mean,r2_std,n_samples
peg_insert,5,peg_velocity,dynamic,3,0.830189,0.006925,82500
peg_insert,5,insertion_depth,dynamic,1,0.816599,0.003823,82500
peg_insert,5,peg_hole_lateral_error,dynamic,1,0.49151,0.075256,82500
peg_insert,5,contact_flag,dynamic,1,0.0,0.0,82500
peg_insert,5,contact_force,dynamic,3,0.0,0.0,82500
peg_insert,5,phase,dynamic,1,0.0,0.0,82500
peg_insert,6,peg_mass,static,1,-0.013758,0.006903,82500
peg_insert,6,peg_static_friction,static,1,-0.019262,0.003712,82500
peg_insert,6,peg_dynamic_friction,static,1,-0.019262,0.003712,82500
peg_insert,6,hole_static_friction,static,1,-0.015375,0.012696,82500
peg_insert,6,hole_dynamic_friction,static,1,-0.015375,0.012696,82500
peg_insert,6,ee_velocity,dynamic,3,0.929518,0.005129,82500
peg_insert,6,peg_velocity,dynamic,3,0.832115,0.007238,82500
peg_insert,6,insertion_depth,dynamic,1,0.822753,0.004748,82500
peg_insert,6,peg_hole_lateral_error,dynamic,1,0.499014,0.073547,82500
peg_insert,6,contact_flag,dynamic,1,0.0,0.0,82500
peg_insert,6,contact_force,dynamic,3,0.0,0.0,82500
peg_insert,6,phase,dynamic,1,0.0,0.0,82500
peg_insert,7,peg_mass,static,1,-0.017346,0.007392,82500
peg_insert,7,peg_static_friction,static,1,-0.01739,0.00723,82500
peg_insert,7,peg_dynamic_friction,static,1,-0.01739,0.00723,82500
peg_insert,7,hole_static_friction,static,1,-0.01459,0.015733,82500
peg_insert,7,hole_dynamic_friction,static,1,-0.01459,0.015733,82500
peg_insert,7,ee_velocity,dynamic,3,0.930206,0.005539,82500
peg_insert,7,peg_velocity,dynamic,3,0.833799,0.006701,82500
peg_insert,7,insertion_depth,dynamic,1,0.861207,0.00401,82500
peg_insert,7,peg_hole_lateral_error,dynamic,1,0.553231,0.084408,82500
peg_insert,7,contact_flag,dynamic,1,0.0,0.0,82500
peg_insert,7,contact_force,dynamic,3,0.0,0.0,82500
peg_insert,7,phase,dynamic,1,0.0,0.0,82500
peg_insert,8,peg_mass,static,1,-0.012906,0.009079,82500
peg_insert,8,peg_static_friction,static,1,-0.019143,0.008924,82500
peg_insert,8,peg_dynamic_friction,static,1,-0.019143,0.008924,82500
peg_insert,8,hole_static_friction,static,1,-0.009152,0.013907,82500
peg_insert,8,hole_dynamic_friction,static,1,-0.009152,0.013907,82500
peg_insert,8,ee_velocity,dynamic,3,0.931489,0.005507,82500
peg_insert,8,peg_velocity,dynamic,3,0.835659,0.007019,82500
peg_insert,8,insertion_depth,dynamic,1,0.873651,0.00519,82500
peg_insert,8,peg_hole_lateral_error,dynamic,1,0.58087,0.081236,82500
peg_insert,8,contact_flag,dynamic,1,0.0,0.0,82500
peg_insert,8,contact_force,dynamic,3,0.0,0.0,82500
peg_insert,8,phase,dynamic,1,0.0,0.0,82500
peg_insert,9,peg_mass,static,1,-0.015565,0.01236,82500
peg_insert,9,peg_static_friction,static,1,-0.016012,0.011181,82500
peg_insert,9,peg_dynamic_friction,static,1,-0.016012,0.011181,82500
peg_insert,9,hole_static_friction,static,1,-0.016809,0.01514,82500
peg_insert,9,hole_dynamic_friction,static,1,-0.016809,0.01514,82500
peg_insert,9,ee_velocity,dynamic,3,0.932442,0.005557,82500
peg_insert,9,peg_velocity,dynamic,3,0.836149,0.006945,82500
peg_insert,9,insertion_depth,dynamic,1,0.887971,0.003613,82500
peg_insert,9,peg_hole_lateral_error,dynamic,1,0.601972,0.078867,82500
peg_insert,9,contact_flag,dynamic,1,0.0,0.0,82500
peg_insert,9,contact_force,dynamic,3,0.0,0.0,82500
peg_insert,9,phase,dynamic,1,0.0,0.0,82500
peg_insert,10,peg_mass,static,1,-0.015113,0.01026,82500
peg_insert,10,peg_static_friction,static,1,-0.019211,0.009116,82500
peg_insert,10,peg_dynamic_friction,static,1,-0.019211,0.009116,82500
peg_insert,10,hole_static_friction,static,1,-0.016136,0.01237,82500
peg_insert,10,hole_dynamic_friction,static,1,-0.016136,0.01237,82500
peg_insert,10,ee_velocity,dynamic,3,0.933854,0.005884,82500
peg_insert,10,peg_velocity,dynamic,3,0.836948,0.006752,82500
peg_insert,10,insertion_depth,dynamic,1,0.896304,0.003251,82500
peg_insert,10,peg_hole_lateral_error,dynamic,1,0.611241,0.081816,82500
peg_insert,10,contact_flag,dynamic,1,0.0,0.0,82500
peg_insert,10,contact_force,dynamic,3,0.0,0.0,82500
peg_insert,10,phase,dynamic,1,0.0,0.0,82500
peg_insert,11,peg_mass,static,1,-0.012733,0.013136,82500
peg_insert,11,peg_static_friction,static,1,-0.012004,0.008175,82500
peg_insert,11,peg_dynamic_friction,static,1,-0.012004,0.008175,82500
peg_insert,11,hole_static_friction,static,1,-0.018088,0.013388,82500
peg_insert,11,hole_dynamic_friction,static,1,-0.018088,0.013388,82500
peg_insert,11,ee_velocity,dynamic,3,0.932139,0.00609,82500
peg_insert,11,peg_velocity,dynamic,3,0.836228,0.007019,82500
peg_insert,11,insertion_depth,dynamic,1,0.909705,0.003383,82500
peg_insert,11,peg_hole_lateral_error,dynamic,1,0.636645,0.088254,82500
peg_insert,11,contact_flag,dynamic,1,0.0,0.0,82500
peg_insert,11,contact_force,dynamic,3,0.0,0.0,82500
peg_insert,11,phase,dynamic,1,0.0,0.0,82500
peg_insert,12,peg_mass,static,1,-0.007823,0.00837,82500
peg_insert,12,peg_static_friction,static,1,-0.011226,0.009798,82500
peg_insert,12,peg_dynamic_friction,static,1,-0.011226,0.009798,82500
peg_insert,12,hole_static_friction,static,1,-0.018042,0.016859,82500
peg_insert,12,hole_dynamic_friction,static,1,-0.018042,0.016859,82500
peg_insert,12,ee_velocity,dynamic,3,0.933984,0.006295,82500
peg_insert,12,peg_velocity,dynamic,3,0.838112,0.006671,82500
peg_insert,12,insertion_depth,dynamic,1,0.918973,0.002546,82500
peg_insert,12,peg_hole_lateral_error,dynamic,1,0.649609,0.095201,82500
peg_insert,12,contact_flag,dynamic,1,0.0,0.0,82500
peg_insert,12,contact_force,dynamic,3,0.0,0.0,82500
peg_insert,12,phase,dynamic,1,0.0,0.0,82500
peg_insert,13,peg_mass,static,1,-0.009633,0.009098,82500
peg_insert,13,peg_static_friction,static,1,-0.010813,0.010121,82500
peg_insert,13,peg_dynamic_friction,static,1,-0.010813,0.010121,82500
peg_insert,13,hole_static_friction,static,1,-0.016169,0.01496,82500
peg_insert,13,hole_dynamic_friction,static,1,-0.016169,0.01496,82500
peg_insert,13,ee_velocity,dynamic,3,0.935181,0.006354,82500
peg_insert,13,peg_velocity,dynamic,3,0.83993,0.006738,82500
peg_insert,13,insertion_depth,dynamic,1,0.927756,0.00192,82500
peg_insert,13,peg_hole_lateral_error,dynamic,1,0.659281,0.099035,82500
peg_insert,13,contact_flag,dynamic,1,0.0,0.0,82500
peg_insert,13,contact_force,dynamic,3,0.0,0.0,82500
peg_insert,13,phase,dynamic,1,0.0,0.0,82500
peg_insert,14,peg_mass,static,1,-0.01052,0.007372,82500
peg_insert,14,peg_static_friction,static,1,-0.013898,0.006882,82500
peg_insert,14,peg_dynamic_friction,static,1,-0.013898,0.006882,82500
peg_insert,14,hole_static_friction,static,1,-0.017141,0.011872,82500
peg_insert,14,hole_dynamic_friction,static,1,-0.017141,0.011872,82500
peg_insert,14,ee_velocity,dynamic,3,0.939277,0.006244,82500
peg_insert,14,peg_velocity,dynamic,3,0.843212,0.006449,82500
peg_insert,14,insertion_depth,dynamic,1,0.930307,0.002322,82500
peg_insert,14,peg_hole_lateral_error,dynamic,1,0.666775,0.100434,82500
peg_insert,14,contact_flag,dynamic,1,0.0,0.0,82500
peg_insert,14,contact_force,dynamic,3,0.0,0.0,82500
peg_insert,14,phase,dynamic,1,0.0,0.0,82500
peg_insert,15,peg_mass,static,1,-0.011558,0.006068,82500
peg_insert,15,peg_static_friction,static,1,-0.015842,0.007808,82500
peg_insert,15,peg_dynamic_friction,static,1,-0.015842,0.007808,82500
peg_insert,15,hole_static_friction,static,1,-0.017788,0.014406,82500
peg_insert,15,hole_dynamic_friction,static,1,-0.017788,0.014406,82500
peg_insert,15,ee_velocity,dynamic,3,0.940145,0.006115,82500
peg_insert,15,peg_velocity,dynamic,3,0.845032,0.005823,82500
peg_insert,15,insertion_depth,dynamic,1,0.935317,0.002446,82500
peg_insert,15,peg_hole_lateral_error,dynamic,1,0.677609,0.100056,82500
peg_insert,15,contact_flag,dynamic,1,0.0,0.0,82500
peg_insert,15,contact_force,dynamic,3,0.0,0.0,82500
peg_insert,15,phase,dynamic,1,0.0,0.0,82500
peg_insert,16,peg_mass,static,1,-0.011011,0.006368,82500
peg_insert,16,peg_static_friction,static,1,-0.016221,0.007602,82500
peg_insert,16,peg_dynamic_friction,static,1,-0.016221,0.007602,82500
peg_insert,16,hole_static_friction,static,1,-0.017467,0.014287,82500
peg_insert,16,hole_dynamic_friction,static,1,-0.017467,0.014287,82500
peg_insert,16,ee_velocity,dynamic,3,0.94227,0.006282,82500
peg_insert,16,peg_velocity,dynamic,3,0.846257,0.00609,82500
peg_insert,16,insertion_depth,dynamic,1,0.938281,0.003236,82500
peg_insert,16,peg_hole_lateral_error,dynamic,1,0.690082,0.101607,82500
peg_insert,16,contact_flag,dynamic,1,0.0,0.0,82500
peg_insert,16,contact_force,dynamic,3,0.0,0.0,82500
peg_insert,16,phase,dynamic,1,0.0,0.0,82500
peg_insert,17,peg_mass,static,1,-0.008576,0.009529,82500
peg_insert,17,peg_static_friction,static,1,-0.014443,0.008345,82500
peg_insert,17,peg_dynamic_friction,static,1,-0.014443,0.008345,82500
peg_insert,17,hole_static_friction,static,1,-0.016902,0.012889,82500
peg_insert,17,hole_dynamic_friction,static,1,-0.016902,0.012889,82500
peg_insert,17,ee_velocity,dynamic,3,0.942632,0.006353,82500
peg_insert,17,peg_velocity,dynamic,3,0.846367,0.006203,82500
peg_insert,17,insertion_depth,dynamic,1,0.941474,0.003037,82500
peg_insert,17,peg_hole_lateral_error,dynamic,1,0.699257,0.09942,82500
peg_insert,17,contact_flag,dynamic,1,0.0,0.0,82500
peg_insert,17,contact_force,dynamic,3,0.0,0.0,82500
peg_insert,17,phase,dynamic,1,0.0,0.0,82500
peg_insert,18,peg_mass,static,1,-0.008939,0.008062,82500
peg_insert,18,peg_static_friction,static,1,-0.012855,0.008418,82500
peg_insert,18,peg_dynamic_friction,static,1,-0.012855,0.008418,82500
peg_insert,18,hole_static_friction,static,1,-0.0153,0.01047,82500
peg_insert,18,hole_dynamic_friction,static,1,-0.0153,0.01047,82500
peg_insert,18,ee_velocity,dynamic,3,0.942699,0.006055,82500
peg_insert,18,peg_velocity,dynamic,3,0.847365,0.006699,82500
peg_insert,18,insertion_depth,dynamic,1,0.943077,0.002879,82500
peg_insert,18,peg_hole_lateral_error,dynamic,1,0.700312,0.100953,82500
peg_insert,18,contact_flag,dynamic,1,0.0,0.0,82500
peg_insert,18,contact_force,dynamic,3,0.0,0.0,82500
peg_insert,18,phase,dynamic,1,0.0,0.0,82500
peg_insert,19,peg_mass,static,1,-0.007992,0.006917,82500
peg_insert,19,peg_static_friction,static,1,-0.014695,0.006665,82500
peg_insert,19,peg_dynamic_friction,static,1,-0.014695,0.006665,82500
peg_insert,19,hole_static_friction,static,1,-0.014251,0.011565,82500
peg_insert,19,hole_dynamic_friction,static,1,-0.014251,0.011565,82500
peg_insert,19,ee_velocity,dynamic,3,0.943361,0.005883,82500
peg_insert,19,peg_velocity,dynamic,3,0.847913,0.006329,82500
peg_insert,19,insertion_depth,dynamic,1,0.94179,0.002616,82500
peg_insert,19,peg_hole_lateral_error,dynamic,1,0.702718,0.098873,82500
peg_insert,19,contact_flag,dynamic,1,0.0,0.0,82500
peg_insert,19,contact_force,dynamic,3,0.0,0.0,82500
peg_insert,19,phase,dynamic,1,0.0,0.0,82500
peg_insert,20,peg_mass,static,1,-0.009024,0.00981,82500
peg_insert,20,peg_static_friction,static,1,-0.013646,0.007335,82500
peg_insert,20,peg_dynamic_friction,static,1,-0.013646,0.007335,82500
peg_insert,20,hole_static_friction,static,1,-0.012766,0.013946,82500
peg_insert,20,hole_dynamic_friction,static,1,-0.012766,0.013946,82500
peg_insert,20,ee_velocity,dynamic,3,0.942664,0.005762,82500
peg_insert,20,peg_velocity,dynamic,3,0.847331,0.006219,82500
peg_insert,20,insertion_depth,dynamic,1,0.945064,0.002323,82500
peg_insert,20,peg_hole_lateral_error,dynamic,1,0.704169,0.096713,82500
peg_insert,20,contact_flag,dynamic,1,0.0,0.0,82500
peg_insert,20,contact_force,dynamic,3,0.0,0.0,82500
peg_insert,20,phase,dynamic,1,0.0,0.0,82500
peg_insert,21,peg_mass,static,1,-0.009365,0.011248,82500
peg_insert,21,peg_static_friction,static,1,-0.016441,0.0052,82500
peg_insert,21,peg_dynamic_friction,static,1,-0.016441,0.0052,82500
peg_insert,21,hole_static_friction,static,1,-0.010553,0.012765,82500
peg_insert,21,hole_dynamic_friction,static,1,-0.010553,0.012765,82500
peg_insert,21,ee_velocity,dynamic,3,0.942645,0.005602,82500
peg_insert,21,peg_velocity,dynamic,3,0.847361,0.006549,82500
peg_insert,21,insertion_depth,dynamic,1,0.943332,0.002732,82500
peg_insert,21,peg_hole_lateral_error,dynamic,1,0.70071,0.097983,82500
peg_insert,21,contact_flag,dynamic,1,0.0,0.0,82500
peg_insert,21,contact_force,dynamic,3,0.0,0.0,82500
peg_insert,21,phase,dynamic,1,0.0,0.0,82500
peg_insert,22,peg_mass,static,1,-0.007824,0.011976,82500
peg_insert,22,peg_static_friction,static,1,-0.01617,0.003965,82500
peg_insert,22,peg_dynamic_friction,static,1,-0.01617,0.003965,82500
peg_insert,22,hole_static_friction,static,1,-0.013148,0.010843,82500
peg_insert,22,hole_dynamic_friction,static,1,-0.013148,0.010843,82500
peg_insert,22,ee_velocity,dynamic,3,0.939889,0.005833,82500
peg_insert,22,peg_velocity,dynamic,3,0.844988,0.006913,82500
peg_insert,22,insertion_depth,dynamic,1,0.942768,0.002602,82500
peg_insert,22,peg_hole_lateral_error,dynamic,1,0.697158,0.097479,82500
peg_insert,22,contact_flag,dynamic,1,0.0,0.0,82500
peg_insert,22,contact_force,dynamic,3,0.0,0.0,82500
peg_insert,22,phase,dynamic,1,0.0,0.0,82500
peg_insert,23,peg_mass,static,1,-0.007767,0.010423,82500
peg_insert,23,peg_static_friction,static,1,-0.015328,0.006394,82500
peg_insert,23,peg_dynamic_friction,static,1,-0.015328,0.006394,82500
peg_insert,23,hole_static_friction,static,1,-0.012423,0.01235,82500
peg_insert,23,hole_dynamic_friction,static,1,-0.012423,0.01235,82500
peg_insert,23,ee_velocity,dynamic,3,0.935763,0.0062,82500
peg_insert,23,peg_velocity,dynamic,3,0.841783,0.007266,82500
peg_insert,23,insertion_depth,dynamic,1,0.940189,0.002399,82500
peg_insert,23,peg_hole_lateral_error,dynamic,1,0.691999,0.097378,82500
peg_insert,23,contact_flag,dynamic,1,0.0,0.0,82500
peg_insert,23,contact_force,dynamic,3,0.0,0.0,82500
peg_insert,23,phase,dynamic,1,0.0,0.0,82500
reach,0,ee_velocity,dynamic,3,0.307014,0.022207,35400
reach,0,ee_acceleration,dynamic,3,0.069642,0.008592,35400
reach,0,ee_to_target_distance,dynamic,1,0.729119,0.018833,35400
reach,0,phase,dynamic,1,0.366505,0.044303,35400
reach,1,ee_velocity,dynamic,3,0.36826,0.01493,35400
reach,1,ee_acceleration,dynamic,3,0.107022,0.007022,35400
reach,1,ee_to_target_distance,dynamic,1,0.753676,0.025257,35400
reach,1,phase,dynamic,1,0.425759,0.05845,35400
reach,2,ee_velocity,dynamic,3,0.447408,0.016314,35400
reach,2,ee_acceleration,dynamic,3,0.162208,0.014865,35400
reach,2,ee_to_target_distance,dynamic,1,0.781992,0.021876,35400
reach,2,phase,dynamic,1,0.443769,0.053315,35400
reach,3,ee_velocity,dynamic,3,0.49366,0.015465,35400
reach,3,ee_acceleration,dynamic,3,0.201949,0.009243,35400
reach,3,ee_to_target_distance,dynamic,1,0.806911,0.017001,35400
reach,3,phase,dynamic,1,0.460361,0.046094,35400
reach,4,ee_velocity,dynamic,3,0.530744,0.011862,35400
reach,4,ee_acceleration,dynamic,3,0.244467,0.012734,35400
reach,4,ee_to_target_distance,dynamic,1,0.825559,0.013764,35400
reach,4,phase,dynamic,1,0.479812,0.051068,35400
reach,5,ee_velocity,dynamic,3,0.635145,0.011954,35400
reach,5,ee_acceleration,dynamic,3,0.290382,0.01102,35400
reach,5,ee_to_target_distance,dynamic,1,0.847679,0.02185,35400
reach,5,phase,dynamic,1,0.50468,0.055688,35400
reach,6,ee_velocity,dynamic,3,0.640305,0.012713,35400
reach,6,ee_acceleration,dynamic,3,0.325676,0.008579,35400
reach,6,ee_to_target_distance,dynamic,1,0.852809,0.020342,35400
reach,6,phase,dynamic,1,0.515509,0.05263,35400
reach,7,ee_velocity,dynamic,3,0.633887,0.01617,35400
reach,7,ee_acceleration,dynamic,3,0.324066,0.014736,35400
reach,7,ee_to_target_distance,dynamic,1,0.852867,0.019297,35400
reach,7,phase,dynamic,1,0.522161,0.049495,35400
reach,8,ee_velocity,dynamic,3,0.652876,0.015645,35400
reach,8,ee_acceleration,dynamic,3,0.370886,0.011606,35400
reach,8,ee_to_target_distance,dynamic,1,0.873219,0.017618,35400
reach,8,phase,dynamic,1,0.571289,0.029043,35400
reach,9,ee_velocity,dynamic,3,0.662602,0.013627,35400
reach,9,ee_acceleration,dynamic,3,0.399429,0.012001,35400
reach,9,ee_to_target_distance,dynamic,1,0.880554,0.011985,35400
reach,9,phase,dynamic,1,0.584586,0.02043,35400
reach,10,ee_velocity,dynamic,3,0.673673,0.010576,35400
reach,10,ee_acceleration,dynamic,3,0.406696,0.007959,35400
reach,10,ee_to_target_distance,dynamic,1,0.885208,0.012694,35400
reach,10,phase,dynamic,1,0.593027,0.022529,35400
reach,11,ee_velocity,dynamic,3,0.692714,0.012962,35400
reach,11,ee_acceleration,dynamic,3,0.418881,0.00969,35400
reach,11,ee_to_target_distance,dynamic,1,0.898693,0.012889,35400
reach,11,phase,dynamic,1,0.638463,0.01443,35400
reach,12,ee_velocity,dynamic,3,0.69976,0.012574,35400
reach,12,ee_acceleration,dynamic,3,0.453725,0.012042,35400
reach,12,ee_to_target_distance,dynamic,1,0.909108,0.011098,35400
reach,12,phase,dynamic,1,0.634116,0.019831,35400
reach,13,ee_velocity,dynamic,3,0.705905,0.013052,35400
reach,13,ee_acceleration,dynamic,3,0.482777,0.006488,35400
reach,13,ee_to_target_distance,dynamic,1,0.907778,0.013007,35400
reach,13,phase,dynamic,1,0.635917,0.029128,35400
reach,14,ee_velocity,dynamic,3,0.715816,0.014467,35400
reach,14,ee_acceleration,dynamic,3,0.519246,0.007445,35400
reach,14,ee_to_target_distance,dynamic,1,0.920358,0.013142,35400
reach,14,phase,dynamic,1,0.649575,0.036375,35400
reach,15,ee_velocity,dynamic,3,0.735877,0.013758,35400
reach,15,ee_acceleration,dynamic,3,0.54465,0.010362,35400
reach,15,ee_to_target_distance,dynamic,1,0.922618,0.014414,35400
reach,15,phase,dynamic,1,0.657784,0.038582,35400
reach,16,ee_velocity,dynamic,3,0.754037,0.013509,35400
reach,16,ee_acceleration,dynamic,3,0.572546,0.014067,35400
reach,16,ee_to_target_distance,dynamic,1,0.926204,0.012758,35400
reach,16,phase,dynamic,1,0.654194,0.038054,35400
reach,17,ee_velocity,dynamic,3,0.752212,0.014603,35400
reach,17,ee_acceleration,dynamic,3,0.574324,0.016468,35400
reach,17,ee_to_target_distance,dynamic,1,0.925068,0.013435,35400
reach,17,phase,dynamic,1,0.65626,0.035838,35400
reach,18,ee_velocity,dynamic,3,0.772409,0.013261,35400
reach,18,ee_acceleration,dynamic,3,0.589522,0.015721,35400
reach,18,ee_to_target_distance,dynamic,1,0.924588,0.014909,35400
reach,18,phase,dynamic,1,0.661538,0.037284,35400
reach,19,ee_velocity,dynamic,3,0.763195,0.018068,35400
reach,19,ee_acceleration,dynamic,3,0.5933,0.011485,35400
reach,19,ee_to_target_distance,dynamic,1,0.924836,0.015971,35400
reach,19,phase,dynamic,1,0.662566,0.03461,35400
reach,20,ee_velocity,dynamic,3,0.753291,0.017636,35400
reach,20,ee_acceleration,dynamic,3,0.581622,0.01254,35400
reach,20,ee_to_target_distance,dynamic,1,0.928135,0.013748,35400
reach,20,phase,dynamic,1,0.681639,0.036206,35400
reach,21,ee_velocity,dynamic,3,0.759954,0.016053,35400
reach,21,ee_acceleration,dynamic,3,0.579315,0.009628,35400
reach,21,ee_to_target_distance,dynamic,1,0.925707,0.015437,35400
reach,21,phase,dynamic,1,0.677317,0.042353,35400
reach,22,ee_velocity,dynamic,3,0.74291,0.017412,35400
reach,22,ee_acceleration,dynamic,3,0.553653,0.011485,35400
reach,22,ee_to_target_distance,dynamic,1,0.927302,0.015536,35400
reach,22,phase,dynamic,1,0.680799,0.043768,35400
reach,23,ee_velocity,dynamic,3,0.730099,0.016984,35400
reach,23,ee_acceleration,dynamic,3,0.541738,0.010405,35400
reach,23,ee_to_target_distance,dynamic,1,0.924744,0.016376,35400
reach,23,phase,dynamic,1,0.675054,0.039486,35400
