target,layer,r2_mean,r2_std,mse_mean,mse_std
contact_flag,0,0.374791145324707,0.03250450345496254,0.12069505006074902,0.009379946368686309
contact_flag,1,0.5197484731674195,0.018819370932657127,0.09272509068250652,0.006676497376803076
contact_flag,2,0.5469933152198792,0.016450238538606075,0.08746667206287378,0.006253031351316254
contact_flag,3,0.5718992352485657,0.013770364232245513,0.08265104591846459,0.0055981827822365665
contact_flag,4,0.5956681728363037,0.0096212132631264,0.07804337292909617,0.004638308643985435
contact_flag,5,0.6032068133354187,0.009892650779119244,0.0765682697296142,0.004063858824186325
contact_flag,6,0.6223592638969422,0.011959418146037066,0.07290729880332943,0.004910576864819497
contact_flag,7,0.6367722034454346,0.011531255513625147,0.07011177092790598,0.004503364892979526
contact_flag,8,0.6492948889732361,0.00463858713987889,0.06766359210014337,0.003035212936797883
contact_flag,9,0.6672942161560058,0.006520694266203317,0.06417331770062444,0.0025433504842708936
contact_flag,10,0.6749269127845764,0.0055411423123327775,0.06270723938941952,0.002595308778481198
contact_flag,11,0.6825198531150818,0.0056007956060202015,0.061233139783143944,0.0022490397214268935
contact_flag,12,0.6962335228919982,0.007924006279551818,0.05858998894691464,0.002489869995391533
contact_flag,13,0.7031169652938842,0.006066344005368827,0.05726697444915766,0.0023818174316013606
contact_flag,14,0.7143961668014527,0.008521559958697742,0.05509229525923724,0.00263212903678332
contact_flag,15,0.7152892351150513,0.00960129332064111,0.054928258806467026,0.0029795853360272363
contact_flag,16,0.7228500008583069,0.008363234313302973,0.05345362052321427,0.0023478607729359577
contact_flag,17,0.7227335214614868,0.005882834218720359,0.05347588881850238,0.0020139928173104494
contact_flag,18,0.7241239428520203,0.008204749534238349,0.05320038646459576,0.0020781976155906305
contact_flag,19,0.722818124294281,0.004467457328883,0.05346746817231174,0.00214208628104727
contact_flag,20,0.7241696834564209,0.008050406541745561,0.05320424214005466,0.0024333486423194616
contact_flag,21,0.7245192408561707,0.006482367724986136,0.053133448958396876,0.0021574354295291137
contact_flag,22,0.7214212059974671,0.008915791558064367,0.05374524965882298,0.0028511646314558934
contact_flag,23,0.7121526837348938,0.00943751379861303,0.05551723092794414,0.002553219254476394
contact_force_log1p_mag,0,0.34757881164550775,0.04317382393960479,1.0047167181968688,0.12683643710562348
contact_force_log1p_mag,1,0.5077486395835876,0.027762671811932566,0.7577192068099976,0.08856458967608023
contact_force_log1p_mag,2,0.5269133448600769,0.03397651939071805,0.7286547183990478,0.0959929729998519
contact_force_log1p_mag,3,0.5513482570648194,0.023035092811038757,0.6903780221939086,0.07642367108648747
contact_force_log1p_mag,4,0.5784806489944458,0.022254920965364893,0.6484607338905335,0.0720444236233115
contact_force_log1p_mag,5,0.5876721739768982,0.013928205850086285,0.6338837265968322,0.05808338517974842
contact_force_log1p_mag,6,0.6032039523124695,0.018449363575415757,0.6104682683944702,0.06604673605195123
contact_force_log1p_mag,7,0.6247956991195679,0.017120501057358593,0.577072286605835,0.060320481205804834
contact_force_log1p_mag,8,0.6384481549263,0.010254433986969834,0.5557504773139954,0.049323569745789185
contact_force_log1p_mag,9,0.6563854217529297,0.01685800703506381,0.5281882345676422,0.05183463449950851
contact_force_log1p_mag,10,0.6635186314582825,0.01580657361552382,0.5170286178588868,0.047771085109079826
contact_force_log1p_mag,11,0.6724128723144531,0.01625500994303306,0.5032791137695313,0.04614346658536025
contact_force_log1p_mag,12,0.6850620150566101,0.016598239862730194,0.4838537037372589,0.045309004237362914
contact_force_log1p_mag,13,0.6919116020202637,0.015334949018033657,0.4733651578426361,0.044012214292586074
contact_force_log1p_mag,14,0.7045145153999328,0.017207390853988463,0.4539990067481995,0.044610124390416124
contact_force_log1p_mag,15,0.7089974522590637,0.017800258263924233,0.44727087020874023,0.047046228904868134
contact_force_log1p_mag,16,0.7128010869026185,0.01626666961705648,0.44123718738555906,0.04270038821438833
contact_force_log1p_mag,17,0.716537356376648,0.011762179648390752,0.43520094752311705,0.03350151288168321
contact_force_log1p_mag,18,0.7162992835044861,0.012343030721457968,0.43571856021881106,0.036575532752001434
contact_force_log1p_mag,19,0.715854287147522,0.010161228861894255,0.43647382855415345,0.03606604444498923
contact_force_log1p_mag,20,0.7154836297035218,0.013070296414559163,0.4370810568332672,0.03895451835731251
contact_force_log1p_mag,21,0.7183803677558899,0.013331239399971273,0.4325931191444397,0.03837658545925698
contact_force_log1p_mag,22,0.7156207919120788,0.015958105364029036,0.437192016839981,0.045724547908829516
contact_force_log1p_mag,23,0.7104225397109986,0.019001492459562782,0.4452304780483246,0.04955429797440952
ee_acceleration,0,0.02606873251497744,0.004586441262577998,0.7248950719833374,0.011142657463013423
ee_acceleration,1,0.05299632847309106,0.0036780657116814524,0.7048587203025818,0.010795612014359695
ee_acceleration,2,0.0626020029187202,0.004870354620051443,0.6977157592773438,0.011403919983785813
ee_acceleration,3,0.07311901599168771,0.004919320517113404,0.6898887515068054,0.011352979823444645
ee_acceleration,4,0.07764158844947809,0.005342018261399917,0.6865181207656861,0.011200735325755948
ee_acceleration,5,0.08575387150049205,0.007091528589838959,0.6804936289787292,0.012590725012127903
