path_length,max_speed,mean_speed,direct_dist,tortuosity,curvature_mean,T,task,episode_id,layer
39.1427001953125,0.2982563376426697,0.17092882096767426,2.552292823791504,15.33628893614366,1.5313869714736938,230,push,126,0
162.85218811035156,2.6512339115142822,0.7111449241638184,5.309109687805176,30.674105016970525,2.5110137462615967,230,push,126,1
294.6070556640625,4.989321231842041,1.2864936590194702,14.787693977355957,19.92244741574902,2.633470058441162,230,push,126,2
256.5655822753906,4.413911819458008,1.1203737258911133,13.076848983764648,19.61983216246708,2.566861391067505,230,push,126,3
500.260498046875,8.452486038208008,2.1845436096191406,15.79196834564209,31.678159878336228,2.5163631439208984,230,push,126,4
466.178466796875,8.516550064086914,2.0357139110565186,14.823439598083496,31.448737906764002,2.476815700531006,230,push,126,5
482.7717590332031,6.973979949951172,2.1081736087799072,13.435114860534668,35.933578837597715,2.3748018741607666,230,push,126,6
410.2076416015625,5.688876628875732,1.7912997007369995,11.904767990112305,34.4574242809492,2.3472273349761963,230,push,126,7
417.234130859375,5.350481033325195,1.8219830989837646,11.723977088928223,35.58810527303048,2.3292453289031982,230,push,126,8
518.6585083007812,5.348273754119873,2.2648842334747314,15.589319229125977,33.2701191551557,2.227238893508911,230,push,126,9
440.9017639160156,4.144210338592529,1.925335168838501,13.28935718536377,33.177057232053535,2.2206013202667236,230,push,126,10
379.2844543457031,3.7519338130950928,1.6562639474868774,11.4761323928833,33.04985001575173,2.2032008171081543,230,push,126,11
375.81390380859375,3.2158029079437256,1.641108751296997,10.7746000289917,34.879615280137955,2.2225871086120605,230,push,126,12
345.71588134765625,2.86458683013916,1.5096763372421265,10.615711212158203,32.56643614718031,2.1639456748962402,230,push,126,13
298.3602294921875,2.6551263332366943,1.3028831481933594,9.66838264465332,30.859373326228734,2.137382745742798,230,push,126,14
309.41851806640625,2.2975997924804688,1.3511725664138794,11.695173263549805,26.45694177364323,2.094974994659424,230,push,126,15
307.00335693359375,2.2059667110443115,1.3406260013580322,11.924920082092285,25.744688838176977,2.053333282470703,230,push,126,16
307.50244140625,2.153330087661743,1.3428053855895996,10.805357933044434,28.45832996108908,2.023716926574707,230,push,126,17
329.5578308105469,2.491061210632324,1.439117193222046,10.540002822875977,31.267338002536015,1.996933102607727,230,push,126,18
330.1470031738281,2.5400655269622803,1.4416899681091309,11.376258850097656,29.02070069994883,1.9871344566345215,230,push,126,19
360.3428039550781,2.843524932861328,1.5735493898391724,12.962289810180664,27.7993170367216,1.9753646850585938,230,push,126,20
399.282470703125,3.2585642337799072,1.743591547012329,15.045611381530762,26.538135312551283,1.9577716588974,230,push,126,21
512.886962890625,4.5645527839660645,2.2396810054779053,20.912649154663086,24.525202861554337,1.9441543817520142,230,push,126,22
627.08984375,5.302363395690918,2.7383835315704346,24.2564697265625,25.852477743836463,1.9420385360717773,230,push,126,23
37.1700439453125,0.3036079704761505,0.16231460869312286,1.257729172706604,29.553297126219494,1.8859344720840454,230,push,131,0
266.5638427734375,4.374098777770996,1.1640342473983765,1.8268544673919678,145.9141094878708,2.7991087436676025,230,push,131,1
409.6322326660156,7.350269317626953,1.7887870073318481,8.893094062805176,46.06183514681099,2.8048818111419678,230,push,131,2
335.8757019042969,6.84544563293457,1.4667061567306519,8.489559173583984,39.56338545226281,2.7368428707122803,230,push,131,3
341.8514404296875,6.082488059997559,1.4928010702133179,14.525388717651367,23.534753325690136,2.4952423572540283,230,push,131,4
307.40869140625,5.225759983062744,1.3423960208892822,14.42906665802002,21.304821627903763,2.417156457901001,230,push,131,5
503.9013671875,5.7327494621276855,2.2004425525665283,13.956212997436523,36.10588110686306,2.436396360397339,230,push,131,6
462.16363525390625,5.171779155731201,2.018181800842285,12.545944213867188,36.83769251445189,2.4378299713134766,230,push,131,7
483.9259033203125,5.901915073394775,2.113213539123535,13.139484405517578,36.82990050333335,2.4106225967407227,230,push,131,8
594.65576171875,6.902169227600098,2.596750020980835,15.675000190734863,37.93657125887868,2.234221935272217,230,push,131,9
512.32373046875,5.6472649574279785,2.2372214794158936,13.703557968139648,37.38618332989775,2.232404947280884,230,push,131,10
447.46575927734375,4.557737350463867,1.9539989233016968,11.86166000366211,37.723704703995516,2.2301859855651855,230,push,131,11
445.8851318359375,4.153383731842041,1.947096586227417,13.068382263183594,34.119382403749434,2.230071783065796,230,push,131,12
407.72796630859375,3.808870792388916,1.7804714441299438,10.900397300720215,37.40487204825591,2.1909360885620117,230,push,131,13
343.6290283203125,3.2907276153564453,1.500563383102417,9.654265403747559,35.59349302609019,2.1727845668792725,230,push,131,14
335.9958190917969,3.306718111038208,1.4672306776046753,10.643568992614746,31.567965531574448,2.1358320713043213,230,push,131,15
332.53302001953125,3.143793821334839,1.4521092176437378,10.017254829406738,33.19602283086026,2.105881690979004,230,push,131,16
331.9920349121094,3.296032190322876,1.44974684715271,9.976682662963867,33.27679611826817,2.0673766136169434,230,push,131,17
342.3731689453125,3.3528103828430176,1.4950793981552124,10.612930297851562,32.26000353687625,2.043085813522339,230,push,131,18
339.98101806640625,3.118239164352417,1.484633207321167,10.433913230895996,32.584228998539494,2.033247470855713,230,push,131,19
366.7940979003906,3.414398431777954,1.601720929145813,12.56688117980957,29.18736102078342,2.0178983211517334,230,push,131,20
403.97857666015625,3.62939190864563,1.7640986442565918,13.594383239746094,29.71657996804432,1.997889757156372,230,push,131,21
505.73150634765625,5.0604729652404785,2.208434581756592,18.210546493530273,27.771352525160587,1.9644569158554077,230,push,131,22
622.28369140625,5.852778911590576,2.7173960208892822,26.94171905517578,23.09740110242531,1.939237117767334,230,push,131,23
38.86804962158203,0.36783576011657715,0.16972947120666504,1.5491321086883545,25.090209804308746,1.798718810081482,230,push,139,0
183.86346435546875,2.9003517627716064,0.8028972148895264,2.973309278488159,61.83798829328577,2.6253764629364014,230,push,139,1
347.8349609375,8.328669548034668,1.5189299583435059,9.919256210327148,35.06663741333364,2.6873297691345215,230,push,139,2
293.86920166015625,7.515278339385986,1.2832716703414917,9.204776763916016,31.925728260153328,2.6351816654205322,230,push,139,3
311.085693359375,6.777595520019531,1.3584527969360352,14.430900573730469,21.55691474485418,2.4054768085479736,230,push,139,4
281.23870849609375,6.083815574645996,1.2281166315078735,14.308738708496094,19.65503139204735,2.348268747329712,230,push,139,5
466.31640625,6.155056953430176,2.036316156387329,13.471820831298828,34.614207840904164,2.3962016105651855,230,push,139,6
419.02374267578125,5.95996618270874,1.8297979831695557,12.013290405273438,34.880014429006366,2.385061740875244,230,push,139,7
