path_length,max_speed,mean_speed,direct_dist,tortuosity,curvature_mean,T,task,episode_id,layer
895.7120361328125,12.743481636047363,3.9114062786102295,5.997378349304199,149.35059687150314,2.3220198154449463,230,push,131,1
1247.7281494140625,20.9258975982666,5.448594570159912,25.357315063476562,49.20584637177259,2.414196252822876,230,push,131,2
1126.84423828125,23.701824188232422,4.920717239379883,29.845605850219727,37.755783680060695,2.2024946212768555,230,push,131,3
1199.2177734375,20.979476928710938,5.236758708953857,46.981712341308594,25.525203609556176,2.1371819972991943,230,push,131,4
1189.3297119140625,18.592182159423828,5.19357967376709,50.74138641357422,23.43904642692017,2.0651016235351562,230,push,131,5
1801.234619140625,19.066965103149414,7.8656535148620605,51.25019836425781,35.145905316081986,2.1730763912200928,230,push,131,6
1722.252197265625,17.103912353515625,7.520751953125,46.99678039550781,36.646174116009156,2.1495494842529297,230,push,131,7
2220.761474609375,21.379539489746094,9.697648048400879,49.46139907836914,44.898881066641245,2.0092289447784424,230,push,131,8
2586.36083984375,22.996187210083008,11.29415225982666,56.95182800292969,45.41313124682677,1.9590458869934082,230,push,131,9
2494.84619140625,20.11241340637207,10.894524574279785,51.791709899902344,48.17076316321725,1.9113445281982422,230,push,131,10
2464.664306640625,17.96465301513672,10.762725830078125,47.86528396606445,51.49168880702815,1.9038000106811523,230,push,131,11
2785.197509765625,21.234773635864258,12.162434577941895,50.78851318359375,54.839122769700005,1.874199628829956,230,push,131,12
2598.30810546875,21.74690818786621,11.34632396697998,45.07202911376953,57.647906175028744,1.8692705631256104,230,push,131,13
2143.212890625,18.14194679260254,9.359007835388184,39.59323501586914,54.130784962784446,1.8767039775848389,230,push,131,14
2015.8172607421875,16.390453338623047,8.802695274353027,40.675559997558594,49.55843904455599,1.8886185884475708,230,push,131,15
1967.6358642578125,15.370612144470215,8.592296600341797,39.2452392578125,50.136931293293564,1.9025506973266602,230,push,131,16
1930.82763671875,14.560314178466797,8.431561470031738,39.263912200927734,49.17563045775984,1.907688021659851,230,push,131,17
2033.916748046875,14.84853458404541,8.881732940673828,42.09894943237305,48.312767312973456,1.9086034297943115,230,push,131,18
2133.56396484375,15.421765327453613,9.316873550415039,43.02523422241211,49.58866589347615,1.9112991094589233,230,push,131,19
2344.860107421875,16.601848602294922,10.239563941955566,49.604209899902344,47.27139313686541,1.914638638496399,230,push,131,20
2651.2236328125,18.270137786865234,11.57739543914795,54.15079879760742,48.96000967080177,1.914522647857666,230,push,131,21
3145.85009765625,22.6878719329834,13.737337112426758,68.29191589355469,46.0647509517763,1.9103662967681885,230,push,131,22
3619.18115234375,25.814353942871094,15.80428409576416,92.05776977539062,39.31423888688697,1.9081605672836304,230,push,131,23
444.1286926269531,3.8783860206604004,1.9394266605377197,5.50951623916626,80.61119585594722,1.5031428337097168,230,push,139,0
712.8291625976562,8.82137393951416,3.112791061401367,9.164327621459961,77.78302915845516,2.0384023189544678,230,push,139,1
1096.27978515625,23.654281616210938,4.787248134613037,28.328243255615234,38.69918001141652,2.265799045562744,230,push,139,2
1038.7999267578125,25.116111755371094,4.5362443923950195,31.916284561157227,32.54764585042124,2.111076831817627,230,push,139,3
1126.631591796875,22.852678298950195,4.919788837432861,47.033416748046875,23.953853870156262,2.0469624996185303,230,push,139,4
1119.655029296875,21.482009887695312,4.8893232345581055,50.816776275634766,22.033177059948972,1.9939799308776855,230,push,139,5
1712.49365234375,19.49709129333496,7.478138446807861,50.363861083984375,34.002429827373184,2.1159324645996094,230,push,139,6
1622.290771484375,18.20960235595703,7.0842390060424805,45.81581115722656,35.40897193584861,2.0819971561431885,230,push,139,7
2053.5263671875,21.647642135620117,8.967364311218262,46.88290023803711,43.801180318649095,1.9776560068130493,230,push,139,8
2380.31005859375,21.738445281982422,10.394367218017578,52.1612434387207,45.63369087223065,1.9678080081939697,230,push,139,9
2373.30810546875,19.56719398498535,10.363790512084961,48.13242721557617,49.307883328616384,1.9191675186157227,230,push,139,10
2376.28076171875,19.309736251831055,10.376771926879883,43.49897766113281,54.62842782721313,1.8958967924118042,230,push,139,11
2804.5185546875,23.319421768188477,12.246806144714355,44.90593719482422,62.4531794653368,1.8735660314559937,230,push,139,12
2634.6455078125,22.827919006347656,11.50500202178955,41.37896728515625,63.671127644541734,1.8748657703399658,230,push,139,13
2170.48681640625,18.303007125854492,9.478108406066895,36.493553161621094,59.47589720282074,1.8856018781661987,230,push,139,14
2048.6142578125,16.33689308166504,8.945913314819336,37.156070709228516,55.13538484314711,1.9100615978240967,230,push,139,15
2004.00439453125,15.146254539489746,8.751111030578613,35.423030853271484,56.57348753787314,1.9221043586730957,230,push,139,16
1970.1396484375,13.979769706726074,8.603229522705078,36.362728118896484,54.18019357611633,1.9296202659606934,230,push,139,17
2077.327392578125,14.314224243164062,9.071298599243164,38.45746994018555,54.016226127435736,1.9285683631896973,230,push,139,18
2177.66259765625,14.611442565917969,9.509443283081055,39.34189224243164,55.35225871285273,1.9344019889831543,230,push,139,19
2395.09033203125,15.53957462310791,10.45890998840332,45.41857147216797,52.73372222855879,1.9364228248596191,230,push,139,20
2709.06787109375,17.05263328552246,11.82999038696289,49.91061782836914,54.27838782540413,1.9353715181350708,230,push,139,21
3214.446533203125,21.324268341064453,14.036884307861328,61.47063446044922,52.292392317364644,1.9313446283340454,230,push,139,22
3688.029296875,25.020992279052734,16.104930877685547,79.40814208984375,46.44396909201451,1.9294227361679077,230,push,139,23
505.8177490234375,4.01907205581665,2.208811044692993,6.331019878387451,79.89514465910543,1.461449384689331,230,push,190,0
795.3616333007812,8.212358474731445,3.4731948375701904,11.52520751953125,69.01061277663918,2.05138897895813,230,push,190,1
1117.78125,21.814985275268555,4.88114070892334,39.258522033691406,28.472321220873457,2.2082653045654297,230,push,190,2
1052.747802734375,22.119449615478516,4.597151756286621,42.28154754638672,24.898516346389982,2.0530765056610107,230,push,190,3
1129.005615234375,19.8107967376709,4.9301557540893555,51.61655807495117,21.872934913540202,2.0072896480560303,230,push,190,4
1118.212158203125,18.23879623413086,4.883022308349609,54.68189239501953,20.449404898521262,1.9374040365219116,230,push,190,5
1731.4716796875,19.663177490234375,7.561011791229248,55.8505973815918,31.001847086029347,2.0480387210845947,230,push,190,6
1670.640869140625,18.247587203979492,7.295374870300293,51.18061828613281,32.64206109822004,2.032313585281372,230,push,190,7
2147.159912109375,24.920310974121094,9.37624454498291,55.95010757446289,38.37633215006356,1.9843590259552002,230,push,190,8
2498.220458984375,24.234703063964844,10.909259796142578,59.156639099121094,42.23060162019062,1.9626703262329102,230,push,190,9
2390.925537109375,19.939157485961914,10.440722465515137,51.14494705200195,46.7480303514321,1.924536108970642,230,push,190,10
2247.845458984375,17.45413589477539,9.815918922424316,44.172298431396484,50.888125336640094,1.905670404434204,230,push,190,11
2600.642578125,18.922346115112305,11.356517791748047,45.93090057373047,56.620761745142026,1.8836275339126587,230,push,190,12
2399.966796875,17.17680549621582,10.480204582214355,40.884029388427734,58.701816645164456,1.886824607849121,230,push,190,13
1996.2880859375,13.78519058227539,8.717414855957031,35.85387420654297,55.67844842756763,1.893492341041565,230,push,190,14
1925.26318359375,12.74381160736084,8.407262802124023,36.92731475830078,52.13656059735499,1.9113408327102661,230,push,190,15
1907.016845703125,12.020705223083496,8.327584266662598,36.55277633666992,52.171600541051006,1.9252153635025024,230,push,190,16
1890.4283447265625,12.178997993469238,8.255146026611328,37.47222137451172,50.44879314286971,1.9286466836929321,230,push,190,17
1990.8544921875,12.315923690795898,8.693687438964844,40.51637649536133,49.13703209405783,1.9285005331039429,230,push,190,18
2098.7529296875,13.398173332214355,9.164859771728516,43.69475173950195,48.03215137139997,1.927067756652832,230,push,190,19
2318.005126953125,14.958932876586914,10.122293472290039,49.346954345703125,46.97362091922021,1.9271315336227417,230,push,190,20
2630.75048828125,16.72202491760254,11.487993240356445,55.7454948425293,47.19216316426346,1.9261707067489624,230,push,190,21
3147.3876953125,21.765941619873047,13.744050979614258,70.14787292480469,44.86789925456978,1.922835350036621,230,push,190,22
3648.33349609375,26.274150848388672,15.931587219238281,95.63793182373047,38.14734830127826,1.9235302209854126,230,push,190,23
460.06298828125,3.880481004714966,2.0090086460113525,6.772241115570068,67.9336397553121,1.5114911794662476,230,push,272,0
938.9476318359375,15.208518028259277,4.100207805633545,14.921823501586914,62.9244563666151,2.204104423522949,230,push,272,1
1311.1619873046875,24.14413070678711,5.725598335266113,24.522008895874023,53.46878360872377,2.354891538619995,230,push,272,2
1209.95654296875,21.917945861816406,5.283653259277344,28.66281509399414,42.213458064078225,2.200610637664795,230,push,272,3
1265.334716796875,18.97352409362793,5.525479316711426,46.31699752807617,27.319014278286534,2.1654491424560547,230,push,272,4
1231.63427734375,17.34357261657715,5.378315448760986,49.88017272949219,24.69186071233336,2.0961556434631348,230,push,272,5
1701.16796875,18.675325393676758,7.428680896759033,52.338436126708984,32.50322506067146,2.1247870922088623,230,push,272,6
1615.109130859375,18.959362030029297,7.052878379821777,48.535430908203125,33.27690927302348,2.099278688430786,230,push,272,7
2059.02685546875,23.083965301513672,8.99138355255127,52.11437225341797,39.50976988567116,2.004129409790039,230,push,272,8
2369.47314453125,22.49141502380371,10.347043991088867,56.007774353027344,42.30614717156985,1.972253441810608,230,push,272,9
2298.2783203125,19.49952507019043,10.036149978637695,49.694576263427734,46.24807158289217,1.9232996702194214,230,push,272,10
2261.613525390625,18.595882415771484,9.876041412353516,44.52289581298828,50.79664033737141,1.901808261871338,230,push,272,11
2642.22802734375,21.81907081604004,11.538113594055176,44.18302536010742,59.801881057456995,1.8727951049804688,230,push,272,12
2465.83984375,20.252479553222656,10.76785945892334,40.32207489013672,61.15359515770294,1.8720558881759644,230,push,272,13
2039.1329345703125,16.419675827026367,8.904510498046875,34.94134521484375,58.35874154335792,1.8820215463638306,230,push,272,14
1933.9149169921875,14.9079008102417,8.445043563842773,36.738616943359375,52.63983998019688,1.9023579359054565,230,push,272,15
1903.6795654296875,14.36290168762207,8.313011169433594,35.27228927612305,53.97096713873771,1.9165092706680298,230,push,272,16
1885.856689453125,14.124869346618652,8.23518180847168,35.6363410949707,52.919481391967956,1.9245531558990479,230,push,272,17
1997.41748046875,14.54143238067627,8.722347259521484,37.92601013183594,52.66616429003359,1.9282407760620117,230,push,272,18
2104.814697265625,14.752580642700195,9.191330909729004,39.19844436645508,53.69638339696118,1.9310147762298584,230,push,272,19
2324.77392578125,15.928275108337402,10.151851654052734,43.71588897705078,53.17915248164506,1.9333288669586182,230,push,272,20
2632.509521484375,17.784223556518555,11.495675086975098,47.309356689453125,55.64458503979724,1.9358948469161987,230,push,272,21
3136.910400390625,21.621118545532227,13.698298454284668,57.72097396850586,54.34610999638033,1.9361770153045654,230,push,272,22
3645.478515625,25.263656616210938,15.919119834899902,70.24337768554688,51.897824901650274,1.9385427236557007,230,push,272,23
435.2319641113281,3.413875102996826,1.9005762338638306,4.986457824707031,87.28279259774934,1.526821255683899,230,push,297,0
968.6448974609375,12.766182899475098,4.2298903465271,6.3637189865112305,152.21365046352807,2.2936995029449463,230,push,297,1
1287.013671875,19.271678924560547,5.620147228240967,23.75417137145996,54.18053325241707,2.3977408409118652,230,push,297,2
1180.5201416015625,21.617795944213867,5.155109882354736,28.527761459350586,41.381450250966736,2.221198320388794,230,push,297,3
1261.4407958984375,20.32918930053711,5.508475303649902,45.80293273925781,27.540611931542394,2.2021284103393555,230,push,297,4
1205.79736328125,23.013429641723633,5.265490531921387,49.48048782348633,24.369148654773532,2.103717088699341,230,push,297,5
1841.22607421875,21.915246963500977,8.040288925170898,51.5451774597168,35.720627320716694,2.1797232627868652,230,push,297,6
1725.2449951171875,19.490848541259766,7.533821105957031,47.24663543701172,36.5157217896976,2.123835563659668,230,push,297,7
2170.249755859375,26.505611419677734,9.477072715759277,50.93264389038086,42.61019240489985,2.015573501586914,230,push,297,8
2673.599609375,28.634384155273438,11.6751070022583,53.430992126464844,50.038367302761394,2.016268253326416,230,push,297,9
2535.665283203125,24.072669982910156,11.072773933410645,47.06425857543945,53.87666479731533,1.9771496057510376,230,push,297,10
2308.74560546875,19.223224639892578,10.08185863494873,42.13622283935547,54.792419678214934,1.9499260187149048,230,push,297,11
2632.4765625,19.153383255004883,11.49553108215332,42.85765075683594,61.423725192872624,1.9165443181991577,230,push,297,12
2417.19140625,17.82276725769043,10.555420875549316,39.01182174682617,61.96048525846276,1.9148266315460205,230,push,297,13
2015.141845703125,14.352746963500977,8.7997465133667,34.22624969482422,58.87708596971581,1.923071026802063,230,push,297,14
1933.482666015625,13.37324047088623,8.443155288696289,35.80991744995117,53.99293837294957,1.939702033996582,230,push,297,15
1911.540771484375,13.045500755310059,8.347339630126953,34.48063659667969,55.43809396107399,1.950211763381958,230,push,297,16
1905.46142578125,12.769627571105957,8.320792198181152,34.381805419921875,55.420633166551724,1.959287166595459,230,push,297,17
2008.4345703125,13.310304641723633,8.770456314086914,36.22769546508789,55.43920319877922,1.958946943283081,230,push,297,18
2102.8203125,14.103050231933594,9.182621002197266,37.18740463256836,56.54657358525017,1.9587945938110352,230,push,297,19
2322.443359375,15.93810749053955,10.141674041748047,42.569095611572266,54.55702842659527,1.9575190544128418,230,push,297,20
2628.271484375,17.509174346923828,11.477168083190918,47.25367736816406,55.62046449628764,1.9544529914855957,230,push,297,21
3139.650634765625,22.036396026611328,13.710265159606934,59.32512664794922,52.92278014671812,1.949670433998108,230,push,297,22
3645.5849609375,25.53998374938965,15.919585227966309,70.58219909667969,51.65020370000054,1.9488710165023804,230,push,297,23
574.37109375,3.8968873023986816,2.5081706047058105,5.350255489349365,107.35395625375045,1.3530664443969727,230,push,553,0
932.31982421875,10.569347381591797,4.071265697479248,14.180156707763672,65.74820317100604,1.988674521446228,230,push,553,1
1424.73828125,20.02098274230957,6.221564769744873,41.14185333251953,34.62990035317276,2.299530029296875,230,push,553,2
1302.25634765625,19.979297637939453,5.686708927154541,42.4076042175293,30.708085771041006,2.1921987533569336,230,push,553,3
1347.9202880859375,17.62431526184082,5.886114597320557,50.08533477783203,26.9124743613081,2.167188882827759,230,push,553,4
1290.6181640625,18.87495231628418,5.635887145996094,53.70042037963867,24.033669661026664,2.0847160816192627,230,push,553,5
1592.959716796875,18.656063079833984,6.956155776977539,53.26219177246094,29.90788895061037,2.0702898502349854,230,push,553,6
1522.35205078125,18.837675094604492,6.647825717926025,48.08244705200195,31.66128481636555,2.037128448486328,230,push,553,7
1909.606201171875,22.972429275512695,8.338891983032227,50.18426513671875,38.05189128443882,1.9633290767669678,230,push,553,8
2259.5048828125,21.850513458251953,9.866833686828613,53.57661819458008,42.17333902275072,1.9388068914413452,230,push,553,9
2185.2646484375,18.83131217956543,9.542640686035156,47.24318313598633,46.25566067695656,1.9011367559432983,230,push,553,10
2047.1767578125,18.191646575927734,8.93963623046875,42.631343841552734,48.020460378195224,1.885039210319519,230,push,553,11
2425.244384765625,19.782991409301758,10.59058666229248,42.76173782348633,56.715290542602574,1.8725841045379639,230,push,553,12
2261.67333984375,18.208330154418945,9.876302719116211,39.47245788574219,57.297504664909326,1.8798967599868774,230,push,553,13
1909.120361328125,15.134045600891113,8.336770057678223,34.07221221923828,56.03159398761239,1.8959771394729614,230,push,553,14
1865.8408203125,14.938294410705566,8.14777660369873,35.01285934448242,53.29015839451949,1.9221796989440918,230,push,553,15
1862.25927734375,14.208168983459473,8.132136344909668,33.58628845214844,55.447010168955586,1.9376943111419678,230,push,553,16
1857.4774169921875,13.994417190551758,8.111254692077637,33.695980072021484,55.124599819385935,1.94183349609375,230,push,553,17
1966.177490234375,14.401613235473633,8.585927963256836,35.90030288696289,54.76771314228626,1.9438235759735107,230,push,553,18
2076.48583984375,15.373605728149414,9.06762409210205,37.254085540771484,55.73847296751412,1.9413306713104248,230,push,553,19
2304.14306640625,16.82236099243164,10.061759948730469,42.02659225463867,54.825836281121056,1.9419726133346558,230,push,553,20
2617.873291015625,18.49435043334961,11.431760787963867,45.47734451293945,57.564339322204134,1.9421526193618774,230,push,553,21
3127.29736328125,23.637191772460938,13.656320571899414,54.619815826416016,57.255728822300085,1.9406167268753052,230,push,553,22
3601.59619140625,27.636343002319336,15.727494239807129,65.6676254272461,54.84584173667889,1.939906358718872,230,push,553,23
440.9355163574219,3.2555572986602783,1.9254826307296753,5.368514537811279,82.13361689753185,1.5688034296035767,230,push,602,0
724.0726318359375,6.825971603393555,3.1618893146514893,6.1947150230407715,116.88554342577575,2.1564443111419678,230,push,602,1
1066.355712890625,18.167560577392578,4.6565752029418945,22.518484115600586,47.35468459672488,2.330111026763916,230,push,602,2
998.7015380859375,18.48846435546875,4.361142158508301,26.561487197875977,37.59960918776415,2.162543773651123,230,push,602,3
1109.94287109375,22.895509719848633,4.846911907196045,45.85369873046875,24.206179693770657,2.0838141441345215,230,push,602,4
1102.7510986328125,25.914552688598633,4.815506935119629,50.46342468261719,21.852482378443693,1.998105525970459,230,push,602,5
1662.5526123046875,25.29830551147461,7.260055065155029,50.21857452392578,33.10632824738171,2.0861618518829346,230,push,602,6
1570.243896484375,21.73386573791504,6.856960296630859,45.362815856933594,34.61522100913334,2.0477728843688965,230,push,602,7
2034.986328125,26.236858367919922,8.88640308380127,47.85770797729492,42.5216002632315,1.950395941734314,230,push,602,8
2454.879638671875,24.749303817749023,10.719998359680176,53.72410202026367,45.69419583310937,1.950335144996643,230,push,602,9
2398.875,20.70305061340332,10.475436210632324,48.91477584838867,49.04192973172998,1.9001896381378174,230,push,602,10
2334.03857421875,21.218095779418945,10.19230842590332,45.683170318603516,51.09186945522171,1.8786762952804565,230,push,602,11
2689.505859375,23.715341567993164,11.744566917419434,48.37940216064453,55.591961439383965,1.8599157333374023,230,push,602,12
2524.523193359375,24.090862274169922,11.024118423461914,44.14289474487305,57.189797088524294,1.862027645111084,230,push,602,13
2109.18505859375,20.21540069580078,9.21041488647461,38.942317962646484,54.16177487474892,1.8765679597854614,230,push,602,14
1995.7010498046875,18.683866500854492,8.714851379394531,39.411834716796875,50.637100864379256,1.892707109451294,230,push,602,15
1966.5906982421875,17.54836082458496,8.587732315063477,37.62553787231445,52.267444120426525,1.9095983505249023,230,push,602,16
1941.4915771484375,16.680564880371094,8.478129386901855,37.93758773803711,51.17593639729109,1.9168736934661865,230,push,602,17
2050.49658203125,16.98229217529297,8.954133987426758,40.73667526245117,50.33539356907914,1.918609857559204,230,push,602,18
2155.935546875,17.535913467407227,9.414566040039062,41.895992279052734,51.459231052821494,1.9207634925842285,230,push,602,19
2380.876953125,18.67647933959961,10.396842956542969,47.77397155761719,49.836278531994644,1.9206990003585815,230,push,602,20
2701.728515625,20.596330642700195,11.797941207885742,51.957271575927734,51.99904524772496,1.9204018115997314,230,push,602,21
3216.65478515625,24.023271560668945,14.046527862548828,62.3243408203125,51.61153319583752,1.9158872365951538,230,push,602,22
3732.463134765625,28.04775619506836,16.298965454101562,86.29640197753906,43.25166576165132,1.9162236452102661,230,push,602,23
476.7660827636719,3.6687402725219727,2.0819480419158936,5.307715892791748,89.82509470997756,1.4926013946533203,230,push,638,0
971.5604248046875,11.991640090942383,4.242621898651123,6.5056562423706055,149.34087947608177,2.2741377353668213,230,push,638,1
1376.5499267578125,22.340717315673828,6.011135101318359,22.9829044342041,59.89451553865291,2.3822898864746094,230,push,638,2
1273.947509765625,19.838268280029297,5.563089370727539,27.66104507446289,46.0556535856179,2.2349724769592285,230,push,638,3
1334.0416259765625,17.872940063476562,5.825509071350098,44.89321517944336,29.715885143094436,2.186957597732544,230,push,638,4
1283.33935546875,17.44760513305664,5.60410213470459,48.92034149169922,26.23324605545745,2.113294839859009,230,push,638,5
2016.4556884765625,20.041828155517578,8.8054838180542,50.32685470581055,40.06719077247937,2.239130735397339,230,push,638,6
1906.6580810546875,18.69583511352539,8.326017379760742,46.09586715698242,41.36288562619815,2.189255475997925,230,push,638,7
2368.037841796875,24.621536254882812,10.340776443481445,48.611148834228516,48.7138835140936,2.0684447288513184,230,push,638,8
2667.91748046875,23.153057098388672,11.650294303894043,52.999908447265625,50.33815262385408,2.033860206604004,230,push,638,9
2536.764404296875,19.870817184448242,11.077573776245117,48.67478561401367,52.116601486715744,1.9875949621200562,230,push,638,10
2381.792724609375,19.44025230407715,10.40084171295166,42.93860626220703,55.46972600984817,1.9487282037734985,230,push,638,11
2750.0029296875,23.153100967407227,12.008746147155762,44.352394104003906,62.003483357378535,1.9045802354812622,230,push,638,12
2553.72021484375,23.021106719970703,11.151617050170898,40.64720153808594,62.82647066000214,1.8961107730865479,230,push,638,13
2129.647705078125,18.47642707824707,9.299771308898926,34.712379455566406,61.35124524679103,1.9076017141342163,230,push,638,14
2037.697265625,16.692909240722656,8.89824104309082,35.616943359375,57.211458183388515,1.9300941228866577,230,push,638,15
1997.493896484375,15.314382553100586,8.722681045532227,33.614505767822266,59.42356880928741,1.9426194429397583,230,push,638,16
1973.3250732421875,14.152103424072266,8.61713981628418,33.961090087890625,58.10546917473089,1.9501585960388184,230,push,638,17
2068.101318359375,14.661286354064941,9.031009674072266,36.47965621948242,56.69190811219541,1.94882071018219,230,push,638,18
2169.93701171875,15.151268005371094,9.475707054138184,37.35251998901367,58.09345694365424,1.9481067657470703,230,push,638,19
2394.484375,16.1065673828125,10.456263542175293,42.67705154418945,56.1070713266276,1.94627845287323,230,push,638,20
2710.317626953125,17.80832290649414,11.835448265075684,47.104557037353516,57.538331690580726,1.9447567462921143,230,push,638,21
3236.925048828125,21.481231689453125,14.13504409790039,61.31703186035156,52.78998266256859,1.9444397687911987,230,push,638,22
3759.39453125,25.88945770263672,16.41657066345215,76.51618194580078,49.132019340862,1.9490832090377808,230,push,638,23
484.8825378417969,4.268056392669678,2.1173911094665527,5.756574630737305,84.23108687808202,1.4657036066055298,230,push,646,0
931.4647216796875,13.990965843200684,4.067531585693359,12.142646789550781,76.71018829941171,2.159348726272583,230,push,646,1
1526.515869140625,22.710586547851562,6.666007995605469,24.931062698364258,61.22947455588328,2.4158120155334473,230,push,646,2
1409.2330322265625,20.174762725830078,6.153855800628662,29.51410484313965,47.74778160192546,2.2732834815979004,230,push,646,3
1441.821533203125,17.675342559814453,6.296164035797119,45.50127029418945,31.687500675937102,2.212019443511963,230,push,646,4
1397.36865234375,16.505084991455078,6.102046489715576,49.425201416015625,28.272391660723713,2.151108980178833,230,push,646,5
1842.0330810546875,16.114595413208008,8.04381275177002,49.84458923339844,36.95552735783066,2.190544366836548,230,push,646,6
1724.0517578125,14.672914505004883,7.5286102294921875,45.47059631347656,37.91574990410948,2.146068572998047,230,push,646,7
2150.400390625,20.037364959716797,9.390395164489746,48.63273620605469,44.21713763983691,2.039750099182129,230,push,646,8
2556.46044921875,20.64969253540039,11.163582801818848,57.02952575683594,44.82696314395207,2.041081428527832,230,push,646,9
2447.291015625,17.741806030273438,10.686860084533691,52.0327033996582,47.033708720217604,1.9954148530960083,230,push,646,10
2310.509765625,18.121536254882812,10.08956241607666,47.415584564208984,48.72891026991697,1.9619370698928833,230,push,646,11
2678.84814453125,20.031280517578125,11.698026657104492,47.9598274230957,55.85608390327974,1.9255009889602661,230,push,646,12
2479.58740234375,19.675582885742188,10.827892303466797,44.05672073364258,56.28170597023778,1.9175631999969482,230,push,646,13
2055.96044921875,16.202177047729492,8.97799301147461,37.90922546386719,54.233776186706024,1.925564169883728,230,push,646,14
1963.9005126953125,14.696883201599121,8.575984954833984,38.212745666503906,51.39386030606029,1.9440217018127441,230,push,646,15
1934.013916015625,13.753660202026367,8.445475578308105,36.772239685058594,52.59440090078221,1.9543237686157227,230,push,646,16
1912.9481201171875,13.023900985717773,8.353485107421875,37.66616439819336,50.7869104986156,1.9586244821548462,230,push,646,17
2015.275390625,13.616495132446289,8.800329208374023,40.54586410522461,49.703599494018874,1.962499737739563,230,push,646,18
2122.77197265625,14.420641899108887,9.269746780395508,43.06806564331055,49.28876978680757,1.9614100456237793,230,push,646,19
2343.5908203125,15.30168628692627,10.234021186828613,49.60762405395508,47.24255323664613,1.9610174894332886,230,push,646,20
2656.49462890625,16.823699951171875,11.60041332244873,54.90278625488281,48.38542467724018,1.9591947793960571,230,push,646,21
3169.1904296875,20.462425231933594,13.839259147644043,66.97533416748047,47.31876994838921,1.9509426355361938,230,push,646,22
3681.241455078125,24.66737174987793,16.07529067993164,81.73347473144531,45.03958099387938,1.9475477933883667,230,push,646,23
365.7872009277344,2.928952217102051,1.597324013710022,7.856901168823242,46.556166746656395,1.2229152917861938,230,push,665,0
642.914794921875,12.072378158569336,2.807488203048706,16.540565490722656,38.868973088161695,1.8237967491149902,230,push,665,1
1071.1851806640625,22.679298400878906,4.677664756774902,39.89704132080078,26.848737279813975,2.226983070373535,230,push,665,2
1088.298828125,21.722408294677734,4.752396583557129,44.77055740356445,24.30836003034338,2.1962673664093018,230,push,665,3
1739.0479736328125,20.17015838623047,7.5940961837768555,46.0811882019043,37.7387832538777,2.329362630844116,230,push,665,4
