task,layer,path_length__mean,path_length__std,max_speed__mean,max_speed__std,mean_speed__mean,mean_speed__std,direct_dist__mean,direct_dist__std,tortuosity__mean,tortuosity__std,curvature_mean__mean,curvature_mean__std
push,12,2581.112131754557,386.18889349583696,20.44537633260091,2.770023265035989,11.458726342519125,0.8488111724716899,43.711819140116376,5.664590420833152,59.17799103881703,9.052771213585423,1.8879548589388528,0.027534363545333576
push,13,2394.1728047688803,358.0225904351629,19.884962558746338,3.0651456585991514,10.628661219278971,0.7855706806146859,40.03934650421142,4.918843066232064,59.927216879659895,9.344095354612548,1.8868758082389832,0.02495425898015918
push,14,1993.3740356445312,291.90468148713774,16.231702931722005,2.5179457813097232,8.853783384958904,0.6014124424041757,35.008911832173666,4.299377300290776,57.09544255271167,8.899607931041402,1.8981543898582458,0.02368772732694594
push,15,1906.7099650065104,272.9911218769813,14.898779201507569,2.213505327924485,8.475366322199504,0.5241673439355351,36.197990290323894,4.319203861470769,52.867576368199465,8.482836410603502,1.9169168869654338,0.025570758170535363
push,16,1877.3232442220053,261.6738760937305,14.03553679784139,1.9143152812625928,8.349459218978883,0.4521669060901233,35.20339845021566,4.143125540324474,53.521134477778595,8.30988386432086,1.9289565324783324,0.024299686025462952
push,17,1856.7207824707032,253.7644586576992,13.597600650787353,1.719897748256098,8.26125462849935,0.3996576131486011,35.33579527537028,3.8836682920958148,52.67630429818275,7.883610750311396,1.935554830233256,0.024023528514764133
push,18,1961.7907674153646,263.74809022197076,14.099984836578368,1.7108480880936021,8.731899817784628,0.3794797007225243,37.60751717885335,4.247322218261037,52.37518185784688,8.207014995497007,1.9371469020843506,0.024129854248166327
push,19,2062.788922119141,275.0422620406897,14.776784006754557,1.7600086768497023,9.182983016967773,0.3752619614719892,39.08779125213623,4.3255825892428605,53.046288256026656,8.662598826664498,1.9376702904701233,0.023649197520040858
push,20,2277.1045064290365,300.6580142890241,16.173197269439697,1.75115740878875,10.13938398361206,0.38409670269019586,44.583683776855466,5.036586354511675,51.290687837040466,7.91335134119123,1.9386117021242777,0.022587630339291537
push,21,2584.1879007975263,337.5386314704716,17.942120774586996,1.8094105659077853,11.510279528299968,0.40154903935354563,49.61800626118978,5.3795090298421195,52.28591640708381,7.7558253297353,1.9374897996584575,0.021461974568841313
push,22,3088.0499348958333,400.9179087051316,22.446554883321127,2.0732604769376533,13.758140055338542,0.4663548245390577,62.65768572489421,7.173685938499466,49.4647935301133,6.947105120108617,1.9348225831985473,0.021616536236635623
push,23,3572.5366170247394,460.6265918981079,26.045151646931966,2.5369343276768563,15.92184902826945,0.5280504130965221,79.62385190327963,12.8589369450397,45.497194440773924,7.643543999656361,1.9349939982096354,0.02101792776353559
reach,0,147.2422996520996,29.915613659555554,2.794765301545461,0.5300614206334612,0.6292405943075816,0.12784450166321776,4.866472403208415,0.6668588335756083,30.558840831588974,6.37456376660413,2.180276016394297,0.06190604207310091
reach,1,647.9286214192708,144.24038205511417,23.952043533325195,6.680487481140681,2.7689257144927977,0.6164118814088367,9.621077950795492,3.394203029750813,74.25112102719639,26.28281502456447,2.6965745369593304,0.02967180230020776
reach,2,850.1010274251302,153.95218309725894,33.846563784281415,4.597666573661324,3.632910394668579,0.6579153275111298,21.27264798482259,9.953257523994884,49.00081268983967,22.934200373793917,2.4426291227340697,0.026207820277662598
reach,3,894.8839721679688,146.82113335647557,36.739421145121256,4.3786471474955535,3.82429047425588,0.6274407724373898,22.216045411427817,11.753786363889722,52.27705607270082,26.584872691905442,2.0594783385594684,0.02574632446449501
reach,4,1314.994647216797,343.58101004811533,41.40507113138835,4.596984382175232,5.619635287920634,1.4682949464798063,21.201998869578045,9.804025730512315,74.53426272098596,35.750972771989446,2.0630295197168986,0.093393669181684
reach,5,1394.9873840332032,359.5898045965901,42.33899408976237,4.786643838811477,5.96148452758789,1.536708546468582,19.877815786997477,8.11762657780775,80.63302069341486,34.75740788806406,1.9984097599983215,0.09720867088964052
reach,6,2433.0895751953126,256.8322544122918,42.31710535685222,4.042415139503539,10.397818660736084,1.0975736795263802,20.427957598368327,7.093949332002785,131.7904728753675,40.95293486562381,2.2519607384999594,0.06367639097134967
reach,7,2293.21767578125,207.95242862053223,38.411315027872725,3.4936180818627824,9.800075499216716,0.8886855935463689,18.92600873311361,6.073601035726096,132.19326284275448,38.24734636512098,2.231932791074117,0.06244072300117352
reach,8,3189.837841796875,209.61481197855025,40.99382985432943,3.470783978737466,13.63178571065267,0.8957898067137341,20.01056178410848,5.6154322037574715,170.78679006365638,44.53943804483384,2.1130993048350017,0.055418486881012294
reach,9,3304.757218424479,195.0136657062798,41.37299321492513,3.3332631414508382,14.122894128163656,0.8333917889123846,26.99914328257243,5.379185172676972,126.92777349111293,24.975948468671085,2.048948041598002,0.05037157364846632
reach,10,3035.5062906901044,143.57373744182073,36.902204767862955,2.68467356548172,12.972249094645182,0.6135629524129758,24.350460306803384,4.635493834919684,128.83610498684945,23.736248080905387,1.972350291411082,0.044210550822837626
reach,11,2965.3020833333335,133.33493613449394,32.688371594746904,2.602316812562082,12.672231101989746,0.5698074289863516,22.576055018107095,4.959006546038262,137.10102942449086,28.670730102086313,1.9650962511698404,0.03539860555358695
reach,12,3229.97119140625,120.25729651511503,33.263640594482425,2.765300580930236,13.803295644124349,0.5139200714770654,24.48016948699951,4.840647049498773,136.84295764568603,26.829588137229553,1.9148503025372823,0.028758749662157905
reach,13,2931.130224609375,114.55522862344414,31.696406428019205,3.273815101064292,12.526197592417398,0.48955226060131934,22.81230265299479,4.444585386476352,132.8903942642796,24.641979002793036,1.9002334237098695,0.02694511978578113
reach,14,2394.332902018229,93.30220878823253,28.03504378000895,3.0708654452981503,10.232191848754884,0.3987273319444182,19.523471514383953,3.485642853588229,126.04651548242637,20.879552688242523,1.9049859205881754,0.026063593259368124
reach,15,2251.11435546875,82.23733637523293,27.912992604573567,2.844097197092469,9.62014684677124,0.35144161487282477,19.87467730840047,3.618465922125461,116.43443570940597,18.964738505303107,1.9153156995773315,0.025476479586719124
reach,16,2169.7047526041665,75.13520281177937,28.688354873657225,2.9842878769846806,9.272242546081543,0.32109069071433544,19.15762259165446,3.1078302846496055,115.80462540804656,17.16212796470164,1.943334730466207,0.023702228602176408
reach,17,2112.5905517578126,73.29538615477047,29.661125818888348,3.0508542229687565,9.028164863586426,0.3132282207517421,19.645286083221436,2.9847970130413057,109.68249688896566,15.4871928094614,1.9605103135108948,0.023011564748001558
reach,18,2185.522607421875,77.1931162014288,31.000576782226563,3.079228555086654,9.33984015782674,0.3298851802513274,20.63191464742025,3.035349108352336,107.97156442406019,15.180973997207593,1.9593105912208557,0.02304951248977124
reach,19,2293.7238932291666,82.6803124844997,32.4998727162679,3.1065699483255917,9.80223887761434,0.3533347009808687,22.15650488535563,3.061191022225208,105.30164815806452,14.043985589132966,1.9611229658126832,0.02287807168867875
reach,20,2491.8393310546876,87.56826082078939,35.993303553263345,3.2649919872262236,10.64888604482015,0.3742233843562221,25.143515968322752,3.3558155619310135,100.74634588876175,13.38800775014011,1.966023814678192,0.022165746392202285
reach,21,2780.6640787760416,99.17719343205307,39.27793553670247,3.521866033092364,11.883179823557535,0.42383408659022315,28.6182102839152,3.5627521004067835,98.6227508928885,12.786236537725765,1.9658185760180156,0.02114315627708016
reach,22,3219.220987955729,121.63787267189126,47.03974863688151,4.86457149932715,13.757354704538981,0.5198199907907842,36.661577161153154,4.908979233832956,89.37431628099307,12.764026989905872,1.9694069782892862,0.020599392323324986
reach,23,3662.4632649739583,135.90787524997114,53.962294260660805,6.378769084652712,15.651552454630535,0.5808029257957511,44.431912422180176,7.23559676127703,84.65011516236144,14.782070358904614,1.9720144947369893,0.020522445189338025
strike,0,326.3933115641276,42.7191384481063,4.899755859375,0.35379181082380246,1.9788804690043131,0.647599450945497,5.608224217096964,0.7348282436312017,59.03855946411806,9.710055399561131,1.8685874660809836,0.189954796708579
strike,1,632.4900329589843,80.50507502611305,12.111199474334716,2.0314193777772838,3.779814902941386,1.0247685761765766,18.003734970092772,3.3899235264148815,36.35354691067592,8.563348741436977,2.440109364191691,0.14948501730786726
strike,2,740.1110656738281,64.13557779485302,23.255256430308023,3.970343450205021,4.44452170530955,1.1891135977963323,41.03826770782471,4.04018768451458,18.23728449854976,2.7375737819266823,2.361541763941447,0.07356528808763782
strike,3,697.179520670573,64.22427599494658,24.718600686391195,4.841044001582486,4.161797579129537,1.0284701087503278,42.58473587036133,3.2986000898966665,16.489590185413245,2.2372954403904006,2.123814082145691,0.03289473494450512
strike,4,859.1549580891927,142.57075615677275,22.741039943695068,3.49201881855162,5.032639662424724,1.0647626773397711,50.6789244333903,1.6135591333595312,16.986629443222302,2.992835798964468,2.114882961908976,0.05829153545584504
strike,5,878.9430725097657,167.53628577157883,22.53624531428019,3.323481478472771,5.112069876988729,1.023151764338401,53.58517697652181,1.5089518496334537,16.431004014636375,3.272392740274147,2.0323298533757526,0.06002646486857582
strike,6,1583.5684041341146,521.4680681987032,21.65087235768636,2.447150437814673,8.753032112121582,0.742773328352624,55.3750617980957,1.4678850325626265,28.618268880331414,9.507592982809003,2.1722208579381306,0.08644347783142711
strike,7,1484.622412109375,484.9708842839541,18.94810136159261,1.9738242121453085,8.210254780451457,0.6573997908347567,50.79620780944824,1.4681118848332078,29.233254331364954,9.58533408612757,2.1430179834365846,0.08973331693332913
strike,8,1950.0587727864583,699.7449987604585,22.304928652445476,3.129749837866439,10.665133094787597,0.9976804584004829,53.65932922363281,2.1234789331496904,36.37533599259423,13.140356838750037,2.028183277448018,0.058263844860108424
strike,9,2171.348767089844,709.0968507051848,21.93785832722982,2.7391405638766875,11.987602138519287,0.7132370113610716,57.14409662882487,1.6180453765145673,38.09826681585201,12.714981345813376,2.00107342004776,0.050417509907931014
