src_task,tgt_task,layer,target,fold,transfer_r2,within_tgt_r2,gap
strike,push,14,ee_velocity,1,0.25307103991508484,0.7835186719894409,0.5304476320743561
strike,push,14,ee_velocity,2,0.25307103991508484,0.8189917206764221,0.5659206807613373
strike,push,14,ee_velocity,3,0.25307103991508484,0.8744433522224426,0.6213723123073578
strike,push,14,ee_velocity,4,0.25307103991508484,0.8763304948806763,0.6232594549655914
strike,push,15,ee_velocity,0,0.41122135519981384,0.7784644365310669,0.36724308133125305
strike,push,15,ee_velocity,1,0.41122135519981384,0.8268996477127075,0.4156782925128937
strike,push,15,ee_velocity,2,0.41122135519981384,0.8191549777984619,0.40793362259864807
strike,push,15,ee_velocity,3,0.41122135519981384,0.8631764054298401,0.45195505023002625
strike,push,15,ee_velocity,4,0.41122135519981384,0.8760162591934204,0.46479490399360657
strike,push,16,ee_velocity,0,0.19373714923858643,0.7898262143135071,0.5960890650749207
strike,push,16,ee_velocity,1,0.19373714923858643,0.8519304394721985,0.6581932902336121
strike,push,16,ee_velocity,2,0.19373714923858643,0.8341925144195557,0.6404553651809692
strike,push,16,ee_velocity,3,0.19373714923858643,0.8768571615219116,0.6831200122833252
strike,push,16,ee_velocity,4,0.19373714923858643,0.9019100666046143,0.7081729173660278
strike,push,17,ee_velocity,0,0.3645467758178711,0.8352944254875183,0.4707476496696472
strike,push,17,ee_velocity,1,0.3645467758178711,0.857083797454834,0.4925370216369629
strike,push,17,ee_velocity,2,0.3645467758178711,0.8732718825340271,0.508725106716156
strike,push,17,ee_velocity,3,0.3645467758178711,0.8886330723762512,0.5240862965583801
strike,push,17,ee_velocity,4,0.3645467758178711,0.9155929088592529,0.5510461330413818
strike,push,18,ee_velocity,0,0.4948384463787079,0.8374875783920288,0.3426491320133209
strike,push,18,ee_velocity,1,0.4948384463787079,0.8779290318489075,0.3830905854701996
strike,push,18,ee_velocity,2,0.4948384463787079,0.8647874593734741,0.36994901299476624
strike,push,18,ee_velocity,3,0.4948384463787079,0.9098085165023804,0.4149700701236725
strike,push,18,ee_velocity,4,0.4948384463787079,0.9097843766212463,0.41494593024253845
strike,push,19,ee_velocity,0,0.4766753315925598,0.8347811698913574,0.3581058382987976
strike,push,19,ee_velocity,1,0.4766753315925598,0.8730073571205139,0.3963320255279541
strike,push,19,ee_velocity,2,0.4766753315925598,0.8510857224464417,0.37441039085388184
strike,push,19,ee_velocity,3,0.4766753315925598,0.9045807123184204,0.4279053807258606
strike,push,19,ee_velocity,4,0.4766753315925598,0.9079039096832275,0.4312285780906677
strike,push,20,ee_velocity,0,0.3479129374027252,0.8143284916877747,0.46641555428504944
strike,push,20,ee_velocity,1,0.3479129374027252,0.8677841424942017,0.5198712050914764
strike,push,20,ee_velocity,2,0.3479129374027252,0.8671607375144958,0.5192478001117706
strike,push,20,ee_velocity,3,0.3479129374027252,0.8964899778366089,0.5485770404338837
strike,push,20,ee_velocity,4,0.3479129374027252,0.9036215543746948,0.5557086169719696
strike,push,21,ee_velocity,0,0.28062930703163147,0.8131400346755981,0.5325107276439667
strike,push,21,ee_velocity,1,0.28062930703163147,0.8741711378097534,0.593541830778122
strike,push,21,ee_velocity,2,0.28062930703163147,0.8760078549385071,0.5953785479068756
strike,push,21,ee_velocity,3,0.28062930703163147,0.9186676740646362,0.6380383670330048
strike,push,21,ee_velocity,4,0.28062930703163147,0.9052854180335999,0.6246561110019684
strike,push,22,ee_velocity,0,0.3254542946815491,0.8617143034934998,0.5362600088119507
strike,push,22,ee_velocity,1,0.3254542946815491,0.8634941577911377,0.5380398631095886
strike,push,22,ee_velocity,2,0.3254542946815491,0.8760521411895752,0.5505978465080261
strike,push,22,ee_velocity,3,0.3254542946815491,0.9145227074623108,0.5890684127807617
strike,push,22,ee_velocity,4,0.3254542946815491,0.9082931280136108,0.5828388333320618
strike,push,23,ee_velocity,0,-0.4910353422164917,0.8593349456787109,1.3503702878952026
strike,push,23,ee_velocity,1,-0.4910353422164917,0.8721317648887634,1.3631671071052551
strike,push,23,ee_velocity,2,-0.4910353422164917,0.8720488548278809,1.3630841970443726
strike,push,23,ee_velocity,3,-0.4910353422164917,0.9144991040229797,1.4055344462394714
strike,push,23,ee_velocity,4,-0.4910353422164917,0.8959913849830627,1.3870267271995544
strike,push,0,ee_acceleration,0,-4.808243751525879,-0.1807953268289566,4.627448424696922
strike,push,0,ee_acceleration,1,-4.808243751525879,-0.15664660930633545,4.6515971422195435
strike,push,0,ee_acceleration,2,-4.808243751525879,-0.1236153393983841,4.684628412127495
strike,push,0,ee_acceleration,3,-4.808243751525879,-0.2815331816673279,4.526710569858551
strike,push,0,ee_acceleration,4,-4.808243751525879,-0.2163950800895691,4.59184867143631
strike,push,1,ee_acceleration,0,-6.963396072387695,-0.5883763432502747,6.375019729137421
strike,push,1,ee_acceleration,1,-6.963396072387695,-0.6008371114730835,6.362558960914612
strike,push,1,ee_acceleration,2,-6.963396072387695,-0.4614624083042145,6.501933664083481
strike,push,1,ee_acceleration,3,-6.963396072387695,-1.2398463487625122,5.723549723625183
strike,push,1,ee_acceleration,4,-6.963396072387695,-0.7896782159805298,6.1737178564071655
strike,push,2,ee_acceleration,0,-9.940346717834473,-0.6592498421669006,9.281096875667572
strike,push,2,ee_acceleration,1,-9.940346717834473,-0.680745005607605,9.259601712226868
strike,push,2,ee_acceleration,2,-9.940346717834473,-0.48868176341056824,9.451664954423904
strike,push,2,ee_acceleration,3,-9.940346717834473,-0.7732665538787842,9.167080163955688
strike,push,2,ee_acceleration,4,-9.940346717834473,-0.470341295003891,9.470005422830582
strike,push,3,ee_acceleration,0,-10.891805648803711,-0.8090956211090088,10.082710027694702
strike,push,3,ee_acceleration,1,-10.891805648803711,-0.7471935153007507,10.14461213350296
strike,push,3,ee_acceleration,2,-10.891805648803711,-0.46600285172462463,10.425802797079086
strike,push,3,ee_acceleration,3,-10.891805648803711,-1.1067596673965454,9.785045981407166
strike,push,3,ee_acceleration,4,-10.891805648803711,-0.7736420631408691,10.118163585662842
strike,push,4,ee_acceleration,0,-8.942926406860352,-0.7146696448326111,8.22825676202774
strike,push,4,ee_acceleration,1,-8.942926406860352,-0.5242472290992737,8.418679177761078
strike,push,4,ee_acceleration,2,-8.942926406860352,-0.42775192856788635,8.515174478292465
strike,push,4,ee_acceleration,3,-8.942926406860352,-1.0124591588974,7.930467247962952
strike,push,4,ee_acceleration,4,-8.942926406860352,-0.7231540083885193,8.219772398471832
strike,push,5,ee_acceleration,0,-7.625675201416016,-0.5989579558372498,7.026717245578766
strike,push,5,ee_acceleration,1,-7.625675201416016,-0.6308856010437012,6.9947896003723145
strike,push,5,ee_acceleration,2,-7.625675201416016,-0.4911530315876007,7.134522169828415
strike,push,5,ee_acceleration,3,-7.625675201416016,-1.2140541076660156,6.41162109375
strike,push,5,ee_acceleration,4,-7.625675201416016,-0.586380660533905,7.039294540882111
strike,push,6,ee_acceleration,0,-8.023934364318848,-0.42802077531814575,7.595913589000702
strike,push,6,ee_acceleration,1,-8.023934364318848,-0.6180611252784729,7.405873239040375
strike,push,6,ee_acceleration,2,-8.023934364318848,-0.30655941367149353,7.717374950647354
strike,push,6,ee_acceleration,3,-8.023934364318848,-0.9733183979988098,7.050615966320038
strike,push,6,ee_acceleration,4,-8.023934364318848,-0.5359243154525757,7.488010048866272
strike,push,7,ee_acceleration,0,-6.876415729522705,-0.5238334536552429,6.352582275867462
strike,push,7,ee_acceleration,1,-6.876415729522705,-0.5138320326805115,6.362583696842194
strike,push,7,ee_acceleration,2,-6.876415729522705,-0.38075608015060425,6.495659649372101
strike,push,7,ee_acceleration,3,-6.876415729522705,-0.9127277135848999,5.963688015937805
strike,push,7,ee_acceleration,4,-6.876415729522705,-0.4019148051738739,6.474500924348831
strike,push,8,ee_acceleration,0,-5.940524101257324,-0.5300388336181641,5.41048526763916
strike,push,8,ee_acceleration,1,-5.940524101257324,-0.29091763496398926,5.649606466293335
strike,push,8,ee_acceleration,2,-5.940524101257324,-0.3144236207008362,5.626100480556488
strike,push,8,ee_acceleration,3,-5.940524101257324,-0.7088813781738281,5.231642723083496
strike,push,8,ee_acceleration,4,-5.940524101257324,-0.44277679920196533,5.497747302055359
strike,push,9,ee_acceleration,0,-5.335857391357422,-0.4693578779697418,4.86649951338768
strike,push,9,ee_acceleration,1,-5.335857391357422,-0.36808210611343384,4.967775285243988
strike,push,9,ee_acceleration,2,-5.335857391357422,-0.33516696095466614,5.000690430402756
strike,push,9,ee_acceleration,3,-5.335857391357422,-0.7089493870735168,4.626908004283905
strike,push,9,ee_acceleration,4,-5.335857391357422,-0.41390329599380493,4.921954095363617
strike,push,10,ee_acceleration,0,-4.770298957824707,-0.41613873839378357,4.3541602194309235
strike,push,10,ee_acceleration,1,-4.770298957824707,-0.4198136627674103,4.350485295057297
strike,push,10,ee_acceleration,2,-4.770298957824707,-0.4140823185443878,4.356216639280319
strike,push,10,ee_acceleration,3,-4.770298957824707,-0.8169729709625244,3.9533259868621826
strike,push,10,ee_acceleration,4,-4.770298957824707,-0.436923086643219,4.333375871181488
strike,push,11,ee_acceleration,0,-4.746130466461182,-0.458396852016449,4.287733614444733
strike,push,11,ee_acceleration,1,-4.746130466461182,-0.44985297322273254,4.296277493238449
strike,push,11,ee_acceleration,2,-4.746130466461182,-0.2882733643054962,4.457857102155685
strike,push,11,ee_acceleration,3,-4.746130466461182,-0.6273935437202454,4.118736922740936
strike,push,11,ee_acceleration,4,-4.746130466461182,-0.38321056962013245,4.362919896841049
strike,push,12,ee_acceleration,0,-5.408532619476318,-0.5033236145973206,4.905209004878998
strike,push,12,ee_acceleration,1,-5.408532619476318,-0.41251882910728455,4.996013790369034
strike,push,12,ee_acceleration,2,-5.408532619476318,-0.3839794397354126,5.024553179740906
strike,push,12,ee_acceleration,3,-5.408532619476318,-0.6772725582122803,4.731260061264038
strike,push,12,ee_acceleration,4,-5.408532619476318,-0.5322250127792358,4.8763076066970825
strike,push,13,ee_acceleration,0,-6.256747722625732,-0.45574381947517395,5.8010039031505585
strike,push,13,ee_acceleration,1,-6.256747722625732,-0.38574448227882385,5.871003240346909
strike,push,13,ee_acceleration,2,-6.256747722625732,-0.15026535093784332,6.106482371687889
strike,push,13,ee_acceleration,3,-6.256747722625732,-0.5160011649131775,5.740746557712555
strike,push,13,ee_acceleration,4,-6.256747722625732,-0.4621526002883911,5.794595122337341
strike,push,14,ee_acceleration,0,-3.81897234916687,-0.34678101539611816,3.472191333770752
strike,push,14,ee_acceleration,1,-3.81897234916687,-0.2693985402584076,3.5495738089084625
strike,push,14,ee_acceleration,2,-3.81897234916687,-0.13194763660430908,3.687024712562561
strike,push,14,ee_acceleration,3,-3.81897234916687,-0.4253334403038025,3.3936389088630676
strike,push,14,ee_acceleration,4,-3.81897234916687,-0.27196890115737915,3.547003448009491
strike,push,15,ee_acceleration,0,-3.791395664215088,-0.2771329879760742,3.5142626762390137
strike,push,15,ee_acceleration,1,-3.791395664215088,-0.12465465813875198,3.666741006076336
strike,push,15,ee_acceleration,2,-3.791395664215088,-0.03042127750813961,3.7609743867069483
strike,push,15,ee_acceleration,3,-3.791395664215088,-0.2959982454776764,3.4953974187374115
strike,push,15,ee_acceleration,4,-3.791395664215088,-0.12026242911815643,3.6711332350969315
strike,push,16,ee_acceleration,0,-5.502092361450195,-0.22299812734127045,5.279094234108925
strike,push,16,ee_acceleration,1,-5.502092361450195,-0.1614687144756317,5.340623646974564
strike,push,16,ee_acceleration,2,-5.502092361450195,-0.07656830549240112,5.425524055957794
strike,push,16,ee_acceleration,3,-5.502092361450195,-0.31145891547203064,5.190633445978165
strike,push,16,ee_acceleration,4,-5.502092361450195,-0.13487957417964935,5.367212787270546
strike,push,17,ee_acceleration,0,-3.847118616104126,-0.12321587651968002,3.723902739584446
strike,push,17,ee_acceleration,1,-3.847118616104126,-0.12463653087615967,3.7224820852279663
strike,push,17,ee_acceleration,2,-3.847118616104126,-0.04231774061918259,3.8048008754849434
strike,push,17,ee_acceleration,3,-3.847118616104126,-0.21002492308616638,3.6370936930179596
strike,push,17,ee_acceleration,4,-3.847118616104126,-0.04467197507619858,3.8024466410279274
strike,push,18,ee_acceleration,0,-3.7546613216400146,-0.1706368774175644,3.5840244442224503
strike,push,18,ee_acceleration,1,-3.7546613216400146,-0.13814619183540344,3.616515129804611
strike,push,18,ee_acceleration,2,-3.7546613216400146,-0.12507028877735138,3.6295910328626633
strike,push,18,ee_acceleration,3,-3.7546613216400146,-0.24673601984977722,3.5079253017902374
strike,push,18,ee_acceleration,4,-3.7546613216400146,-0.03294776380062103,3.7217135578393936
strike,push,19,ee_acceleration,0,-5.670223712921143,-0.2180674970149994,5.452156215906143
strike,push,19,ee_acceleration,1,-5.670223712921143,-0.15144073963165283,5.51878297328949
strike,push,19,ee_acceleration,2,-5.670223712921143,-0.10194950550794601,5.568274207413197
strike,push,19,ee_acceleration,3,-5.670223712921143,-0.22969627380371094,5.440527439117432
strike,push,19,ee_acceleration,4,-5.670223712921143,-0.05017078295350075,5.620052929967642
strike,push,20,ee_acceleration,0,-4.7715229988098145,-0.30463653802871704,4.466886460781097
strike,push,20,ee_acceleration,1,-4.7715229988098145,-0.17178237438201904,4.599740624427795
strike,push,20,ee_acceleration,2,-4.7715229988098145,-0.09674288332462311,4.674780115485191
strike,push,20,ee_acceleration,3,-4.7715229988098145,-0.34026357531547546,4.431259423494339
strike,push,20,ee_acceleration,4,-4.7715229988098145,-0.14278125762939453,4.62874174118042
strike,push,21,ee_acceleration,0,-10.91498851776123,-0.2999040186405182,10.615084499120712
strike,push,21,ee_acceleration,1,-10.91498851776123,-0.17712479829788208,10.737863719463348
strike,push,21,ee_acceleration,2,-10.91498851776123,-0.05722980946302414,10.857758708298206
strike,push,21,ee_acceleration,3,-10.91498851776123,-0.2702176570892334,10.644770860671997
strike,push,21,ee_acceleration,4,-10.91498851776123,-0.11041285842657089,10.80457565933466
strike,push,22,ee_acceleration,0,-15.439800262451172,-0.3199518918991089,15.119848370552063
strike,push,22,ee_acceleration,1,-15.439800262451172,-0.21792374551296234,15.22187651693821
strike,push,22,ee_acceleration,2,-15.439800262451172,-0.10341832786798477,15.336381934583187
strike,push,22,ee_acceleration,3,-15.439800262451172,-0.23780032992362976,15.201999932527542
strike,push,22,ee_acceleration,4,-15.439800262451172,-0.17904432117938995,15.260755941271782
strike,push,23,ee_acceleration,0,-13.484025001525879,-0.27208638191223145,13.211938619613647
strike,push,23,ee_acceleration,1,-13.484025001525879,-0.19491375982761383,13.289111241698265
strike,push,23,ee_acceleration,2,-13.484025001525879,-0.1145171970129013,13.369507804512978
strike,push,23,ee_acceleration,3,-13.484025001525879,-0.3616611659526825,13.122363835573196
strike,push,23,ee_acceleration,4,-13.484025001525879,-0.16454891860485077,13.319476082921028
strike,push,0,contact_flag,0,-6.561383247375488,-0.23066532611846924,6.330717921257019
strike,push,0,contact_flag,1,-6.561383247375488,0.08059346675872803,6.641976714134216
strike,push,0,contact_flag,2,-6.561383247375488,0.18612194061279297,6.747505187988281
strike,push,0,contact_flag,3,-6.561383247375488,-0.042935729026794434,6.518447518348694
strike,push,0,contact_flag,4,-6.561383247375488,-0.25974297523498535,6.301640272140503
strike,push,1,contact_flag,0,-1.3838577270507812,0.12443321943283081,1.508290946483612
strike,push,1,contact_flag,1,-1.3838577270507812,0.3303599953651428,1.714217722415924
strike,push,1,contact_flag,2,-1.3838577270507812,0.2489333152770996,1.6327910423278809
strike,push,1,contact_flag,3,-1.3838577270507812,0.025403141975402832,1.409260869026184
strike,push,1,contact_flag,4,-1.3838577270507812,0.31389713287353516,1.6977548599243164
strike,push,2,contact_flag,0,-0.045148491859436035,0.03774559497833252,0.08289408683776855
strike,push,2,contact_flag,1,-0.045148491859436035,0.3779142498970032,0.4230627417564392
strike,push,2,contact_flag,2,-0.045148491859436035,0.4210236668586731,0.46617215871810913
strike,push,2,contact_flag,3,-0.045148491859436035,-0.06827843189239502,-0.023129940032958984
strike,push,2,contact_flag,4,-0.045148491859436035,0.26788657903671265,0.3130350708961487
strike,push,3,contact_flag,0,-0.0925137996673584,-0.5474610328674316,-0.45494723320007324
strike,push,3,contact_flag,1,-0.0925137996673584,0.28473663330078125,0.37725043296813965
strike,push,3,contact_flag,2,-0.0925137996673584,0.3083959221839905,0.4009097218513489
strike,push,3,contact_flag,3,-0.0925137996673584,0.308255136013031,0.4007689356803894
strike,push,3,contact_flag,4,-0.0925137996673584,0.37744611501693726,0.46995991468429565
strike,push,4,contact_flag,0,-0.525863766670227,-0.2196136713027954,0.30625009536743164
strike,push,4,contact_flag,1,-0.525863766670227,0.28044015169143677,0.8063039183616638
strike,push,4,contact_flag,2,-0.525863766670227,0.3011123538017273,0.8269761204719543
strike,push,4,contact_flag,3,-0.525863766670227,0.3462814688682556,0.8721452355384827
strike,push,4,contact_flag,4,-0.525863766670227,0.3733481168746948,0.8992118835449219
strike,push,5,contact_flag,0,-0.37102222442626953,0.052046239376068115,0.42306846380233765
strike,push,5,contact_flag,1,-0.37102222442626953,0.29869258403778076,0.6697148084640503
strike,push,5,contact_flag,2,-0.37102222442626953,0.15163135528564453,0.5226535797119141
strike,push,5,contact_flag,3,-0.37102222442626953,0.3808366656303406,0.7518588900566101
strike,push,5,contact_flag,4,-0.37102222442626953,0.2781949043273926,0.6492171287536621
strike,push,6,contact_flag,0,-0.2832382917404175,0.05968499183654785,0.34292328357696533
strike,push,6,contact_flag,1,-0.2832382917404175,0.4220704436302185,0.705308735370636
strike,push,6,contact_flag,2,-0.2832382917404175,0.4136238098144531,0.6968621015548706
strike,push,6,contact_flag,3,-0.2832382917404175,0.49644333124160767,0.7796816229820251
strike,push,6,contact_flag,4,-0.2832382917404175,0.3636360764503479,0.6468743681907654
strike,push,7,contact_flag,0,-0.13166439533233643,-0.14766955375671387,-0.01600515842437744
strike,push,7,contact_flag,1,-0.13166439533233643,0.43266189098358154,0.564326286315918
strike,push,7,contact_flag,2,-0.13166439533233643,0.3701709508895874,0.5018353462219238
strike,push,7,contact_flag,3,-0.13166439533233643,0.4795989394187927,0.6112633347511292
strike,push,7,contact_flag,4,-0.13166439533233643,0.5558952689170837,0.6875596642494202
strike,push,8,contact_flag,0,-0.04250752925872803,-0.0855797529220581,-0.04307222366333008
strike,push,8,contact_flag,1,-0.04250752925872803,0.5005031824111938,0.5430107116699219
strike,push,8,contact_flag,2,-0.04250752925872803,0.42469024658203125,0.4671977758407593
strike,push,8,contact_flag,3,-0.04250752925872803,0.559404730796814,0.601912260055542
strike,push,8,contact_flag,4,-0.04250752925872803,0.5914949178695679,0.6340024471282959
strike,push,9,contact_flag,0,-0.36811864376068115,0.13324570655822754,0.5013643503189087
strike,push,9,contact_flag,1,-0.36811864376068115,0.5507205724716187,0.9188392162322998
strike,push,9,contact_flag,2,-0.36811864376068115,0.49175524711608887,0.85987389087677
strike,push,9,contact_flag,3,-0.36811864376068115,0.49756675958633423,0.8656854033470154
strike,push,9,contact_flag,4,-0.36811864376068115,0.5772055387496948,0.945324182510376
strike,push,10,contact_flag,0,0.12986516952514648,0.3930838108062744,0.26321864128112793
strike,push,10,contact_flag,1,0.12986516952514648,0.4026104807853699,0.2727453112602234
strike,push,10,contact_flag,2,0.12986516952514648,0.5033786296844482,0.37351346015930176
strike,push,10,contact_flag,3,0.12986516952514648,0.5705859065055847,0.44072073698043823
strike,push,10,contact_flag,4,0.12986516952514648,0.6036889553070068,0.47382378578186035
strike,push,11,contact_flag,0,-0.3522472381591797,0.40082913637161255,0.7530763745307922
strike,push,11,contact_flag,1,-0.3522472381591797,0.44308537244796753,0.7953326106071472
strike,push,11,contact_flag,2,-0.3522472381591797,0.4870426654815674,0.8392899036407471
strike,push,11,contact_flag,3,-0.3522472381591797,0.53708815574646,0.8893353939056396
strike,push,11,contact_flag,4,-0.3522472381591797,0.5606019496917725,0.9128491878509521
strike,push,12,contact_flag,0,0.05728030204772949,0.4925866723060608,0.4353063702583313
strike,push,12,contact_flag,1,0.05728030204772949,0.46582549810409546,0.40854519605636597
strike,push,12,contact_flag,2,0.05728030204772949,0.49194586277008057,0.4346655607223511
strike,push,12,contact_flag,3,0.05728030204772949,0.592286229133606,0.5350059270858765
strike,push,12,contact_flag,4,0.05728030204772949,0.5603600740432739,0.5030797719955444
strike,push,13,contact_flag,0,0.06270617246627808,0.16264289617538452,0.09993672370910645
strike,push,13,contact_flag,1,0.06270617246627808,0.545723021030426,0.48301684856414795
strike,push,13,contact_flag,2,0.06270617246627808,0.5021407008171082,0.4394345283508301
strike,push,13,contact_flag,3,0.06270617246627808,0.6105407476425171,0.547834575176239
strike,push,13,contact_flag,4,0.06270617246627808,0.5557679533958435,0.49306178092956543
strike,push,14,contact_flag,0,0.17831647396087646,0.14261537790298462,-0.035701096057891846
strike,push,14,contact_flag,1,0.17831647396087646,0.5430790781974792,0.3647626042366028
strike,push,14,contact_flag,2,0.17831647396087646,0.4650341868400574,0.2867177128791809
strike,push,14,contact_flag,3,0.17831647396087646,0.568859338760376,0.3905428647994995
strike,push,14,contact_flag,4,0.17831647396087646,0.5562541484832764,0.3779376745223999
strike,push,15,contact_flag,0,0.013532698154449463,0.2646138668060303,0.2510811686515808
strike,push,15,contact_flag,1,0.013532698154449463,0.5161641836166382,0.5026314854621887
strike,push,15,contact_flag,2,0.013532698154449463,0.5672250986099243,0.5536924004554749
strike,push,15,contact_flag,3,0.013532698154449463,0.6289994716644287,0.6154667735099792
strike,push,15,contact_flag,4,0.013532698154449463,0.6316854953765869,0.6181527972221375
strike,push,16,contact_flag,0,0.22348779439926147,0.39610880613327026,0.1726210117340088
strike,push,16,contact_flag,1,0.22348779439926147,0.5851669311523438,0.3616791367530823
strike,push,16,contact_flag,2,0.22348779439926147,0.5320199728012085,0.308532178401947
strike,push,16,contact_flag,3,0.22348779439926147,0.6793467402458191,0.4558589458465576
strike,push,16,contact_flag,4,0.22348779439926147,0.6741557121276855,0.4506679177284241
strike,push,17,contact_flag,0,0.1743571162223816,0.40123051404953003,0.22687339782714844
strike,push,17,contact_flag,1,0.1743571162223816,0.5922088623046875,0.4178517460823059
strike,push,17,contact_flag,2,0.1743571162223816,0.5064296722412109,0.33207255601882935
strike,push,17,contact_flag,3,0.1743571162223816,0.7079049944877625,0.5335478782653809
strike,push,17,contact_flag,4,0.1743571162223816,0.6656814217567444,0.4913243055343628
strike,push,18,contact_flag,0,0.09943622350692749,0.3567255735397339,0.2572893500328064
strike,push,18,contact_flag,1,0.09943622350692749,0.6226759552955627,0.5232397317886353
strike,push,18,contact_flag,2,0.09943622350692749,0.6047649383544922,0.5053287148475647
strike,push,18,contact_flag,3,0.09943622350692749,0.6990382671356201,0.5996020436286926
strike,push,18,contact_flag,4,0.09943622350692749,0.6868423223495483,0.5874060988426208
strike,push,19,contact_flag,0,-0.10373330116271973,0.5381263494491577,0.6418596506118774
strike,push,19,contact_flag,1,-0.10373330116271973,0.6011027097702026,0.7048360109329224
strike,push,19,contact_flag,2,-0.10373330116271973,0.6238787770271301,0.7276120781898499
strike,push,19,contact_flag,3,-0.10373330116271973,0.6863685846328735,0.7901018857955933
strike,push,19,contact_flag,4,-0.10373330116271973,0.5940167903900146,0.6977500915527344
strike,push,20,contact_flag,0,-0.13085246086120605,0.45757514238357544,0.5884276032447815
strike,push,20,contact_flag,1,-0.13085246086120605,0.6503264904022217,0.7811789512634277
strike,push,20,contact_flag,2,-0.13085246086120605,0.5781377553939819,0.708990216255188
strike,push,20,contact_flag,3,-0.13085246086120605,0.6799686551094055,0.8108211159706116
strike,push,20,contact_flag,4,-0.13085246086120605,0.6544915437698364,0.7853440046310425
strike,push,21,contact_flag,0,0.05865168571472168,0.47988492250442505,0.42123323678970337
strike,push,21,contact_flag,1,0.05865168571472168,0.6250404119491577,0.566388726234436
strike,push,21,contact_flag,2,0.05865168571472168,0.5444799065589905,0.4858282208442688
strike,push,21,contact_flag,3,0.05865168571472168,0.6623708605766296,0.603719174861908
strike,push,21,contact_flag,4,0.05865168571472168,0.5801354646682739,0.5214837789535522
strike,push,22,contact_flag,0,-0.035155415534973145,0.43676406145095825,0.4719194769859314
strike,push,22,contact_flag,1,-0.035155415534973145,0.6609626412391663,0.6961180567741394
strike,push,22,contact_flag,2,-0.035155415534973145,0.5525981783866882,0.5877535939216614
strike,push,22,contact_flag,3,-0.035155415534973145,0.6931561231613159,0.7283115386962891
strike,push,22,contact_flag,4,-0.035155415534973145,0.6012812256813049,0.6364366412162781
strike,push,23,contact_flag,0,-0.2678654193878174,0.5149610638618469,0.7828264832496643
strike,push,23,contact_flag,1,-0.2678654193878174,0.6357386708259583,0.9036040902137756
strike,push,23,contact_flag,2,-0.2678654193878174,0.5755144357681274,0.8433798551559448
strike,push,23,contact_flag,3,-0.2678654193878174,0.6939300298690796,0.961795449256897
strike,push,23,contact_flag,4,-0.2678654193878174,0.6151184439659119,0.8829838633537292
strike,push,0,contact_force_log1p_mag,0,-8.599175453186035,-0.11950540542602539,8.47967004776001
strike,push,0,contact_force_log1p_mag,1,-8.599175453186035,-0.07968080043792725,8.519494652748108
strike,push,0,contact_force_log1p_mag,2,-8.599175453186035,0.02388453483581543,8.62305998802185
strike,push,0,contact_force_log1p_mag,3,-8.599175453186035,-0.3136568069458008,8.285518646240234
strike,push,0,contact_force_log1p_mag,4,-8.599175453186035,-0.4923039674758911,8.106871485710144
strike,push,1,contact_force_log1p_mag,0,-1.4970126152038574,-0.2026844024658203,1.294328212738037
strike,push,1,contact_force_log1p_mag,1,-1.4970126152038574,0.3059477210044861,1.8029603362083435
strike,push,1,contact_force_log1p_mag,2,-1.4970126152038574,0.32145488262176514,1.8184674978256226
strike,push,1,contact_force_log1p_mag,3,-1.4970126152038574,0.21823936700820923,1.7152519822120667
strike,push,1,contact_force_log1p_mag,4,-1.4970126152038574,0.28766387701034546,1.7846764922142029
strike,push,2,contact_force_log1p_mag,0,0.002645254135131836,0.06369894742965698,0.061053693294525146
strike,push,2,contact_force_log1p_mag,1,0.002645254135131836,0.4268952012062073,0.42424994707107544
strike,push,2,contact_force_log1p_mag,2,0.002645254135131836,0.518391489982605,0.5157462358474731
strike,push,2,contact_force_log1p_mag,3,0.002645254135131836,0.15596133470535278,0.15331608057022095
strike,push,2,contact_force_log1p_mag,4,0.002645254135131836,0.26046425104141235,0.2578189969062805
strike,push,3,contact_force_log1p_mag,0,-0.05080115795135498,-0.1139364242553711,-0.06313526630401611
strike,push,3,contact_force_log1p_mag,1,-0.05080115795135498,0.15553152561187744,0.20633268356323242
strike,push,3,contact_force_log1p_mag,2,-0.05080115795135498,0.3376983404159546,0.38849949836730957
strike,push,3,contact_force_log1p_mag,3,-0.05080115795135498,0.45311033725738525,0.5039114952087402
strike,push,3,contact_force_log1p_mag,4,-0.05080115795135498,0.23609322309494019,0.28689438104629517
strike,push,4,contact_force_log1p_mag,0,-0.46821749210357666,-0.029449820518493652,0.438767671585083
strike,push,4,contact_force_log1p_mag,1,-0.46821749210357666,0.4152337312698364,0.8834512233734131
strike,push,4,contact_force_log1p_mag,2,-0.46821749210357666,0.28271758556365967,0.7509350776672363
strike,push,4,contact_force_log1p_mag,3,-0.46821749210357666,0.4056433439254761,0.8738608360290527
strike,push,4,contact_force_log1p_mag,4,-0.46821749210357666,0.21272271871566772,0.6809402108192444
strike,push,5,contact_force_log1p_mag,0,-0.27858638763427734,0.2169194221496582,0.49550580978393555
strike,push,5,contact_force_log1p_mag,1,-0.27858638763427734,0.10301792621612549,0.38160431385040283
strike,push,5,contact_force_log1p_mag,2,-0.27858638763427734,0.26120543479919434,0.5397918224334717
strike,push,5,contact_force_log1p_mag,3,-0.27858638763427734,0.4341534972190857,0.712739884853363
