layer,fold,best_lr,best_wd,r2,mse,n_test_windows,cos_sim_mean
0,0,0.004999999888241291,0.009999999776482582,0.2756408452987671,0.09655902534723282,107151,0.8289501070976257
0,1,0.003000000026077032,0.009999999776482582,0.28308117389678955,0.0929572582244873,107168,0.8345373868942261
0,2,9.999999747378752e-05,0.009999999776482582,0.29536595940589905,0.09334725886583328,107156,0.8333389759063721
0,3,0.003000000026077032,0.10000000149011612,0.2759844958782196,0.09891456365585327,107154,0.822773277759552
0,4,0.003000000026077032,0.009999999776482582,0.3070767819881439,0.09034331887960434,107150,0.8409642577171326
1,0,0.003000000026077032,0.009999999776482582,0.3936963975429535,0.08082140237092972,107151,0.8608652949333191
1,1,0.0003000000142492354,0.009999999776482582,0.4179694354534149,0.07546687126159668,107168,0.8695870637893677
1,2,0.0003000000142492354,0.10000000149011612,0.4139832854270935,0.07763417810201645,107156,0.8640475273132324
1,3,9.999999747378752e-05,0.10000000149011612,0.38296350836753845,0.08430001884698868,107154,0.8511453866958618
1,4,0.0010000000474974513,0.009999999776482582,0.43043309450149536,0.07425934076309204,107150,0.8727495670318604
2,0,0.004999999888241291,0.009999999776482582,0.41853421926498413,0.07751064002513885,107151,0.8670414686203003
2,1,9.999999747378752e-05,0.009999999776482582,0.4352928400039673,0.07322083413600922,107168,0.8730454444885254
2,2,0.004999999888241291,0.009999999776482582,0.44832319021224976,0.07308453321456909,107156,0.8742800354957581
2,3,0.004999999888241291,0.009999999776482582,0.4274503290653229,0.07822119444608688,107154,0.8638566732406616
2,4,0.004999999888241291,0.009999999776482582,0.45780032873153687,0.07069128006696701,107150,0.8787301778793335
3,0,0.0003000000142492354,0.10000000149011612,0.4676005244255066,0.07097020745277405,107151,0.8775632381439209
3,1,0.0010000000474974513,0.009999999776482582,0.49759677052497864,0.06514190882444382,107168,0.8892868757247925
3,2,0.003000000026077032,0.009999999776482582,0.49621352553367615,0.06673923134803772,107156,0.8868236541748047
3,3,0.0010000000474974513,0.009999999776482582,0.4714067876338959,0.07221470773220062,107154,0.8764740824699402
3,4,0.004999999888241291,0.009999999776482582,0.5060110092163086,0.06440562009811401,107150,0.8909087181091309
4,0,0.003000000026077032,0.10000000149011612,0.49249061942100525,0.06765230745077133,107151,0.883672833442688
4,1,0.003000000026077032,0.10000000149011612,0.5000953674316406,0.06481826305389404,107168,0.8897908926010132
4,2,0.003000000026077032,0.10000000149011612,0.5064371228218079,0.06538563966751099,107156,0.8883902430534363
4,3,0.004999999888241291,0.009999999776482582,0.5090858936309814,0.06706701964139938,107154,0.8861454129219055
4,4,0.0003000000142492354,0.10000000149011612,0.5091213583946228,0.06400048732757568,107150,0.890883207321167
5,0,0.0010000000474974513,0.10000000149011612,0.5272278189659119,0.0630212277173996,107151,0.8934527039527893
5,1,0.0003000000142492354,0.009999999776482582,0.5464199185371399,0.058811016380786896,107168,0.9044473171234131
5,2,0.003000000026077032,0.10000000149011612,0.5410802960395813,0.06079571694135666,107156,0.8983368277549744
