layer,fold,best_lr,best_wd,r2,mse,n_test_windows,cos_sim_mean
0,0,0.004999999888241291,0.10000000149011612,-27.64676856994629,8.766130447387695,9957,0.10753905028104782
0,1,9.999999747378752e-05,0.800000011920929,-13.582174301147461,4.573785781860352,9958,0.08761660754680634
0,2,9.999999747378752e-05,0.4000000059604645,-13.167656898498535,4.436728477478027,9957,0.057077985256910324
0,3,0.0003000000142492354,0.4000000059604645,-2.785792350769043,1.1725108623504639,9957,0.15994387865066528
0,4,0.0010000000474974513,0.800000011920929,-30.52544403076172,9.658988952636719,9956,0.056890081614255905
1,0,0.0003000000142492354,0.800000011920929,0.2742338180541992,0.22209016978740692,9957,0.5459833741188049
1,1,0.0010000000474974513,0.800000011920929,0.24278700351715088,0.23750455677509308,9958,0.5333901047706604
1,2,0.003000000026077032,0.800000011920929,0.21891026198863983,0.2446049451828003,9957,0.49572238326072693
1,3,9.999999747378752e-05,0.800000011920929,0.227939173579216,0.23911744356155396,9957,0.5125541090965271
1,4,0.0010000000474974513,0.800000011920929,0.22376000881195068,0.23783031105995178,9956,0.5233707427978516
2,0,0.0003000000142492354,0.800000011920929,0.3443923592567444,0.20062091946601868,9957,0.6009941101074219
2,1,0.003000000026077032,0.800000011920929,0.31080636382102966,0.21616989374160767,9958,0.5750687122344971
2,2,0.003000000026077032,0.800000011920929,0.2980238199234009,0.2198297530412674,9957,0.5532432794570923
2,3,0.0010000000474974513,0.800000011920929,0.29511046409606934,0.2183135747909546,9957,0.554204523563385
2,4,9.999999747378752e-05,0.800000011920929,0.28428685665130615,0.21928523480892181,9956,0.5596833229064941
3,0,0.003000000026077032,0.4000000059604645,0.4007655382156372,0.1833704560995102,9957,0.6466290354728699
3,1,0.003000000026077032,0.800000011920929,0.3703179359436035,0.19750353693962097,9958,0.6188250184059143
3,2,9.999999747378752e-05,0.800000011920929,0.3527878522872925,0.20268024504184723,9957,0.5887197256088257
3,3,0.0010000000474974513,0.800000011920929,0.36031609773635864,0.1981186717748642,9957,0.6062495708465576
3,4,0.0010000000474974513,0.800000011920929,0.36855748295783997,0.19346614181995392,9956,0.622459352016449
4,0,0.004999999888241291,0.800000011920929,0.4728601574897766,0.1613091230392456,9957,0.7054163813591003
4,1,0.0010000000474974513,0.800000011920929,0.4430150091648102,0.17470182478427887,9958,0.664939284324646
4,2,0.0003000000142492354,0.800000011920929,0.4370441734790802,0.17629468441009521,9957,0.6609888076782227
4,3,0.0003000000142492354,0.800000011920929,0.4420739412307739,0.1727970689535141,9957,0.6721393465995789
4,4,0.0003000000142492354,0.800000011920929,0.44406822323799133,0.1703304797410965,9956,0.6762280464172363
5,0,0.003000000026077032,0.800000011920929,0.48043644428253174,0.15899035334587097,9957,0.7142710089683533
5,1,9.999999747378752e-05,0.800000011920929,0.461582750082016,0.16887761652469635,9958,0.6800323724746704
5,2,0.003000000026077032,0.4000000059604645,0.45464619994163513,0.1707826405763626,9957,0.677893877029419
5,3,9.999999747378752e-05,0.800000011920929,0.45546936988830566,0.1686486303806305,9957,0.6793763041496277
5,4,9.999999747378752e-05,0.800000011920929,0.4534216821193695,0.16746467351913452,9956,0.6758401393890381
6,0,9.999999747378752e-05,0.800000011920929,0.4965812861919403,0.15405024588108063,9957,0.7262282967567444
6,1,9.999999747378752e-05,0.800000011920929,0.4772632122039795,0.16395950317382812,9958,0.6892306804656982
6,2,0.004999999888241291,0.800000011920929,0.46501120924949646,0.1675366908311844,9957,0.6835973262786865
6,3,9.999999747378752e-05,0.800000011920929,0.46856608986854553,0.16459235548973083,9957,0.6881381869316101
6,4,0.003000000026077032,0.800000011920929,0.4644502103328705,0.16408564150333405,9956,0.6868895292282104
7,0,0.004999999888241291,0.800000011920929,0.5337592959403992,0.1426733136177063,9957,0.7454028725624084
7,1,0.0003000000142492354,0.800000011920929,0.5077456831932068,0.15439878404140472,9958,0.7092734575271606
7,2,9.999999747378752e-05,0.4000000059604645,0.5048931241035461,0.15504704415798187,9957,0.7091288566589355
7,3,0.0010000000474974513,0.4000000059604645,0.4976545572280884,0.1555829644203186,9957,0.7048392295837402
7,4,0.003000000026077032,0.800000011920929,0.4984227120876312,0.1536768525838852,9956,0.7079919576644897
8,0,0.0003000000142492354,0.800000011920929,0.5540525913238525,0.13646329939365387,9957,0.7632265686988831
8,1,0.004999999888241291,0.800000011920929,0.5333642363548279,0.14636339247226715,9958,0.7256551384925842
8,2,0.003000000026077032,0.800000011920929,0.516139566898346,0.15152525901794434,9957,0.7133931517601013
8,3,0.0010000000474974513,0.800000011920929,0.5214988589286804,0.14819811284542084,9957,0.7169231176376343
8,4,0.0003000000142492354,0.800000011920929,0.5233861804008484,0.1460282802581787,9956,0.7232711911201477
9,0,0.003000000026077032,0.4000000059604645,0.5788225531578064,0.12888343632221222,9957,0.7776287794113159
9,1,0.0003000000142492354,0.4000000059604645,0.5401064157485962,0.1442483514547348,9958,0.7346311807632446
9,2,9.999999747378752e-05,0.4000000059604645,0.5267491340637207,0.14820298552513123,9957,0.7236302495002747
9,3,0.0003000000142492354,0.4000000059604645,0.5431141257286072,0.14150366187095642,9957,0.7332570552825928
9,4,0.0010000000474974513,0.4000000059604645,0.5564963817596436,0.1358838528394699,9956,0.7564929723739624
10,0,0.003000000026077032,0.4000000059604645,0.5938876867294312,0.12427349388599396,9957,0.7837718725204468
10,1,9.999999747378752e-05,0.800000011920929,0.5671926736831665,0.13575269281864166,9958,0.7512030005455017
10,2,0.003000000026077032,0.4000000059604645,0.5688457489013672,0.13501977920532227,9957,0.7505105137825012
10,3,0.003000000026077032,0.4000000059604645,0.5672516226768494,0.13402798771858215,9957,0.7523517608642578
10,4,0.0010000000474974513,0.800000011920929,0.5637941360473633,0.1336478292942047,9956,0.7597237229347229
11,0,0.0010000000474974513,0.4000000059604645,0.5965147018432617,0.12346970289945602,9957,0.7870125770568848
11,1,9.999999747378752e-05,0.4000000059604645,0.5770295858383179,0.13266734778881073,9958,0.7503718137741089
11,2,0.003000000026077032,0.4000000059604645,0.5906627774238586,0.12818776071071625,9957,0.7695751786231995
11,3,0.0010000000474974513,0.4000000059604645,0.5820252895355225,0.12945233285427094,9957,0.7636448740959167
11,4,0.003000000026077032,0.800000011920929,0.5710527300834656,0.1314239203929901,9956,0.762420117855072
12,0,0.0003000000142492354,0.4000000059604645,0.6198291182518005,0.1163351908326149,9957,0.8026067018508911
12,1,0.003000000026077032,0.4000000059604645,0.5952455401420593,0.12695364654064178,9958,0.7654013633728027
12,2,0.003000000026077032,0.4000000059604645,0.6014752984046936,0.12480171769857407,9957,0.7733948230743408
12,3,0.004999999888241291,0.4000000059604645,0.574134886264801,0.1318962574005127,9957,0.7527870535850525
12,4,0.0010000000474974513,0.4000000059604645,0.602130651473999,0.12190183997154236,9956,0.7860965132713318
13,0,0.0003000000142492354,0.4000000059604645,0.6184598803520203,0.11675427109003067,9957,0.7967469096183777
13,1,0.003000000026077032,0.4000000059604645,0.6037232279777527,0.12429463863372803,9958,0.7680081725120544
13,2,0.004999999888241291,0.4000000059604645,0.6064556241035461,0.12324196845293045,9957,0.7806434631347656
13,3,0.004999999888241291,0.4000000059604645,0.5899398326873779,0.12700118124485016,9957,0.7666807770729065
13,4,0.0010000000474974513,0.4000000059604645,0.6010355353355408,0.12223757803440094,9956,0.7828041911125183
14,0,0.004999999888241291,0.4000000059604645,0.6236412525177002,0.11516866087913513,9957,0.8016806244850159
14,1,0.004999999888241291,0.4000000059604645,0.6031096577644348,0.12448717653751373,9958,0.7684782147407532
14,2,0.003000000026077032,0.4000000059604645,0.6056109666824341,0.12350659817457199,9957,0.7788230776786804
14,3,0.003000000026077032,0.4000000059604645,0.5949190258979797,0.12545904517173767,9957,0.7666448354721069
14,4,9.999999747378752e-05,0.4000000059604645,0.613089382648468,0.1185445785522461,9956,0.7888132929801941
15,0,0.0003000000142492354,0.4000000059604645,0.6317100524902344,0.11269966512918472,9957,0.8032222390174866
15,1,9.999999747378752e-05,0.4000000059604645,0.5974575877189636,0.12626008689403534,9958,0.7689275741577148
15,2,0.004999999888241291,0.4000000059604645,0.6110479235649109,0.12180384993553162,9957,0.7784144878387451
15,3,0.0010000000474974513,0.4000000059604645,0.6035149097442627,0.1227966696023941,9957,0.7714994549751282
15,4,0.003000000026077032,0.4000000059604645,0.6226816177368164,0.11560548841953278,9956,0.8025150299072266
16,0,0.003000000026077032,0.4000000059604645,0.6393415927886963,0.1103643849492073,9957,0.8114532232284546
