layer,fold,best_lr,best_wd,r2,mse,n_test_windows,cos_sim_mean
0,0,0.0003000000142492354,0.800000011920929,-0.3539259731769562,0.43889686465263367,56274,0.4661955237388611
0,1,9.999999747378752e-05,0.009999999776482582,-0.4302910566329956,0.46312716603279114,56285,0.4562034010887146
0,2,0.003000000026077032,0.800000011920929,-4.260890960693359,1.7038335800170898,56286,0.24809804558753967
0,3,0.004999999888241291,0.4000000059604645,-5.2510457038879395,2.0263864994049072,56279,0.18229557573795319
0,4,0.0003000000142492354,0.009999999776482582,-8.630226135253906,3.129146099090576,56273,0.15147331357002258
1,0,0.003000000026077032,0.4000000059604645,0.697561502456665,0.09803998470306396,56274,0.8273760080337524
1,1,9.999999747378752e-05,0.4000000059604645,0.703596830368042,0.09597522765398026,56285,0.833777129650116
1,2,0.0003000000142492354,0.4000000059604645,0.69235759973526,0.09963575750589371,56286,0.8242045044898987
1,3,0.004999999888241291,0.4000000059604645,0.6951594352722168,0.09881999343633652,56279,0.8246398568153381
1,4,0.0010000000474974513,0.4000000059604645,0.697360634803772,0.09833703935146332,56273,0.8284361958503723
2,0,0.0003000000142492354,0.800000011920929,0.7422534823417664,0.08355264365673065,56274,0.8515139222145081
2,1,9.999999747378752e-05,0.4000000059604645,0.7638723850250244,0.07645782828330994,56285,0.8650208115577698
2,2,0.0003000000142492354,0.800000011920929,0.7458037734031677,0.08232607692480087,56286,0.8564808964729309
2,3,0.004999999888241291,0.800000011920929,0.7403599619865417,0.0841672345995903,56279,0.8497031927108765
2,4,0.004999999888241291,0.800000011920929,0.7440113425254822,0.08317891508340836,56273,0.8536381125450134
3,0,0.003000000026077032,0.4000000059604645,0.7864130139350891,0.06923763453960419,56274,0.8771255612373352
3,1,9.999999747378752e-05,0.4000000059604645,0.7955943942070007,0.06618662178516388,56285,0.8847015500068665
3,2,9.999999747378752e-05,0.800000011920929,0.7766315340995789,0.07234181463718414,56286,0.8730573058128357
3,3,0.0010000000474974513,0.800000011920929,0.7776842713356018,0.07206802070140839,56279,0.8700641393661499
3,4,0.004999999888241291,0.800000011920929,0.7850309014320374,0.0698498860001564,56273,0.8765462636947632
4,0,9.999999747378752e-05,0.800000011920929,0.8285195827484131,0.055588435381650925,56274,0.9034711718559265
4,1,0.0010000000474974513,0.800000011920929,0.8395437002182007,0.051955848932266235,56285,0.912013590335846
4,2,0.004999999888241291,0.800000011920929,0.8355937004089355,0.05324622988700867,56286,0.9088407158851624
4,3,0.0010000000474974513,0.800000011920929,0.8272435665130615,0.0560026615858078,56279,0.9023396372795105
4,4,0.004999999888241291,0.800000011920929,0.8362131714820862,0.05321962758898735,56273,0.9082170724868774
5,0,0.0010000000474974513,0.800000011920929,0.8368757963180542,0.052879612892866135,56274,0.9092410802841187
5,1,0.004999999888241291,0.800000011920929,0.8424000144004822,0.05103102698922157,56285,0.9151641726493835
5,2,9.999999747378752e-05,0.800000011920929,0.8417968153953552,0.05123727768659592,56286,0.9130287766456604
5,3,0.0010000000474974513,0.800000011920929,0.8327791690826416,0.054208289831876755,56279,0.9066588282585144
5,4,0.0003000000142492354,0.800000011920929,0.8384881019592285,0.05248042941093445,56273,0.9103768467903137
6,0,0.004999999888241291,0.800000011920929,0.8442315459251404,0.050495296716690063,56274,0.9132011532783508
6,1,0.004999999888241291,0.800000011920929,0.8555985689163208,0.046757590025663376,56285,0.9222285747528076
6,2,0.0003000000142492354,0.800000011920929,0.8488644361495972,0.04894830286502838,56286,0.9171151518821716
6,3,9.999999747378752e-05,0.800000011920929,0.8421408534049988,0.05117344856262207,56279,0.9124422669410706
6,4,0.0003000000142492354,0.800000011920929,0.8496605157852173,0.04885021597146988,56273,0.9163218140602112
7,0,0.0003000000142492354,0.800000011920929,0.8500597476959229,0.04860566183924675,56274,0.9172824025154114
7,1,0.003000000026077032,0.800000011920929,0.8604944348335266,0.04517214745283127,56285,0.9254372119903564
7,2,0.0010000000474974513,0.800000011920929,0.8542172312736511,0.047214530408382416,56286,0.9199155569076538
7,3,0.004999999888241291,0.800000011920929,0.8482558727264404,0.04919102415442467,56279,0.9158778786659241
7,4,0.0003000000142492354,0.800000011920929,0.8560228943824768,0.046782635152339935,56273,0.9207890629768372
8,0,0.0003000000142492354,0.800000011920929,0.8543877601623535,0.04720282927155495,56274,0.9199236035346985
8,1,0.0010000000474974513,0.800000011920929,0.865669846534729,0.04349621385335922,56285,0.928834855556488
8,2,9.999999747378752e-05,0.800000011920929,0.8584165573120117,0.045854393392801285,56286,0.9229079484939575
8,3,0.0003000000142492354,0.800000011920929,0.8530519604682922,0.04763620346784592,56279,0.9193518757820129
8,4,0.003000000026077032,0.800000011920929,0.8601803779602051,0.04543197527527809,56273,0.9231404066085815
9,0,0.0003000000142492354,0.4000000059604645,0.8617347478866577,0.044821180403232574,56274,0.9235168099403381
