target,layer,r2_mean,r2_std,mse_mean,mse_std
ee_accel_mag,0,0.3677672266960144,0.00819648721186141,3.0173192501068113,0.06004958182080821
ee_accel_mag,1,0.5734810471534729,0.00717876160089033,2.035864734649658,0.06082778047019133
ee_accel_mag,2,0.5990340709686279,0.002249238458977071,1.9137727022171025,0.04223103359854429
ee_accel_mag,3,0.6417461037635803,0.0013304803999958812,1.7097620725631715,0.027023290211579686
ee_accel_mag,4,0.7180614113807678,0.002923875266178508,1.345646858215332,0.030863445536260577
ee_accel_mag,5,0.7165370345115661,0.026038084721369183,1.3532159090042115,0.13108369492658345
ee_accel_mag,6,0.7307753920555115,0.019668432601573548,1.2850743055343627,0.09931864805479347
ee_accel_mag,7,0.7292951226234436,0.018304883520107954,1.2918936014175415,0.08903810942929488
ee_accel_mag,8,0.7332485795021058,0.0053729216477331546,1.2731852531433105,0.03739497587111511
ee_accel_mag,9,0.7238078355789185,0.026705215737343056,1.31908438205719,0.14312139797007123
ee_accel_mag,10,0.7338172197341919,0.0191278056957022,1.2700213193893433,0.0874130012508521
ee_accel_mag,11,0.745730996131897,0.020733878583457845,1.2127965450286866,0.08808434468774072
ee_accel_mag,12,0.7537781834602356,0.02614127404875797,1.1741849184036255,0.11313501079896075
ee_accel_mag,13,0.7666701078414917,0.011702878369687655,1.1132236957550048,0.048832811140369255
ee_accel_mag,14,0.774233615398407,0.006460093874745215,1.077652645111084,0.04181559317572205
ee_accel_mag,15,0.7836342096328736,0.0026565932031590396,1.0327900648117065,0.03006389655494451
ee_accel_mag,16,0.7867755770683289,0.0049583704791963746,1.0178558826446533,0.03768186439365496
ee_accel_mag,17,0.7685725212097168,0.051247760025838605,1.1071020483970642,0.26422802287398695
ee_accel_mag,18,0.782470417022705,0.016856514674114528,1.0389742851257324,0.09559526489178892
ee_accel_mag,19,0.7555713415145874,0.048748439356640964,1.1641366124153136,0.21649808998674813
ee_accel_mag,20,0.7300670266151428,0.08022639336495524,1.292156445980072,0.4010636594338653
ee_accel_mag,21,0.7814701437950134,0.016731091728244933,1.0436270475387572,0.09193790695239645
ee_accel_mag,22,0.7798358917236328,0.01637565805480886,1.0515655398368835,0.09392602441755349
ee_accel_mag,23,0.76670161485672,0.02314893094923564,1.1146639823913573,0.1275461974491023
ee_acceleration,0,0.1530098795890808,0.00381686173830813,1.6723856925964355,0.027784090615189334
ee_acceleration,1,0.2826490759849548,0.009540526863624632,1.4163032293319702,0.02374163840852894
ee_acceleration,2,0.2996039867401123,0.006750325973957025,1.3828930139541626,0.023275719656685234
ee_acceleration,3,0.3320205628871918,0.011362343505446825,1.3188987016677856,0.028832890010934732
ee_acceleration,4,0.4160546660423279,0.0031599044512486893,1.1529680490493774,0.016467714696321054
ee_acceleration,5,0.4497300922870636,0.011814795660869919,1.0865509033203125,0.03104442948400885
ee_acceleration,6,0.4808521270751953,0.016712654829924758,1.025084412097931,0.03860223269572581
ee_acceleration,7,0.4846777021884918,0.019916902821177567,1.0177851796150208,0.05174498454641729
ee_acceleration,8,0.4711077809333801,0.0056872030318848325,1.0443616151809691,0.02670413021673098
