task,layer,variable,var_type,output_dim,r2_mean,r2_std,n_samples
strike,6,object_0_restitution,static,1,0.00085,0.004768,135612
strike,6,surface_static_friction,static,1,-0.003486,0.002888,135612
strike,6,surface_dynamic_friction,static,1,-0.00193,0.002171,135612
strike,6,ee_velocity,dynamic,3,0.903957,0.00214,135612
strike,6,object_velocity,dynamic,3,0.460268,0.009598,135612
strike,6,object_acceleration,dynamic,3,0.284912,0.010332,135612
strike,6,ee_to_object_distance,dynamic,1,0.098561,0.004,135612
strike,6,contact_flag,dynamic,1,0.0,0.0,135612
strike,6,contact_force,dynamic,3,0.0,0.0,135612
strike,6,phase,dynamic,1,0.0,0.0,135612
strike,6,ball_planar_travel_distance,dynamic,1,0.849238,0.005326,135612
strike,7,object_0_mass,static,1,0.00713,0.004638,135612
strike,7,object_0_static_friction,static,1,0.180433,0.007911,135612
strike,7,object_0_dynamic_friction,static,1,0.131425,0.024634,135612
strike,7,object_0_restitution,static,1,0.00064,0.005109,135612
strike,7,surface_static_friction,static,1,-0.00332,0.002652,135612
strike,7,surface_dynamic_friction,static,1,-0.001972,0.002117,135612
strike,7,ee_velocity,dynamic,3,0.914682,0.001921,135612
strike,7,object_velocity,dynamic,3,0.488528,0.010543,135612
strike,7,object_acceleration,dynamic,3,0.296479,0.010842,135612
strike,7,ee_to_object_distance,dynamic,1,0.140713,0.004417,135612
strike,7,contact_flag,dynamic,1,0.0,0.0,135612
strike,7,contact_force,dynamic,3,0.0,0.0,135612
strike,7,phase,dynamic,1,0.0,0.0,135612
strike,7,ball_planar_travel_distance,dynamic,1,0.852211,0.005645,135612
strike,8,object_0_mass,static,1,0.00699,0.003781,135612
strike,8,object_0_static_friction,static,1,0.183795,0.008833,135612
strike,8,object_0_dynamic_friction,static,1,0.136863,0.027734,135612
strike,8,object_0_restitution,static,1,0.000584,0.00509,135612
strike,8,surface_static_friction,static,1,-0.003272,0.003713,135612
strike,8,surface_dynamic_friction,static,1,-0.001724,0.002484,135612
strike,8,ee_velocity,dynamic,3,0.922144,0.001816,135612
strike,8,object_velocity,dynamic,3,0.534546,0.010289,135612
strike,8,object_acceleration,dynamic,3,0.322611,0.012245,135612
strike,8,ee_to_object_distance,dynamic,1,0.171883,0.007314,135612
strike,8,contact_flag,dynamic,1,0.0,0.0,135612
strike,8,contact_force,dynamic,3,0.0,0.0,135612
strike,8,phase,dynamic,1,0.0,0.0,135612
strike,8,ball_planar_travel_distance,dynamic,1,0.853731,0.006305,135612
strike,9,object_0_mass,static,1,0.006202,0.003979,135612
strike,9,object_0_static_friction,static,1,0.189549,0.007999,135612
strike,9,object_0_dynamic_friction,static,1,0.140325,0.026251,135612
strike,9,object_0_restitution,static,1,0.000794,0.006378,135612
strike,9,surface_static_friction,static,1,-0.004586,0.006151,135612
strike,9,surface_dynamic_friction,static,1,-0.001628,0.003589,135612
strike,9,ee_velocity,dynamic,3,0.932732,0.001324,135612
strike,9,object_velocity,dynamic,3,0.564408,0.010104,135612
strike,9,object_acceleration,dynamic,3,0.37103,0.013106,135612
strike,9,ee_to_object_distance,dynamic,1,0.17897,0.007599,135612
strike,9,contact_flag,dynamic,1,0.0,0.0,135612
strike,9,contact_force,dynamic,3,0.0,0.0,135612
strike,9,phase,dynamic,1,0.0,0.0,135612
strike,9,ball_planar_travel_distance,dynamic,1,0.857293,0.00485,135612
strike,10,object_0_mass,static,1,0.003967,0.002816,135612
strike,10,object_0_static_friction,static,1,0.19236,0.007723,135612
strike,10,object_0_dynamic_friction,static,1,0.139268,0.029236,135612
strike,10,object_0_restitution,static,1,7e-05,0.008022,135612
strike,10,surface_static_friction,static,1,-0.006686,0.007333,135612
strike,10,surface_dynamic_friction,static,1,-0.001259,0.002527,135612
strike,10,ee_velocity,dynamic,3,0.938181,0.001126,135612
strike,10,object_velocity,dynamic,3,0.584422,0.012082,135612
strike,10,object_acceleration,dynamic,3,0.411424,0.012784,135612
strike,10,ee_to_object_distance,dynamic,1,0.208105,0.008268,135612
strike,10,contact_flag,dynamic,1,0.0,0.0,135612
strike,10,contact_force,dynamic,3,0.0,0.0,135612
strike,10,phase,dynamic,1,0.0,0.0,135612
strike,10,ball_planar_travel_distance,dynamic,1,0.869803,0.005002,135612
strike,11,object_0_mass,static,1,0.003482,0.003209,135612
strike,11,object_0_static_friction,static,1,0.186617,0.006183,135612
strike,11,object_0_dynamic_friction,static,1,0.136623,0.029598,135612
strike,11,object_0_restitution,static,1,0.000335,0.008482,135612
strike,11,surface_static_friction,static,1,-0.006144,0.006227,135612
strike,11,surface_dynamic_friction,static,1,-0.001006,0.002751,135612
strike,11,ee_velocity,dynamic,3,0.93853,0.00101,135612
strike,11,object_velocity,dynamic,3,0.57943,0.011928,135612
strike,11,object_acceleration,dynamic,3,0.408376,0.012433,135612
strike,11,ee_to_object_distance,dynamic,1,0.228301,0.01085,135612
strike,11,contact_flag,dynamic,1,0.0,0.0,135612
strike,11,contact_force,dynamic,3,0.0,0.0,135612
strike,11,phase,dynamic,1,0.0,0.0,135612
strike,11,ball_planar_travel_distance,dynamic,1,0.872997,0.005258,135612
strike,12,object_0_mass,static,1,0.003907,0.003004,135612
strike,12,object_0_static_friction,static,1,0.188767,0.007308,135612
strike,12,object_0_dynamic_friction,static,1,0.138535,0.030353,135612
strike,12,object_0_restitution,static,1,0.000829,0.008287,135612
strike,12,surface_static_friction,static,1,-0.006606,0.006558,135612
strike,12,surface_dynamic_friction,static,1,-0.000115,0.003198,135612
strike,12,ee_velocity,dynamic,3,0.942926,0.000975,135612
strike,12,object_velocity,dynamic,3,0.594798,0.010782,135612
strike,12,object_acceleration,dynamic,3,0.421443,0.012926,135612
strike,12,ee_to_object_distance,dynamic,1,0.27187,0.011575,135612
strike,12,contact_flag,dynamic,1,0.0,0.0,135612
strike,12,contact_force,dynamic,3,0.0,0.0,135612
strike,12,phase,dynamic,1,0.0,0.0,135612
strike,12,ball_planar_travel_distance,dynamic,1,0.872593,0.005585,135612
strike,13,object_0_mass,static,1,0.002797,0.003088,135612
strike,13,object_0_static_friction,static,1,0.19314,0.010336,135612
strike,13,object_0_dynamic_friction,static,1,0.139542,0.028462,135612
strike,13,object_0_restitution,static,1,-0.000692,0.008064,135612
strike,13,surface_static_friction,static,1,-0.007816,0.00639,135612
strike,13,surface_dynamic_friction,static,1,-0.002321,0.003216,135612
strike,13,ee_velocity,dynamic,3,0.945871,0.000858,135612
strike,13,object_velocity,dynamic,3,0.613358,0.012431,135612
strike,13,object_acceleration,dynamic,3,0.437428,0.012641,135612
strike,13,ee_to_object_distance,dynamic,1,0.320158,0.006878,135612
strike,13,contact_flag,dynamic,1,0.0,0.0,135612
strike,13,contact_force,dynamic,3,0.0,0.0,135612
strike,13,phase,dynamic,1,0.0,0.0,135612
strike,13,ball_planar_travel_distance,dynamic,1,0.875706,0.005004,135612
strike,14,object_0_mass,static,1,0.000811,0.003897,135612
strike,14,object_0_static_friction,static,1,0.200313,0.008584,135612
strike,14,object_0_dynamic_friction,static,1,0.138943,0.027136,135612
strike,14,object_0_restitution,static,1,-0.002069,0.009538,135612
strike,14,surface_static_friction,static,1,-0.010244,0.006448,135612
strike,14,surface_dynamic_friction,static,1,-0.00304,0.00549,135612
strike,14,ee_velocity,dynamic,3,0.94595,0.000776,135612
strike,14,object_velocity,dynamic,3,0.641508,0.013395,135612
strike,14,object_acceleration,dynamic,3,0.431016,0.01195,135612
strike,14,ee_to_object_distance,dynamic,1,0.334172,0.005971,135612
strike,14,contact_flag,dynamic,1,0.0,0.0,135612
strike,14,contact_force,dynamic,3,0.0,0.0,135612
strike,14,phase,dynamic,1,0.0,0.0,135612
strike,14,ball_planar_travel_distance,dynamic,1,0.877289,0.005524,135612
strike,15,object_0_mass,static,1,0.002504,0.003753,135612
strike,15,object_0_static_friction,static,1,0.204848,0.008308,135612
strike,15,object_0_dynamic_friction,static,1,0.142432,0.029567,135612
strike,15,object_0_restitution,static,1,-0.002268,0.009673,135612
strike,15,surface_static_friction,static,1,-0.009452,0.007425,135612
strike,15,surface_dynamic_friction,static,1,-0.003668,0.007672,135612
strike,15,ee_velocity,dynamic,3,0.952061,0.000427,135612
strike,15,object_velocity,dynamic,3,0.667878,0.013092,135612
strike,15,object_acceleration,dynamic,3,0.454113,0.014774,135612
strike,15,ee_to_object_distance,dynamic,1,0.351641,0.012043,135612
strike,15,contact_flag,dynamic,1,0.0,0.0,135612
strike,15,contact_force,dynamic,3,0.0,0.0,135612
strike,15,phase,dynamic,1,0.0,0.0,135612
strike,15,ball_planar_travel_distance,dynamic,1,0.87925,0.005346,135612
strike,16,object_0_mass,static,1,0.003985,0.003778,135612
strike,16,object_0_static_friction,static,1,0.20391,0.007408,135612
strike,16,object_0_dynamic_friction,static,1,0.142284,0.030103,135612
strike,16,object_0_restitution,static,1,-0.002254,0.009869,135612
strike,16,surface_static_friction,static,1,-0.009519,0.007295,135612
strike,16,surface_dynamic_friction,static,1,-0.003419,0.008026,135612
strike,16,ee_velocity,dynamic,3,0.954818,0.000802,135612
strike,16,object_velocity,dynamic,3,0.664249,0.013366,135612
strike,16,object_acceleration,dynamic,3,0.454621,0.014361,135612
strike,16,ee_to_object_distance,dynamic,1,0.383858,0.015189,135612
strike,16,contact_flag,dynamic,1,0.0,0.0,135612
strike,16,contact_force,dynamic,3,0.0,0.0,135612
strike,16,phase,dynamic,1,0.0,0.0,135612
strike,16,ball_planar_travel_distance,dynamic,1,0.881981,0.004611,135612
strike,17,object_0_mass,static,1,0.004244,0.004034,135612
strike,17,object_0_static_friction,static,1,0.212529,0.010724,135612
strike,17,object_0_dynamic_friction,static,1,0.143453,0.030818,135612
strike,17,object_0_restitution,static,1,-0.00328,0.009824,135612
strike,17,surface_static_friction,static,1,-0.009021,0.007492,135612
strike,17,surface_dynamic_friction,static,1,-0.003718,0.009535,135612
strike,17,ee_velocity,dynamic,3,0.95721,0.000573,135612
strike,17,object_velocity,dynamic,3,0.692789,0.014408,135612
strike,17,object_acceleration,dynamic,3,0.475638,0.013385,135612
strike,17,ee_to_object_distance,dynamic,1,0.407363,0.014866,135612
strike,17,contact_flag,dynamic,1,0.0,0.0,135612
strike,17,contact_force,dynamic,3,0.0,0.0,135612
strike,17,phase,dynamic,1,0.0,0.0,135612
strike,17,ball_planar_travel_distance,dynamic,1,0.895011,0.004664,135612
strike,18,object_0_mass,static,1,0.007309,0.004401,135612
strike,18,object_0_static_friction,static,1,0.207009,0.00663,135612
strike,18,object_0_dynamic_friction,static,1,0.142485,0.029171,135612
strike,18,object_0_restitution,static,1,-0.004168,0.0119,135612
strike,18,surface_static_friction,static,1,-0.008846,0.007586,135612
strike,18,surface_dynamic_friction,static,1,-0.004142,0.010129,135612
strike,18,ee_velocity,dynamic,3,0.958363,0.000602,135612
strike,18,object_velocity,dynamic,3,0.699121,0.013445,135612
strike,18,object_acceleration,dynamic,3,0.475601,0.01331,135612
strike,18,ee_to_object_distance,dynamic,1,0.39372,0.013527,135612
strike,18,contact_flag,dynamic,1,0.0,0.0,135612
strike,18,contact_force,dynamic,3,0.0,0.0,135612
strike,18,phase,dynamic,1,0.0,0.0,135612
strike,18,ball_planar_travel_distance,dynamic,1,0.89698,0.004083,135612
strike,19,object_0_mass,static,1,0.005681,0.003463,135612
strike,19,object_0_static_friction,static,1,0.208356,0.008997,135612
strike,19,object_0_dynamic_friction,static,1,0.141896,0.029592,135612
strike,19,object_0_restitution,static,1,-0.005167,0.012275,135612
strike,19,surface_static_friction,static,1,-0.008016,0.007424,135612
strike,19,surface_dynamic_friction,static,1,-0.004654,0.009685,135612
strike,19,ee_velocity,dynamic,3,0.960509,0.000683,135612
strike,19,object_velocity,dynamic,3,0.696525,0.01311,135612
strike,19,object_acceleration,dynamic,3,0.487134,0.013848,135612
strike,19,ee_to_object_distance,dynamic,1,0.389111,0.011139,135612
strike,19,contact_flag,dynamic,1,0.0,0.0,135612
strike,19,contact_force,dynamic,3,0.0,0.0,135612
strike,19,phase,dynamic,1,0.0,0.0,135612
strike,19,ball_planar_travel_distance,dynamic,1,0.897177,0.004718,135612
strike,20,object_0_mass,static,1,0.005802,0.002629,135612
strike,20,object_0_static_friction,static,1,0.215125,0.011349,135612
strike,20,object_0_dynamic_friction,static,1,0.147103,0.03022,135612
strike,20,object_0_restitution,static,1,-0.00534,0.011504,135612
strike,20,surface_static_friction,static,1,-0.007467,0.008391,135612
strike,20,surface_dynamic_friction,static,1,-0.002461,0.008108,135612
strike,20,ee_velocity,dynamic,3,0.963332,0.000546,135612
strike,20,object_velocity,dynamic,3,0.722368,0.012844,135612
strike,20,object_acceleration,dynamic,3,0.515061,0.013018,135612
strike,20,ee_to_object_distance,dynamic,1,0.401805,0.008749,135612
strike,20,contact_flag,dynamic,1,0.0,0.0,135612
strike,20,contact_force,dynamic,3,0.0,0.0,135612
strike,20,phase,dynamic,1,0.0,0.0,135612
strike,20,ball_planar_travel_distance,dynamic,1,0.901318,0.004698,135612
strike,21,object_0_mass,static,1,0.005495,0.002703,135612
strike,21,object_0_static_friction,static,1,0.216611,0.011323,135612
strike,21,object_0_dynamic_friction,static,1,0.149506,0.028304,135612
strike,21,object_0_restitution,static,1,-0.004888,0.013135,135612
strike,21,surface_static_friction,static,1,-0.007524,0.008749,135612
strike,21,surface_dynamic_friction,static,1,-0.004207,0.009412,135612
strike,21,ee_velocity,dynamic,3,0.967781,0.000439,135612
strike,21,object_velocity,dynamic,3,0.743662,0.013432,135612
strike,21,object_acceleration,dynamic,3,0.54121,0.01423,135612
strike,21,ee_to_object_distance,dynamic,1,0.414758,0.009851,135612
strike,21,contact_flag,dynamic,1,0.0,0.0,135612
strike,21,contact_force,dynamic,3,0.0,0.0,135612
strike,21,phase,dynamic,1,0.0,0.0,135612
strike,21,ball_planar_travel_distance,dynamic,1,0.903521,0.004019,135612
strike,22,object_0_mass,static,1,0.007374,0.003214,135612
strike,22,object_0_static_friction,static,1,0.223033,0.006927,135612
strike,22,object_0_dynamic_friction,static,1,0.153482,0.02901,135612
strike,22,object_0_restitution,static,1,-0.005439,0.010099,135612
strike,22,surface_static_friction,static,1,-0.00917,0.008872,135612
strike,22,surface_dynamic_friction,static,1,-0.004204,0.00881,135612
strike,22,ee_velocity,dynamic,3,0.968381,0.000455,135612
strike,22,object_velocity,dynamic,3,0.747273,0.013429,135612
strike,22,object_acceleration,dynamic,3,0.542066,0.014704,135612
strike,22,ee_to_object_distance,dynamic,1,0.407613,0.014764,135612
strike,22,contact_flag,dynamic,1,0.0,0.0,135612
strike,22,contact_force,dynamic,3,0.0,0.0,135612
strike,22,phase,dynamic,1,0.0,0.0,135612
strike,22,ball_planar_travel_distance,dynamic,1,0.904758,0.003559,135612
strike,23,object_0_mass,static,1,0.006433,0.002132,135612
strike,23,object_0_static_friction,static,1,0.224559,0.009209,135612
strike,23,object_0_dynamic_friction,static,1,0.156034,0.026916,135612
strike,23,object_0_restitution,static,1,-0.004702,0.012463,135612
strike,23,surface_static_friction,static,1,-0.007527,0.009629,135612
strike,23,surface_dynamic_friction,static,1,-0.003773,0.009479,135612
strike,23,ee_velocity,dynamic,3,0.967444,0.000556,135612
strike,23,object_velocity,dynamic,3,0.757114,0.01311,135612
strike,23,object_acceleration,dynamic,3,0.547372,0.014595,135612
strike,23,ee_to_object_distance,dynamic,1,0.416086,0.014141,135612
strike,23,contact_flag,dynamic,1,0.0,0.0,135612
strike,23,contact_force,dynamic,3,0.0,0.0,135612
strike,23,phase,dynamic,1,0.0,0.0,135612
strike,23,ball_planar_travel_distance,dynamic,1,0.905028,0.004298,135612
strike,24,object_0_mass,static,1,0.006584,0.002285,135612
strike,24,object_0_static_friction,static,1,0.230802,0.011662,135612
strike,24,object_0_dynamic_friction,static,1,0.158004,0.029011,135612
strike,24,object_0_restitution,static,1,-0.003212,0.010746,135612
strike,24,surface_static_friction,static,1,-0.0106,0.010928,135612
strike,24,surface_dynamic_friction,static,1,-0.003864,0.009389,135612
strike,24,ee_velocity,dynamic,3,0.969073,0.000425,135612
strike,24,object_velocity,dynamic,3,0.755109,0.01226,135612
strike,24,object_acceleration,dynamic,3,0.569861,0.014722,135612
strike,24,ee_to_object_distance,dynamic,1,0.414206,0.010112,135612
strike,24,contact_flag,dynamic,1,0.0,0.0,135612
strike,24,contact_force,dynamic,3,0.0,0.0,135612
strike,24,phase,dynamic,1,0.0,0.0,135612
strike,24,ball_planar_travel_distance,dynamic,1,0.906136,0.004874,135612
strike,25,object_0_mass,static,1,0.008473,0.002071,135612
strike,25,object_0_static_friction,static,1,0.237378,0.007433,135612
strike,25,object_0_dynamic_friction,static,1,0.160075,0.027221,135612
strike,25,object_0_restitution,static,1,-0.005702,0.01198,135612
strike,25,surface_static_friction,static,1,-0.007977,0.010326,135612
strike,25,surface_dynamic_friction,static,1,-0.003442,0.007791,135612
strike,25,ee_velocity,dynamic,3,0.965196,0.000585,135612
strike,25,object_velocity,dynamic,3,0.749836,0.011691,135612
strike,25,object_acceleration,dynamic,3,0.547678,0.013285,135612
strike,25,ee_to_object_distance,dynamic,1,0.366373,0.014101,135612
strike,25,contact_flag,dynamic,1,0.0,0.0,135612
strike,25,contact_force,dynamic,3,0.0,0.0,135612
strike,25,phase,dynamic,1,0.0,0.0,135612
strike,25,ball_planar_travel_distance,dynamic,1,0.90559,0.004803,135612
strike,26,object_0_mass,static,1,0.00571,0.002342,135612
strike,26,object_0_static_friction,static,1,0.235439,0.008079,135612
strike,26,object_0_dynamic_friction,static,1,0.155718,0.026913,135612
strike,26,object_0_restitution,static,1,-0.003884,0.011204,135612
strike,26,surface_static_friction,static,1,-0.007206,0.010656,135612
strike,26,surface_dynamic_friction,static,1,-0.000455,0.008024,135612
strike,26,ee_velocity,dynamic,3,0.967187,0.000549,135612
strike,26,object_velocity,dynamic,3,0.743413,0.011837,135612
strike,26,object_acceleration,dynamic,3,0.535095,0.013831,135612
strike,26,ee_to_object_distance,dynamic,1,0.394569,0.015173,135612
strike,26,contact_flag,dynamic,1,0.0,0.0,135612
strike,26,contact_force,dynamic,3,0.0,0.0,135612
strike,26,phase,dynamic,1,0.0,0.0,135612
strike,26,ball_planar_travel_distance,dynamic,1,0.902661,0.003816,135612
strike,27,object_0_mass,static,1,0.008958,0.001793,135612
strike,27,object_0_static_friction,static,1,0.22989,0.010395,135612
strike,27,object_0_dynamic_friction,static,1,0.152763,0.024507,135612
strike,27,object_0_restitution,static,1,-0.00466,0.011967,135612
strike,27,surface_static_friction,static,1,-0.004955,0.010491,135612
strike,27,surface_dynamic_friction,static,1,-0.001725,0.006851,135612
strike,27,ee_velocity,dynamic,3,0.96719,0.000376,135612
strike,27,object_velocity,dynamic,3,0.752508,0.011242,135612
strike,27,object_acceleration,dynamic,3,0.563682,0.013411,135612
strike,27,ee_to_object_distance,dynamic,1,0.373043,0.013381,135612
strike,27,contact_flag,dynamic,1,0.0,0.0,135612
strike,27,contact_force,dynamic,3,0.0,0.0,135612
strike,27,phase,dynamic,1,0.0,0.0,135612
strike,27,ball_planar_travel_distance,dynamic,1,0.903434,0.004311,135612
strike,28,object_0_mass,static,1,0.007871,0.002909,135612
strike,28,object_0_static_friction,static,1,0.232088,0.007661,135612
strike,28,object_0_dynamic_friction,static,1,0.152643,0.023148,135612
strike,28,object_0_restitution,static,1,-0.004516,0.010595,135612
strike,28,surface_static_friction,static,1,-0.005911,0.007838,135612
strike,28,surface_dynamic_friction,static,1,-0.001931,0.007025,135612
strike,28,ee_velocity,dynamic,3,0.964795,0.000425,135612
strike,28,object_velocity,dynamic,3,0.749772,0.010847,135612
strike,28,object_acceleration,dynamic,3,0.556245,0.013573,135612
strike,28,ee_to_object_distance,dynamic,1,0.325582,0.021874,135612
strike,28,contact_flag,dynamic,1,0.0,0.0,135612
strike,28,contact_force,dynamic,3,0.0,0.0,135612
strike,28,phase,dynamic,1,0.0,0.0,135612
strike,28,ball_planar_travel_distance,dynamic,1,0.904722,0.004567,135612
strike,29,object_0_mass,static,1,0.008355,0.003721,135612
strike,29,object_0_static_friction,static,1,0.233838,0.009058,135612
strike,29,object_0_dynamic_friction,static,1,0.154543,0.021619,135612
strike,29,object_0_restitution,static,1,-0.003399,0.010731,135612
strike,29,surface_static_friction,static,1,-0.006672,0.009461,135612
strike,29,surface_dynamic_friction,static,1,-0.002212,0.008012,135612
strike,29,ee_velocity,dynamic,3,0.969257,0.000412,135612
strike,29,object_velocity,dynamic,3,0.758026,0.011273,135612
strike,29,object_acceleration,dynamic,3,0.570064,0.015481,135612
strike,29,ee_to_object_distance,dynamic,1,0.286818,0.016697,135612
strike,29,contact_flag,dynamic,1,0.0,0.0,135612
strike,29,contact_force,dynamic,3,0.0,0.0,135612
strike,29,phase,dynamic,1,0.0,0.0,135612
strike,29,ball_planar_travel_distance,dynamic,1,0.904047,0.004666,135612
strike,30,object_0_mass,static,1,0.010187,0.000932,135612
strike,30,object_0_static_friction,static,1,0.239553,0.008028,135612
strike,30,object_0_dynamic_friction,static,1,0.156015,0.022033,135612
strike,30,object_0_restitution,static,1,-0.002816,0.011132,135612
strike,30,surface_static_friction,static,1,-0.006941,0.009161,135612
strike,30,surface_dynamic_friction,static,1,-0.003536,0.008448,135612
strike,30,ee_velocity,dynamic,3,0.970733,0.000217,135612
strike,30,object_velocity,dynamic,3,0.794469,0.009755,135612
strike,30,object_acceleration,dynamic,3,0.610839,0.016212,135612
strike,30,ee_to_object_distance,dynamic,1,0.250828,0.019456,135612
strike,30,contact_flag,dynamic,1,0.0,0.0,135612
strike,30,contact_force,dynamic,3,0.0,0.0,135612
strike,30,phase,dynamic,1,0.0,0.0,135612
strike,30,ball_planar_travel_distance,dynamic,1,0.907234,0.004319,135612
strike,31,object_0_mass,static,1,0.006981,0.002453,135612
strike,31,object_0_static_friction,static,1,0.242513,0.009241,135612
strike,31,object_0_dynamic_friction,static,1,0.155126,0.021997,135612
strike,31,object_0_restitution,static,1,-0.001149,0.012357,135612
strike,31,surface_static_friction,static,1,-0.004762,0.007863,135612
strike,31,surface_dynamic_friction,static,1,-0.004011,0.009141,135612
strike,31,ee_velocity,dynamic,3,0.971963,0.000302,135612
strike,31,object_velocity,dynamic,3,0.805645,0.011249,135612
strike,31,object_acceleration,dynamic,3,0.618552,0.018264,135612
