layer,fold,best_lr,best_wd,r2,mse,n_test_windows,cos_sim_mean
4,4,0.004999999888241291,0.10000000149011612,0.3803377151489258,0.189856618642807,9956,0.6272547245025635
5,0,9.999999747378752e-05,0.10000000149011612,0.4299430251121521,0.1744420826435089,9957,0.6718006730079651
5,1,0.0003000000142492354,0.10000000149011612,0.4010123014450073,0.18787628412246704,9958,0.6297813653945923
5,2,0.003000000026077032,0.009999999776482582,0.39893344044685364,0.18822969496250153,9957,0.6482056975364685
5,3,0.0010000000474974513,0.10000000149011612,0.4057301878929138,0.18405301868915558,9957,0.6400505900382996
5,4,0.0010000000474974513,0.10000000149011612,0.4046286642551422,0.18241435289382935,9956,0.6438609957695007
6,0,0.0003000000142492354,0.10000000149011612,0.4249041676521301,0.17598405480384827,9957,0.6709907650947571
6,1,0.0010000000474974513,0.10000000149011612,0.3952656090259552,0.18967880308628082,9958,0.6203628182411194
6,2,0.0010000000474974513,0.10000000149011612,0.3969112038612366,0.18886259198188782,9957,0.6273802518844604
6,3,0.003000000026077032,0.10000000149011612,0.40909552574157715,0.1830114722251892,9957,0.6368972063064575
6,4,0.003000000026077032,0.10000000149011612,0.39558157324790955,0.18518590927124023,9956,0.6389625072479248
7,0,9.999999747378752e-05,0.10000000149011612,0.45977237820625305,0.16531378030776978,9957,0.6952863335609436
7,1,9.999999747378752e-05,0.10000000149011612,0.42970430850982666,0.17887677252292633,9958,0.6384317278862
7,2,0.0003000000142492354,0.10000000149011612,0.4058307409286499,0.18606983125209808,9957,0.63062584400177
7,3,0.0003000000142492354,0.10000000149011612,0.42979493737220764,0.17660006880760193,9957,0.6516294479370117
7,4,9.999999747378752e-05,0.10000000149011612,0.4303358495235443,0.1745375394821167,9956,0.6569595336914062
8,0,0.0010000000474974513,0.10000000149011612,0.4787497818470001,0.1595066487789154,9957,0.7093861103057861
8,1,0.0010000000474974513,0.10000000149011612,0.44916993379592896,0.17277130484580994,9958,0.6632703542709351
8,2,0.004999999888241291,0.10000000149011612,0.43988093733787537,0.17540611326694489,9957,0.6562466621398926
8,3,9.999999747378752e-05,0.10000000149011612,0.44323769211769104,0.17243707180023193,9957,0.6641359329223633
8,4,0.003000000026077032,0.10000000149011612,0.44386082887649536,0.17039410769939423,9956,0.6715999841690063
9,0,0.0010000000474974513,0.10000000149011612,0.478249728679657,0.15965941548347473,9957,0.7038618922233582
9,1,0.004999999888241291,0.10000000149011612,0.4468713104724884,0.17349234223365784,9958,0.665074348449707
9,2,0.004999999888241291,0.10000000149011612,0.43204420804977417,0.17786014080047607,9957,0.6535287499427795
9,3,0.003000000026077032,0.10000000149011612,0.4302970767021179,0.17644448578357697,9957,0.6481698155403137
9,4,0.0010000000474974513,0.009999999776482582,0.45619845390319824,0.16661402583122253,9956,0.6894330978393555
10,0,0.004999999888241291,0.10000000149011612,0.48502644896507263,0.15758585929870605,9957,0.7063096165657043
10,1,0.004999999888241291,0.10000000149011612,0.46821650862693787,0.1667972058057785,9958,0.6812481880187988
10,2,0.0010000000474974513,0.10000000149011612,0.44605886936187744,0.17347170412540436,9957,0.6591883301734924
10,3,0.0010000000474974513,0.10000000149011612,0.4552232027053833,0.1687244474887848,9957,0.6669022440910339
10,4,9.999999747378752e-05,0.10000000149011612,0.47503650188446045,0.16084229946136475,9956,0.6969669461250305
11,0,0.0003000000142492354,0.10000000149011612,0.5057481527328491,0.15124517679214478,9957,0.7200672626495361
11,1,9.999999747378752e-05,0.10000000149011612,0.48624342679977417,0.1611430048942566,9958,0.6869302988052368
11,2,9.999999747378752e-05,0.10000000149011612,0.48206254839897156,0.1621965616941452,9957,0.6956554055213928
11,3,0.004999999888241291,0.10000000149011612,0.46490350365638733,0.1657264232635498,9957,0.6807935237884521
11,4,0.0010000000474974513,0.10000000149011612,0.4940955936908722,0.15500253438949585,9956,0.7097177505493164
12,0,9.999999747378752e-05,0.009999999776482582,0.5164496898651123,0.14797013998031616,9957,0.7363724112510681
12,1,0.0003000000142492354,0.009999999776482582,0.4965643584728241,0.15790577232837677,9958,0.7085575461387634
12,2,0.004999999888241291,0.009999999776482582,0.4844664931297302,0.1614437848329544,9957,0.7113155722618103
12,3,0.0003000000142492354,0.10000000149011612,0.4907214641571045,0.15773053467273712,9957,0.6993504166603088
12,4,0.0003000000142492354,0.10000000149011612,0.48101645708084106,0.15900985896587372,9956,0.700874924659729
13,0,0.0003000000142492354,0.10000000149011612,0.5186207890510559,0.14730586111545563,9957,0.7308449149131775
13,1,0.0010000000474974513,0.009999999776482582,0.49612748622894287,0.15804283320903778,9958,0.7181441187858582
13,2,0.0003000000142492354,0.10000000149011612,0.516170859336853,0.1515151411294937,9957,0.7200063467025757
13,3,0.0010000000474974513,0.10000000149011612,0.5001280307769775,0.15481731295585632,9957,0.7094287872314453
13,4,0.003000000026077032,0.009999999776482582,0.5281672477722168,0.14456363022327423,9956,0.7447353601455688
14,0,0.004999999888241291,0.10000000149011612,0.5303797125816345,0.1437075287103653,9957,0.740443766117096
14,1,9.999999747378752e-05,0.10000000149011612,0.5059420466423035,0.1549643725156784,9958,0.7048346400260925
14,2,0.003000000026077032,0.10000000149011612,0.5005237460136414,0.1564154177904129,9957,0.6946123242378235
14,3,0.003000000026077032,0.10000000149011612,0.4949137568473816,0.1564316302537918,9957,0.7002875804901123
14,4,9.999999747378752e-05,0.009999999776482582,0.5356342792510986,0.14227557182312012,9956,0.7443038821220398
15,0,9.999999747378752e-05,0.10000000149011612,0.5434947609901428,0.1396942138671875,9957,0.7473562359809875
15,1,9.999999747378752e-05,0.10000000149011612,0.5222851037979126,0.14983828365802765,9958,0.7188816070556641
15,2,0.003000000026077032,0.10000000149011612,0.5314863324165344,0.14671911299228668,9957,0.7306213974952698
15,3,9.999999747378752e-05,0.009999999776482582,0.520411491394043,0.14853492379188538,9957,0.7272452712059021
15,4,0.0003000000142492354,0.10000000149011612,0.5035998225212097,0.15209048986434937,9956,0.7240956425666809
16,0,0.003000000026077032,0.10000000149011612,0.5549070239067078,0.13620200753211975,9957,0.7626228928565979
16,1,0.003000000026077032,0.009999999776482582,0.5281732678413391,0.14799144864082336,9958,0.7352132797241211
16,2,9.999999747378752e-05,0.10000000149011612,0.5424371957778931,0.14328987896442413,9957,0.7400860786437988
16,3,0.0003000000142492354,0.10000000149011612,0.5199676752090454,0.14867261052131653,9957,0.7226400375366211
16,4,0.0003000000142492354,0.10000000149011612,0.5499419569969177,0.1378922015428543,9956,0.749521017074585
17,0,0.003000000026077032,0.009999999776482582,0.5594214200973511,0.1348205953836441,9957,0.7660358548164368
17,1,9.999999747378752e-05,0.10000000149011612,0.5415205955505371,0.14380469918251038,9958,0.7292069792747498
17,2,9.999999747378752e-05,0.10000000149011612,0.548223078250885,0.14147798717021942,9957,0.7384808659553528
17,3,0.0010000000474974513,0.10000000149011612,0.5314339399337769,0.14512129127979279,9957,0.7304133176803589
