task,layer,variable,var_type,output_dim,r2_mean,r2_std,n_samples
strike,2,ee_to_object_distance,dynamic,1,0.116423,0.008572,135612
strike,2,contact_flag,dynamic,1,0.0,0.0,135612
strike,2,contact_force,dynamic,3,0.0,0.0,135612
strike,2,phase,dynamic,1,0.0,0.0,135612
strike,2,ball_planar_travel_distance,dynamic,1,0.834988,0.006901,135612
strike,3,object_0_mass,static,1,0.012925,0.005593,135612
strike,3,object_0_static_friction,static,1,0.193879,0.013043,135612
strike,3,object_0_dynamic_friction,static,1,0.145027,0.020701,135612
strike,3,object_0_restitution,static,1,0.00034,0.005815,135612
strike,3,surface_static_friction,static,1,-0.004327,0.003302,135612
strike,3,surface_dynamic_friction,static,1,-0.000294,0.005141,135612
strike,3,ee_velocity,dynamic,3,0.920794,0.001519,135612
strike,3,object_velocity,dynamic,3,0.517656,0.015008,135612
strike,3,object_acceleration,dynamic,3,0.3061,0.009046,135612
strike,3,ee_to_object_distance,dynamic,1,0.141707,0.011348,135612
strike,3,contact_flag,dynamic,1,0.0,0.0,135612
strike,3,contact_force,dynamic,3,0.0,0.0,135612
strike,3,phase,dynamic,1,0.0,0.0,135612
strike,3,ball_planar_travel_distance,dynamic,1,0.84077,0.006372,135612
strike,4,object_0_mass,static,1,0.010299,0.005586,135612
strike,4,object_0_static_friction,static,1,0.195824,0.010168,135612
strike,4,object_0_dynamic_friction,static,1,0.142357,0.022057,135612
strike,4,object_0_restitution,static,1,-0.000134,0.006782,135612
strike,4,surface_static_friction,static,1,-0.003661,0.003126,135612
strike,4,surface_dynamic_friction,static,1,0.000843,0.00522,135612
strike,4,ee_velocity,dynamic,3,0.926505,0.001857,135612
strike,4,object_velocity,dynamic,3,0.560217,0.015224,135612
strike,4,object_acceleration,dynamic,3,0.370745,0.009336,135612
strike,4,ee_to_object_distance,dynamic,1,0.2245,0.00858,135612
strike,4,contact_flag,dynamic,1,0.0,0.0,135612
strike,4,contact_force,dynamic,3,0.0,0.0,135612
strike,4,phase,dynamic,1,0.0,0.0,135612
strike,4,ball_planar_travel_distance,dynamic,1,0.844523,0.007484,135612
strike,5,object_0_mass,static,1,0.009473,0.005902,135612
strike,5,object_0_static_friction,static,1,0.194432,0.011463,135612
strike,5,object_0_dynamic_friction,static,1,0.141429,0.022345,135612
strike,5,object_0_restitution,static,1,-0.000495,0.006426,135612
strike,5,surface_static_friction,static,1,-0.003934,0.002595,135612
strike,5,surface_dynamic_friction,static,1,-0.000448,0.004535,135612
strike,5,ee_velocity,dynamic,3,0.947449,0.001122,135612
strike,5,object_velocity,dynamic,3,0.599852,0.012434,135612
strike,5,object_acceleration,dynamic,3,0.403086,0.011207,135612
strike,5,ee_to_object_distance,dynamic,1,0.262025,0.011039,135612
strike,5,contact_flag,dynamic,1,0.0,0.0,135612
strike,5,contact_force,dynamic,3,0.0,0.0,135612
strike,5,phase,dynamic,1,0.0,0.0,135612
strike,5,ball_planar_travel_distance,dynamic,1,0.858022,0.005105,135612
strike,6,object_0_mass,static,1,0.012144,0.004771,135612
strike,6,object_0_static_friction,static,1,0.199374,0.015912,135612
strike,6,object_0_dynamic_friction,static,1,0.144663,0.02267,135612
strike,6,object_0_restitution,static,1,-0.001718,0.006406,135612
strike,6,surface_static_friction,static,1,-0.004094,0.001747,135612
strike,6,surface_dynamic_friction,static,1,-0.000164,0.005989,135612
strike,6,ee_velocity,dynamic,3,0.952948,0.00101,135612
strike,6,object_velocity,dynamic,3,0.629853,0.013897,135612
strike,6,object_acceleration,dynamic,3,0.450412,0.01184,135612
strike,6,ee_to_object_distance,dynamic,1,0.259741,0.015173,135612
strike,6,contact_flag,dynamic,1,0.0,0.0,135612
strike,6,contact_force,dynamic,3,0.0,0.0,135612
strike,6,phase,dynamic,1,0.0,0.0,135612
strike,6,ball_planar_travel_distance,dynamic,1,0.859917,0.005225,135612
strike,7,object_0_mass,static,1,0.01304,0.005826,135612
strike,7,object_0_static_friction,static,1,0.203821,0.016178,135612
strike,7,object_0_dynamic_friction,static,1,0.144477,0.020398,135612
strike,7,object_0_restitution,static,1,-0.002348,0.006164,135612
strike,7,surface_static_friction,static,1,-0.006716,0.003554,135612
strike,7,surface_dynamic_friction,static,1,-0.000457,0.006179,135612
strike,7,ee_velocity,dynamic,3,0.951722,0.000619,135612
strike,7,object_velocity,dynamic,3,0.658884,0.011291,135612
strike,7,object_acceleration,dynamic,3,0.460187,0.01229,135612
strike,7,ee_to_object_distance,dynamic,1,0.237933,0.014299,135612
strike,7,contact_flag,dynamic,1,0.0,0.0,135612
strike,7,contact_force,dynamic,3,0.0,0.0,135612
strike,7,phase,dynamic,1,0.0,0.0,135612
strike,7,ball_planar_travel_distance,dynamic,1,0.873126,0.006403,135612
strike,8,object_0_mass,static,1,0.008295,0.005369,135612
strike,8,object_0_static_friction,static,1,0.205105,0.017231,135612
strike,8,object_0_dynamic_friction,static,1,0.143014,0.023576,135612
strike,8,object_0_restitution,static,1,0.000235,0.006722,135612
strike,8,surface_static_friction,static,1,-0.009912,0.004701,135612
strike,8,surface_dynamic_friction,static,1,-0.000185,0.006526,135612
strike,8,ee_velocity,dynamic,3,0.959542,0.000602,135612
strike,8,object_velocity,dynamic,3,0.723843,0.013689,135612
strike,8,object_acceleration,dynamic,3,0.511132,0.012338,135612
strike,8,ee_to_object_distance,dynamic,1,0.203573,0.017463,135612
strike,8,contact_flag,dynamic,1,0.0,0.0,135612
strike,8,contact_force,dynamic,3,0.0,0.0,135612
strike,8,phase,dynamic,1,0.0,0.0,135612
strike,8,ball_planar_travel_distance,dynamic,1,0.882125,0.005414,135612
strike,9,object_0_mass,static,1,0.009225,0.006627,135612
strike,9,object_0_static_friction,static,1,0.209618,0.013189,135612
strike,9,object_0_dynamic_friction,static,1,0.146282,0.025377,135612
strike,9,object_0_restitution,static,1,-0.000843,0.006731,135612
strike,9,surface_static_friction,static,1,-0.008827,0.005589,135612
strike,9,surface_dynamic_friction,static,1,8.5e-05,0.005792,135612
strike,9,ee_velocity,dynamic,3,0.961984,0.000514,135612
strike,9,object_velocity,dynamic,3,0.740359,0.013715,135612
strike,9,object_acceleration,dynamic,3,0.52528,0.0122,135612
strike,9,ee_to_object_distance,dynamic,1,0.187881,0.011275,135612
strike,9,contact_flag,dynamic,1,0.0,0.0,135612
strike,9,contact_force,dynamic,3,0.0,0.0,135612
strike,9,phase,dynamic,1,0.0,0.0,135612
strike,9,ball_planar_travel_distance,dynamic,1,0.888563,0.004919,135612
strike,10,object_0_mass,static,1,0.008678,0.005633,135612
strike,10,object_0_static_friction,static,1,0.220543,0.015994,135612
strike,10,object_0_dynamic_friction,static,1,0.153516,0.027304,135612
strike,10,object_0_restitution,static,1,-0.002553,0.006837,135612
strike,10,surface_static_friction,static,1,-0.009922,0.006961,135612
strike,10,surface_dynamic_friction,static,1,0.000111,0.007563,135612
strike,10,ee_velocity,dynamic,3,0.961134,0.000784,135612
strike,10,object_velocity,dynamic,3,0.747298,0.014397,135612
strike,10,object_acceleration,dynamic,3,0.524737,0.012478,135612
strike,10,ee_to_object_distance,dynamic,1,0.193764,0.01111,135612
strike,10,contact_flag,dynamic,1,0.0,0.0,135612
strike,10,contact_force,dynamic,3,0.0,0.0,135612
strike,10,phase,dynamic,1,0.0,0.0,135612
strike,10,ball_planar_travel_distance,dynamic,1,0.89155,0.004453,135612
strike,11,object_0_mass,static,1,0.00896,0.005974,135612
strike,11,object_0_static_friction,static,1,0.231478,0.017949,135612
strike,11,object_0_dynamic_friction,static,1,0.157099,0.024655,135612
strike,11,object_0_restitution,static,1,-0.003882,0.007097,135612
strike,11,surface_static_friction,static,1,-0.00472,0.005667,135612
strike,11,surface_dynamic_friction,static,1,0.00331,0.01148,135612
strike,11,ee_velocity,dynamic,3,0.965483,0.000581,135612
strike,11,object_velocity,dynamic,3,0.80802,0.011752,135612
strike,11,object_acceleration,dynamic,3,0.560762,0.013797,135612
strike,11,ee_to_object_distance,dynamic,1,0.197635,0.008817,135612
strike,11,contact_flag,dynamic,1,0.0,0.0,135612
strike,11,contact_force,dynamic,3,0.0,0.0,135612
strike,11,phase,dynamic,1,0.0,0.0,135612
strike,11,ball_planar_travel_distance,dynamic,1,0.90281,0.005166,135612
strike,12,object_0_mass,static,1,0.011537,0.005333,135612
strike,12,object_0_static_friction,static,1,0.237123,0.015695,135612
strike,12,object_0_dynamic_friction,static,1,0.158093,0.023936,135612
strike,12,object_0_restitution,static,1,-0.004555,0.007323,135612
strike,12,surface_static_friction,static,1,-0.002115,0.004787,135612
strike,12,surface_dynamic_friction,static,1,0.005417,0.009837,135612
strike,12,ee_velocity,dynamic,3,0.969381,0.000699,135612
strike,12,object_velocity,dynamic,3,0.813769,0.011807,135612
strike,12,object_acceleration,dynamic,3,0.586667,0.01484,135612
strike,12,ee_to_object_distance,dynamic,1,0.164526,0.009299,135612
strike,12,contact_flag,dynamic,1,0.0,0.0,135612
strike,12,contact_force,dynamic,3,0.0,0.0,135612
strike,12,phase,dynamic,1,0.0,0.0,135612
strike,12,ball_planar_travel_distance,dynamic,1,0.905104,0.004278,135612
strike,13,object_0_mass,static,1,0.01161,0.006327,135612
strike,13,object_0_static_friction,static,1,0.241259,0.013563,135612
strike,13,object_0_dynamic_friction,static,1,0.159758,0.022299,135612
strike,13,object_0_restitution,static,1,-0.002031,0.00702,135612
strike,13,surface_static_friction,static,1,-0.002501,0.004633,135612
strike,13,surface_dynamic_friction,static,1,0.003744,0.00859,135612
strike,13,ee_velocity,dynamic,3,0.967323,0.000506,135612
strike,13,object_velocity,dynamic,3,0.809382,0.010994,135612
strike,13,object_acceleration,dynamic,3,0.588521,0.015356,135612
strike,13,ee_to_object_distance,dynamic,1,0.169394,0.010104,135612
strike,13,contact_flag,dynamic,1,0.0,0.0,135612
strike,13,contact_force,dynamic,3,0.0,0.0,135612
strike,13,phase,dynamic,1,0.0,0.0,135612
strike,13,ball_planar_travel_distance,dynamic,1,0.904979,0.00472,135612
strike,14,object_0_mass,static,1,0.009241,0.005368,135612
strike,14,object_0_static_friction,static,1,0.244998,0.012152,135612
strike,14,object_0_dynamic_friction,static,1,0.162982,0.025148,135612
strike,14,object_0_restitution,static,1,-0.001442,0.007403,135612
strike,14,surface_static_friction,static,1,-0.001493,0.00472,135612
strike,14,surface_dynamic_friction,static,1,0.002301,0.008387,135612
strike,14,ee_velocity,dynamic,3,0.965843,0.000607,135612
strike,14,object_velocity,dynamic,3,0.804302,0.011559,135612
strike,14,object_acceleration,dynamic,3,0.585742,0.01385,135612
strike,14,ee_to_object_distance,dynamic,1,0.135784,0.008375,135612
strike,14,contact_flag,dynamic,1,0.0,0.0,135612
strike,14,contact_force,dynamic,3,0.0,0.0,135612
strike,14,phase,dynamic,1,0.0,0.0,135612
strike,14,ball_planar_travel_distance,dynamic,1,0.90459,0.004487,135612
strike,15,object_0_mass,static,1,0.010084,0.004503,135612
strike,15,object_0_static_friction,static,1,0.244647,0.011488,135612
strike,15,object_0_dynamic_friction,static,1,0.161965,0.025546,135612
strike,15,object_0_restitution,static,1,-0.001501,0.007457,135612
strike,15,surface_static_friction,static,1,-0.002867,0.005703,135612
strike,15,surface_dynamic_friction,static,1,0.000844,0.007533,135612
strike,15,ee_velocity,dynamic,3,0.967901,0.000614,135612
strike,15,object_velocity,dynamic,3,0.806457,0.010675,135612
strike,15,object_acceleration,dynamic,3,0.600131,0.014009,135612
strike,15,ee_to_object_distance,dynamic,1,0.112867,0.004244,135612
strike,15,contact_flag,dynamic,1,0.0,0.0,135612
strike,15,contact_force,dynamic,3,0.0,0.0,135612
strike,15,phase,dynamic,1,0.0,0.0,135612
strike,15,ball_planar_travel_distance,dynamic,1,0.90643,0.004546,135612
strike,16,object_0_mass,static,1,0.008965,0.004334,135612
strike,16,object_0_static_friction,static,1,0.245532,0.009549,135612
strike,16,object_0_dynamic_friction,static,1,0.16111,0.026241,135612
strike,16,object_0_restitution,static,1,-0.001977,0.006093,135612
strike,16,surface_static_friction,static,1,-0.003007,0.003596,135612
strike,16,surface_dynamic_friction,static,1,0.002031,0.00715,135612
strike,16,ee_velocity,dynamic,3,0.96958,0.000492,135612
strike,16,object_velocity,dynamic,3,0.810253,0.010805,135612
strike,16,object_acceleration,dynamic,3,0.604295,0.014211,135612
strike,16,ee_to_object_distance,dynamic,1,0.089206,0.008525,135612
strike,16,contact_flag,dynamic,1,0.0,0.0,135612
strike,16,contact_force,dynamic,3,0.0,0.0,135612
strike,16,phase,dynamic,1,0.0,0.0,135612
strike,16,ball_planar_travel_distance,dynamic,1,0.908562,0.005401,135612
strike,17,object_0_mass,static,1,0.009992,0.004162,135612
strike,17,object_0_static_friction,static,1,0.249642,0.010831,135612
strike,17,object_0_dynamic_friction,static,1,0.163601,0.025314,135612
strike,17,object_0_restitution,static,1,-0.000559,0.00491,135612
strike,17,surface_static_friction,static,1,-0.003545,0.002991,135612
strike,17,surface_dynamic_friction,static,1,0.000291,0.00672,135612
strike,17,ee_velocity,dynamic,3,0.970671,0.000497,135612
strike,17,object_velocity,dynamic,3,0.81158,0.010559,135612
strike,17,object_acceleration,dynamic,3,0.608096,0.014962,135612
strike,17,ee_to_object_distance,dynamic,1,0.087692,0.007551,135612
strike,17,contact_flag,dynamic,1,0.0,0.0,135612
strike,17,contact_force,dynamic,3,0.0,0.0,135612
strike,17,phase,dynamic,1,0.0,0.0,135612
strike,17,ball_planar_travel_distance,dynamic,1,0.907438,0.005045,135612
strike,18,object_0_mass,static,1,0.009343,0.004295,135612
strike,18,object_0_static_friction,static,1,0.251224,0.011162,135612
strike,18,object_0_dynamic_friction,static,1,0.165681,0.023906,135612
strike,18,object_0_restitution,static,1,0.000232,0.004571,135612
strike,18,surface_static_friction,static,1,-0.003771,0.003972,135612
strike,18,surface_dynamic_friction,static,1,3.3e-05,0.007567,135612
strike,18,ee_velocity,dynamic,3,0.972592,0.000622,135612
strike,18,object_velocity,dynamic,3,0.820408,0.01004,135612
strike,18,object_acceleration,dynamic,3,0.617494,0.014865,135612
strike,18,ee_to_object_distance,dynamic,1,0.08582,0.008844,135612
strike,18,contact_flag,dynamic,1,0.0,0.0,135612
strike,18,contact_force,dynamic,3,0.0,0.0,135612
strike,18,phase,dynamic,1,0.0,0.0,135612
strike,18,ball_planar_travel_distance,dynamic,1,0.906878,0.005286,135612
strike,19,object_0_mass,static,1,0.009996,0.003876,135612
strike,19,object_0_static_friction,static,1,0.25337,0.009693,135612
strike,19,object_0_dynamic_friction,static,1,0.163277,0.02539,135612
strike,19,object_0_restitution,static,1,-0.000948,0.005316,135612
strike,19,surface_static_friction,static,1,-0.00345,0.003199,135612
strike,19,surface_dynamic_friction,static,1,0.000483,0.008344,135612
strike,19,ee_velocity,dynamic,3,0.972076,0.000397,135612
strike,19,object_velocity,dynamic,3,0.816569,0.009162,135612
strike,19,object_acceleration,dynamic,3,0.604123,0.015131,135612
strike,19,ee_to_object_distance,dynamic,1,0.067631,0.004954,135612
strike,19,contact_flag,dynamic,1,0.0,0.0,135612
strike,19,contact_force,dynamic,3,0.0,0.0,135612
strike,19,phase,dynamic,1,0.0,0.0,135612
strike,19,ball_planar_travel_distance,dynamic,1,0.906029,0.005441,135612
strike,20,object_0_mass,static,1,0.007743,0.005313,135612
strike,20,object_0_static_friction,static,1,0.25462,0.006613,135612
strike,20,object_0_dynamic_friction,static,1,0.160574,0.02654,135612
strike,20,object_0_restitution,static,1,-0.000511,0.005784,135612
strike,20,surface_static_friction,static,1,-0.005108,0.002427,135612
strike,20,surface_dynamic_friction,static,1,0.000333,0.0077,135612
strike,20,ee_velocity,dynamic,3,0.973757,0.000388,135612
strike,20,object_velocity,dynamic,3,0.833122,0.009748,135612
strike,20,object_acceleration,dynamic,3,0.609844,0.014689,135612
strike,20,ee_to_object_distance,dynamic,1,0.055338,0.007656,135612
strike,20,contact_flag,dynamic,1,0.0,0.0,135612
strike,20,contact_force,dynamic,3,0.0,0.0,135612
strike,20,phase,dynamic,1,0.0,0.0,135612
strike,20,ball_planar_travel_distance,dynamic,1,0.909078,0.004762,135612
strike,21,object_0_mass,static,1,0.009798,0.006203,135612
strike,21,object_0_static_friction,static,1,0.255816,0.007338,135612
strike,21,object_0_dynamic_friction,static,1,0.164053,0.027098,135612
strike,21,object_0_restitution,static,1,0.000548,0.003816,135612
strike,21,surface_static_friction,static,1,-0.003996,0.001762,135612
strike,21,surface_dynamic_friction,static,1,0.000822,0.008278,135612
strike,21,ee_velocity,dynamic,3,0.976113,0.000331,135612
strike,21,object_velocity,dynamic,3,0.843539,0.010195,135612
strike,21,object_acceleration,dynamic,3,0.606484,0.015228,135612
strike,21,ee_to_object_distance,dynamic,1,0.03927,0.003602,135612
strike,21,contact_flag,dynamic,1,0.0,0.0,135612
strike,21,contact_force,dynamic,3,0.0,0.0,135612
strike,21,phase,dynamic,1,0.0,0.0,135612
strike,21,ball_planar_travel_distance,dynamic,1,0.909064,0.004431,135612
strike,22,object_0_mass,static,1,0.009724,0.004126,135612
strike,22,object_0_static_friction,static,1,0.256906,0.007823,135612
strike,22,object_0_dynamic_friction,static,1,0.163437,0.029084,135612
strike,22,object_0_restitution,static,1,0.001481,0.003772,135612
strike,22,surface_static_friction,static,1,-0.003366,0.003758,135612
strike,22,surface_dynamic_friction,static,1,0.000478,0.007607,135612
strike,22,ee_velocity,dynamic,3,0.975057,0.000263,135612
strike,22,object_velocity,dynamic,3,0.84566,0.010323,135612
strike,22,object_acceleration,dynamic,3,0.610059,0.014998,135612
strike,22,ee_to_object_distance,dynamic,1,0.037704,0.005797,135612
strike,22,contact_flag,dynamic,1,0.0,0.0,135612
strike,22,contact_force,dynamic,3,0.0,0.0,135612
strike,22,phase,dynamic,1,0.0,0.0,135612
strike,22,ball_planar_travel_distance,dynamic,1,0.908035,0.005655,135612
strike,23,object_0_mass,static,1,0.009497,0.003683,135612
strike,23,object_0_static_friction,static,1,0.252527,0.007207,135612
strike,23,object_0_dynamic_friction,static,1,0.160192,0.026842,135612
strike,23,object_0_restitution,static,1,0.002597,0.004282,135612
strike,23,surface_static_friction,static,1,-0.001776,0.002425,135612
strike,23,surface_dynamic_friction,static,1,0.000391,0.007507,135612
strike,23,ee_velocity,dynamic,3,0.970069,0.000392,135612
strike,23,object_velocity,dynamic,3,0.832138,0.010223,135612
strike,23,object_acceleration,dynamic,3,0.595122,0.014414,135612
strike,23,ee_to_object_distance,dynamic,1,0.024466,0.005149,135612
strike,23,contact_flag,dynamic,1,0.0,0.0,135612
strike,23,contact_force,dynamic,3,0.0,0.0,135612
strike,23,phase,dynamic,1,0.0,0.0,135612
strike,23,ball_planar_travel_distance,dynamic,1,0.905858,0.00548,135612
