layer,fold,best_lr,best_wd,r2,mse,n_test_windows
0,0,0.0003000000142492354,0.800000011920929,0.6798771619796753,1.213528037071228,112000
0,1,0.0003000000142492354,0.4000000059604645,0.6935080289840698,1.1696339845657349,112000
0,2,0.003000000026077032,0.800000011920929,0.6772878170013428,1.2468632459640503,112000
0,3,0.003000000026077032,0.800000011920929,0.6807142496109009,1.244398593902588,112000
0,4,0.0003000000142492354,0.800000011920929,0.6732390522956848,1.1843608617782593,112000
1,0,0.003000000026077032,0.10000000149011612,0.7242611646652222,1.0452765226364136,112000
1,1,0.003000000026077032,0.4000000059604645,0.7515527009963989,0.9481239318847656,112000
1,2,0.0010000000474974513,0.800000011920929,0.7203176021575928,1.0806090831756592,112000
1,3,0.003000000026077032,0.800000011920929,0.7371635437011719,1.0243905782699585,112000
1,4,0.004999999888241291,0.800000011920929,0.7151077389717102,1.032605767250061,112000
2,0,0.003000000026077032,0.4000000059604645,0.7428311705589294,0.9748808741569519,112000
2,1,9.999999747378752e-05,0.4000000059604645,0.7506063580513,0.951735258102417,112000
2,2,0.0003000000142492354,0.800000011920929,0.7333652377128601,1.030197024345398,112000
2,3,0.0003000000142492354,0.800000011920929,0.7299929857254028,1.052337408065796,112000
2,4,0.0003000000142492354,0.4000000059604645,0.7269202470779419,0.9897908568382263,112000
3,0,0.003000000026077032,0.800000011920929,0.7679628729820251,0.879611074924469,112000
3,1,0.003000000026077032,0.4000000059604645,0.7739310264587402,0.862723708152771,112000
3,2,0.003000000026077032,0.800000011920929,0.7713236808776855,0.8835368752479553,112000
3,3,0.003000000026077032,0.4000000059604645,0.7737907767295837,0.8816381096839905,112000
3,4,0.0010000000474974513,0.4000000059604645,0.761791467666626,0.8633984327316284,112000
4,0,0.0003000000142492354,0.800000011920929,0.8146908283233643,0.7024739384651184,112000
4,1,9.999999747378752e-05,0.800000011920929,0.819189727306366,0.6900076270103455,112000
4,2,0.0010000000474974513,0.800000011920929,0.8143945932388306,0.717123806476593,112000
4,3,0.0003000000142492354,0.4000000059604645,0.801109254360199,0.7751657366752625,112000
4,4,0.0010000000474974513,0.800000011920929,0.8039681911468506,0.7105269432067871,112000
5,0,9.999999747378752e-05,0.800000011920929,0.8132711052894592,0.707855761051178,112000
5,1,0.003000000026077032,0.4000000059604645,0.7366818189620972,1.0048739910125732,112000
5,2,0.0010000000474974513,0.800000011920929,0.7741987705230713,0.8724284172058105,112000
5,3,0.0010000000474974513,0.4000000059604645,0.8183541297912598,0.7079548239707947,112000
5,4,0.0003000000142492354,0.800000011920929,0.8141301870346069,0.6736941337585449,112000
6,0,0.0003000000142492354,0.800000011920929,0.7952386140823364,0.7762135863304138,112000
6,1,9.999999747378752e-05,0.800000011920929,0.7029575109481812,1.1335726976394653,112000
6,2,9.999999747378752e-05,0.800000011920929,0.8220276832580566,0.6876317858695984,112000
6,3,0.0010000000474974513,0.4000000059604645,0.7824227213859558,0.8479954600334167,112000
6,4,0.0010000000474974513,0.800000011920929,0.6125787496566772,1.4042272567749023,112000
7,0,0.0003000000142492354,0.800000011920929,0.8264666795730591,0.6578335762023926,112000
7,1,0.003000000026077032,0.4000000059604645,0.786226749420166,0.8158009648323059,112000
7,2,0.003000000026077032,0.4000000059604645,0.7244871258735657,1.0644992589950562,112000
7,3,0.0010000000474974513,0.4000000059604645,0.5773698091506958,1.647178053855896,112000
7,4,0.0010000000474974513,0.800000011920929,0.7932045459747314,0.7495400905609131,112000
8,0,0.003000000026077032,0.800000011920929,0.6373063921928406,1.374906301498413,112000
8,1,0.0003000000142492354,0.800000011920929,0.8321207165718079,0.6406605243682861,112000
8,2,0.003000000026077032,0.800000011920929,0.8260077238082886,0.672254204750061,112000
8,3,0.003000000026077032,0.800000011920929,0.803747832775116,0.7648820877075195,112000
8,4,9.999999747378752e-05,0.800000011920929,0.7909576296806335,0.7576842308044434,112000
9,0,9.999999747378752e-05,0.800000011920929,0.7271971702575684,1.0341463088989258,112000
9,1,0.003000000026077032,0.800000011920929,0.8276379108428955,0.657767653465271,112000
9,2,9.999999747378752e-05,0.800000011920929,0.8054783344268799,0.7515735030174255,112000
9,3,0.003000000026077032,0.800000011920929,0.8227235078811646,0.6909253597259521,112000
9,4,0.004999999888241291,0.800000011920929,0.8064829707145691,0.7014119029045105,112000
10,0,9.999999747378752e-05,0.800000011920929,0.7961418032646179,0.7727897763252258,112000
10,1,0.0003000000142492354,0.800000011920929,0.8331339359283447,0.6367939710617065,112000
10,2,0.0003000000142492354,0.800000011920929,0.7807530760765076,0.847104549407959,112000
10,3,0.003000000026077032,0.800000011920929,0.8326694965362549,0.6521615982055664,112000
10,4,0.0003000000142492354,0.800000011920929,0.8094439506530762,0.6906796097755432,112000
11,0,9.999999747378752e-05,0.800000011920929,0.8299269676208496,0.6447163820266724,112000
11,1,0.0003000000142492354,0.800000011920929,0.8346182107925415,0.6311295628547668,112000
11,2,0.004999999888241291,0.800000011920929,0.8320639133453369,0.648854672908783,112000
11,3,0.004999999888241291,0.800000011920929,0.8344480991363525,0.6452293992042542,112000
11,4,0.0003000000142492354,0.800000011920929,0.7984164357185364,0.730649471282959,112000
12,0,0.004999999888241291,0.800000011920929,0.8459368944168091,0.5840256214141846,112000
12,1,0.004999999888241291,0.800000011920929,0.8499472141265869,0.5726309418678284,112000
12,2,0.0010000000474974513,0.800000011920929,0.7968577146530151,0.7848809361457825,112000
12,3,0.0003000000142492354,0.800000011920929,0.8371279835700989,0.6347848176956177,112000
12,4,0.003000000026077032,0.800000011920929,0.8363347053527832,0.5932128429412842,112000
13,0,0.003000000026077032,0.800000011920929,0.8428531289100647,0.5957155823707581,112000
13,1,0.004999999888241291,0.800000011920929,0.8517028093338013,0.5659313201904297,112000
13,2,0.003000000026077032,0.4000000059604645,0.782536506652832,0.8402139544487,112000
13,3,0.0010000000474974513,0.800000011920929,0.763891339302063,0.9202205538749695,112000
13,4,0.003000000026077032,0.4000000059604645,0.8262086510658264,0.629915177822113,112000
14,0,0.004999999888241291,0.800000011920929,0.8439643979072571,0.591502845287323,112000
