task,layer,param,fold,r2,n_train_eps,n_test_eps
nut_thread,1,nut_dynamic_friction,1,-2.1610727310180664,157,39
nut_thread,1,nut_dynamic_friction,2,-2.7051970958709717,157,39
nut_thread,1,nut_dynamic_friction,3,-1.8726089000701904,157,39
nut_thread,1,nut_dynamic_friction,4,-3.2784581184387207,157,39
nut_thread,1,nut_mass,0,-1.4561245441436768,156,40
nut_thread,1,nut_mass,1,-1.6273760795593262,157,39
nut_thread,1,nut_mass,2,-2.0584158897399902,157,39
nut_thread,1,nut_mass,3,-3.262988567352295,157,39
nut_thread,1,nut_mass,4,-3.392033100128174,157,39
nut_thread,1,bolt_static_friction,0,-1.9918107986450195,156,40
nut_thread,1,bolt_static_friction,1,-3.248572826385498,157,39
nut_thread,1,bolt_static_friction,2,-1.710413932800293,157,39
nut_thread,1,bolt_static_friction,3,-3.0046467781066895,157,39
nut_thread,1,bolt_static_friction,4,-2.0594353675842285,157,39
nut_thread,1,bolt_dynamic_friction,0,-1.9918107986450195,156,40
nut_thread,1,bolt_dynamic_friction,1,-3.248572826385498,157,39
nut_thread,1,bolt_dynamic_friction,2,-1.710413932800293,157,39
nut_thread,1,bolt_dynamic_friction,3,-3.0046467781066895,157,39
nut_thread,1,bolt_dynamic_friction,4,-2.0594353675842285,157,39
nut_thread,2,nut_static_friction,0,-1.4036085605621338,156,40
nut_thread,2,nut_static_friction,1,-1.1500415802001953,157,39
nut_thread,2,nut_static_friction,2,-1.4730420112609863,157,39
nut_thread,2,nut_static_friction,3,-1.2026677131652832,157,39
nut_thread,2,nut_static_friction,4,-2.483367443084717,157,39
nut_thread,2,nut_dynamic_friction,0,-1.4036085605621338,156,40
nut_thread,2,nut_dynamic_friction,1,-1.1500415802001953,157,39
nut_thread,2,nut_dynamic_friction,2,-1.4730420112609863,157,39
nut_thread,2,nut_dynamic_friction,3,-1.2026677131652832,157,39
nut_thread,2,nut_dynamic_friction,4,-2.483367443084717,157,39
nut_thread,2,nut_mass,0,-0.5906566381454468,156,40
nut_thread,2,nut_mass,1,-1.0006539821624756,157,39
nut_thread,2,nut_mass,2,-1.3531997203826904,157,39
nut_thread,2,nut_mass,3,-1.8150384426116943,157,39
nut_thread,2,nut_mass,4,-1.9227969646453857,157,39
nut_thread,2,bolt_static_friction,0,-2.002864360809326,156,40
nut_thread,2,bolt_static_friction,1,-2.6599440574645996,157,39
nut_thread,2,bolt_static_friction,2,-1.7339651584625244,157,39
nut_thread,2,bolt_static_friction,3,-2.2405998706817627,157,39
nut_thread,2,bolt_static_friction,4,-1.421550989151001,157,39
nut_thread,2,bolt_dynamic_friction,0,-2.002864360809326,156,40
nut_thread,2,bolt_dynamic_friction,1,-2.6599440574645996,157,39
nut_thread,2,bolt_dynamic_friction,2,-1.7339651584625244,157,39
nut_thread,2,bolt_dynamic_friction,3,-2.2405998706817627,157,39
nut_thread,2,bolt_dynamic_friction,4,-1.421550989151001,157,39
nut_thread,3,nut_static_friction,0,-0.4229661226272583,156,40
nut_thread,3,nut_static_friction,1,-0.755551815032959,157,39
nut_thread,3,nut_static_friction,2,-1.2976210117340088,157,39
nut_thread,3,nut_static_friction,3,-1.0320935249328613,157,39
nut_thread,3,nut_static_friction,4,-1.462437391281128,157,39
nut_thread,3,nut_dynamic_friction,0,-0.4229661226272583,156,40
nut_thread,3,nut_dynamic_friction,1,-0.755551815032959,157,39
nut_thread,3,nut_dynamic_friction,2,-1.2976210117340088,157,39
nut_thread,3,nut_dynamic_friction,3,-1.0320935249328613,157,39
nut_thread,3,nut_dynamic_friction,4,-1.462437391281128,157,39
nut_thread,3,nut_mass,0,-1.0842554569244385,156,40
nut_thread,3,nut_mass,1,-1.2480473518371582,157,39
nut_thread,3,nut_mass,2,-1.8747246265411377,157,39
nut_thread,3,nut_mass,3,-1.9617691040039062,157,39
nut_thread,3,nut_mass,4,-1.624347448348999,157,39
nut_thread,3,bolt_static_friction,0,-1.311100959777832,156,40
nut_thread,3,bolt_static_friction,1,-2.6781790256500244,157,39
nut_thread,3,bolt_static_friction,2,-1.442490577697754,157,39
nut_thread,3,bolt_static_friction,3,-2.185659646987915,157,39
nut_thread,3,bolt_static_friction,4,-1.7543494701385498,157,39
nut_thread,3,bolt_dynamic_friction,0,-1.311100959777832,156,40
nut_thread,3,bolt_dynamic_friction,1,-2.6781790256500244,157,39
nut_thread,3,bolt_dynamic_friction,2,-1.442490577697754,157,39
nut_thread,3,bolt_dynamic_friction,3,-2.185659646987915,157,39
nut_thread,3,bolt_dynamic_friction,4,-1.7543494701385498,157,39
nut_thread,4,nut_static_friction,0,-0.8456182479858398,156,40
nut_thread,4,nut_static_friction,1,-1.3983514308929443,157,39
nut_thread,4,nut_static_friction,2,-1.4529767036437988,157,39
nut_thread,4,nut_static_friction,3,-0.6641285419464111,157,39
nut_thread,4,nut_static_friction,4,-1.3280584812164307,157,39
nut_thread,4,nut_dynamic_friction,0,-0.8456182479858398,156,40
nut_thread,4,nut_dynamic_friction,1,-1.3983514308929443,157,39
nut_thread,4,nut_dynamic_friction,2,-1.4529767036437988,157,39
nut_thread,4,nut_dynamic_friction,3,-0.6641285419464111,157,39
nut_thread,4,nut_dynamic_friction,4,-1.3280584812164307,157,39
nut_thread,4,nut_mass,0,-1.5330262184143066,156,40
nut_thread,4,nut_mass,1,-1.1207716464996338,157,39
nut_thread,4,nut_mass,2,-1.3639497756958008,157,39
nut_thread,4,nut_mass,3,-1.5765867233276367,157,39
nut_thread,4,nut_mass,4,-1.184478521347046,157,39
nut_thread,4,bolt_static_friction,0,-1.8736796379089355,156,40
nut_thread,4,bolt_static_friction,1,-2.07085919380188,157,39
nut_thread,4,bolt_static_friction,2,-1.185478925704956,157,39
nut_thread,4,bolt_static_friction,3,-1.0356371402740479,157,39
nut_thread,4,bolt_static_friction,4,-1.6257319450378418,157,39
nut_thread,4,bolt_dynamic_friction,0,-1.8736796379089355,156,40
nut_thread,4,bolt_dynamic_friction,1,-2.07085919380188,157,39
nut_thread,4,bolt_dynamic_friction,2,-1.185478925704956,157,39
nut_thread,4,bolt_dynamic_friction,3,-1.0356371402740479,157,39
nut_thread,4,bolt_dynamic_friction,4,-1.6257319450378418,157,39
nut_thread,5,nut_static_friction,0,-0.3079172372817993,156,40
nut_thread,5,nut_static_friction,1,-1.2939214706420898,157,39
nut_thread,5,nut_static_friction,2,-1.3565099239349365,157,39
nut_thread,5,nut_static_friction,3,-0.4250516891479492,157,39
nut_thread,5,nut_static_friction,4,-0.883478045463562,157,39
nut_thread,5,nut_dynamic_friction,0,-0.3079172372817993,156,40
nut_thread,5,nut_dynamic_friction,1,-1.2939214706420898,157,39
nut_thread,5,nut_dynamic_friction,2,-1.3565099239349365,157,39
nut_thread,5,nut_dynamic_friction,3,-0.4250516891479492,157,39
nut_thread,5,nut_dynamic_friction,4,-0.883478045463562,157,39
nut_thread,5,nut_mass,0,-1.3262395858764648,156,40
nut_thread,5,nut_mass,1,-0.896027684211731,157,39
nut_thread,5,nut_mass,2,-1.5559990406036377,157,39
nut_thread,5,nut_mass,3,-1.1258749961853027,157,39
nut_thread,5,nut_mass,4,-1.348207712173462,157,39
nut_thread,5,bolt_static_friction,0,-1.2893774509429932,156,40
nut_thread,5,bolt_static_friction,1,-1.7572052478790283,157,39
nut_thread,5,bolt_static_friction,2,-0.709888219833374,157,39
nut_thread,5,bolt_static_friction,3,-0.8970413208007812,157,39
nut_thread,5,bolt_static_friction,4,-1.158703327178955,157,39
nut_thread,5,bolt_dynamic_friction,0,-1.2893774509429932,156,40
nut_thread,5,bolt_dynamic_friction,1,-1.7572052478790283,157,39
nut_thread,5,bolt_dynamic_friction,2,-0.709888219833374,157,39
nut_thread,5,bolt_dynamic_friction,3,-0.8970413208007812,157,39
nut_thread,5,bolt_dynamic_friction,4,-1.158703327178955,157,39
nut_thread,6,nut_static_friction,0,-0.33261561393737793,156,40
nut_thread,6,nut_static_friction,1,-1.4720091819763184,157,39
nut_thread,6,nut_static_friction,2,-1.428234338760376,157,39
nut_thread,6,nut_static_friction,3,-0.4532836675643921,157,39
nut_thread,6,nut_static_friction,4,-0.39626121520996094,157,39
nut_thread,6,nut_dynamic_friction,0,-0.33261561393737793,156,40
nut_thread,6,nut_dynamic_friction,1,-1.4720091819763184,157,39
nut_thread,6,nut_dynamic_friction,2,-1.428234338760376,157,39
nut_thread,6,nut_dynamic_friction,3,-0.4532836675643921,157,39
nut_thread,6,nut_dynamic_friction,4,-0.39626121520996094,157,39
nut_thread,6,nut_mass,0,-1.212937593460083,156,40
nut_thread,6,nut_mass,1,-0.9282947778701782,157,39
nut_thread,6,nut_mass,2,-1.1875050067901611,157,39
nut_thread,6,nut_mass,3,-1.1208441257476807,157,39
nut_thread,6,nut_mass,4,-1.5608081817626953,157,39
nut_thread,6,bolt_static_friction,0,-1.4308700561523438,156,40
nut_thread,6,bolt_static_friction,1,-1.8516533374786377,157,39
nut_thread,6,bolt_static_friction,2,-0.3831009864807129,157,39
nut_thread,6,bolt_static_friction,3,-0.7172929048538208,157,39
nut_thread,6,bolt_static_friction,4,-0.7177115678787231,157,39
nut_thread,6,bolt_dynamic_friction,0,-1.4308700561523438,156,40
nut_thread,6,bolt_dynamic_friction,1,-1.8516533374786377,157,39
nut_thread,6,bolt_dynamic_friction,2,-0.3831009864807129,157,39
nut_thread,6,bolt_dynamic_friction,3,-0.7172929048538208,157,39
nut_thread,6,bolt_dynamic_friction,4,-0.7177115678787231,157,39
nut_thread,7,nut_static_friction,0,-0.5135619640350342,156,40
nut_thread,7,nut_static_friction,1,-1.5479450225830078,157,39
nut_thread,7,nut_static_friction,2,-1.3215773105621338,157,39
nut_thread,7,nut_static_friction,3,-0.5447026491165161,157,39
nut_thread,7,nut_static_friction,4,-0.44784021377563477,157,39
nut_thread,7,nut_dynamic_friction,0,-0.5135619640350342,156,40
nut_thread,7,nut_dynamic_friction,1,-1.5479450225830078,157,39
nut_thread,7,nut_dynamic_friction,2,-1.3215773105621338,157,39
nut_thread,7,nut_dynamic_friction,3,-0.5447026491165161,157,39
nut_thread,7,nut_dynamic_friction,4,-0.44784021377563477,157,39
nut_thread,7,nut_mass,0,-1.1295604705810547,156,40
nut_thread,7,nut_mass,1,-1.3532590866088867,157,39
nut_thread,7,nut_mass,2,-1.2808585166931152,157,39
nut_thread,7,nut_mass,3,-1.1512930393218994,157,39
nut_thread,7,nut_mass,4,-1.5102288722991943,157,39
nut_thread,7,bolt_static_friction,0,-1.54512619972229,156,40
nut_thread,7,bolt_static_friction,1,-1.9697647094726562,157,39
nut_thread,7,bolt_static_friction,2,-0.6551265716552734,157,39
nut_thread,7,bolt_static_friction,3,-1.0423924922943115,157,39
nut_thread,7,bolt_static_friction,4,-0.710150957107544,157,39
nut_thread,7,bolt_dynamic_friction,0,-1.54512619972229,156,40
nut_thread,7,bolt_dynamic_friction,1,-1.9697647094726562,157,39
nut_thread,7,bolt_dynamic_friction,2,-0.6551265716552734,157,39
nut_thread,7,bolt_dynamic_friction,3,-1.0423924922943115,157,39
nut_thread,7,bolt_dynamic_friction,4,-0.710150957107544,157,39
nut_thread,8,nut_static_friction,0,-0.6137102842330933,156,40
nut_thread,8,nut_static_friction,1,-1.4558541774749756,157,39
nut_thread,8,nut_static_friction,2,-0.8804881572723389,157,39
nut_thread,8,nut_static_friction,3,-1.1188392639160156,157,39
nut_thread,8,nut_static_friction,4,-0.29430103302001953,157,39
nut_thread,8,nut_dynamic_friction,0,-0.6137102842330933,156,40
nut_thread,8,nut_dynamic_friction,1,-1.4558541774749756,157,39
nut_thread,8,nut_dynamic_friction,2,-0.8804881572723389,157,39
nut_thread,8,nut_dynamic_friction,3,-1.1188392639160156,157,39
nut_thread,8,nut_dynamic_friction,4,-0.29430103302001953,157,39
nut_thread,8,nut_mass,0,-1.3349146842956543,156,40
nut_thread,8,nut_mass,1,-1.4920625686645508,157,39
nut_thread,8,nut_mass,2,-1.0319428443908691,157,39
nut_thread,8,nut_mass,3,-1.3995890617370605,157,39
nut_thread,8,nut_mass,4,-1.2536752223968506,157,39
nut_thread,8,bolt_static_friction,0,-1.1405870914459229,156,40
nut_thread,8,bolt_static_friction,1,-1.4334754943847656,157,39
nut_thread,8,bolt_static_friction,2,-0.8533921241760254,157,39
nut_thread,8,bolt_static_friction,3,-0.7493337392807007,157,39
nut_thread,8,bolt_static_friction,4,-1.1658265590667725,157,39
nut_thread,8,bolt_dynamic_friction,0,-1.1405870914459229,156,40
nut_thread,8,bolt_dynamic_friction,1,-1.4334754943847656,157,39
nut_thread,8,bolt_dynamic_friction,2,-0.8533921241760254,157,39
nut_thread,8,bolt_dynamic_friction,3,-0.7493337392807007,157,39
nut_thread,8,bolt_dynamic_friction,4,-1.1658265590667725,157,39
nut_thread,9,nut_static_friction,0,-1.3920671939849854,156,40
nut_thread,9,nut_static_friction,1,-2.1823246479034424,157,39
nut_thread,9,nut_static_friction,2,-1.4350638389587402,157,39
nut_thread,9,nut_static_friction,3,-1.7936055660247803,157,39
nut_thread,9,nut_static_friction,4,-1.8660626411437988,157,39
nut_thread,9,nut_dynamic_friction,0,-1.3920671939849854,156,40
nut_thread,9,nut_dynamic_friction,1,-2.1823246479034424,157,39
nut_thread,9,nut_dynamic_friction,2,-1.4350638389587402,157,39
nut_thread,9,nut_dynamic_friction,3,-1.7936055660247803,157,39
nut_thread,9,nut_dynamic_friction,4,-1.8660626411437988,157,39
nut_thread,9,nut_mass,0,-1.7726941108703613,156,40
nut_thread,9,nut_mass,1,-1.6813652515411377,157,39
nut_thread,9,nut_mass,2,-1.2687194347381592,157,39
nut_thread,9,nut_mass,3,-2.045375108718872,157,39
nut_thread,9,nut_mass,4,-1.319563865661621,157,39
nut_thread,9,bolt_static_friction,0,-2.164775848388672,156,40
nut_thread,9,bolt_static_friction,1,-2.3565757274627686,157,39
nut_thread,9,bolt_static_friction,2,-1.5799307823181152,157,39
nut_thread,9,bolt_static_friction,3,-2.123950719833374,157,39
nut_thread,9,bolt_static_friction,4,-1.8686065673828125,157,39
nut_thread,9,bolt_dynamic_friction,0,-2.164775848388672,156,40
nut_thread,9,bolt_dynamic_friction,1,-2.3565757274627686,157,39
nut_thread,9,bolt_dynamic_friction,2,-1.5799307823181152,157,39
nut_thread,9,bolt_dynamic_friction,3,-2.123950719833374,157,39
nut_thread,9,bolt_dynamic_friction,4,-1.8686065673828125,157,39
nut_thread,10,nut_static_friction,0,-1.3094658851623535,156,40
nut_thread,10,nut_static_friction,1,-2.3309855461120605,157,39
nut_thread,10,nut_static_friction,2,-2.1661558151245117,157,39
nut_thread,10,nut_static_friction,3,-1.778698205947876,157,39
nut_thread,10,nut_static_friction,4,-2.484652519226074,157,39
nut_thread,10,nut_dynamic_friction,0,-1.3094658851623535,156,40
nut_thread,10,nut_dynamic_friction,1,-2.3309855461120605,157,39
nut_thread,10,nut_dynamic_friction,2,-2.1661558151245117,157,39
nut_thread,10,nut_dynamic_friction,3,-1.778698205947876,157,39
nut_thread,10,nut_dynamic_friction,4,-2.484652519226074,157,39
nut_thread,10,nut_mass,0,-1.4592361450195312,156,40
nut_thread,10,nut_mass,1,-1.2712821960449219,157,39
nut_thread,10,nut_mass,2,-1.5220272541046143,157,39
nut_thread,10,nut_mass,3,-1.948488473892212,157,39
nut_thread,10,nut_mass,4,-1.4796128273010254,157,39
nut_thread,10,bolt_static_friction,0,-2.232811450958252,156,40
nut_thread,10,bolt_static_friction,1,-2.637432813644409,157,39
nut_thread,10,bolt_static_friction,2,-1.8724770545959473,157,39
nut_thread,10,bolt_static_friction,3,-2.472498893737793,157,39
nut_thread,10,bolt_static_friction,4,-1.9193403720855713,157,39
nut_thread,10,bolt_dynamic_friction,0,-2.232811450958252,156,40
nut_thread,10,bolt_dynamic_friction,1,-2.637432813644409,157,39
nut_thread,10,bolt_dynamic_friction,2,-1.8724770545959473,157,39
nut_thread,10,bolt_dynamic_friction,3,-2.472498893737793,157,39
nut_thread,10,bolt_dynamic_friction,4,-1.9193403720855713,157,39
nut_thread,11,nut_static_friction,0,-1.1396801471710205,156,40
nut_thread,11,nut_static_friction,1,-1.476062297821045,157,39
nut_thread,11,nut_static_friction,2,-1.7159137725830078,157,39
nut_thread,11,nut_static_friction,3,-1.7666733264923096,157,39
nut_thread,11,nut_static_friction,4,-1.6088893413543701,157,39
nut_thread,11,nut_dynamic_friction,0,-1.1396801471710205,156,40
nut_thread,11,nut_dynamic_friction,1,-1.476062297821045,157,39
nut_thread,11,nut_dynamic_friction,2,-1.7159137725830078,157,39
nut_thread,11,nut_dynamic_friction,3,-1.7666733264923096,157,39
nut_thread,11,nut_dynamic_friction,4,-1.6088893413543701,157,39
nut_thread,11,nut_mass,0,-1.500605583190918,156,40
nut_thread,11,nut_mass,1,-0.950657844543457,157,39
nut_thread,11,nut_mass,2,-1.2546164989471436,157,39
nut_thread,11,nut_mass,3,-1.1386504173278809,157,39
nut_thread,11,nut_mass,4,-1.599442958831787,157,39
nut_thread,11,bolt_static_friction,0,-1.5653166770935059,156,40
nut_thread,11,bolt_static_friction,1,-2.034996271133423,157,39
nut_thread,11,bolt_static_friction,2,-1.0865569114685059,157,39
nut_thread,11,bolt_static_friction,3,-1.5271990299224854,157,39
nut_thread,11,bolt_static_friction,4,-1.5129904747009277,157,39
nut_thread,11,bolt_dynamic_friction,0,-1.5653166770935059,156,40
nut_thread,11,bolt_dynamic_friction,1,-2.034996271133423,157,39
nut_thread,11,bolt_dynamic_friction,2,-1.0865569114685059,157,39
nut_thread,11,bolt_dynamic_friction,3,-1.5271990299224854,157,39
nut_thread,11,bolt_dynamic_friction,4,-1.5129904747009277,157,39
nut_thread,12,nut_static_friction,0,-1.5149085521697998,156,40
nut_thread,12,nut_static_friction,1,-1.0747089385986328,157,39
nut_thread,12,nut_static_friction,2,-1.704634189605713,157,39
nut_thread,12,nut_static_friction,3,-1.3891315460205078,157,39
nut_thread,12,nut_static_friction,4,-0.8948941230773926,157,39
nut_thread,12,nut_dynamic_friction,0,-1.5149085521697998,156,40
nut_thread,12,nut_dynamic_friction,1,-1.0747089385986328,157,39
nut_thread,12,nut_dynamic_friction,2,-1.704634189605713,157,39
nut_thread,12,nut_dynamic_friction,3,-1.3891315460205078,157,39
nut_thread,12,nut_dynamic_friction,4,-0.8948941230773926,157,39
nut_thread,12,nut_mass,0,-1.1332218647003174,156,40
nut_thread,12,nut_mass,1,-0.9501984119415283,157,39
nut_thread,12,nut_mass,2,-1.3494913578033447,157,39
nut_thread,12,nut_mass,3,-1.5763442516326904,157,39
nut_thread,12,nut_mass,4,-2.0036449432373047,157,39
nut_thread,12,bolt_static_friction,0,-1.6832454204559326,156,40
nut_thread,12,bolt_static_friction,1,-1.7320046424865723,157,39
nut_thread,12,bolt_static_friction,2,-1.290731430053711,157,39
nut_thread,12,bolt_static_friction,3,-1.7171001434326172,157,39
nut_thread,12,bolt_static_friction,4,-1.5761840343475342,157,39
nut_thread,12,bolt_dynamic_friction,0,-1.6832454204559326,156,40
nut_thread,12,bolt_dynamic_friction,1,-1.7320046424865723,157,39
nut_thread,12,bolt_dynamic_friction,2,-1.290731430053711,157,39
nut_thread,12,bolt_dynamic_friction,3,-1.7171001434326172,157,39
nut_thread,12,bolt_dynamic_friction,4,-1.5761840343475342,157,39
nut_thread,13,nut_static_friction,0,-1.5730860233306885,156,40
nut_thread,13,nut_static_friction,1,-1.5050888061523438,157,39
nut_thread,13,nut_static_friction,2,-3.152284622192383,157,39
nut_thread,13,nut_static_friction,3,-1.5835986137390137,157,39
nut_thread,13,nut_static_friction,4,-1.0938901901245117,157,39
nut_thread,13,nut_dynamic_friction,0,-1.5730860233306885,156,40
nut_thread,13,nut_dynamic_friction,1,-1.5050888061523438,157,39
nut_thread,13,nut_dynamic_friction,2,-3.152284622192383,157,39
nut_thread,13,nut_dynamic_friction,3,-1.5835986137390137,157,39
nut_thread,13,nut_dynamic_friction,4,-1.0938901901245117,157,39
nut_thread,13,nut_mass,0,-1.059459924697876,156,40
nut_thread,13,nut_mass,1,-1.0103914737701416,157,39
nut_thread,13,nut_mass,2,-0.9475098848342896,157,39
nut_thread,13,nut_mass,3,-0.659522533416748,157,39
nut_thread,13,nut_mass,4,-0.7143934965133667,157,39
nut_thread,13,bolt_static_friction,0,-1.5024127960205078,156,40
nut_thread,13,bolt_static_friction,1,-1.7720465660095215,157,39
nut_thread,13,bolt_static_friction,2,-1.5945475101470947,157,39
nut_thread,13,bolt_static_friction,3,-1.5795392990112305,157,39
nut_thread,13,bolt_static_friction,4,-1.0483028888702393,157,39
nut_thread,13,bolt_dynamic_friction,0,-1.5024127960205078,156,40
nut_thread,13,bolt_dynamic_friction,1,-1.7720465660095215,157,39
nut_thread,13,bolt_dynamic_friction,2,-1.5945475101470947,157,39
nut_thread,13,bolt_dynamic_friction,3,-1.5795392990112305,157,39
nut_thread,13,bolt_dynamic_friction,4,-1.0483028888702393,157,39
nut_thread,14,nut_static_friction,0,-1.7708606719970703,156,40
nut_thread,14,nut_static_friction,1,-1.2389190196990967,157,39
nut_thread,14,nut_static_friction,2,-2.348273754119873,157,39
nut_thread,14,nut_static_friction,3,-1.5723702907562256,157,39
nut_thread,14,nut_static_friction,4,-2.3416426181793213,157,39
nut_thread,14,nut_dynamic_friction,0,-1.7708606719970703,156,40
nut_thread,14,nut_dynamic_friction,1,-1.2389190196990967,157,39
nut_thread,14,nut_dynamic_friction,2,-2.348273754119873,157,39
nut_thread,14,nut_dynamic_friction,3,-1.5723702907562256,157,39
nut_thread,14,nut_dynamic_friction,4,-2.3416426181793213,157,39
nut_thread,14,nut_mass,0,-1.612830400466919,156,40
nut_thread,14,nut_mass,1,-1.0294132232666016,157,39
nut_thread,14,nut_mass,2,-1.6989312171936035,157,39
nut_thread,14,nut_mass,3,-1.343168020248413,157,39
nut_thread,14,nut_mass,4,-1.5266246795654297,157,39
nut_thread,14,bolt_static_friction,0,-1.7123255729675293,156,40
nut_thread,14,bolt_static_friction,1,-1.3784503936767578,157,39
nut_thread,14,bolt_static_friction,2,-0.7180753946304321,157,39
nut_thread,14,bolt_static_friction,3,-1.6844103336334229,157,39
nut_thread,14,bolt_static_friction,4,-0.8310797214508057,157,39
nut_thread,14,bolt_dynamic_friction,0,-1.7123255729675293,156,40
nut_thread,14,bolt_dynamic_friction,1,-1.3784503936767578,157,39
nut_thread,14,bolt_dynamic_friction,2,-0.7180753946304321,157,39
nut_thread,14,bolt_dynamic_friction,3,-1.6844103336334229,157,39
nut_thread,14,bolt_dynamic_friction,4,-0.8310797214508057,157,39
nut_thread,15,nut_static_friction,0,-1.0229902267456055,156,40
nut_thread,15,nut_static_friction,1,-1.2306056022644043,157,39
nut_thread,15,nut_static_friction,2,-2.5403029918670654,157,39
nut_thread,15,nut_static_friction,3,-1.4977281093597412,157,39
nut_thread,15,nut_static_friction,4,-2.017739772796631,157,39
nut_thread,15,nut_dynamic_friction,0,-1.0229902267456055,156,40
nut_thread,15,nut_dynamic_friction,1,-1.2306056022644043,157,39
nut_thread,15,nut_dynamic_friction,2,-2.5403029918670654,157,39
nut_thread,15,nut_dynamic_friction,3,-1.4977281093597412,157,39
nut_thread,15,nut_dynamic_friction,4,-2.017739772796631,157,39
nut_thread,15,nut_mass,0,-1.590207815170288,156,40
nut_thread,15,nut_mass,1,-1.6060798168182373,157,39
nut_thread,15,nut_mass,2,-2.0268733501434326,157,39
nut_thread,15,nut_mass,3,-1.5981967449188232,157,39
nut_thread,15,nut_mass,4,-1.9863090515136719,157,39
nut_thread,15,bolt_static_friction,0,-1.9467308521270752,156,40
nut_thread,15,bolt_static_friction,1,-1.6888253688812256,157,39
nut_thread,15,bolt_static_friction,2,-1.2340350151062012,157,39
nut_thread,15,bolt_static_friction,3,-1.5279881954193115,157,39
nut_thread,15,bolt_static_friction,4,-1.071213722229004,157,39
nut_thread,15,bolt_dynamic_friction,0,-1.9467308521270752,156,40
nut_thread,15,bolt_dynamic_friction,1,-1.6888253688812256,157,39
nut_thread,15,bolt_dynamic_friction,2,-1.2340350151062012,157,39
nut_thread,15,bolt_dynamic_friction,3,-1.5279881954193115,157,39
nut_thread,15,bolt_dynamic_friction,4,-1.071213722229004,157,39
nut_thread,16,nut_static_friction,0,-0.8510706424713135,156,40
nut_thread,16,nut_static_friction,1,-1.4201555252075195,157,39
nut_thread,16,nut_static_friction,2,-2.1928226947784424,157,39
nut_thread,16,nut_static_friction,3,-1.6015613079071045,157,39
nut_thread,16,nut_static_friction,4,-1.8600492477416992,157,39
nut_thread,16,nut_dynamic_friction,0,-0.8510706424713135,156,40
nut_thread,16,nut_dynamic_friction,1,-1.4201555252075195,157,39
nut_thread,16,nut_dynamic_friction,2,-2.1928226947784424,157,39
nut_thread,16,nut_dynamic_friction,3,-1.6015613079071045,157,39
nut_thread,16,nut_dynamic_friction,4,-1.8600492477416992,157,39
nut_thread,16,nut_mass,0,-1.2567658424377441,156,40
nut_thread,16,nut_mass,1,-1.3584859371185303,157,39
nut_thread,16,nut_mass,2,-1.7268321514129639,157,39
nut_thread,16,nut_mass,3,-0.9717493057250977,157,39
nut_thread,16,nut_mass,4,-1.6899757385253906,157,39
nut_thread,16,bolt_static_friction,0,-2.256411075592041,156,40
nut_thread,16,bolt_static_friction,1,-1.5724947452545166,157,39
nut_thread,16,bolt_static_friction,2,-1.0599124431610107,157,39
nut_thread,16,bolt_static_friction,3,-1.2557249069213867,157,39
nut_thread,16,bolt_static_friction,4,-0.945999264717102,157,39
nut_thread,16,bolt_dynamic_friction,0,-2.256411075592041,156,40
nut_thread,16,bolt_dynamic_friction,1,-1.5724947452545166,157,39
nut_thread,16,bolt_dynamic_friction,2,-1.0599124431610107,157,39
