task,model,target,layer,probe_seed,r2_mean,r2_std,train_r2_mean,train_r2_std,best_lr,best_wd,fold_val_r2s,fold_train_r2s,output_dim,n_samples
push,large,ee_speed,0,123,0.60869048486762,0.08666283322496621,0.879507933109583,0.21466724533132545,0.0001,0.8,"[0.6084113890075795, 0.6706507839488202, 0.5101321536352921, 0.7351090720619481, 0.5191490256844602]","[0.9730696473546321, 0.9963226400939047, 0.4504461519328906, 0.9872685959797316, 0.9904326301867554]",1,1500
push,large,ee_speed,1,123,0.6086122334210438,0.10223491355346069,0.9462907046517582,0.054210708810158756,0.0003,0.8,"[0.6371677954714967, 0.6791301062381491, 0.512699867559881, 0.743537228351701, 0.4705261694839912]","[0.9867980170227664, 0.9999186915665146, 0.8571027115311605, 0.9770620916234573, 0.9105720115148926]",1,1500
push,large,ee_speed,2,123,0.6359153046257509,0.08418330160124259,0.9761190257871698,0.026034551531644735,0.0001,0.8,"[0.6339960356171823, 0.6917412704546841, 0.5433412955276626, 0.762478601275723, 0.548019320253502]","[0.9799813815905749, 0.9999187250114561, 0.9289620232549076, 0.9998992561257424, 0.9718337429531683]",1,1500
push,large,ee_speed,3,123,0.624885460281768,0.09061503181036888,0.9788826621629255,0.03181590484904143,0.0001,0.8,"[0.6404390132309986, 0.681393063242148, 0.5233397101334442, 0.7555462367872899, 0.5237092780149588]","[0.9769401856447133, 0.9999052338150054, 0.9177857619715553, 0.9998837738993358, 0.9998983554840178]",1,1500
push,large,ee_speed,4,123,0.6277997341201791,0.08304544832382506,0.9801152872810421,0.03377834990510128,0.0003,0.8,"[0.632933877769212, 0.6860068201129041, 0.5405402688480816, 0.7473879671141552, 0.5321297367565427]","[0.9877472667137026, 0.99990142398231, 0.913214556334478, 0.999862004373772, 0.9998511850009482]",1,1500
push,large,ee_speed,5,123,0.6473820621258273,0.07021792635321229,0.976983972904104,0.01943096712280107,0.0003,0.8,"[0.6439407903863485, 0.6943862479664167, 0.5299407275924639, 0.7386815175090076, 0.6299610271749]","[0.9639170369477948, 0.999889379949173, 0.9688470844497382, 0.9524186998932174, 0.9998476632805964]",1,1500
push,large,ee_speed,6,123,0.6484263836171976,0.06798065753757951,0.9358078924034465,0.07314298972803268,0.0003,0.8,"[0.6537612078609838, 0.6959559641669743, 0.5573515817195038, 0.7443257579091155, 0.5907374064294106]","[0.9639870496140126, 0.9999090876048795, 0.8050793832594934, 0.9102135419516802, 0.9998503995871677]",1,1500
push,large,ee_speed,7,123,0.6293373603973402,0.08579469532675625,0.9605407022847965,0.05249884316143147,0.0001,0.8,"[0.6399723826355799, 0.7106898406867792, 0.508340456410536, 0.7304772027349794, 0.5572069195188261]","[0.9762930049959402, 0.9999116963169988, 0.8586611288634919, 0.9679515260443643, 0.9998861552031874]",1,1500
push,large,ee_speed,8,123,0.6280396447336123,0.08896710327529743,0.9752717644604221,0.0295591883353736,0.0001,0.8,"[0.6305851049633758, 0.709622552983156, 0.5144081228405482, 0.7417006149310503, 0.5438818279499313]","[0.9840676909143627, 0.9998987328325925, 0.9198438307748741, 0.9726635256160538, 0.9998850421642275]",1,1500
push,large,ee_speed,9,123,0.6163129522019165,0.09305639358741408,0.9762879448648583,0.028660946417435027,0.0001,0.8,"[0.6293012505679212, 0.7008736416283133, 0.49240563724052155, 0.7301843509395038, 0.5287998806333231]","[0.9788401396461589, 0.999908997554038, 0.9218437809283045, 0.9809631685949206, 0.9998836376008691]",1,1500
push,large,ee_speed,10,123,0.6188051799720281,0.0909340145977444,0.9843951219319,0.014378111840860961,0.0001,0.8,"[0.6303793450941574, 0.701633870565699, 0.4824844524246694, 0.7260442614083524, 0.553483970367262]","[0.9793603629046175, 0.9999083934930547, 0.9616539416658676, 0.9811645030716057, 0.9998884085243543]",1,1500
push,large,ee_speed,11,123,0.6394669236356938,0.06600524882427361,0.9515138098136022,0.07670019994932689,0.0001,0.8,"[0.646877379255758, 0.6951186351604102, 0.5618696146352573, 0.7258055353279917, 0.5676634537990519]","[0.9814020972332277, 0.9999128060358634, 0.7992516120561688, 0.9771234380800808, 0.9998790956626701]",1,1500
push,large,ee_speed,12,123,0.6296149003422811,0.08661469021532993,0.9810529761265079,0.028199540851690644,0.0001,0.8,"[0.6384532680575451, 0.6925496020965686, 0.5105630304021771, 0.7485974680137033, 0.5579111331414114]","[0.9784110679425478, 0.9999154986345387, 0.9271652266746296, 0.9998841295885093, 0.9998889577923132]",1,1500
push,large,ee_speed,13,123,0.6318470348470597,0.08852266825949753,0.9882376055088006,0.015656585329039095,0.0001,0.8,"[0.6443335183834298, 0.7010982740419236, 0.5217677026385074, 0.7502065740641014, 0.5418291051073367]","[0.9809237214876513, 0.9999189576910327, 0.9605858817652718, 0.9998925306527153, 0.9998669359473323]",1,1500
push,large,ee_speed,14,123,0.6237109680239111,0.08760794337263514,0.9848696416894283,0.013984945836175634,0.0001,0.8,"[0.641730157677526, 0.7007881521927426, 0.5194456704415418, 0.7312441752418992, 0.5253466845658463]","[0.9803022006920306, 0.9999158820513455, 0.96263064062141, 0.981614143399531, 0.999885341682825]",1,1500
push,large,ee_speed,15,123,0.6363317500050953,0.07988560739424334,0.987148229087634,0.017862785958032777,0.0001,0.8,"[0.6399100951843371, 0.7026433418121727, 0.5499635693233074, 0.7443288055964679, 0.5448129381091922]","[0.9817430449746984, 0.9999147709650611, 0.9543066003896084, 0.999875614113546, 0.9999011149952568]",1,1500
push,large,ee_speed,16,123,0.6413101745806249,0.07390456511187922,0.9796697016144602,0.026795470312859167,0.0001,0.8,"[0.6292913002065234, 0.7012840594101857, 0.5593394681003236, 0.7485132913442482, 0.5681227538418437]","[0.9655759896328605, 0.999900624227336, 0.9331304598524224, 0.9998631106955205, 0.9998783236641615]",1,1500
push,large,ee_speed,17,123,0.6347407583878362,0.07908618564618002,0.9674397806551246,0.03389362300578617,0.0001,0.8,"[0.6377537309510557, 0.6997433806621985, 0.5289217189140676, 0.7406093869570103, 0.5666755744548491]","[0.9772012994896923, 0.9998932281643315, 0.9106555596772671, 0.9495768876695321, 0.9998719282748003]",1,1500
push,large,ee_speed,18,123,0.6418779934391747,0.082058133442635,0.9883334367392875,0.01472607487602337,0.0001,0.8,"[0.6462432500299167, 0.6981534405010696, 0.5348684939879165, 0.7598137483963434, 0.5703110342806277]","[0.9776886345344162, 0.9998916451275187, 0.9644054725811592, 0.9998419414836396, 0.9998394899697038]",1,1500
push,large,ee_speed,19,123,0.6386144228319566,0.08353619089363833,0.9817743404362294,0.02644738357119332,0.0001,0.8,"[0.6520916064985256, 0.6966611837474264, 0.5327338884713316, 0.7546348641609979, 0.5569505712815015]","[0.9774835984634276, 0.9998923060973407, 0.9318006788237607, 0.9998472638277671, 0.9998478549688499]",1,1500
push,large,ee_speed,20,123,0.6461733661295621,0.08283336926964197,0.9725519549609027,0.04203374379439763,0.0001,0.8,"[0.6599590308813829, 0.7044765920907488, 0.5163105244405228, 0.7531124147977014, 0.5970082684374554]","[0.9718753954437829, 0.9998850130262246, 0.8913257431366609, 0.9998369722671056, 0.99983665093074]",1,1500
push,large,ee_speed,21,123,0.6388124222155097,0.08842007239402422,0.9910845696545671,0.012153972291826892,0.0003,0.8,"[0.6642313588841955, 0.7023595424140658, 0.5065615119596352, 0.7498391166921963, 0.5710705811274559]","[0.9869133988495289, 0.9998817332606744, 0.9689404172516922, 0.9998464239944709, 0.9998408749164693]",1,1500
push,large,ee_speed,22,123,0.6454492438117461,0.08511994499883951,0.9890123717789944,0.013358199091829412,0.0003,0.8,"[0.6714864694580502, 0.7025828533488723, 0.5099385453443437, 0.7508402543453827, 0.5923980965620814]","[0.9750808108362135, 0.9998745268281907, 0.9704227188311872, 0.9998413524672092, 0.9998424499321712]",1,1500
push,large,ee_speed,23,123,0.6416824812296209,0.08840837271807016,0.9856242333806516,0.02026274854649939,0.0001,0.8,"[0.6680006890087005, 0.70079647799887, 0.5120302064210907, 0.7562740536755915, 0.571310979043852]","[0.980589215893772, 0.9998857420483399, 0.9479483818919574, 0.9998525439273398, 0.9998452831418487]",1,1500
