task,target,model,probe_seed,layer,r2_mean,r2_std,train_r2_mean,train_r2_std,best_lr,best_wd,fold_val_r2s,fold_train_r2s
strike,contact_force_proxy,large,123,0,0.08153839646029419,0.045557801919546774,0.23092494870181376,0.05889712748603138,0.005,0.8,"[0.046630691930693136, 0.12229504766069021, 0.018391932842631853, 0.07961808940539028, 0.14075622046206548]","[0.2557045671571063, 0.2868547477166412, 0.12751941991238624, 0.27868677993589797, 0.2058592287870371]"
strike,contact_force_proxy,large,123,1,0.0962734084023477,0.03262349145070201,0.2066175439514928,0.06912130648863524,0.0001,0.8,"[0.06661754534514064, 0.09708153354254434, 0.05737207957747148, 0.1123567039619322, 0.14793917958464986]","[0.15464963585915592, 0.3097102881423659, 0.11088730692109827, 0.21476223433232444, 0.2430782545025194]"
strike,contact_force_proxy,large,123,2,0.13477799457870754,0.04058602995393551,0.3004834599257416,0.041519725100553906,0.003,0.8,"[0.10624595620407518, 0.12869532623957014, 0.10197058984717933, 0.12356769286369707, 0.21341040773901598]","[0.2720652896756778, 0.37611401033215774, 0.2708277144056863, 0.2687020520026083, 0.3147082332125778]"
strike,contact_force_proxy,large,123,3,0.13386355998446337,0.054587828111754395,0.28961600533631593,0.061542960332497974,0.0001,0.8,"[0.1700846935059961, 0.1097482346498646, 0.10459234541585782, 0.06498173622983638, 0.21991079012076198]","[0.24376948458661818, 0.39619837413932923, 0.22060167466406377, 0.2753333771349541, 0.31217711615661436]"
strike,contact_force_proxy,large,123,4,0.1406369019356622,0.05307541703677219,0.2710100562692813,0.09742825670294558,0.005,0.8,"[0.15764270665600955, 0.11121978466245108, 0.08753750224175982, 0.1102849592423002, 0.23649955687579027]","[0.20735691789744082, 0.4252336881208931, 0.16045281995318672, 0.22099493692016192, 0.3410119184547239]"
strike,contact_force_proxy,large,123,5,0.144832484962731,0.05621609777179604,0.29729571569836394,0.09585756855059323,0.005,0.8,"[0.15093154178207202, 0.11612444855701731, 0.0844577450538817, 0.1236679790106332, 0.24898071041005077]","[0.28041652890294566, 0.4097147457516712, 0.1245198764127764, 0.3262640558135401, 0.34556337161088635]"
strike,contact_force_proxy,large,123,6,0.15221183617188044,0.04868284373165666,0.2743834071173805,0.08938558241003197,0.003,0.8,"[0.1873929715323911, 0.16728288427836524, 0.11031572252314581, 0.08247828546716485, 0.21358931705833528]","[0.32532899982784835, 0.25678431272234836, 0.1075362497206005, 0.3532692888662219, 0.3289981844498836]"
strike,contact_force_proxy,large,123,7,0.1573795715065835,0.051342546154271154,0.298994346744926,0.036247824197724834,0.005,0.8,"[0.09375808233570748, 0.17699616983033262, 0.14395451969107165, 0.1272793694532398, 0.24490971622256585]","[0.2681863687533972, 0.26977923674461723, 0.3047130203747993, 0.2857752664965594, 0.366517841355257]"
strike,contact_force_proxy,large,123,8,0.15004350881893375,0.055963557982697344,0.32048095552116224,0.07569229763940252,0.0001,0.8,"[0.10804878434917409, 0.13450512931822722, 0.14278493349784904, 0.10660092409680322, 0.2582777728326151]","[0.21122973377170418, 0.32651141256531135, 0.37258222492773607, 0.42558088191741794, 0.2665005244236417]"
strike,contact_force_proxy,large,123,9,0.16822977108158976,0.04583134086537619,0.3307399327090391,0.08217816748305423,0.0003,0.8,"[0.16918768858249367, 0.15096271509523373, 0.13337732607091746, 0.13184265394497352, 0.25577847171433044]","[0.23080568503557797, 0.3470696013278447, 0.24544848952112652, 0.4466138938823574, 0.38376199377828923]"
strike,contact_force_proxy,large,123,10,0.16055004274282875,0.06870670886909944,0.3154421987601686,0.08825857314923452,0.003,0.8,"[0.15738538524875811, 0.1329113465755012, 0.12833453727577604, 0.09254660997306285, 0.2915723346410456]","[0.20673337946473969, 0.29454327981034645, 0.29665735447070174, 0.47718978018128655, 0.3020871998737683]"
strike,contact_force_proxy,large,123,11,0.13646011704900332,0.046474030170564215,0.34098305404779095,0.06933597061108489,0.005,0.8,"[0.17284770459372234, 0.13750145629709554, 0.133333890580696, 0.052690730402587205, 0.1859268033709155]","[0.22810171684031055, 0.3063387869223637, 0.4151081936615947, 0.40855894134163684, 0.3468076314730488]"
strike,contact_force_proxy,large,123,12,0.14196647256882766,0.04394200218777211,0.32202611303805184,0.12019964714293774,0.0003,0.8,"[0.19069376963172924, 0.15227925442856005, 0.1315497198570008, 0.06341841868358178, 0.17189120024326643]","[0.10599639702714048, 0.35413366777495703, 0.4495719193516128, 0.2924087406635856, 0.40801984037296346]"
strike,contact_force_proxy,large,123,13,0.17445790718154564,0.05038430433693113,0.3036766996031746,0.10441675985944866,0.0003,0.8,"[0.20894288443028486, 0.18891538223316284, 0.1513291246526388, 0.08934807712919324, 0.23375406746244842]","[0.14259583278829324, 0.45911542697527363, 0.29052784572141155, 0.26803547789381155, 0.35810891463708305]"
strike,contact_force_proxy,large,123,14,0.16875619016155757,0.02914193358703696,0.3387464636420944,0.10000119644167729,0.005,0.8,"[0.18832730464988723, 0.20567927791760543, 0.14688317007841212, 0.12477936200555018, 0.17811183615633297]","[0.14435358850376556, 0.3624470274264564, 0.3663751577339234, 0.428360664140786, 0.39219588040554065]"
strike,contact_force_proxy,large,123,15,0.16864219439241568,0.039338446921899,0.3693884184335961,0.06492944499639258,0.003,0.8,"[0.13956408723938774, 0.216863484099047, 0.13322304722551426, 0.13690682446675173, 0.21665352893137768]","[0.37206229585502504, 0.40635314686245405, 0.4119193754135805, 0.41351168399737415, 0.24309559003954662]"
strike,contact_force_proxy,large,123,16,0.183257664823697,0.02846167982367726,0.31283002041327207,0.11137447059860033,0.003,0.8,"[0.17236592274196105, 0.20607901246423244, 0.16742818734179654, 0.14550423014518676, 0.22491097142530814]","[0.14633806079381362, 0.46632222199969153, 0.3428279280584958, 0.3739642419947863, 0.23469764921957303]"
strike,contact_force_proxy,large,123,17,0.17619463259646712,0.035550732914833606,0.35734111974376054,0.04942214494313441,0.0001,0.8,"[0.16215582734387057, 0.20206459854553216, 0.14231492791589917, 0.14215214118336883, 0.2322856679936648]","[0.3179644410630086, 0.4521489888742325, 0.35672755446535676, 0.33917418748222317, 0.32069042683398186]"
strike,contact_force_proxy,large,123,18,0.1957714226715646,0.0217070671372768,0.3452909304502568,0.03840444128419864,0.005,0.8,"[0.17007553001863307, 0.205800390971848, 0.20475512891328873, 0.1717992528405794, 0.2264268106134738]","[0.2824672746152741, 0.33770748625547564, 0.368026262666708, 0.33982671931257924, 0.3984269094012469]"
strike,contact_force_proxy,large,123,19,0.2076170831032529,0.030331695358581157,0.33403386291376747,0.0430099549225131,0.005,0.8,"[0.19170294911770358, 0.20678396499818652, 0.20302288232643462, 0.17302596310800888, 0.26354965596593083]","[0.26532351339296045, 0.3672293514306575, 0.3852915469089323, 0.307791821099323, 0.3445330817369643]"
strike,contact_force_proxy,large,123,20,0.21448716514707505,0.03626561471424234,0.3761965909056012,0.07720543114728944,0.005,0.8,"[0.2035300394724614, 0.22454198057083363, 0.19427999366533777, 0.17154573209433022, 0.2785380799324122]","[0.2475196654834535, 0.4463186068506684, 0.43358711387175897, 0.326608101922356, 0.4269494663997693]"
strike,contact_force_proxy,large,123,21,0.2139754565808775,0.02485723369256336,0.36070328769375803,0.061084336437147585,0.003,0.8,"[0.2303965166824974, 0.21459923445398388, 0.1990150780098081, 0.17692361282915192, 0.24894284092894603]","[0.29922382923850077, 0.4774731664751162, 0.35411320546377667, 0.333877059465034, 0.33882917782636235]"
strike,contact_force_proxy,large,123,22,0.20742632271499079,0.03403380971850177,0.34552048305551625,0.051069129646317234,0.003,0.8,"[0.24169716069333524, 0.20163896192756692, 0.18017502963707555, 0.16299171273574464, 0.2506287485812315]","[0.31619343627711405, 0.4253820594957287, 0.38329074810272545, 0.3168094529310451, 0.28592671847096784]"
strike,contact_force_proxy,large,123,23,0.21217575161881586,0.03282659305896501,0.3259906931878192,0.03449621133739271,0.005,0.8,"[0.2334742139684789, 0.2081443331528705, 0.20607806785641924, 0.1575070101127085, 0.2556751330036021]","[0.26590029130858306, 0.3668839362395456, 0.35104279542196615, 0.31974047786085036, 0.32638596510815066]"
