task,model,target,layer,probe_seed,r2_mean,r2_std,train_r2_mean,train_r2_std,best_lr,best_wd,fold_val_r2s,fold_train_r2s,output_dim,n_samples
push,large,ee_direction_3d,0,123,0.5920548440173575,0.04831873369166621,0.9997709857849255,0.00020276703903188186,0.0001,0.8,"[0.5793577927679332, 0.6596983247009975, 0.5489391463849241, 0.6361779535558123, 0.5361010026771206]","[0.9998733386697981, 0.9993655467163552, 0.9998641035989855, 0.9998752203683828, 0.9998767195711061]",3,1500
push,large,ee_direction_3d,1,123,0.5803557243555076,0.06723772974657047,0.9896291016659227,0.01301343253797896,0.0001,0.8,"[0.5628939342124266, 0.6663870218159824, 0.5115880748415967, 0.651761365977798, 0.5091482249297344]","[0.9998346400616946, 0.9998369748284555, 0.98001029828892, 0.9998460584023707, 0.9686175367481726]",3,1500
push,large,ee_direction_3d,2,123,0.6302091447606843,0.05582115504784204,0.9997689782283518,0.00013800324032504932,0.0001,0.8,"[0.6203191411175328, 0.700272031219851, 0.5976957297252502, 0.6839580365115888, 0.5488007852291987]","[0.9998949093384625, 0.9998318216767901, 0.9996724850467459, 0.9998986892783333, 0.9995469858014269]",3,1500
push,large,ee_direction_3d,3,123,0.6356945022018735,0.06391811910523108,0.9988968531784597,0.0019434429453276433,0.0001,0.8,"[0.6409139295730735, 0.7126565775935984, 0.5468756770423431, 0.6963124459089927, 0.58171388089136]","[0.9998729698403873, 0.9998638704386562, 0.9950099722756176, 0.9998705940339849, 0.999866859303652]",3,1500
push,large,ee_direction_3d,4,123,0.6666325202093104,0.04847560211766225,0.9998514266137779,7.283885031152503e-06,0.0001,0.8,"[0.6478541097992279, 0.7375378631985079, 0.6321773470248052, 0.707926068706328, 0.6076672123176825]","[0.9998558156685107, 0.99983797692784, 0.9998502409586331, 0.9998541814155122, 0.9998589180983933]",3,1500
push,large,ee_direction_3d,5,123,0.6785159648261014,0.046392594837507566,0.9950991882535425,0.009435560767863912,0.0001,0.8,"[0.6538608043025522, 0.7506463282817856, 0.6341763860988259, 0.7155472699079108, 0.6383490355394322]","[0.9762280724297718, 0.999817416221302, 0.9998034870700869, 0.9998246353007121, 0.9998223302458398]",3,1500
push,large,ee_direction_3d,6,123,0.6996598135304032,0.03696402169712613,0.9979194136303982,0.0023280642300787845,0.0001,0.8,"[0.661057653016329, 0.7572826135518607, 0.6857104645020374, 0.7272384281156381, 0.6670099084661503]","[0.9935538757057614, 0.9986810883110465, 0.9998433195342808, 0.9998430904473066, 0.997675694153595]",3,1500
push,large,ee_direction_3d,7,123,0.705528610898211,0.038200271054514776,0.9998282379640651,1.189768646800403e-05,0.0003,0.8,"[0.6843636090880365, 0.7571552496309835, 0.69769360027789, 0.7381792995803398, 0.6502512959138047]","[0.9998242959423966, 0.9998093648283365, 0.9998375139694307, 0.9998261097500474, 0.999843905330115]",3,1500
push,large,ee_direction_3d,8,123,0.7178795703760505,0.03380580114195574,0.9998010946714817,4.300316986797773e-06,0.0001,0.8,"[0.6952277009553096, 0.7690577870935088, 0.7063126606594488, 0.7433427391893255, 0.6754569639826604]","[0.9997985421297997, 0.9998025793309744, 0.9997979918560883, 0.9997974607928095, 0.9998088992477365]",3,1500
push,large,ee_direction_3d,9,123,0.7280231434800581,0.032349096705140135,0.9991367406334734,0.00036996218686534096,0.0001,0.8,"[0.706450181321058, 0.7749856649966236, 0.7271718642039728, 0.7493669540209063, 0.6821410528577303]","[0.9988714534050105, 0.9992055393290699, 0.9986628859613341, 0.9991890418876777, 0.9997547825842745]",3,1500
push,large,ee_direction_3d,10,123,0.72227220008373,0.03225628054303382,0.9994283110360385,0.0004297466496886432,0.0001,0.8,"[0.6907344675660049, 0.7719449279904737, 0.7113982475673771, 0.7468881429143666, 0.6903952143804286]","[0.9997193270863597, 0.9998019040163031, 0.9990429653419424, 0.9997944775235003, 0.9987828812120862]",3,1500
push,large,ee_direction_3d,11,123,0.7264157272646496,0.032127578086698846,0.9988908230021053,0.0006363037291221093,0.0001,0.8,"[0.6898455441786272, 0.7732119663784284, 0.734269538098075, 0.7439136624841524, 0.6908379251839651]","[0.997795426421053, 0.9996814107813611, 0.998657333407436, 0.9991532826806837, 0.9991666617199924]",3,1500
push,large,ee_direction_3d,12,123,0.7249689984604701,0.02815636434619225,0.999283096601283,0.0004425215721607485,0.0001,0.8,"[0.6909060770803672, 0.7666541465868525, 0.7322602277441173, 0.7387443507588811, 0.6962801901321329]","[0.9989023678469555, 0.999671301933338, 0.9995437182353508, 0.9996873814917122, 0.9986107134990586]",3,1500
push,large,ee_direction_3d,13,123,0.7280849854107235,0.03068232028844747,0.999533900526863,9.946725313159564e-05,0.0001,0.8,"[0.6915598442004549, 0.7785030385770957, 0.725111958478782, 0.7421506290907225, 0.7030994567065628]","[0.9996090594308895, 0.999564044969696, 0.9993529126258229, 0.9996321184105585, 0.9995113671973481]",3,1500
push,large,ee_direction_3d,14,123,0.7229891482592985,0.03701452192771348,0.9991878098637865,0.0006299252274193848,0.0001,0.8,"[0.6871111941121776, 0.7828478059144555, 0.7220006071272193, 0.7407743810675764, 0.6822117530750637]","[0.9998033262438063, 0.9994145800805402, 0.9981944666568459, 0.9987362688950053, 0.9997904074427351]",3,1500
push,large,ee_direction_3d,15,123,0.7111838107166897,0.038740261601456445,0.9991792722496454,0.0011931811628964194,0.0001,0.8,"[0.6761832584592974, 0.7692312357602278, 0.7110143254002348, 0.7361304229325101, 0.6633598110311786]","[0.9998002571345074, 0.9967931238713277, 0.9997828004952293, 0.9997518570395352, 0.9997683227076269]",3,1500
push,large,ee_direction_3d,16,123,0.7129509490919896,0.031095142784282787,0.9994611892866292,0.0004621779455824093,0.0001,0.8,"[0.7018022658578424, 0.7593175528908541, 0.7013287214934766, 0.7339168775787311, 0.6683893276390438]","[0.9997783883685222, 0.999693263386938, 0.999481075418665, 0.9997894725834355, 0.9985637466755857]",3,1500
push,large,ee_direction_3d,17,123,0.7172357591169037,0.03542178431185284,0.9998159777548781,9.38094091960109e-06,0.0001,0.8,"[0.7110412305172918, 0.7605188422778452, 0.7043714485375592, 0.7492983983689417, 0.6609488758828804]","[0.9998200093507753, 0.9998169682483565, 0.9998113350778385, 0.9998016256161344, 0.9998299504812858]",3,1500
push,large,ee_direction_3d,18,123,0.7132296087428351,0.038385704215643454,0.9998211654788761,5.682218046599969e-06,0.0001,0.8,"[0.7194611308620582, 0.7468563703322285, 0.7084870665711925, 0.7483911419905477, 0.6429523339581491]","[0.9998256879705509, 0.9998212594323429, 0.9998204140684542, 0.9998110799747286, 0.9998273859483047]",3,1500
push,large,ee_direction_3d,19,123,0.7252468977225544,0.034788332180752564,0.999840767560182,7.847556814986959e-06,0.0001,0.8,"[0.7192681295756377, 0.7624239596439926, 0.7196392028477692, 0.7586813238834584, 0.6662218726619138]","[0.9998427622345799, 0.9998383354428683, 0.9998408150508783, 0.9998287570348169, 0.9998531680377667]",3,1500
push,large,ee_direction_3d,20,123,0.7193623882672099,0.03262462039423204,0.9994772278997303,0.00021554014884431986,0.0001,0.8,"[0.7087883714232747, 0.7581786050432665, 0.7170880544763949, 0.7473722543139758, 0.6653846560791377]","[0.9993890203683045, 0.9995134685210614, 0.9995732826748792, 0.9997815238497129, 0.9991288440846933]",3,1500
