task,model,target,layer,probe_seed,r2_mean,r2_std,train_r2_mean,train_r2_std,best_lr,best_wd,fold_val_r2s,fold_train_r2s,output_dim,n_samples
push,large,ee_direction_3d,0,2024,0.5973841826773845,0.04067418246467558,0.999857998792627,4.746010480778878e-06,0.0001,0.8,"[0.620043917052088, 0.6461637182484405, 0.5392843074229038, 0.6216537299365954, 0.5597752407268951]","[0.9998567897774691, 0.9998590177992817, 0.9998505464741997, 0.9998653824941486, 0.9998582574180358]",3,1500
push,large,ee_direction_3d,1,2024,0.6244371699001969,0.04077728011426873,0.9998292106027812,4.828245739524155e-05,0.0001,0.8,"[0.6241123203318911, 0.6736973219705821, 0.5612656345960573, 0.6615159832513047, 0.6015945893511492]","[0.9998537750678225, 0.999858444027359, 0.9998467670889941, 0.9998541305217346, 0.9997329363079953]",3,1500
push,large,ee_direction_3d,2,2024,0.6438532084217574,0.03572706990937374,0.9998669241571282,6.846403627984338e-06,0.0001,0.8,"[0.637370296297544, 0.6928495039533757, 0.598755114440485, 0.6759860731969878, 0.6143050542203945]","[0.9998673577441234, 0.9998707109222847, 0.9998627517982089, 0.9998769606996255, 0.9998568396213976]",3,1500
push,large,ee_direction_3d,3,2024,0.6524575229417511,0.042537030056672906,0.9984474914492427,0.002849476295562246,0.0001,0.8,"[0.6165232429864425, 0.7019914782450087, 0.6015363553459211, 0.7028412672310047, 0.6393952709003784]","[0.9927485418484969, 0.9998766196636453, 0.9998687253541894, 0.9998740936158431, 0.9998694767640385]",3,1500
push,large,ee_direction_3d,4,2024,0.6656926097166396,0.032523986817069674,0.99982131121627,4.592707909627429e-06,0.0001,0.8,"[0.6463430786198046, 0.7076264045908186, 0.6253616826331578, 0.7007589306750901, 0.6483729520643269]","[0.9998277894282273, 0.9998166364771527, 0.9998161148682585, 0.9998208997425541, 0.9998251155651581]",3,1500
push,large,ee_direction_3d,5,2024,0.6791584851984738,0.031748790113217025,0.9997601981536967,4.994131973622849e-05,0.0001,0.8,"[0.6924418366471344, 0.7121132381808939, 0.6274887723205953, 0.7052511453308963, 0.658497433512849]","[0.9997906090263169, 0.9997940228313177, 0.9997710455206914, 0.9996615610344544, 0.9997837523557029]",3,1500
push,large,ee_direction_3d,6,2024,0.6834073962072459,0.027442399986048187,0.9998010835780196,8.430861773957454e-06,0.0001,0.8,"[0.6904531502742071, 0.7102666594679101, 0.6384563015171638, 0.7102934295908574, 0.6675674401860909]","[0.9997961105251788, 0.9998116929365313, 0.9997970866690199, 0.9997902441911557, 0.9998102835682117]",3,1500
push,large,ee_direction_3d,7,2024,0.6972196175978272,0.027036531683920662,0.9996861268396131,0.00012942508243795215,0.0001,0.8,"[0.7054958824275166, 0.725361072064987, 0.6649464731303959, 0.7246794110812351, 0.6656152492850015]","[0.9997624381303701, 0.9997770443729226, 0.9996824307810711, 0.9994366110823191, 0.9997721098313819]",3,1500
push,large,ee_direction_3d,8,2024,0.713620463990505,0.021998930549345666,0.996988995068777,0.0049391449157708805,0.0001,0.8,"[0.6991190772271925, 0.744074843721173, 0.7093936738462716, 0.732205139497182, 0.6833095856607057]","[0.9871137366545726, 0.999330949032297, 0.9996293885657311, 0.9995544437409071, 0.9993164573503774]",3,1500
push,large,ee_direction_3d,9,2024,0.7222800325748528,0.019661840740211357,0.9993439118909233,0.00034025306515995073,0.0001,0.8,"[0.7246772439966325, 0.7475222301296522, 0.721277264223645, 0.7305749476770951, 0.6873484768472395]","[0.9987706947081408, 0.9995510384465064, 0.9996704548272535, 0.9991401134953538, 0.9995872579773621]",3,1500
push,large,ee_direction_3d,10,2024,0.7186578781744516,0.025872600164575113,0.9993410889412025,0.00039849294704899686,0.0001,0.8,"[0.7179122310483815, 0.7495360624324195, 0.7223777619233418, 0.7317825263642531, 0.6716808091038624]","[0.9986515899851647, 0.9996808460555842, 0.9996372416447032, 0.999606627217458, 0.9991291398031027]",3,1500
push,large,ee_direction_3d,11,2024,0.7268697027201461,0.024936384217827984,0.9968146959993367,0.005133502504772428,0.0001,0.8,"[0.7106529183370499, 0.7604743920258621, 0.7275663474064, 0.7456917982579343, 0.6899630575734838]","[0.9865510349260577, 0.9995481606338928, 0.9994753636505267, 0.9993342089642262, 0.9991647118219805]",3,1500
push,large,ee_direction_3d,12,2024,0.7275550218693312,0.02799929348964548,0.9996429305399482,1.4007758274283034e-05,0.0001,0.8,"[0.7267363846936788, 0.7621401406920308, 0.7278296241888982, 0.7432722903163653, 0.6777966694556825]","[0.999641898250354, 0.9996504009874797, 0.9996305564898676, 0.9996264887110591, 0.9996653082609808]",3,1500
push,large,ee_direction_3d,13,2024,0.729260373119905,0.02524870216299255,0.9994582213199937,0.0004835364773275628,0.0001,0.8,"[0.7254568317293923, 0.7640785764874092, 0.7311418730877541, 0.7394214241724835, 0.6862031601224852]","[0.9994879905348469, 0.9997752816870001, 0.9997766575348345, 0.9997358888513503, 0.9985152879919367]",3,1500
push,large,ee_direction_3d,14,2024,0.731185918417964,0.031482645169955845,0.9998241811027416,1.0476112730365647e-05,0.0001,0.8,"[0.7112684369825806, 0.7761228965827821, 0.7408757947491091, 0.744191425140768, 0.6834710386345804]","[0.9998304074964383, 0.9998131110719529, 0.9998187104786688, 0.99981700309226, 0.9998416733743879]",3,1500
push,large,ee_direction_3d,15,2024,0.732085865128858,0.0275397401512911,0.9993294227171393,0.000857231923311353,0.0001,0.8,"[0.7002744446196428, 0.7688899021495244, 0.7385701310632977, 0.752016254246654, 0.7006785935651709]","[0.9998159188621408, 0.9976217148756074, 0.999803673770497, 0.9997961744645595, 0.9996096316128916]",3,1500
push,large,ee_direction_3d,16,2024,0.7321063935874215,0.027979765247452385,0.9992433855280165,0.0005273607691253291,0.0001,0.8,"[0.7048583520079728, 0.7682512325211739, 0.7421724064144005, 0.7507702586663116, 0.6944797183272483]","[0.9984702862379946, 0.9998132083736738, 0.9997233433722756, 0.9994209011922663, 0.9987891884638725]",3,1500
push,large,ee_direction_3d,17,2024,0.7249243323001433,0.028855355998997318,0.99941371322229,0.0003093321611828775,0.0001,0.8,"[0.7070187504528509, 0.7637137336568949, 0.7290545075221961, 0.7441034676793294, 0.6807312021894452]","[0.9998054386181014, 0.9993778154126909, 0.9995248462151741, 0.999498287847757, 0.9988621780177269]",3,1500
push,large,ee_direction_3d,18,2024,0.725926518720633,0.028128783185272392,0.999379436515681,0.0005781177237291294,0.0001,0.8,"[0.7114581928873283, 0.7612071344880779, 0.7359691090289997, 0.7415250554460489, 0.67947310175271]","[0.9988254448585228, 0.9998476730605725, 0.9985356059153684, 0.9998238159727343, 0.9998646427712063]",3,1500
push,large,ee_direction_3d,19,2024,0.7268765786169185,0.022529055850625996,0.999224858796962,0.0005806292709511015,0.0001,0.8,"[0.7119369723844715, 0.7554114543489705, 0.737857845853509, 0.7378022016835277, 0.691374418814114]","[0.9990728519831704, 0.999213985558996, 0.9997785488871025, 0.9998292939160831, 0.9982296136394574]",3,1500
