task,target,model,probe_seed,layer,auc_mean,auc_std,train_auc_mean,train_auc_std,bacc_mean,bacc_std,best_lr_mode,best_wd_mode,fold_val_aucs,fold_train_aucs
strike,contact_happening,dinov2_large,42,0,0.8505520440140399,0.010680181646435902,0.9220503042271714,0.015888700896126522,0.7700175879396985,0.012809390711179744,0.005,0.01,"[0.866025, 0.848625, 0.8328249999999999, 0.8540945935708695, 0.8511906264993309]","[0.9373245142932519, 0.9223120457786068, 0.8956429293785844, 0.9391573634753078, 0.9158146682101063]"
strike,contact_happening,dinov2_large,42,1,0.8700470311355775,0.010798372233278244,0.9610376693735937,0.013217699581969326,0.7795577889447236,0.02222673109256589,0.005,0.01,"[0.883325, 0.8809, 0.858175, 0.869952778970228, 0.8578823767076589]","[0.9667134628551328, 0.9680859416712206, 0.9681723104754367, 0.9675940357236282, 0.9346225961425498]"
strike,contact_happening,dinov2_large,42,2,0.8857344741294412,0.014568046920247855,0.9667833877387718,0.012087251457152356,0.8095929648241207,0.02139975664829974,0.005,0.1,"[0.8981750000000001, 0.907125, 0.86925, 0.8807100830787102, 0.8734122875684958]","[0.9586780233792501, 0.9908339143598344, 0.9618265588783991, 0.9604402248743344, 0.9621382172020407]"
strike,contact_happening,dinov2_large,42,3,0.9088800530289639,0.01273394505357547,0.9819462582840233,0.00849095812206404,0.8271231155778895,0.01985563633544636,0.005,0.01,"[0.92015, 0.924125, 0.910625, 0.8996995025378147, 0.8898007626070048]","[0.9874168503966684, 0.9932208340399873, 0.972002374356945, 0.9721648305688744, 0.9849264020576409]"
strike,contact_happening,dinov2_large,42,4,0.9208247880104038,0.007277163834874162,0.9805887897369907,0.0036714886268132234,0.8356507537688442,0.010549967923471761,0.005,0.01,"[0.9233, 0.919575, 0.9292750000000001, 0.9243200929269463, 0.9076538471250726]","[0.9829507980477509, 0.9834391743770454, 0.9774546014158202, 0.9749828086108888, 0.9841165662334488]"
strike,contact_happening,dinov2_large,42,5,0.9281285410721953,0.010597765443583805,0.9875432844206031,0.004817426544674765,0.8451683417085428,0.014079438020939595,0.003,0.01,"[0.92275, 0.94235, 0.9366749999999999, 0.9267190222469129, 0.9121486831140628]","[0.9826367296687835, 0.9949372177310445, 0.9911809599185936, 0.9828524704691878, 0.9861090443154067]"
strike,contact_happening,dinov2_large,42,6,0.9310970546198328,0.007534483748492121,0.9869943610514256,0.0043994769381525516,0.8512211055276382,0.01470492793876255,0.003,0.1,"[0.920075, 0.9377000000000001, 0.9345249999999999, 0.9388904320597965, 0.9242948410393677]","[0.9845384137034314, 0.9929570166016545, 0.9830151820654394, 0.9828007788208353, 0.9916604140657674]"
strike,contact_happening,dinov2_large,42,7,0.942636084694831,0.007329187584868261,0.9968763554494355,0.0016258453443668722,0.868213567839196,0.016764673917445957,0.001,0.01,"[0.9427000000000001, 0.94585, 0.9494, 0.946617509658847, 0.9286129138153076]","[0.9962594456064975, 0.9993954183704876, 0.997025772451178, 0.9973276984215249, 0.9943734423974899]"
strike,contact_happening,dinov2_large,42,8,0.9487900137622788,0.009438640529719697,0.9930471004078552,0.005654921569654728,0.8702462311557788,0.019500725978253877,0.001,0.01,"[0.945275, 0.9428, 0.9486000000000001, 0.9668695234968814, 0.9404055453145123]","[0.9963128372309218, 0.9866442421844084, 0.9859281662803625, 0.9997493738261688, 0.9966008825174146]"
strike,contact_happening,dinov2_large,42,9,0.9606981494154188,0.0068599866337460975,0.9976022403449489,0.004598359840285654,0.889786432160804,0.011477308829346404,0.005,0.01,"[0.955025, 0.9565750000000001, 0.9554750000000001, 0.9730057321784803, 0.9634100148986137]","[0.9999136311957839, 0.9999952889743156, 0.988406165790416, 0.9998386594005961, 0.9998574563636335]"
