task,target,model,probe_seed,layer,r2_mean,r2_std,train_r2_mean,train_r2_std,best_lr,best_wd,fold_val_r2s,fold_train_r2s
strike,contact_force_native,dinov2_large,123,0,-0.045063838650496194,0.03864091263898643,0.16530967606736685,0.06993504025003715,0.0001,0.8,"[-0.11912744200705006, -0.006295274851373156, -0.026935905293403728, -0.03725650434012251, -0.035704066760531505]","[0.2785145263710097, 0.06511413745598948, 0.19294552052113012, 0.14725766248773864, 0.14271653350096636]"
strike,contact_force_native,dinov2_large,123,1,-0.04867584326687922,0.050712046215880054,0.21101073451428354,0.10611000116901761,0.0001,0.8,"[-0.11902803759533098, 0.03808419366732785, -0.043208537478819364, -0.06711909565262109, -0.05210773927495249]","[0.3754966480958699, 0.06237198376595432, 0.25770617508422544, 0.14093663034040327, 0.21854223528496464]"
strike,contact_force_native,dinov2_large,123,2,-0.053904747241203844,0.06471625451423069,0.2553332603441226,0.13221634111588076,0.0001,0.8,"[-0.13064288104190402, 0.055232293357093676, -0.030533049691800374, -0.1045926455501136, -0.05898745327929489]","[0.4630129097758504, 0.08938320278191814, 0.288955412795323, 0.13776322670799723, 0.29755154965952446]"
strike,contact_force_native,dinov2_large,123,3,-0.001153307395661951,0.02980721324277387,0.377781605429724,0.10895747553213284,0.005,0.8,"[-0.027087204830845923, 0.03382560555372216, 0.027285434062836456, -0.042643596651384286, 0.002853224887361838]","[0.5055678343534329, 0.22998154941326499, 0.3464984783841457, 0.5006158780684595, 0.30624428692931704]"
strike,contact_force_native,dinov2_large,123,4,0.029394503087816194,0.031148233981316966,0.38538039371162724,0.08815184772977686,0.0001,0.8,"[0.02936786101575506, 0.03822506343766452, 0.08181403713529112, -0.009909742497163698, 0.007475296347533966]","[0.5419859369123923, 0.27312996084106567, 0.37651792849416377, 0.34505223961136455, 0.39021590269914996]"
strike,contact_force_native,dinov2_large,123,5,-0.006756281424366284,0.029589519042864026,0.342017125506521,0.1530497660066409,0.001,0.8,"[-0.011685226380958369, -0.006243498256151669, 0.04846298232513235, -0.029560134625679302, -0.03475553018417443]","[0.5766745750846721, 0.10761199427866786, 0.3306772476828137, 0.40638781391762946, 0.28873399656882204]"
strike,contact_force_native,dinov2_large,123,6,0.016819443178918748,0.039422859731455255,0.3019298362195887,0.12534397505135378,0.003,0.8,"[0.017544176683357726, 0.0413619159194174, 0.07211421662096462, -0.044262062098201715, -0.0026610312309442996]","[0.46457235712196776, 0.2067233864964384, 0.39632032897225555, 0.3235719520026409, 0.11846115650464073]"
strike,contact_force_native,dinov2_large,123,7,-0.02179539347709909,0.05258220173396338,0.4183134808839428,0.1654417707727564,0.005,0.8,"[-0.021041020514565023, 0.005576689593217221, 0.06047927301962952, -0.08727493841581602, -0.06671697106796115]","[0.6074535511448615, 0.3310227581963765, 0.6069896920011723, 0.36153798415234917, 0.18456341892495431]"
strike,contact_force_native,dinov2_large,123,8,0.020403282985221493,0.0517120845969465,0.5371169922350665,0.08051377082939863,0.005,0.8,"[0.015272911263107924, -0.028161818025847607, 0.11558564866616472, 0.022741699918961467, -0.023422026896279036]","[0.5757672650669345, 0.5998874653778485, 0.5824318216170434, 0.37960866059083787, 0.5478897485226683]"
strike,contact_force_native,dinov2_large,123,9,0.014423014598724415,0.047637225784205095,0.4919128601257604,0.12465607595008887,0.005,0.8,"[-0.02122783360219138, -0.0031527784391101044, 0.10702974457649284, 0.009141870117849393, -0.019675929659418667]","[0.5950396870399848, 0.5523671992035873, 0.5614650410564441, 0.2500610474464361, 0.5006313258823498]"
strike,contact_force_native,dinov2_large,123,10,0.05045395294962503,0.03993924378444479,0.5345112306425689,0.09234526066704982,0.005,0.8,"[0.01387873629671632, 0.03424012316737535, 0.1281268600254919, 0.04203678766230268, 0.033987257596238885]","[0.5450466577536944, 0.5987831868666194, 0.5743803749954601, 0.35422693273415584, 0.6001190008629146]"
strike,contact_force_native,dinov2_large,123,11,0.07146992606957432,0.07919426807480502,0.44855608379068795,0.08337905444734849,0.0003,0.8,"[-0.06297373178901844, 0.09273701072235696, 0.1804135873680085, 0.05175069629121243, 0.09542206775531215]","[0.5434757582200491, 0.35601109086795346, 0.48226986436136965, 0.3427673208827946, 0.5182563846212731]"
strike,contact_force_native,dinov2_large,123,12,0.10059929586964562,0.08421708174347281,0.4652136509531479,0.12255285387666222,0.005,0.8,"[0.013180771175183459, 0.11423725291768028, 0.2540589846419121, 0.039425083857034915, 0.08209438675641734]","[0.2461160245446513, 0.5272847651733257, 0.5486024539826448, 0.4196478338016195, 0.5844171772634981]"
strike,contact_force_native,dinov2_large,123,13,0.17035629890555953,0.05953075075352695,0.4438823714473076,0.14581194924741542,0.0003,0.8,"[0.08082382832355173, 0.19643545734757517, 0.2582404600349715, 0.13576559045467895, 0.1805161583670204]","[0.2982664378272387, 0.23752729604025058, 0.5758076581897685, 0.5326347810619059, 0.5751756841173739]"
strike,contact_force_native,dinov2_large,123,14,0.13443617287256604,0.04857253948726658,0.5276736925156313,0.06833896357726454,0.005,0.8,"[0.09462723056052447, 0.07080569009394633, 0.20464660736246165, 0.16950709950641463, 0.13259423683948313]","[0.5954108139882559, 0.42404610424011513, 0.5882326274578452, 0.47032599504128003, 0.5603529218506607]"
strike,contact_force_native,dinov2_large,123,15,0.1679478280547687,0.02523466712919122,0.54126689801489,0.0472836227981179,0.005,0.8,"[0.1394284892556551, 0.18488057184490547, 0.2013331632679486, 0.13792127202186677, 0.17617564388346763]","[0.5759571064637612, 0.5281307621521147, 0.5965701228986167, 0.4593022439095982, 0.5463742546503595]"
