task,target,model,probe_seed,layer,auc_mean,auc_std,train_auc_mean,train_auc_std,bacc_mean,bacc_std,best_lr_mode,best_wd_mode,fold_val_aucs,fold_train_aucs
strike,contact_happening,dinov2_large,123,0,0.8501517417489458,0.010923607336983644,0.9262510088646069,0.0100356453128016,0.7670175879396984,0.013608306949427948,0.005,0.01,"[0.8659250000000001, 0.8476000000000001, 0.8321000000000001, 0.8539430822453979, 0.8511906264993309]","[0.937266411643143, 0.922619832789995, 0.9164766552973913, 0.9390790427959856, 0.9158131017965196]"
strike,contact_happening,dinov2_large,123,1,0.8698815273604202,0.010682979511236094,0.9604742234339865,0.01277903398556291,0.7780552763819095,0.022978058544300288,0.005,0.01,"[0.8831, 0.880825, 0.8579, 0.86919522234287, 0.8583874144592308]","[0.9663617062706892, 0.9677640215827791, 0.9678927896181556, 0.96536816201729, 0.9349844376810186]"
strike,contact_happening,dinov2_large,123,2,0.8857895245069569,0.014605935347321434,0.9667912402339075,0.012091956370152842,0.8100954773869347,0.021053694127473717,0.005,0.1,"[0.8981750000000001, 0.9073, 0.869325, 0.880785838741446, 0.8733617837933385]","[0.9586764530373553, 0.9908496177787828, 0.9618532546906112, 0.9604292599792295, 0.9621476156835593]"
strike,contact_happening,dinov2_large,123,3,0.9090610102017627,0.012657150946569546,0.9816168095893495,0.008481226073383242,0.8266155778894472,0.02286503339772285,0.005,0.01,"[0.921075, 0.923675, 0.9105750000000001, 0.8997247544253932, 0.8902552965834195]","[0.9879020860421731, 0.9928094044635398, 0.9715516862331267, 0.9721616977417015, 0.983659173466207]"
strike,contact_happening,dinov2_large,123,4,0.9208260600742406,0.007968220842241374,0.9807918682362224,0.0030135190209064386,0.8366507537688441,0.01167686529430895,0.001,0.01,"[0.9249499999999999, 0.9202750000000001, 0.9288000000000001, 0.9242695891517891, 0.9058357112194136]","[0.9841411172040376, 0.9833999158296745, 0.9783245708255601, 0.9762891975419837, 0.9818045397798562]"
strike,contact_happening,dinov2_large,123,5,0.9275418786141765,0.010346359952757305,0.9871414255813825,0.005506827199311888,0.8486934673366834,0.010737189586721782,0.003,0.1,"[0.92275, 0.94135, 0.9355749999999999, 0.9264917552587056, 0.9115426378121765]","[0.9826383000106783, 0.9953847651710731, 0.9921498608677081, 0.9829104277718864, 0.982623774085567]"
strike,contact_happening,dinov2_large,123,6,0.930915593671877,0.007609169300837888,0.9865134369223958,0.004710758225024339,0.8512110552763819,0.014794815169344052,0.003,0.1,"[0.920075, 0.9370499999999999, 0.935, 0.9388904320597965, 0.9235625362995884]","[0.9845384137034314, 0.9929601572854442, 0.9810632470901566, 0.9828007788208353, 0.991204587712112]"
strike,contact_happening,dinov2_large,123,7,0.9436435028155854,0.007254794562597499,0.9965681854277332,0.0016393059229559783,0.8712286432160805,0.013249192808355466,0.003,0.01,"[0.94405, 0.946675, 0.95105, 0.9465922577712684, 0.9298502563066589]","[0.9961620844090175, 0.9987751333220268, 0.9966912896275777, 0.9974138511687795, 0.9937985686112647]"
strike,contact_happening,dinov2_large,123,8,0.9491463235776875,0.009164985708946407,0.9925503624741655,0.00610205854699381,0.8712537688442211,0.015594116204209802,0.001,0.01,"[0.94505, 0.944175, 0.9485750000000001, 0.9668442716093028, 0.9410873462791345]","[0.9972566127097191, 0.9846828851577566, 0.9859501510668903, 0.9997681707892061, 0.9950939926472546]"
strike,contact_happening,dinov2_large,123,9,0.9603631997929346,0.007295381723665877,0.9973673171974813,0.004455296473779465,0.8892839195979899,0.01174322241314668,0.005,0.01,"[0.952175, 0.9561, 0.9571000000000001, 0.9730562359536375, 0.963384763011035]","[0.9986463652866502, 0.9999842965810516, 0.9885098083554751, 0.9998386594005961, 0.9998574563636335]"
strike,contact_happening,dinov2_large,123,10,0.9699284136764224,0.007482902635219559,0.9986662097334893,0.0024093488085803697,0.9068366834170855,0.013219634770525042,0.005,0.01,"[0.9641500000000001, 0.9693, 0.9621000000000001, 0.9835105174111765, 0.9705815509709351]","[0.9999277642728375, 0.9996670875182946, 0.9938521114817118, 0.9999263785614371, 0.999957706833166]"
strike,contact_happening,dinov2_large,123,11,0.9715965748339688,0.007667309656962765,0.9997516528353897,0.00039102821292199766,0.9133391959798995,0.009590282758911444,0.005,0.01,"[0.9590500000000001, 0.973075, 0.967675, 0.980909572990581, 0.9772733011792633]","[0.9989714260588816, 0.9999905779486309, 0.9999576007688394, 0.9999232457342642, 0.999915413666332]"
strike,contact_happening,dinov2_large,123,12,0.9750229097750056,0.009128182062810785,0.9996129701382795,0.0005858478778691265,0.9218743718592967,0.014907379257073845,0.005,0.01,"[0.958875, 0.975425, 0.97695, 0.9872477967728088, 0.9766167521022197]","[0.9999261939309426, 0.9999528897431549, 0.9998696616227285, 0.9984429848950738, 0.999873120499498]"
strike,contact_happening,dinov2_large,123,13,0.9801083001691877,0.003303481760840011,0.9999225759574374,8.093391463500877e-05,0.9243567839195979,0.01106210216415919,0.005,0.01,"[0.9754750000000001, 0.981475, 0.977025, 0.9823994343577183, 0.9841670664882199]","[0.9999497490593653, 0.9999842965810517, 0.9999795855553671, 0.9997650379620333, 0.9999342106293693]"
strike,contact_happening,dinov2_large,123,14,0.9816294209742178,0.004903424453282438,0.9987219713061212,0.002374007451763071,0.9293819095477387,0.01317400298648868,0.005,0.01,"[0.9755750000000001, 0.9795250000000001, 0.9784, 0.9887124062523673, 0.9859346986187217]","[0.9997440342711414, 0.9999890076067361, 0.9999701635039981, 0.9939771397601195, 0.99992951138861]"
strike,contact_happening,dinov2_large,123,15,0.986008539304563,0.0030849938573621356,0.9999661175411705,1.608439494716259e-05,0.943391959798995,0.009794364967239446,0.005,0.01,"[0.9831000000000001, 0.98525, 0.982475, 0.9898739930809828, 0.9893437034418322]","[0.9999403270079962, 0.9999842965810517, 0.9999795855553671, 0.9999561404195796, 0.9999702381418576]"
strike,contact_happening,dinov2_large,123,16,0.9879140808312922,0.0028751669163711736,0.9998091053502136,0.0002863681657089086,0.9464045226130653,0.01051040913976934,0.005,0.01,"[0.985, 0.9882500000000001, 0.9843249999999999, 0.9916416252114846, 0.9903537789449761]","[0.9999576007688394, 0.999236813839109, 0.9999685931621033, 0.9999342106293694, 0.9999483083516474]"
strike,contact_happening,dinov2_large,123,17,0.9875791815863236,0.0034508095655685815,0.99997083092384,1.0020545913080912e-05,0.9494296482412059,0.01585328103366412,0.005,0.01,"[0.98185, 0.988075, 0.9859249999999999, 0.991111335572334, 0.9909345723592838]","[0.9999670228202084, 0.9999827262391567, 0.9999827262391567, 0.9999624060739254, 0.9999592732467525]"
strike,contact_happening,dinov2_large,123,18,0.986341650084594,0.004745690921583655,0.9997032277729876,0.0004307530883230386,0.9434095477386935,0.012225263153207511,0.005,0.01,"[0.9796499999999999, 0.9856, 0.9831750000000001, 0.9909093204717052, 0.9923739299512638]","[0.9999340456404169, 0.9999497490593652, 0.9999293346147323, 0.9988439867732036, 0.99985902277722]"
strike,contact_happening,dinov2_large,123,19,0.9840302395141537,0.007783493460332738,0.9995941511767154,0.0005744371443092798,0.9323969849246231,0.016857467941489585,0.005,0.01,"[0.974525, 0.9884, 0.97465, 0.9915406176611702, 0.9910355799095982]","[0.9998775133322028, 0.9998932167511511, 0.9999340456404169, 0.9984476841358332, 0.9998182960239724]"
strike,contact_happening,dinov2_large,123,20,0.9832809826772051,0.004260342689201647,0.9994451784683738,0.0006516173072273763,0.9353793969849248,0.006120586512177486,0.005,0.01,"[0.9801, 0.9839749999999999, 0.9769, 0.9874750637610161, 0.9879548496250095]","[0.9997832928185124, 0.999797425895566, 0.999797425895566, 0.9981437999000627, 0.9997039478321619]"
strike,contact_happening,dinov2_large,123,21,0.9826237156889978,0.004358883148258058,0.9996025396899,0.00010675241875614282,0.9283768844221105,0.010691465245948545,0.005,0.01,"[0.9793, 0.9833749999999999, 0.97615, 0.9876770788616449, 0.9866164995833439]","[0.9994912092260727, 0.9996717985439789, 0.9997754411090383, 0.9995112789610292, 0.9995629706093818]"
strike,contact_happening,dinov2_large,123,22,0.9807171539860103,0.006305369946824073,0.9985950823786629,0.0011473536035728794,0.9258819095477386,0.018531843717910553,0.005,0.01,"[0.97355, 0.9836, 0.972925, 0.9851013863286281, 0.9884093836014242]","[0.9963536661201877, 0.9987829850315011, 0.9995383194829178, 0.9992418558241607, 0.9990585854345466]"
strike,contact_happening,dinov2_large,123,23,0.977775365647332,0.006043763833792526,0.9980920326328805,0.0003237368211209637,0.9223793969849247,0.017346511670496414,0.005,0.01,"[0.96875, 0.97965, 0.9728749999999999, 0.9830812353223404, 0.9845205929143204]","[0.998030791263874, 0.9975832438238453, 0.9985992550298051, 0.9981563312087544, 0.9980905418381237]"
