task,target,model,probe_seed,layer,auc_mean,auc_std,train_auc_mean,train_auc_std,bacc_mean,bacc_std,best_lr_mode,best_wd_mode,fold_val_aucs,fold_train_aucs
strike,contact_happening,videomae_large,123,0,0.9042539822226712,0.00471249438049619,0.973757795617326,0.0010700164750016175,0.812643216080402,0.011069858473442893,0.005,0.01,"[0.8987, 0.9002, 0.91085, 0.9029569960354537, 0.9085629150779021]","[0.9752828185752602, 0.9735161839435682, 0.9740265450593902, 0.9739975344650149, 0.9719658960433959]"
strike,contact_happening,videomae_large,123,1,0.9463559963132244,0.0024249455150827516,0.9962441018228295,0.00029339699784938366,0.8787412060301507,0.00840645244535965,0.005,0.01,"[0.9421999999999999, 0.947325, 0.949525, 0.9471225474104188, 0.9456074341557033]","[0.9966159132166256, 0.9958009057732049, 0.996408628086507, 0.9963768853745529, 0.9960181766632572]"
strike,contact_happening,videomae_large,123,2,0.9688600133835005,0.004016614182905481,0.9996991596153405,5.9964527945828125e-05,0.9088015075376884,0.012435514836213498,0.005,0.01,"[0.9640500000000001, 0.9669, 0.976, 0.9698239943435771, 0.967526072573925]","[0.9996545247831358, 0.9997628783738796, 0.999778581792828, 0.999630326393599, 0.9996694867332602]"
strike,contact_happening,videomae_large,123,3,0.9776104035251635,0.005560250281792654,0.999957979261476,2.722620981902728e-05,0.9323668341708544,0.007886696540610567,0.005,0.01,"[0.968325, 0.97505, 0.984575, 0.9792176965228151, 0.9808843211030025]","[0.999979585555367, 0.9999733041877877, 0.9999654524783136, 0.9999671053146847, 0.9999044487712269]"
strike,contact_happening,videomae_large,123,4,0.985969446099846,0.004355929634843367,0.9998434260119675,0.00018741809769285612,0.947896984924623,0.005100865150363202,0.003,0.01,"[0.9807250000000001, 0.9812500000000001, 0.9882, 0.9920961591878993, 0.9875760713113305]","[0.9999780152134723, 0.9999937186324207, 0.999536749141023, 0.9999968671728271, 0.9997117799000941]"
strike,contact_happening,videomae_large,123,5,0.9901654661498446,0.0038767588859773927,0.9991735409438185,0.0014862491544230779,0.9564321608040199,0.009756553495093651,0.005,0.01,"[0.9842, 0.9908999999999999, 0.988025, 0.9957576828867958, 0.9919446478624276]","[0.9999952889743156, 0.9999968593162104, 0.9962123353496524, 0.9996632210789144, 1.0]"
strike,contact_happening,videomae_large,123,6,0.9919734888007878,0.0033518374323943728,0.9998492605343442,0.0001881493989600867,0.9654346733668342,0.0032818110211737944,0.001,0.01,"[0.98595, 0.991625, 0.9930749999999999, 0.9961364612004747, 0.9930809828034646]","[0.9995163346963901, 0.9999937186324207, 0.9997628783738796, 0.9999812030369627, 0.9999921679320678]"
strike,contact_happening,videomae_large,123,7,0.9929182242872654,0.0035348220574660657,0.9999510092611896,8.626737340365853e-05,0.9669422110552762,0.0042509384867617265,0.005,0.01,"[0.986575, 0.993725, 0.9926999999999999, 0.997373803691826, 0.9942173177445014]","[0.9999952889743154, 0.9999890076067361, 0.999778581792828, 0.9999984335864135, 0.9999937343456542]"
strike,contact_happening,videomae_large,123,8,0.9924567633393095,0.003974456855020536,0.9991515989751143,0.0013790147709386547,0.9709522613065327,0.005099848956816176,0.003,0.01,"[0.9850749999999999, 0.9930000000000001, 0.99335, 0.99712128481604, 0.9937375318805081]","[0.9999827262391568, 0.999970163503998, 0.9999842965810517, 0.9964317098500786, 0.9993890987012866]"
strike,contact_happening,videomae_large,123,9,0.992892607131133,0.003987014123093389,0.9998297930088184,0.00019313587527669743,0.9719547738693468,0.0065597842514075674,0.001,0.01,"[0.986775, 0.990625, 0.993275, 0.998434382970127, 0.9953536526855382]","[0.9995603042694456, 0.9999952889743156, 0.9996293993128184, 0.9999796366233763, 0.9999843358641356]"
strike,contact_happening,videomae_large,123,10,0.9935883124163531,0.0034330682754192664,0.998959768994854,0.0010852407055307396,0.9734522613065326,0.002499430505070214,0.003,0.01,"[0.9883000000000001, 0.9919000000000001, 0.9935999999999999, 0.9984596348577056, 0.99568192722406]","[0.9994990609355469, 0.9999968593162104, 0.99898712947783, 0.9968859697901475, 0.9994298254545342]"
strike,contact_happening,videomae_large,123,11,0.994488312416353,0.0029389467258399853,0.9990890866008204,0.0011605909354561377,0.9784698492462311,0.005799533822713189,0.005,0.01,"[0.98965, 0.99375, 0.9949000000000001, 0.9987626575086488, 0.9953789045731168]","[0.9996969240142963, 1.0, 0.99927607238648, 0.9968139147651711, 0.999658521838155]"
strike,contact_happening,videomae_large,123,12,0.9942530101512588,0.0035368282405664722,0.9997515797688535,0.00034765995298079297,0.9789698492462311,0.006019992490704764,0.005,0.01,"[0.9879, 0.993425, 0.99595, 0.9983333754198127, 0.9956566753364814]","[0.9996702282020842, 1.0, 0.9991033347780479, 0.9999953007592406, 0.9999890351048949]"
strike,contact_happening,videomae_large,123,13,0.9942646222317618,0.0037046892328664546,0.9992261372813479,0.0011859143341220338,0.9764547738693465,0.002989616129354053,0.003,0.01,"[0.98755, 0.994075, 0.9949, 0.9987121537334916, 0.9960859574253176]","[0.9996780799115583, 0.9999952889743154, 0.9995917111073422, 0.9968765713086288, 0.9999890351048949]"
strike,contact_happening,videomae_large,123,14,0.9943450756294034,0.003608633440816393,0.9987577395507474,0.0011525552076511927,0.9794623115577888,0.00365739227725722,0.005,0.01,"[0.98775, 0.994025, 0.994925, 0.9982576197570768, 0.9967677583899397]","[0.9990970534104685, 0.9999984296581051, 0.9975848141657402, 0.9972258815384061, 0.9998825189810165]"
strike,contact_happening,videomae_large,123,15,0.994549219211636,0.003164034875284369,0.9990605821949323,0.0010741630321038453,0.9754522613065326,0.0048464920446921085,0.005,0.01,"[0.988675, 0.994375, 0.9950999999999999, 0.9975253150172976, 0.9970707810408829]","[0.9998853650416769, 0.9999984296581051, 0.9978454909202831, 0.9976503796203327, 0.9999232457342642]"
strike,contact_happening,videomae_large,123,16,0.9949205290270449,0.0029335839498802066,0.9990448153336804,0.0010414695884025072,0.9799572864321607,0.001617348998323863,0.005,0.01,"[0.98975, 0.994625, 0.994975, 0.9985101386328628, 0.9967425065023611]","[0.9990907720428892, 0.999990577948631, 0.9990687872563614, 0.9971209318281142, 0.9999530075924067]"
strike,contact_happening,videomae_large,123,17,0.9948373426176108,0.0030979859247492387,0.9986378599051836,0.0024266882697172357,0.9809547738693467,0.003441633300741552,0.005,0.01,"[0.989825, 0.9939250000000001, 0.994275, 0.9986616499583344, 0.997500063129719]","[0.9999591711107342, 0.9999890076067361, 0.9994519506787017, 0.9938017014384376, 0.9999874686913085]"
strike,contact_happening,videomae_large,123,18,0.9954718262165099,0.0035259115799755984,0.9994090118937684,0.0007734651785791954,0.9834748743718593,0.003361538624002207,0.005,0.01,"[0.98975, 0.9947250000000001, 0.994475, 0.9992424433726421, 0.9991666877099064]","[0.9992917758054284, 0.9999858669229464, 0.9998225513658834, 0.9979495646153436, 0.9999953007592406]"
strike,contact_happening,videomae_large,123,19,0.9956159697987426,0.00341463145791714,0.9990465728593472,0.0014899750964074998,0.9844723618090452,0.001846810581928261,0.005,0.01,"[0.989725, 0.9951749999999999, 0.9952000000000001, 0.9994697103608494, 0.9985101386328628]","[0.9995917111073422, 0.9997738707671433, 0.9997927148698815, 0.996077700379542, 0.9999968671728271]"
strike,contact_happening,videomae_large,123,20,0.9962608690437109,0.0024853683965632956,0.9995954490903,0.0007068276292201237,0.9854723618090453,0.0009828457190381554,0.005,0.01,"[0.992375, 0.995525, 0.995475, 0.9990151763844347, 0.9989141688341204]","[0.9999952889743156, 0.9999921482905257, 0.999806847946935, 0.9981892258940697, 0.9999937343456542]"
strike,contact_happening,videomae_large,123,21,0.9962363728188681,0.002670217493567875,0.9996346212148863,0.0006405620078384991,0.9849698492462313,0.0015815699800923629,0.005,0.01,"[0.99215, 0.9947, 0.99615, 0.9994697103608494, 0.9987121537334915]","[0.9999968593162104, 0.9999921482905257, 0.9998288327334628, 0.9983599649749922, 0.9999953007592406]"
strike,contact_happening,videomae_large,123,22,0.9964317254614782,0.0027855956111825847,0.999665991912346,0.0006178274890638811,0.982967336683417,0.002908419253299977,0.005,0.01,"[0.9916999999999999, 0.9953500000000001, 0.99675, 0.9993181990353779, 0.9990404282720133]","[0.9999952889743156, 0.9999952889743156, 0.9999120608538891, 0.9984320199999687, 0.9999953007592406]"
strike,contact_happening,videomae_large,123,23,0.9965499622484281,0.002135353737376739,0.9996251480955083,0.000591433788120249,0.982462311557789,0.005253822315515312,0.003,0.01,"[0.9933, 0.995075, 0.9969, 0.998308123532234, 0.9991666877099064]","[0.9999890076067361, 0.9999952889743156, 0.9996843612791377, 0.9984664810988704, 0.9999906015184813]"
