task,model,target,layer,probe_seed,r2_mean,r2_std,train_r2_mean,train_r2_std,best_lr,best_wd,fold_val_r2s,fold_train_r2s,output_dim,n_samples
push,huge,ee_direction_3d,0,42,0.5585919470754848,0.12545013981345748,0.9872604105440989,0.01969901768423259,0.0001,0.8,"[0.5587151564547113, 0.7122454896485222, 0.5304262039192158, 0.6480967997077401, 0.34347608564723464]","[0.9880129684049728, 0.9997930040958983, 0.9997703178902719, 0.9997935116538509, 0.9489322506755]",3,1500
push,huge,ee_direction_3d,1,42,0.5764075182439986,0.10810304493861406,0.9942130293671706,0.005170244091849047,0.0001,0.8,"[0.5730832107035031, 0.7257978653058905, 0.5428778226192152, 0.639818834871648, 0.40045985771973613]","[0.9938005748728324, 0.999800046542737, 0.9976415320272134, 0.9950840803398187, 0.9847389130532522]",3,1500
push,huge,ee_direction_3d,2,42,0.6947912778920436,0.049868156180607665,0.9956082587165934,0.005005162513051593,0.0001,0.8,"[0.6531154900993634, 0.7685278275331702, 0.6940743337401771, 0.7279480670620988, 0.6302906710254088]","[0.989028124504228, 0.9997050683136309, 0.9996563826810111, 0.9997025709286793, 0.9899491471554175]",3,1500
push,huge,ee_direction_3d,3,42,0.7350501424942079,0.03979024839130017,0.9979706893252068,0.0021231242349242004,0.0001,0.8,"[0.7126014635896347, 0.801656574983053, 0.7143264553037525, 0.7570370434676037, 0.6896291751269956]","[0.9993122778255658, 0.9983928451685867, 0.9985693427911159, 0.9997400293242491, 0.9938389515165165]",3,1500
push,huge,ee_direction_3d,4,42,0.7531031044080679,0.03955833482642725,0.999757223032028,7.429474806420855e-05,0.0001,0.8,"[0.7502259435416606, 0.8203826977079253, 0.7274246710263764, 0.7644032276865134, 0.703078982077864]","[0.9996126549489932, 0.999768629939156, 0.9998031708003583, 0.9998189158235908, 0.9997827436480411]",3,1500
push,huge,ee_direction_3d,5,42,0.7580818108920815,0.038707425502714166,0.9991437438848161,0.0011191752142984083,0.0001,0.8,"[0.7554306059397875, 0.8232595811402188, 0.7297572109477148, 0.7713862812146344, 0.7105753752180521]","[0.999484972636013, 0.9997658953999183, 0.9997603713163865, 0.9997908925471136, 0.9969165875246488]",3,1500
push,huge,ee_direction_3d,6,42,0.7734509971560153,0.02940129496521716,0.9997393334432589,0.00010844031512444966,0.0001,0.8,"[0.7724164058262947, 0.8235587542837943, 0.7542147945321201, 0.7808391216246158, 0.736225909513252]","[0.9995235295885503, 0.9997825369289888, 0.9997928825012019, 0.9998130815440459, 0.9997846366535079]",3,1500
push,huge,ee_direction_3d,7,42,0.7777711002331148,0.026878458391662325,0.9998138761797455,9.782153678166484e-06,0.0001,0.8,"[0.7683868791542701, 0.8239100657181192, 0.7641962916064259, 0.787888962101984, 0.7444733025847746]","[0.9998205034594427, 0.9998054554688733, 0.9998076716944434, 0.9998299818401212, 0.9998057684358461]",3,1500
push,huge,ee_direction_3d,8,42,0.8025178915076839,0.02391487326643894,0.9997699480046556,7.78663856311462e-05,0.0001,0.8,"[0.7976472724680683, 0.8467725119241875, 0.7892225816613161, 0.802896218388233, 0.7760508730966156]","[0.9998139853163863, 0.9997161645010468, 0.9998360054425189, 0.9998406226823354, 0.9996429620809901]",3,1500
push,huge,ee_direction_3d,9,42,0.7985190600674816,0.023803725344380303,0.998804585665698,0.0014462842083166293,0.0001,0.8,"[0.789219691364728, 0.8420479722528232, 0.7854665723205986, 0.8030507333531426, 0.7728103310461156]","[0.9959976385176517, 0.9998493147508737, 0.9989019045890162, 0.999421555123265, 0.9998525153476836]",3,1500
push,huge,ee_direction_3d,10,42,0.8018295447075132,0.023250263234431218,0.99969386271229,0.00029031985601180553,0.0001,0.8,"[0.7937763569118583, 0.8411055245501998, 0.8010634962340178, 0.804363828004666, 0.768838517836824]","[0.9991165283922728, 0.9998538213982363, 0.9998624299167457, 0.9997785260416479, 0.9998580078125466]",3,1500
push,huge,ee_direction_3d,11,42,0.8057092300449572,0.018502709749888244,0.9998377662064503,3.580825235051908e-05,0.0001,0.8,"[0.796538504593342, 0.8362643362168185, 0.8030871906316235, 0.8123147226708849, 0.7803413961121168]","[0.9998646601257252, 0.99978349677128, 0.9998601166683, 0.9998736743279828, 0.9998068831389628]",3,1500
push,huge,ee_direction_3d,12,42,0.8014865479581562,0.020225401230486495,0.9996947258495196,0.000342293154656268,0.0001,0.8,"[0.7924923956921464, 0.8347134121584026, 0.8003620691790304, 0.8071393387553276, 0.772725524005874]","[0.9998501434149809, 0.9990105975728277, 0.9998658684263629, 0.9998879949611778, 0.9998590248722485]",3,1500
push,huge,ee_direction_3d,13,42,0.8069541165033733,0.02292654274993644,0.9998114711031356,0.00016807514701480433,0.0001,0.8,"[0.7987453660359936, 0.8424615732187882, 0.8159132917915548, 0.8055939702223327, 0.7720563812481973]","[0.9998965530802756, 0.9994753696980273, 0.9998932334566857, 0.9999002298214651, 0.9998919694592237]",3,1500
push,huge,ee_direction_3d,14,42,0.8126136055231182,0.019179608440276753,0.9987232274343887,0.001414183819445448,0.0001,0.8,"[0.8041869741677357, 0.845087565542154, 0.8172409544446814, 0.8101335383168456, 0.7864189951441738]","[0.9960549203253957, 0.9994219672448492, 0.9997352226788909, 0.9998761324164319, 0.9985278945063755]",3,1500
push,huge,ee_direction_3d,15,42,0.816790185377417,0.023223942726800895,0.9998721310052042,1.803600164811087e-05,0.0001,0.8,"[0.8001798753668604, 0.8565035273677377, 0.8267519879900453, 0.8102032819844224, 0.7903122541780189]","[0.9998569165024725, 0.9998775775057775, 0.9998457705446835, 0.9998931814154333, 0.999887209057655]",3,1500
