task,target,model,probe_seed,layer,r2_mean,r2_std,train_r2_mean,train_r2_std,best_lr,best_wd,fold_val_r2s,fold_train_r2s
strike,contact_force_native,dinov2_large,42,11,0.09903914991914657,0.060305788377357006,0.42278531829580873,0.07529461934063514,0.001,0.8,"[0.008824970503416796, 0.1052910306796131, 0.19817069020684197, 0.09711761804421193, 0.08579144016164908]","[0.35410466908277083, 0.3655537638437053, 0.477074274939179, 0.3724526427018471, 0.5447412409115414]"
strike,contact_force_native,dinov2_large,42,12,0.12085069531630836,0.08116062744396207,0.4503660500820256,0.09608052134452835,0.001,0.8,"[0.0167140278159007, 0.1455934457442306, 0.2608502208094988, 0.0951414188526194, 0.0859543633592923]","[0.4426583191315958, 0.3075158138176213, 0.5568271057830725, 0.3906052502241888, 0.55422376145365]"
strike,contact_force_native,dinov2_large,42,13,0.16252473510118368,0.06293318427957582,0.4906654232150517,0.073994886989931,0.0001,0.8,"[0.0630238785258771, 0.14913195323997597, 0.25824651449874314, 0.15673975772214355, 0.18548157151917866]","[0.4926985826439271, 0.43335900039219, 0.5757821516913983, 0.38519568407331106, 0.5662916972744322]"
strike,contact_force_native,dinov2_large,42,14,0.1500395738432014,0.03693412197893915,0.5153132815661904,0.06447108778450364,0.005,0.8,"[0.09568993758157573, 0.13252823705275163, 0.20675594075144554, 0.16830512550756427, 0.1469186283226699]","[0.5920504215506829, 0.4027112632179429, 0.5603317994742223, 0.5192875172376257, 0.5021854063504779]"
strike,contact_force_native,dinov2_large,42,15,0.16998163497288585,0.021680858837248185,0.5454255125162882,0.050024893052282346,0.005,0.8,"[0.1384101619080741, 0.17904349159538446, 0.20112801809513992, 0.15417349550551096, 0.17715300776031984]","[0.5871089507574783, 0.5334015746248657, 0.5977538202038117, 0.45683374405175836, 0.5520294729435273]"
strike,contact_force_native,dinov2_large,42,16,0.16912651964572184,0.02743196130418655,0.5682534652520297,0.042059762274043934,0.003,0.8,"[0.13077520873261783, 0.16037095326022754, 0.21227766325522346, 0.15796599990419702, 0.1842427730763433]","[0.4873486267434548, 0.6062137540963062, 0.573747827337493, 0.5949502370308926, 0.5790068810520022]"
strike,contact_force_native,dinov2_large,42,17,0.20971358685013844,0.03877486942706538,0.5408492641091176,0.0528497876244269,0.0001,0.8,"[0.18685916462037855, 0.24754729704080758, 0.23208377909677158, 0.14431721944088893, 0.23776047405184564]","[0.49161126788498, 0.530588063177359, 0.606422237757683, 0.47815683341512705, 0.5974679183104386]"
strike,contact_force_native,dinov2_large,42,18,0.20367472153672295,0.04571016875402011,0.5003128968648844,0.11013449223272082,0.001,0.8,"[0.19377429315858952, 0.19491172209938679, 0.2593154395694114, 0.12820915347987805, 0.242162999376349]","[0.30455980737286836, 0.4922883288961213, 0.561344465263923, 0.507066707232915, 0.6363051755585949]"
strike,contact_force_native,dinov2_large,42,19,0.18575249983092904,0.02495775660963892,0.4656296420722688,0.08979206036957475,0.0003,0.8,"[0.1421204622325224, 0.1999369862328252, 0.21726618915340523, 0.18738838537267377, 0.18205047616321857]","[0.3039278483935367, 0.4684469889210835, 0.5375903743280457, 0.4580941958011604, 0.560088802917518]"
strike,contact_force_native,dinov2_large,42,20,0.17058838066394238,0.019094182576583785,0.44735591057459256,0.055560340121727496,0.005,0.8,"[0.1658469208730261, 0.16912184357782267, 0.19622649733978959, 0.18269336963001037, 0.13905327189906325]","[0.46079753659121025, 0.40926090042760765, 0.36761951374164714, 0.4679569432714227, 0.5311446588410746]"
