task,model,target,layer,probe_seed,r2_mean,r2_std,train_r2_mean,train_r2_std,best_lr,best_wd,fold_val_r2s,fold_train_r2s,output_dim,n_samples
nut_thread,large,ee_direction_3d,0,42,0.002380809617078361,0.008770090431707827,0.09366873315230509,0.005900624727591647,0.005,0.8,"[0.005688141376142042, 0.0057976719652036435, 0.013928208284088917, -0.0012011110060548003, -0.012308862533987996]","[0.08774170293586991, 0.09070073538572432, 0.10472722539798862, 0.0909260339239758, 0.09424796811796676]",3,2500
nut_thread,large,ee_direction_3d,1,42,0.018342496374072325,0.011890684941513964,0.1126961523150273,0.015643352346489774,0.005,0.8,"[0.01727289481572636, 0.01885442479413224, 0.038771671575812294, 0.0016707848637447231, 0.015142705820946012]","[0.09589751774667121, 0.13463579388315772, 0.12731490849696447, 0.10787088321561655, 0.09776165823272653]",3,2500
nut_thread,large,ee_direction_3d,2,42,0.01435652021613718,0.013677237446182664,0.1132347168294425,0.018098890188047247,0.005,0.8,"[0.0152886478028057, 0.02437981157951663, 0.03351833566476203, -0.0032808383432256782, 0.001876644376827219]","[0.14348703903139737, 0.11946175192722908, 0.09526446085855278, 0.11371789305107327, 0.09424243927896003]",3,2500
nut_thread,large,ee_direction_3d,3,42,0.008537313557831227,0.013326959963399963,0.1277718772506235,0.009433014561661556,0.003,0.8,"[0.0054374299419668315, 0.015812819230136332, 0.030402998900019185, -0.006522213250846454, -0.002444467032119757]","[0.12313727199590951, 0.11901211680995893, 0.1458706278542402, 0.12742785033542237, 0.12341151925758653]",3,2500
nut_thread,large,ee_direction_3d,4,42,0.015326879798574722,0.013773977965928857,0.12953871021657595,0.010128676987485406,0.003,0.8,"[0.009416438101676694, 0.01790989889899497, 0.04091065885416045, 0.002648768647659838, 0.005748634490381654]","[0.1257457974647913, 0.12134662600282875, 0.14929584849940514, 0.1279878540257493, 0.12331742509010524]",3,2500
nut_thread,large,ee_direction_3d,5,42,0.02595524748344973,0.018033742385657508,0.15941774664893216,0.0525676147664455,0.005,0.8,"[0.007961783005708822, 0.03031371252395998, 0.05897198147809035, 0.014623069777004338, 0.01790569063248515]","[0.1300300415691975, 0.16276097733520756, 0.2599223734555679, 0.12804510382455658, 0.11633023706013124]",3,2500
nut_thread,large,ee_direction_3d,6,42,0.020040562073834867,0.017790524874883012,0.1561022830413506,0.05038392585509017,0.003,0.8,"[0.0035212785837687166, 0.03143913323031222, 0.049453795788310106, 0.004771953699200249, 0.01101664906758304]","[0.12452845559601111, 0.14770673001502033, 0.255359537702726, 0.129267208421754, 0.1236494834712415]",3,2500
nut_thread,large,ee_direction_3d,7,42,0.04740243435756188,0.01843545039757676,0.2095259865643341,0.06378713978173342,0.003,0.8,"[0.03175036553858057, 0.0636876719971794, 0.07515372573057766, 0.036052735738318575, 0.03036767278315322]","[0.14225914019379715, 0.28529454325849446, 0.28566282691708944, 0.1859100881180118, 0.14850333433427765]",3,2500
nut_thread,large,ee_direction_3d,8,42,0.06835918662395798,0.023791465617819845,0.21515441478274014,0.052492977006291214,0.003,0.4,"[0.051222344712634316, 0.07420826946032755, 0.10384634905117562, 0.07805560618602603, 0.03446336370962644]","[0.16663624859209392, 0.18834630117084716, 0.2758744598117704, 0.2812422276842579, 0.1636728366547312]",3,2500
nut_thread,large,ee_direction_3d,9,42,0.07446537976164429,0.024854487870838996,0.2532880769003416,0.055141485972674785,0.003,0.1,"[0.06946579713599244, 0.08155941850238979, 0.10408028495873056, 0.08719060653434862, 0.030030791676760038]","[0.2022984533253427, 0.30012305021138985, 0.29263691188520435, 0.2998852786993198, 0.17149669038045123]",3,2500
nut_thread,large,ee_direction_3d,10,42,0.06217041271889847,0.021437785255983367,0.2700418439029167,0.05336001177074059,0.003,0.1,"[0.059015307364343905, 0.06583571703309732, 0.09078707336747216, 0.07031605374452865, 0.024897912085050322]","[0.30626188186559056, 0.28590376380850535, 0.2964372542697631, 0.29749984739715596, 0.16410647217356866]",3,2500
nut_thread,large,ee_direction_3d,11,42,0.10590562103872628,0.029475933792215518,0.2937063572185516,0.05636258291879605,0.003,0.1,"[0.11771427725111316, 0.10006023196312408, 0.13082374083266102, 0.12966185159924237, 0.051268003547490726]","[0.32533294888579645, 0.32375570636911555, 0.3198993314736711, 0.3184521518043517, 0.1810916475598232]",3,2500
nut_thread,large,ee_direction_3d,12,42,0.10233451934298174,0.02820363923089371,0.2910712992637072,0.05335749986492692,0.001,0.1,"[0.10414856383699844, 0.10096394949884069, 0.12087694913186087, 0.13436266491770066, 0.05132046932950807]","[0.32182538684381057, 0.3195155894373293, 0.3170581145577237, 0.3124187108974702, 0.18453869458220207]",3,2500
nut_thread,large,ee_direction_3d,13,42,0.1127776979270991,0.03538385280974701,0.29115569714449696,0.05048629723804228,0.003,0.1,"[0.1258193903434497, 0.11396950115322846, 0.13906082038533085, 0.1403575450127339, 0.04468123274075264]","[0.3238435630366151, 0.3224644161306064, 0.300053913263849, 0.31779393021850433, 0.1916226630729101]",3,2500
nut_thread,large,ee_direction_3d,14,42,0.12419186923565109,0.0345630368902058,0.3010423353391191,0.03360385354413039,0.001,0.1,"[0.1321013179525049, 0.13030547153408556, 0.14822018208900145, 0.15297711240527856, 0.05735526219738496]","[0.3272603452674858, 0.3217531606545241, 0.3233245018871723, 0.29505672442062036, 0.23781694446579327]",3,2500
nut_thread,large,ee_direction_3d,15,42,0.13081945083072252,0.04066192610854507,0.30426363447288474,0.030498703647839735,0.001,0.1,"[0.14213935030941138, 0.13183586026993221, 0.15179261162234325, 0.1739273886997137, 0.054402043252212096]","[0.32398130942847325, 0.30892842282420574, 0.326303550327395, 0.3176381738763, 0.2444667159080498]",3,2500
nut_thread,large,ee_direction_3d,16,42,0.14525487330258327,0.0330615758257921,0.3135240082221583,0.03462865081855282,0.003,0.1,"[0.1607040178799397, 0.14758600859376791, 0.16660848821940855, 0.17040660763215687, 0.08096924418764329]","[0.32970589495854585, 0.33308740737499853, 0.32991228786871374, 0.3306058477109104, 0.24430860319762293]",3,2500
nut_thread,large,ee_direction_3d,17,42,0.14803420756603763,0.02674823458633546,0.3199092968476139,0.00935963024493551,0.0003,0.1,"[0.16177837945755968, 0.15401203413982567, 0.16107631402972322, 0.16802428570306593, 0.09528002450001372]","[0.3371735186100119, 0.31649695886655094, 0.32060359124041127, 0.3159557177854323, 0.30931669773566284]",3,2500
nut_thread,large,ee_direction_3d,18,42,0.15760858241365694,0.03276422982022782,0.3387417170619099,0.022111132588237613,0.001,0.1,"[0.16032731457244553, 0.1811135439439323, 0.17235901326616265, 0.18042616427121005, 0.09381687601453415]","[0.35534520903631184, 0.3725595584516336, 0.3178533382685922, 0.31523548840090165, 0.33271499115211034]",3,2500
nut_thread,large,ee_direction_3d,19,42,0.15454849700855244,0.031049977934462923,0.33827776944484256,0.024658954074391632,0.001,0.01,"[0.1468422041784141, 0.18979069039526264, 0.1580778043702724, 0.17790115325688238, 0.10013063284193069]","[0.35040022193231923, 0.37033609176726, 0.3040773162098611, 0.3512619763086855, 0.3153132410060868]",3,2500
