task,target,model,probe_seed,layer,auc_mean,auc_std,train_auc_mean,train_auc_std,bacc_mean,bacc_std,best_lr_mode,best_wd_mode,fold_val_aucs,fold_train_aucs
strike,contact_happening_native,dinov2_large,42,0,0.9972082547909487,0.0023248444686982455,0.9998564587522001,0.0002134821062195332,0.9886117194594306,0.0020779834396019692,0.005,0.01,"[0.9998671484748645, 0.9987113748020081, 0.9940401084592875, 0.9986039893688421, 0.9948186528497409]","[0.9994496496550243, 1.0, 0.9998326441059765, 1.0, 1.0]"
strike,contact_happening_native,dinov2_large,42,1,0.9972026094660258,0.0020103889625756534,0.9992734704287363,0.001453059142527291,0.9906815875220341,0.002078601239440421,0.003,0.01,"[1.0, 0.9982012939944697, 0.9941743402507449, 0.9977985986200971, 0.9958388144648178]","[0.9963673521436818, 1.0, 1.0, 1.0, 1.0]"
strike,contact_happening_native,dinov2_large,42,2,0.9970630084029102,0.0021743627799309505,0.9992352143681711,0.0015295712636580472,0.9927487847871375,0.0025432387844687163,0.005,0.01,"[1.0, 0.9982281403527611, 0.9948454992080323, 0.9979865231281376, 0.9942548793256194]","[0.9961760718408549, 1.0, 1.0, 1.0, 1.0]"
strike,contact_happening_native,dinov2_large,42,3,0.997991892399796,0.0016658073380037676,0.9987769455564433,0.0015039515835263677,0.9922279792746114,0.004335026044218023,0.005,0.01,"[1.0, 0.9982549867110526, 0.9951408091492389, 0.9991409165346721, 0.9974227496040161]","[0.9967297779806169, 0.9971549498015996, 1.0, 1.0, 1.0]"
strike,contact_happening_native,dinov2_large,42,4,0.9980885392896452,0.001716269859299407,0.9985297894263692,0.0018027115303123446,0.993782383419689,0.003514160613018286,0.005,0.01,"[1.0, 0.9986308357271336, 0.9949797309994899, 0.999087223818089, 0.9977449059035142]","[0.9964613143977019, 0.9961876327341435, 1.0, 1.0, 1.0]"
strike,contact_happening_native,dinov2_large,42,5,0.998335525785927,0.0014293763562567086,0.9992590405111546,0.0014819189776906772,0.994300518134715,0.0034369168811973177,0.003,0.01,"[1.0, 0.9986308357271336, 0.9957314290316518, 0.999087223818089, 0.9982281403527611]","[0.9962952025557733, 1.0, 1.0, 1.0, 1.0]"
strike,contact_happening_native,dinov2_large,42,6,0.998711374802008,0.0016527417081394465,0.9992285027785981,0.0015429944428038576,0.9943031889322151,0.0019429680100985622,0.005,0.01,"[1.0, 0.9995436119090445, 0.9954629654487368, 0.999516765550753, 0.9990335311015061]","[0.9961425138929904, 1.0, 1.0, 1.0, 1.0]"
strike,contact_happening_native,dinov2_large,42,7,0.998856345136782,0.001339802739026829,0.9993322003082614,0.0013322547883594235,0.994300518134715,0.0034369168811973177,0.003,0.01,"[1.0, 0.9985771430105506, 0.9963757416306478, 0.9999194609251255, 0.9994093801175871]","[0.9966676957770678, 0.9999933057642391, 1.0, 1.0, 1.0]"
strike,contact_happening_native,dinov2_large,42,8,0.999103331633064,0.0010715161529479458,0.9993845472361673,0.0012309055276651824,0.9943031889322151,0.0030239702952519153,0.001,0.01,"[1.0, 0.9989798383849231, 0.9970737469462266, 0.9998120754919595, 0.9996509973422105]","[0.996922736180837, 1.0, 1.0, 1.0, 1.0]"
strike,contact_happening_native,dinov2_large,42,9,0.9990979623614058,0.001246388264019464,0.9999902716658816,1.6316848088401716e-05,0.9943031889322151,0.0030239702952519153,0.005,0.01,"[1.0, 0.9998120754919595, 0.9966710515718542, 0.999838921850251, 0.9991677628929635]","[0.9999580525651695, 1.0, 1.0, 1.0, 0.9999933057642391]"
