task,model,target,layer,probe_seed,r2_mean,r2_std,train_r2_mean,train_r2_std,best_lr,best_wd,fold_val_r2s,fold_train_r2s,output_dim,n_samples
push,dinov2_large,ee_speed,0,42,-1.1355954738206773,2.8112173335223907,0.4715097463507316,1.0412361039201423,0.0001,0.8,"[-0.4077568388166559, 0.5192585452270778, 0.28306379885543986, 0.6385544914242265, -6.711097365793475]","[0.9684030594891853, 0.9999896962717206, 0.9999873923024822, 0.9999873239458781, -1.610818740255608]",1,1500
push,dinov2_large,ee_speed,1,42,0.4013708518845,0.18895101070526552,0.9999865039789473,3.350390882281867e-07,0.001,0.8,"[0.36073999309038063, 0.4492708035778088, 0.39994433029612475, 0.6938713387768647, 0.1030277936813212]","[0.999986684935052, 0.9999861153183631, 0.9999870651674506, 0.9999863224526945, 0.9999863320211765]",1,1500
push,dinov2_large,ee_speed,2,42,0.526165313882075,0.11851639669906855,0.9784258666909917,0.032376140510082224,0.0003,0.8,"[0.47305317773117783, 0.5276389721143474, 0.4484043476894629, 0.7536359406261555, 0.4280941312492311]","[0.9757057738495256, 0.999985613919873, 0.9999875132533868, 0.9999853263949601, 0.9164651060372133]",1,1500
push,dinov2_large,ee_speed,3,42,0.583370716567081,0.10790204574404802,0.98876122075566,0.01342768989569752,0.0001,0.8,"[0.5348218808474849, 0.611287339253736, 0.5711243978398962, 0.7647151959169993, 0.43490476897728847]","[0.9657391673393755, 0.9996637435380563, 0.9976510375012811, 0.9995518601046187, 0.9812002952949683]",1,1500
push,dinov2_large,ee_speed,4,42,0.6378095941960865,0.08434940953008578,0.9751096186184661,0.03217635407871695,0.0001,0.8,"[0.6354062899000886, 0.6699839069638023, 0.5924496141860119, 0.7727931446749134, 0.5184150152556158]","[0.9805123692141844, 0.9985214948663436, 0.9126304846401997, 0.9999727950021733, 0.9839109493694299]",1,1500
push,dinov2_large,ee_speed,5,42,0.6350249565361687,0.06304296440740553,0.9718810177579391,0.02634078554969583,0.0001,0.8,"[0.6292385645322016, 0.6572586346583922, 0.5816492623549723, 0.7424088986485189, 0.5645694224867585]","[0.9818011894473493, 0.9999893528988044, 0.9824673387983605, 0.9222070345973571, 0.9729401730478238]",1,1500
push,dinov2_large,ee_speed,6,42,0.7000079309666266,0.06015413155529218,0.9899745931762954,0.01391527694597364,0.0001,0.8,"[0.6618175392375054, 0.7160069105926604, 0.6734634574033005, 0.809481461142146, 0.6392702864575206]","[0.9896227421570797, 0.9999872545312674, 0.9970808616001849, 0.9999857671659194, 0.9631963404270258]",1,1500
push,dinov2_large,ee_speed,7,42,0.6965448682466665,0.07545382233393834,0.9931327604411434,0.006653522940734899,0.0001,0.8,"[0.6513542473860028, 0.7167696202637979, 0.6438774807960617, 0.8359295051584343, 0.6347934876290361]","[0.9915584809435792, 0.9999876806880337, 0.9819898523759046, 0.9999710069010789, 0.9921567812971205]",1,1500
push,dinov2_large,ee_speed,8,42,0.729365074521821,0.08251768673610081,0.9966515184619773,0.003114038845803525,0.0001,0.8,"[0.6637652451248113, 0.776072710581656, 0.6539462508827758, 0.8698630152621756, 0.6831781507576864]","[0.991953456812733, 0.9969104131708975, 0.9945002272620993, 0.9999131554206102, 0.9999803396435469]",1,1500
push,dinov2_large,ee_speed,9,42,0.7699797851846706,0.0632812859981967,0.9891213730913572,0.012760879478213014,0.0001,0.8,"[0.7280327326793785, 0.789804981509259, 0.7180375460324969, 0.885844791846244, 0.7281788738559738]","[0.9942382132591018, 0.9977938185077414, 0.9647295208262253, 0.9999741064878533, 0.9888712063758647]",1,1500
push,dinov2_large,ee_speed,10,42,0.8065505422304117,0.04521763347526511,0.9988435202393537,0.0019934491501994527,0.0001,0.8,"[0.7717940701368595, 0.8072177882372434, 0.7983185561062547, 0.8911595770746547, 0.7642627195970466]","[0.9948699013178095, 0.9999606871129636, 0.9995244207143732, 0.9999053091548841, 0.9999572828967382]",1,1500
push,dinov2_large,ee_speed,11,42,0.8427447695075696,0.03998055893291028,0.993913365956903,0.009569343210170772,0.0001,0.8,"[0.8143067605586634, 0.8275422004613746, 0.8424662973260716, 0.9194211474539876, 0.8099874417377506]","[0.9972304481274036, 0.9974845189735291, 0.974918194775416, 0.9999659461392164, 0.9999677217689501]",1,1500
push,dinov2_large,ee_speed,12,42,0.8451628814699713,0.03659365154868232,0.9997282437716176,2.4689775858370212e-05,0.0001,0.8,"[0.8089793114094209, 0.8226426886810898, 0.8531844907566137, 0.9125181242095767, 0.8284897922931558]","[0.9997276105723328, 0.9997591003369021, 0.9997524178500278, 0.9997050117578145, 0.9996970783410115]",1,1500
push,dinov2_large,ee_speed,13,42,0.8521689447504107,0.0377266772364518,0.996716852923362,0.005755209372413559,0.0001,0.8,"[0.814861739071957, 0.8199139834193171, 0.8661500606476817, 0.9183274421542149, 0.8415914984588823]","[0.9852069941788822, 0.9996636816585516, 0.9996516017782605, 0.9995318512304138, 0.9995301357707017]",1,1500
push,dinov2_large,ee_speed,14,42,0.8567481852853096,0.037150503910249384,0.9972391306130634,0.004457840362072676,0.0003,0.8,"[0.8071966481802033, 0.8311811754655004, 0.8733622576230919, 0.9160367232026132, 0.8559641219551389]","[0.9883239591845346, 0.9995594280407577, 0.9994400064291038, 0.9994455460206556, 0.999426713390265]",1,1500
push,dinov2_large,ee_speed,15,42,0.8669479033015076,0.031711081612235854,0.9992933826724857,5.965856518440057e-05,0.0001,0.8,"[0.8211226613792411, 0.856462975222799, 0.8602343925702954, 0.9182967492151257, 0.8786227381200766]","[0.9992743684826207, 0.9993802067210208, 0.9993415134106031, 0.9992146989939282, 0.9992561257542556]",1,1500
push,dinov2_large,ee_speed,16,42,0.8801425566294038,0.028881890955044943,0.999354231963429,7.644540009610989e-05,0.0001,0.8,"[0.842910324957221, 0.8715507199190713, 0.8741135997914187, 0.9318570796275669, 0.8802810588517412]","[0.9994055140410097, 0.9994168910729007, 0.9993714340561265, 0.9992056895799346, 0.9993716310671739]",1,1500
push,dinov2_large,ee_speed,17,42,0.8777236472894019,0.028807813914468194,0.99900208127279,0.0006931759671662515,0.0001,0.8,"[0.8405210599367179, 0.8663879621852885, 0.883580829273757, 0.9281483473816884, 0.8699800376695579]","[0.9977593011895184, 0.998725894608581, 0.9995906595478521, 0.9994322936727077, 0.9995022573452913]",1,1500
push,dinov2_large,ee_speed,18,42,0.8837173028653185,0.02878062028753579,0.9993277959838547,6.0362624840958626e-05,0.0001,0.8,"[0.8399316265643473, 0.8779670274928236, 0.8900553131624124, 0.9299959003798903, 0.8806366467271188]","[0.9993819982126169, 0.9994084194913065, 0.9992782160206922, 0.9992485083515024, 0.9993218378431551]",1,1500
push,dinov2_large,ee_speed,19,42,0.884717009993891,0.028933612883841015,0.9991307828811701,9.697632734196045e-05,0.0001,0.8,"[0.8357368603842057, 0.8788312714152641, 0.8863684963357199, 0.9242365908116372, 0.898411831022628]","[0.9992363514755643, 0.999261394340797, 0.9990642115109748, 0.9990448255710881, 0.9990471315074263]",1,1500
push,dinov2_large,ee_speed,20,42,0.8775508174601947,0.023633055099309852,0.9988632236543269,0.00015380973196235274,0.0001,0.8,"[0.8488622177547992, 0.8579839071314608, 0.8809441754679517, 0.9168473242858218, 0.8831164626609397]","[0.9986105045514094, 0.9990693205930385, 0.9988301260212665, 0.9988411513369746, 0.998965015768945]",1,1500
push,dinov2_large,ee_speed,21,42,0.8774736668701685,0.02209241658054328,0.9987292634152137,0.00010525905488098549,0.0003,0.8,"[0.8514043876303958, 0.8699202595239823, 0.8774556732020754, 0.9181463136096889, 0.8704417003847005]","[0.9986305931890834, 0.9988534738709797, 0.9985809518329114, 0.9987719332645115, 0.9988093649185822]",1,1500
push,dinov2_large,ee_speed,22,42,0.8729817683454815,0.028085006524589968,0.998805407199292,8.248598118438697e-05,0.0001,0.8,"[0.8343585753372852, 0.857086902159031, 0.8733059487822192, 0.9191947586742101, 0.8809626567746622]","[0.998865513998927, 0.9988524350027711, 0.9987403915153769, 0.9986769205481509, 0.9988917749312347]",1,1500
push,dinov2_large,ee_speed,23,42,0.8854034062839601,0.02957460932039469,0.9981761760675081,0.00017949525029856977,0.0001,0.8,"[0.8530669887052947, 0.8532390173249654, 0.8924600974253912, 0.9313502379522809, 0.8969006900118677]","[0.9983324364890972, 0.9982620778324334, 0.9978880018479642, 0.9980488601670832, 0.9983495040009623]",1,1500
