task,target,model,probe_seed,layer,r2_mean,r2_std,train_r2_mean,train_r2_std,best_lr,best_wd,fold_val_r2s,fold_train_r2s
strike,contact_force_native,dinov2_large,2024,0,-0.0712040161793945,0.017333628150067414,0.12796981151439216,0.06118825463170954,0.0001,0.8,"[-0.06396129466338651, -0.08066680268282655, -0.06557075520918731, -0.0986274704939174, -0.04719375784765467]","[0.041526017290381634, 0.14349066619010875, 0.2285054281483797, 0.09798584962992929, 0.12834109631316137]"
strike,contact_force_native,dinov2_large,2024,1,-0.07502015642650388,0.028964046755677653,0.20986561618196956,0.03975366005850911,0.0001,0.8,"[-0.09397418057040108, -0.061811089885199566, -0.035191825277828714, -0.11939050410669472, -0.06473318229239533]","[0.24260706745316207, 0.26100853171497573, 0.21035853831654294, 0.14959161046213898, 0.1857623329630279]"
strike,contact_force_native,dinov2_large,2024,2,-0.052042402937926925,0.034975946342233714,0.24117476008055982,0.02463757233494005,0.0001,0.8,"[-0.08377976059824621, -0.0358987897309877, 0.006453898844762329, -0.0894087053080459, -0.057578657897117136]","[0.20469041539856836, 0.257548810336493, 0.2632236699361775, 0.21843621508669964, 0.2619746896448606]"
strike,contact_force_native,dinov2_large,2024,3,0.004611902968138337,0.035699835634255515,0.29781175171029384,0.04405351897301233,0.001,0.8,"[-0.0020575737594394905, -0.022313911202238357, 0.07337411201691546, -0.02429216725742478, -0.0016509449571211476]","[0.2628183354872985, 0.3471358773466301, 0.2905629062051289, 0.3488992553983611, 0.2396423841140506]"
strike,contact_force_native,dinov2_large,2024,4,0.04894032925141532,0.04353625830477488,0.38149710871839126,0.08487563069986344,0.0001,0.8,"[0.032937136987893356, 0.027870995699639134, 0.1331272283607935, 0.042408034525641125, 0.00835825068310947]","[0.5461491076317644, 0.3036016267700875, 0.33780949117336956, 0.36159109445118776, 0.3583342235655468]"
strike,contact_force_native,dinov2_large,2024,5,0.002920051228066267,0.042777587575132704,0.3464960770983181,0.12847637009006843,0.0003,0.8,"[-0.011438974449626826, -0.03051662675747968, 0.03886051201638774, 0.06569583370495746, -0.04800048837390736]","[0.574196285210725, 0.29016396853007187, 0.3712229866126199, 0.3103846314704868, 0.18651251366768695]"
strike,contact_force_native,dinov2_large,2024,6,0.025048252979320163,0.03474770144270185,0.2831182816943238,0.1373418876539187,0.001,0.8,"[0.009246717078490008, 0.007378056765466545, 0.06913868120924105, 0.06142070665580812, -0.02194289681240491]","[0.4398164693177008, 0.13344681457425756, 0.4487821596753139, 0.14676019120208106, 0.24678577370226584]"
strike,contact_force_native,dinov2_large,2024,7,0.004659884845928319,0.029884541874466743,0.4287961403684582,0.2274951954758863,0.003,0.8,"[-0.03170589699130333, 0.0033497320833179023, 0.0550068915203038, 0.014543835722720555, -0.017895138105397335]","[0.6118510323920054, 0.6120959579480372, 0.6084290757537905, 0.0838886283240926, 0.22771600742436537]"
strike,contact_force_native,dinov2_large,2024,8,0.036504961490035945,0.04219761029127582,0.4136441144189247,0.16252172532802014,0.0001,0.8,"[-0.0014689105487963872, 0.02714769961095298, 0.11519243020646042, 0.039404881518988355, 0.0022487066625743735]","[0.5773721265501262, 0.1433358401544551, 0.5843975093723884, 0.4036631304440257, 0.35945196557362835]"
strike,contact_force_native,dinov2_large,2024,9,0.050933065327193904,0.04056658845793833,0.4297018105344511,0.12209315769523663,0.0001,0.8,"[-0.011677840832552855, 0.07660389651424415, 0.10627932471331747, 0.05616120853595008, 0.02729873770501068]","[0.5846570468956616, 0.30276456271537977, 0.5711656502424625, 0.34917056515465705, 0.3407512276640948]"
