task,model,target,layer,probe_seed,r2_mean,r2_std,train_r2_mean,train_r2_std,best_lr,best_wd,fold_val_r2s,fold_train_r2s,output_dim,n_samples
push,huge,ee_speed,0,42,0.5278191440001809,0.1544120751801806,0.8719528438829611,0.1828301666468835,0.0003,0.8,"[0.5515375306192636, 0.6834640010184664, 0.3579882112980901, 0.7040772731587334, 0.3420287039063513]","[0.9666132938518994, 0.9994730695609281, 0.5126006525150977, 0.9815893668512699, 0.8994878366356104]",1,1500
push,huge,ee_speed,1,42,0.634877820373885,0.09494052065371833,0.9673341814734545,0.05333578907941929,0.0003,0.8,"[0.6279980375163733, 0.7299135779154586, 0.4820433584906063, 0.7398096241776468, 0.5946245037693396]","[0.9912403882418542, 0.9999722842607058, 0.8609224912545408, 0.995426500119987, 0.9891092434901853]",1,1500
push,huge,ee_speed,2,42,0.8535472292904391,0.02179106313562769,0.9939430595211334,0.00736504011216779,0.0001,0.8,"[0.818206003377773, 0.859010676789374, 0.8493803487323963, 0.8863575029028369, 0.8547816146498153]","[0.985717509253111, 0.9999385095449157, 0.9841679918991657, 0.9999474193772914, 0.9999438675311838]",1,1500
push,huge,ee_speed,3,42,0.8915397877478857,0.009076244328290916,0.9990596988330678,0.0017690221151753912,0.0001,0.8,"[0.8741599508185973, 0.8914474474518147, 0.8996594503420964, 0.8959331038076476, 0.8964989863192725]","[0.999944478060849, 0.9999402633799105, 0.9955216584982716, 0.9999485026132472, 0.9999435916130601]",1,1500
push,huge,ee_speed,4,42,0.8986419636292278,0.009033508757818196,0.9975667207529725,0.004697741378413345,0.0001,0.8,"[0.8836434646357687, 0.8931977041355852, 0.9084911638036792, 0.9035463233933144, 0.904331162177791]","[0.9881712508620751, 0.999920573918156, 0.9999135860801618, 0.9999256914370502, 0.9999025014674189]",1,1500
push,huge,ee_speed,5,42,0.9123505712919247,0.005830434296887814,0.9999639760145914,2.247492093008502e-06,0.0001,0.8,"[0.9047310799928792, 0.9138054736360393, 0.9172834565845838, 0.919474284818661, 0.90645856142746]","[0.9999639739867928, 0.9999657680027816, 0.999960384473011, 0.9999668162457548, 0.9999629373646166]",1,1500
push,huge,ee_speed,6,42,0.9145872505586541,0.004360800157271349,0.9999801306809533,1.094757091144264e-06,0.0001,0.8,"[0.9091750029759023, 0.9169271138236118, 0.9170859551832002, 0.9200657870001605, 0.9096823938103947]","[0.9999808324365498, 0.9999813588220159, 0.9999788981911395, 0.9999808377840378, 0.9999787261710235]",1,1500
push,huge,ee_speed,7,42,0.9142969199754007,0.013674152574933774,0.9985812977167253,0.001594406493499635,0.0001,0.8,"[0.8920347169405187, 0.9257848482648687, 0.9133629968328786, 0.9310579181472635, 0.9092441196914743]","[0.9958791983581509, 0.9993869535924289, 0.9999829345833836, 0.9999848228391758, 0.9976725792104872]",1,1500
push,huge,ee_speed,8,42,0.9179754200970265,0.010929671832269786,0.9979671324612573,0.003138037196137028,0.0001,0.8,"[0.9145231726431471, 0.936328785179054, 0.9117240148013006, 0.9229251469295353, 0.9043759809320953]","[0.9980662340799937, 0.9999285321535142, 0.9999879454945931, 0.9918664735259303, 0.9999864770522547]",1,1500
push,huge,ee_speed,9,42,0.9173016423308571,0.010106477873232341,0.9996231104210119,0.0006099415442249659,0.0001,0.8,"[0.9117137671767406, 0.9276994679595911, 0.913958593477439, 0.929968069740742, 0.9031683132997724]","[0.9984222309217954, 0.9997156586819558, 0.9999919065244275, 0.9999929517336263, 0.9999928042432548]",1,1500
push,huge,ee_speed,10,42,0.9200453844970504,0.007098258516630677,0.999990026521902,8.759852031741956e-07,0.0001,0.8,"[0.9127296177864266, 0.927107319911916, 0.9183659043999235, 0.9294927682167531, 0.9125313121702328]","[0.9999898200779771, 0.9999906247521335, 0.9999890352903292, 0.9999913925569969, 0.9999892599320732]",1,1500
push,huge,ee_speed,11,42,0.9173399486639294,0.011678839819723598,0.9999924999147114,5.504936491641942e-07,0.0001,0.8,"[0.9140664193973776, 0.9344961180360654, 0.9065596636627096, 0.927100258811982, 0.9044772834115131]","[0.9999932488816201, 0.9999921389166786, 0.9999917827459918, 0.9999930218856153, 0.9999923071436507]",1,1500
push,huge,ee_speed,12,42,0.9135091169607555,0.012745414151370999,0.9971180969107669,0.003689511115128302,0.0001,0.8,"[0.9059969181586959, 0.9352126206236379, 0.8978374897229578, 0.918611452487406, 0.9098871038110796]","[0.9962150345513076, 0.9999773696895629, 0.9902742047410363, 0.9999413599895675, 0.9991825155823602]",1,1500
push,huge,ee_speed,13,42,0.919162220477593,0.00885717415543617,0.9989266001532773,0.002117521317205331,0.0001,0.8,"[0.9127293183691426, 0.933170183538815, 0.9120217023852369, 0.9261408158840192, 0.9117490822107515]","[0.9999882082822872, 0.999972845998785, 0.9946915818534128, 0.9999853645586023, 0.999995000073299]",1,1500
push,huge,ee_speed,14,42,0.9196308518720759,0.009877490644722084,0.9983571506480382,0.001968595187338029,0.0001,0.8,"[0.9133695649733165, 0.9313990345243606, 0.9112138700743053, 0.9319267986305179, 0.9102449911578787]","[0.9974729035875899, 0.9999496261968389, 0.9948775307942487, 0.999507363376474, 0.9999783292850399]",1,1500
push,huge,ee_speed,15,42,0.9230256992677079,0.011315177650444716,0.9988428488018577,0.002304190480311642,0.0001,0.8,"[0.9113382150272935, 0.9276445111743798, 0.9266124542636012, 0.9399868555278613, 0.9095464603454037]","[0.9999953121900342, 0.9999950157681621, 0.9942344678823954, 0.999994380010459, 0.9999950681582378]",1,1500
push,huge,ee_speed,16,42,0.9241323901388446,0.008291246278742588,0.9968762489100481,0.006134269297978292,0.0001,0.8,"[0.9135297002028455, 0.9260865341041066, 0.9264891200213778, 0.9373316672991879, 0.9172249290667052]","[0.9999955494553401, 0.9999117942627397, 0.9846080898053104, 0.999870854649634, 0.9999949563772164]",1,1500
