representation,model,layer,probe_seed,lr,wd,train_r2,val_r2,iid_r2,ood_r2,ood_gap
vjepa_fusion,large,11+23,42,0.0003,0.0001,0.9426239535013615,0.8948628760972087,0.897568283482356,0.9126157506367616,-0.015047467154405636
vjepa_fusion,large,11+23,123,0.0003,0.0001,0.9448440737113404,0.8945422396814582,0.8965504406678684,0.9126026053907901,-0.016052164722921702
vjepa_fusion,large,11+23,2024,0.0003,0.0001,0.9470994138897626,0.8942130405452728,0.8962696246924672,0.9122832634281819,-0.016013638735714708
