task,model,target,layer,probe_seed,r2_mean,r2_std,train_r2_mean,train_r2_std,best_lr,best_wd,fold_val_r2s,fold_train_r2s,output_dim,n_samples
push,large,ee_speed,0,2024,0.7959869031657766,0.04027697460389241,0.9950740290556123,0.009824070168086499,0.0001,0.8,"[0.7710894434116629, 0.7562492473995603, 0.7651787344316349, 0.8579976165157978, 0.8294194740702272]","[0.9999879505432762, 0.9754258889537646, 0.9999835686355627, 0.9999854914412437, 0.9999872457042146]",1,1500
push,large,ee_speed,1,2024,0.8184805948395347,0.03888413266267138,0.9935004856059239,0.011347155017185874,0.0001,0.8,"[0.8011132145212073, 0.816986832004475, 0.7586077548948993, 0.8747553453742382, 0.8409398274028541]","[0.9999119935054345, 0.9999594624555642, 0.9708624534102358, 0.9990090897771411, 0.997759428881244]",1,1500
push,large,ee_speed,2,2024,0.8437926943962593,0.028482748858501807,0.9962473937033003,0.005158354893537136,0.0001,0.8,"[0.8204318399981632, 0.8492126107260545, 0.8118199789387535, 0.8933796750723808, 0.8441193672459448]","[0.9999927749920839, 0.9966865115471596, 0.9861738936297557, 0.9992504210331854, 0.9991333673143173]",1,1500
push,large,ee_speed,3,2024,0.8407580460983134,0.03995349006060899,0.9931995502991429,0.007335551982021416,0.0001,0.8,"[0.8240057036346418, 0.8723118159906178, 0.8193451096143647, 0.8998524894115103, 0.7882751118404329]","[0.9999232361902533, 0.9973169196350912, 0.9814646053956116, 0.9995108996650359, 0.9877820906097224]",1,1500
push,large,ee_speed,4,2024,0.8643929952298475,0.01922915649673065,0.9966374144747949,0.006709749403380911,0.0001,0.8,"[0.8413934196296446, 0.8640654941720786, 0.8594147362989203, 0.8996920041943794, 0.8573993218542141]","[0.9999925286925296, 0.9999926477126586, 0.983217915679322, 0.9999920737385793, 0.9999919065508847]",1,1500
push,large,ee_speed,5,2024,0.8914488171263215,0.01706171660409721,0.9999892631468363,3.388881160758533e-07,0.0001,0.8,"[0.8694219580404132, 0.8897087652103903, 0.90819421866284, 0.9131562926532215, 0.8767628510647429]","[0.9999894773778704, 0.9999892009563854, 0.9999896907060152, 0.9999892680403499, 0.99998867865356]",1,1500
push,large,ee_speed,6,2024,0.8862569864659247,0.007197874793884124,0.9991974121105219,0.00136121103561812,0.0001,0.8,"[0.8786156224649422, 0.8866187559257863, 0.8871945917153947, 0.898902583190809, 0.8799533790326906]","[0.9999880539943358, 0.9999884140786703, 0.9995248487469788, 0.9964987145040222, 0.9999870292286024]",1,1500
push,large,ee_speed,7,2024,0.8963089797234683,0.01019028049766509,0.9995799217676178,0.0007004938143580991,0.0001,0.8,"[0.8836686324724082, 0.897074225183366, 0.8979104808343322, 0.9137646043294917, 0.8891269557977435]","[0.9981900562481038, 0.9999731660493193, 0.9999884998821114, 0.9999906850511687, 0.9997572016073858]",1,1500
push,large,ee_speed,8,2024,0.9120475734886615,0.010521992038639492,0.9999869334772195,4.746989805033709e-06,0.0001,0.8,"[0.8972739149141176, 0.9118649204112262, 0.9202381772182733, 0.926505034467278, 0.9043558204324121]","[0.9999923118029186, 0.9999790356883651, 0.9999909780885026, 0.9999875576594595, 0.9999847841468513]",1,1500
push,large,ee_speed,9,2024,0.9057862485454178,0.014511885038666173,0.9978057189715359,0.002835090337307896,0.0001,0.8,"[0.8946237605373498, 0.896161961553266, 0.9172755815390251, 0.9286080266892908, 0.8922619124081577]","[0.9930390051685332, 0.9960241753717247, 0.9999891744199206, 0.9999870522541053, 0.9999891876433954]",1,1500
