task,model,target,layer,probe_seed,r2_mean,r2_std,train_r2_mean,train_r2_std,best_lr,best_wd,fold_val_r2s,fold_train_r2s,output_dim,n_samples
push,giant,ee_direction_3d,0,42,0.5210517959519969,0.09580851230456686,0.9979304358013765,0.0038090734988892546,0.0001,0.8,"[0.5214265739802846, 0.653819768475038, 0.43489012525868376, 0.5969127425107279, 0.39820976953525045]","[0.9998394359005766, 0.9998394797567953, 0.9998254368181887, 0.9998355308242964, 0.9903122957070253]",3,1500
push,giant,ee_direction_3d,1,42,0.5059076769896553,0.11512284447446967,0.9937212032726392,0.005000254990373296,0.0001,0.8,"[0.47246390747786116, 0.669867226565164, 0.3840327823734083, 0.6096943676913424, 0.39348010084050056]","[0.98924405828333, 0.9998361986820192, 0.9897971146029689, 0.9998424163688967, 0.9898862284259811]",3,1500
push,giant,ee_direction_3d,2,42,0.5420292280802088,0.1062067625833321,0.9936355035335602,0.00841822286630631,0.0001,0.8,"[0.5613174590386795, 0.6808279631037667, 0.43374614170908876, 0.6262071154388773, 0.4080474611106316]","[0.9998323860916103, 0.9998343677993355, 0.9785879841729647, 0.999837931702173, 0.9900848479017169]",3,1500
push,giant,ee_direction_3d,3,42,0.6442445840751049,0.051927099292720734,0.9940422102251665,0.008846206167850899,0.0001,0.8,"[0.5861833647812416, 0.7262806026544188, 0.5949404729537187, 0.674649339795973, 0.6391691401901725]","[0.9945202545139465, 0.9998037487624585, 0.9768016151858012, 0.9993149961175269, 0.9997704365460985]",3,1500
push,giant,ee_direction_3d,4,42,0.6863976884379168,0.031906748215203444,0.9996750664156501,0.00029006173720316775,0.0001,0.8,"[0.6423999906421435, 0.7372685935877713, 0.6666006893406659, 0.6996095152899371, 0.6861096533290663]","[0.9998102088015781, 0.9998213299787124, 0.9990950618439609, 0.9998286488726477, 0.9998200825813518]",3,1500
push,giant,ee_direction_3d,5,42,0.7248273781541991,0.024264341111052634,0.9997478824109827,8.778067455443514e-05,0.0001,0.8,"[0.6881417649787803, 0.761525582284723, 0.715352131145363, 0.7219217037707115, 0.7371957085914174]","[0.999587559407925, 0.9997203461187162, 0.9998190090807904, 0.9997964185320594, 0.9998160789154227]",3,1500
push,giant,ee_direction_3d,6,42,0.746293323551693,0.013673885029154363,0.9997390327139646,1.6971358109453225e-05,0.0001,0.8,"[0.7326839090486454, 0.7703413139022273, 0.7388316853189831, 0.7373467540463877, 0.7522629554422213]","[0.9997414275796057, 0.9997482332739611, 0.9997080402219491, 0.9997587585010485, 0.9997387039932585]",3,1500
push,giant,ee_direction_3d,7,42,0.7532513418404381,0.019096588019274857,0.9980559474451471,0.003488997276193729,0.0001,0.8,"[0.7224891395629649, 0.7787598742166211, 0.7438296593836258, 0.7567193298402963, 0.7644587061986823]","[0.9910780097883353, 0.9998083877234336, 0.9997777881405417, 0.9998201983102298, 0.9997953532631955]",3,1500
push,giant,ee_direction_3d,8,42,0.7669360269010937,0.02086690735928129,0.996379933105711,0.004411865018880541,0.0001,0.8,"[0.7351811894045318, 0.7989809806067532, 0.7589166601068442, 0.7756847821155943, 0.7659165222717446]","[0.9934830755373631, 0.9998377603093207, 0.9996966104742856, 0.9998474017746061, 0.9890348174329794]",3,1500
push,giant,ee_direction_3d,9,42,0.7874012242208002,0.017465540451677447,0.9996862917529994,0.00030058156333740007,0.0001,0.8,"[0.7614603717903063, 0.8140990149057742, 0.7807414359852167, 0.7841176245211826, 0.7965876739015212]","[0.9990852830323511, 0.9998307686368254, 0.9998367506630572, 0.9998488970974959, 0.9998297593352673]",3,1500
