task,model,target,layer,probe_seed,r2_mean,r2_std,train_r2_mean,train_r2_std,best_lr,best_wd,fold_val_r2s,fold_train_r2s,output_dim,n_samples
nut_thread,large,ee_speed,0,42,0.2067033358339704,0.04200482062714953,0.33792897916473663,0.05607336632816716,0.005,0.8,"[0.21878791026828004, 0.23424077218237627, 0.2595883456958583, 0.18096906937361024, 0.13993058164972727]","[0.28227610541404546, 0.3780356486477987, 0.4282772691137582, 0.2952917518699487, 0.3057641207781321]",1,2500
nut_thread,large,ee_speed,1,42,0.3207803906941499,0.028175080618597758,0.4741564140315438,0.030699310759055312,0.005,0.1,"[0.35869101164258077, 0.3395600255821365, 0.3086533599894803, 0.3212943981167439, 0.2757031581398077]","[0.4820772934158629, 0.4858682192961027, 0.4961489316715699, 0.49310769177035974, 0.41357993400382376]",1,2500
nut_thread,large,ee_speed,2,42,0.36815051907314816,0.035731884021087915,0.5509467933947244,0.023173979880044337,0.003,0.1,"[0.3999675296286148, 0.3646846256123233, 0.38517306906022153, 0.3904100483441486, 0.3005173227204325]","[0.5617808158398139, 0.5668511645358758, 0.5628891593954357, 0.5582908750616244, 0.5049219521408725]",1,2500
nut_thread,large,ee_speed,3,42,0.3569486546539714,0.034427766681244684,0.5595168328819441,0.03498672497732438,0.003,0.1,"[0.38166688729433174, 0.3252123445808415, 0.3701002005892412, 0.3992493002749775, 0.3085145405304651]","[0.5901604445310509, 0.5170497597505326, 0.5890318970701882, 0.5849510254813965, 0.5163910375765526]",1,2500
nut_thread,large,ee_speed,4,42,0.38963506348011057,0.03171965639251722,0.6066295453413855,0.007690016941098329,0.003,0.1,"[0.4099257714275394, 0.3722333554263618, 0.4000849080292639, 0.42834178642035625, 0.3375894960970315]","[0.6107184012368135, 0.6161674438789437, 0.5934384941086918, 0.6090472961830579, 0.6037760912994206]",1,2500
nut_thread,large,ee_speed,5,42,0.4611046985702865,0.025860319032214623,0.6538849388642307,0.003964302451462109,0.003,0.1,"[0.4842130983891376, 0.45384632016000925, 0.4791000776495786, 0.47468207265089846, 0.4136819240018088]","[0.649198254633118, 0.6573075112334895, 0.6509518305440578, 0.6522762584431386, 0.6596908394673495]",1,2500
nut_thread,large,ee_speed,6,42,0.4410146321407529,0.03652751334451009,0.6283835920326573,0.026472089854303757,0.005,0.1,"[0.4762400590870237, 0.43438772850414686, 0.46554415960410367, 0.45552101576892123, 0.3733801977395692]","[0.6366583782509956, 0.6472361780901357, 0.6403629022369641, 0.641783213011387, 0.5758772885738038]",1,2500
nut_thread,large,ee_speed,7,42,0.43895992877925155,0.03296253531125332,0.6432256589443909,0.00565497097875641,0.003,0.1,"[0.47009125469259316, 0.4267798263528578, 0.4725278714966795, 0.4427768409416888, 0.3826238504124386]","[0.6376240013070478, 0.6485689441880995, 0.6390179720749849, 0.6394467526601773, 0.651470624491645]",1,2500
nut_thread,large,ee_speed,8,42,0.45408499915672984,0.04691823629639447,0.6454187106747858,0.01875471054400618,0.003,0.1,"[0.5015738781402345, 0.4637352050183411, 0.48096087500471785, 0.45901745315616826, 0.36513758446418765]","[0.6810262120399226, 0.6352318026187735, 0.628774504228044, 0.6350519514742585, 0.6470090830129309]",1,2500
nut_thread,large,ee_speed,9,42,0.4466631311226454,0.05497705847749879,0.6408072410024517,0.008203324383224454,0.003,0.1,"[0.46525801497593966, 0.46192757924741323, 0.504365788315497, 0.4600945344557721, 0.34166973861860495]","[0.636869216623104, 0.6390987887923114, 0.6316467224316644, 0.6403206449078782, 0.6561008322572996]",1,2500
nut_thread,large,ee_speed,10,42,0.4498384318425592,0.045744958663348795,0.6519954732160235,0.0076042301826143455,0.003,0.1,"[0.46767500198862844, 0.463592323826594, 0.49271184390551925, 0.464303350039327, 0.3609096394527277]","[0.6462821434887831, 0.6518015735543136, 0.6439977920583486, 0.652026740833114, 0.6658691161455582]",1,2500
nut_thread,large,ee_speed,11,42,0.4808567477712658,0.0404512031817773,0.6807609161677804,0.011525147594785066,0.001,0.01,"[0.5179612026971697, 0.4991907873897987, 0.4930891064277848, 0.4919062787034091, 0.40213636363816674]","[0.6921170561776371, 0.6850837964677601, 0.6811472988792013, 0.6866439979027885, 0.6588124314115151]",1,2500
nut_thread,large,ee_speed,12,42,0.46271853567769555,0.03566625234619176,0.6624877231986452,0.015747044696951176,0.003,0.1,"[0.5042242774671515, 0.4616986913151392, 0.4887420572879203, 0.4590244926838293, 0.39990315963443723]","[0.6741456503835987, 0.6864995923127437, 0.6437881808651631, 0.6498975800449448, 0.6581076123867758]",1,2500
nut_thread,large,ee_speed,13,42,0.4525018523118378,0.039430798591144706,0.6554480929561095,0.018578806901839637,0.003,0.1,"[0.46790403728634733, 0.4567710539281452, 0.5037372936259173, 0.45154138281787015, 0.38255549390090926]","[0.6392875580355513, 0.6812001680787161, 0.6330179576967485, 0.6722597515775159, 0.6514750293920161]",1,2500
nut_thread,large,ee_speed,14,42,0.4998357922412525,0.04105116443802382,0.6826230286295207,0.021540284934480337,0.003,0.01,"[0.5321382908247096, 0.5170611096116449, 0.5414123680705316, 0.4788519782313744, 0.4297152144680024]","[0.700500664465241, 0.6967081258149013, 0.6501208264276639, 0.6635875710682018, 0.7021979553715956]",1,2500
nut_thread,large,ee_speed,15,42,0.5154862455482685,0.031339477435402434,0.6950347162210391,0.0071422725404132375,0.001,0.01,"[0.5567903708491849, 0.5278979940807131, 0.527564081319345, 0.5018306450248695, 0.4633481364672297]","[0.688967487780717, 0.6977294343480626, 0.6848230616866762, 0.6991393404737393, 0.7045142568160001]",1,2500
nut_thread,large,ee_speed,16,42,0.5102333664376101,0.04155044651413026,0.670252002412334,0.013888196258239482,0.003,0.01,"[0.5451659097772492, 0.5361851982137769, 0.5327023086518516, 0.5057028835630704, 0.43141053198210255]","[0.6793485736977527, 0.6478851049235925, 0.6720792107133741, 0.6884750232835098, 0.6634720994434404]",1,2500
nut_thread,large,ee_speed,17,42,0.5146265289162446,0.03833345146816358,0.6859454828198718,0.011514569098995783,0.001,0.01,"[0.5382972522021985, 0.5223599241429526, 0.5443849538716099, 0.5286051424330612, 0.4394853719314007]","[0.6848165886603406, 0.6883381150399177, 0.6948738101455665, 0.6970400846026116, 0.6646588156509231]",1,2500
nut_thread,large,ee_speed,18,42,0.5167090452418692,0.03559579679070364,0.6716074748028886,0.0047863106476964444,0.001,0.01,"[0.5116233394855142, 0.5188146617912822, 0.5672970528533255, 0.5290478741184923, 0.4567622979607314]","[0.6715874221369923, 0.6711707230859498, 0.6642629408692293, 0.6716364469531857, 0.6793798409690852]",1,2500
nut_thread,large,ee_speed,19,42,0.5305613743181299,0.04135054246478364,0.6679797601727486,0.006676897377822544,0.001,0.01,"[0.5490157259573843, 0.5437772168479882, 0.5734822284850736, 0.5345575154961746, 0.45197418480402907]","[0.6676774984136022, 0.6762779326679873, 0.6653797744145835, 0.6734253790492445, 0.6571382163183255]",1,2500
nut_thread,large,ee_speed,20,42,0.5225812224713892,0.03768913515941757,0.662661840716513,0.006733259185271277,0.001,0.01,"[0.5374339703339319, 0.5234808265718145, 0.5695025448654046, 0.5280909313644953, 0.45439783922129995]","[0.6620922216664109, 0.6616716874544453, 0.6529633620917072, 0.662462397225994, 0.6741195351440081]",1,2500
nut_thread,large,ee_speed,21,42,0.5389940507375173,0.024193809718791783,0.6679569186345822,0.0047668171041099485,0.003,0.01,"[0.5689088947149034, 0.5319486197488561, 0.5546451414322346, 0.5420418121824029, 0.49742578560918915]","[0.6627787504311153, 0.6698720715801475, 0.6636586827525766, 0.6674907572617903, 0.6759843311472807]",1,2500
nut_thread,large,ee_speed,22,42,0.5160392903730147,0.032885512050096356,0.6430385185035437,0.006632439988173543,0.003,0.01,"[0.5490443931274562, 0.5165087073092132, 0.546805952355544, 0.5094889474132507, 0.458348451659609]","[0.6362031135969763, 0.6436614946122576, 0.6361712189659947, 0.6450986509877348, 0.6540581143547546]",1,2500
nut_thread,large,ee_speed,23,42,0.4984450507142724,0.038646525392464146,0.6253669592200245,0.006360585288988116,0.003,0.01,"[0.5268210117274021, 0.48587950194170715, 0.5329483906915675, 0.5182796412655248, 0.42829670794516017]","[0.6180266464740736, 0.6241521032172118, 0.6230399603282268, 0.6243930820250122, 0.637223004055598]",1,2500
