task,target,model,probe_seed,layer,r2_mean,r2_std,train_r2_mean,train_r2_std,best_lr,best_wd,fold_val_r2s,fold_train_r2s
strike,contact_force_proxy,large,42,0,0.08715112508069904,0.02628955548554297,0.20450269501491772,0.011461142205586814,0.005,0.8,"[0.06694825356733147, 0.0517890246753524, 0.08786719033671064, 0.12666597636199306, 0.10248518046210764]","[0.22681589051567363, 0.2035166262999598, 0.1953806747332797, 0.19805063360107122, 0.1987496499246041]"
strike,contact_force_proxy,large,42,1,0.1233812681440422,0.03123255481545002,0.22657229795627631,0.015185715599297366,0.003,0.8,"[0.07543147250905236, 0.10917704948449969, 0.117626611113133, 0.1616662951025174, 0.15300491251100856]","[0.21817582930144708, 0.20661496632888843, 0.2506288264493193, 0.2356593841174952, 0.22178248358423158]"
strike,contact_force_proxy,large,42,2,0.14334184533120053,0.021178221669612828,0.2537522265257842,0.01583444483752404,0.001,0.8,"[0.11539760427558599, 0.12915588785155252, 0.13756794219269908, 0.17360752949643077, 0.16098026283973432]","[0.23635012682225842, 0.23715424897020287, 0.2628482337819563, 0.25431984769702787, 0.27808867535747583]"
strike,contact_force_proxy,large,42,3,0.15577885397936148,0.02441755078767571,0.2626347613079969,0.019548893101225123,0.005,0.8,"[0.14320413964777745, 0.11965070761971419, 0.15300212146162362, 0.17190269950028092, 0.19113460166741125]","[0.27085244802988506, 0.2526147310160308, 0.22915964871666228, 0.28040018921486687, 0.28014678956253947]"
strike,contact_force_proxy,large,42,4,0.17148659326483645,0.022013856105102633,0.2665268517399781,0.016944378863432356,0.0003,0.8,"[0.1612050803613152, 0.15185771016853344, 0.15514337309953186, 0.17736162760757834, 0.21186517508722347]","[0.2778835954528087, 0.24825243881251413, 0.24615542494083698, 0.2705462330138152, 0.28979656647991525]"
strike,contact_force_proxy,large,42,5,0.1864626208201631,0.02552320135459049,0.2879841653456202,0.01677661397985483,0.005,0.8,"[0.15398721512998825, 0.1748767041436079, 0.17619662602500474, 0.19801916158872912, 0.22923339721348546]","[0.25773462445922235, 0.28249502812556937, 0.3032076209695218, 0.30139754543139063, 0.2950860077423969]"
strike,contact_force_proxy,large,42,6,0.18450915866794754,0.026270921604175157,0.2908882470999591,0.01611068805959737,0.005,0.8,"[0.15447788004483343, 0.16376915154842508, 0.17627747897604396, 0.20155380585162863, 0.22646747691880653]","[0.29627265286273996, 0.29635165536677754, 0.2589916186955925, 0.30134374637011263, 0.30148156220457256]"
strike,contact_force_proxy,large,42,7,0.18542378949122046,0.03459882350303377,0.28734577159580904,0.03105343523646734,0.0001,0.8,"[0.1467477871078252, 0.15368824568945416, 0.18491785856507648, 0.19888804246300607, 0.24287701363074043]","[0.23323704696274317, 0.3108262411949668, 0.2913634570980901, 0.3226997486552645, 0.27860236406798033]"
strike,contact_force_proxy,large,42,8,0.1953932164865192,0.019152866312708947,0.2817541967113502,0.01364482848359657,0.005,0.8,"[0.1823098524976755, 0.1821426091461733, 0.18135702910140705, 0.200158843548096, 0.23099774813924412]","[0.26071958259132644, 0.28300632019532523, 0.2730911567542489, 0.29788242135873344, 0.294071502657117]"
strike,contact_force_proxy,large,42,9,0.19751685302605043,0.02133825025935345,0.28629399557809043,0.019820674642837644,0.005,0.8,"[0.17469027950265037, 0.18742463796301312, 0.18662116101660964, 0.20246636798053141, 0.23638181866744756]","[0.29587680169352726, 0.2840470233712026, 0.24873489284787142, 0.30134450589814143, 0.30146675407970935]"
strike,contact_force_proxy,large,42,10,0.19297797971754457,0.025458099665944922,0.3002385463831999,0.02873378090942185,0.005,0.8,"[0.15942684000141438, 0.17855032521389402, 0.19388813977173003, 0.19653504161042223, 0.23648955199026223]","[0.32407576666962135, 0.29445694504382647, 0.24675009135541337, 0.32229967868924103, 0.31361025015789734]"
strike,contact_force_proxy,large,42,11,0.19767521149937328,0.017853866718398545,0.2845404189521602,0.028276499594897524,0.003,0.8,"[0.18626781473896592, 0.17308206671677917, 0.19660439454983403, 0.20697612345934857, 0.22544565803193872]","[0.29153697337664497, 0.23036293619705284, 0.2872003770115792, 0.30958630902994644, 0.3040154991455778]"
strike,contact_force_proxy,large,42,12,0.19478933238434631,0.023232134201613526,0.3090213279570343,0.008735767568914888,0.005,0.8,"[0.1757715262546441, 0.17276766020092682, 0.18236106433315846, 0.20994375167875812, 0.23310265945424402]","[0.3025312163837782, 0.31377553988335516, 0.32047820659562276, 0.31247754788860205, 0.2958441290338135]"
strike,contact_force_proxy,large,42,13,0.19343046670101555,0.01670595792607439,0.3250113306419193,0.0039012934417926824,0.005,0.8,"[0.18940873185260954, 0.16495840542660012, 0.19275900456455786, 0.20699693207259673, 0.21302925958871355]","[0.329924726878817, 0.324321031231934, 0.31909698211328474, 0.32860220621377445, 0.32311170677178647]"
strike,contact_force_proxy,large,42,14,0.19705274256925584,0.023427603266915984,0.3120587655366703,0.012006893320816666,0.003,0.8,"[0.1665629211812275, 0.17347855313388416, 0.2052803159163381, 0.21158320550178977, 0.22835871711303968]","[0.32209481075977997, 0.31016145699809783, 0.31916937216444907, 0.28943953669576905, 0.3194286510652553]"
strike,contact_force_proxy,large,42,15,0.19799496229471553,0.024177157067985313,0.31885773356332264,0.005061569285111852,0.0003,0.8,"[0.1721587306546153, 0.16852657632871504, 0.20845554738295247, 0.2087580653103771, 0.2320758917969178]","[0.32397164696053127, 0.32135942974802834, 0.3231443232071539, 0.3147067450756237, 0.3111065228252762]"
strike,contact_force_proxy,large,42,16,0.2052070568532062,0.02190874504955826,0.32105715768058807,0.016115266110415086,0.005,0.8,"[0.18071920000938557, 0.17732281885805934, 0.2151082597560693, 0.22306185665436318, 0.22982314898815348]","[0.3278365094702024, 0.3077187148740158, 0.34959939512973526, 0.313094335009098, 0.307036833919889]"
strike,contact_force_proxy,large,42,17,0.20656322919587358,0.02418209024279139,0.3001274073631718,0.03445636879942338,0.005,0.8,"[0.17050316906662089, 0.18506981569346848, 0.23112177670399536, 0.2257175561405277, 0.22040382837475547]","[0.2329055029133047, 0.33084136293807187, 0.31467411722139926, 0.31437302855689764, 0.30784302518618545]"
strike,contact_force_proxy,large,42,18,0.21174509181231174,0.024689723158493514,0.29080198263825735,0.02728010421518199,0.005,0.8,"[0.1744492873611445, 0.19049098441246282, 0.2294254299877636, 0.22682065048823563, 0.23753910681195212]","[0.24005872637011916, 0.313598812333175, 0.31308774772525694, 0.30117452987849924, 0.28609009688423626]"
strike,contact_force_proxy,large,42,19,0.2157009946960689,0.02433581165456174,0.328086922373538,0.011245374777609734,0.003,0.8,"[0.18343108234160121, 0.18919764853721643, 0.23087943104421904, 0.23321209887939365, 0.24178471267791402]","[0.3276621579242701, 0.3342668243636894, 0.3447780548214676, 0.31123310201234033, 0.32249447274592247]"
strike,contact_force_proxy,large,42,20,0.2203511992138476,0.023937491462948633,0.32388270481141973,0.007145355057531896,0.005,0.8,"[0.18839583575360375, 0.19475858894062115, 0.24011098867916425, 0.2327465292210057, 0.24574405347484307]","[0.3249671741116166, 0.334402534687406, 0.3265383942532796, 0.3125867006546388, 0.3209187203501578]"
strike,contact_force_proxy,large,42,21,0.21911280690599505,0.026614141052893052,0.2923441266751358,0.030501783809257513,0.005,0.8,"[0.19060788018971797, 0.18361828576494532, 0.23856407979061012, 0.23436732609179822, 0.24840646269290367]","[0.31680983366095095, 0.3118879307779494, 0.29647175631741807, 0.23295110659513496, 0.30360000602422577]"
strike,contact_force_proxy,large,42,22,0.21637693764511745,0.028045617583516202,0.2934026123757506,0.027495210257834045,0.005,0.8,"[0.1922166430183453, 0.1744065577339987, 0.23224103034690646, 0.23548874038023704, 0.24753171674609986]","[0.29814805224269436, 0.3200224214419495, 0.31056194622509425, 0.24105972985735669, 0.29722091211165813]"
strike,contact_force_proxy,large,42,23,0.21475336718746346,0.026703602512676762,0.2971601430772446,0.025778425141198803,0.005,0.8,"[0.192498203559491, 0.17543882808407696, 0.22571892900150925, 0.23218608068800906, 0.2479247946042311]","[0.2993378861035483, 0.3091686690909987, 0.33255067858484666, 0.25376705088397433, 0.29097643072285473]"
