task,layer,variable,var_type,output_dim,r2_mean,r2_std,n_samples
drawer,18,drawer_joint_damping,static,1,-0.01305,0.007675,140000
drawer,18,handle_static_friction,static,1,0.0,0.0,140000
drawer,18,handle_dynamic_friction,static,1,0.0,0.0,140000
drawer,18,ee_velocity,dynamic,3,0.924715,0.002563,140000
drawer,18,handle_velocity,dynamic,3,0.0,0.0,140000
drawer,18,drawer_joint_pos,dynamic,1,0.992369,0.000242,140000
drawer,18,drawer_joint_vel,dynamic,1,0.988027,0.000529,140000
drawer,18,drawer_opening_extent,dynamic,1,0.992265,0.00024,140000
drawer,18,contact_flag,dynamic,1,0.0,0.0,140000
drawer,18,contact_force,dynamic,3,0.0,0.0,140000
drawer,19,drawer_handle_mass,static,1,0.0,0.0,140000
drawer,19,drawer_joint_damping,static,1,-0.013104,0.006541,140000
drawer,19,handle_static_friction,static,1,0.0,0.0,140000
drawer,19,handle_dynamic_friction,static,1,0.0,0.0,140000
drawer,19,ee_velocity,dynamic,3,0.925811,0.002431,140000
drawer,19,handle_velocity,dynamic,3,0.0,0.0,140000
drawer,19,drawer_joint_pos,dynamic,1,0.992901,0.000211,140000
drawer,19,drawer_joint_vel,dynamic,1,0.987627,0.000538,140000
drawer,19,drawer_opening_extent,dynamic,1,0.992826,0.000226,140000
drawer,19,contact_flag,dynamic,1,0.0,0.0,140000
drawer,19,contact_force,dynamic,3,0.0,0.0,140000
drawer,20,drawer_handle_mass,static,1,0.0,0.0,140000
drawer,20,drawer_joint_damping,static,1,-0.01325,0.009184,140000
drawer,20,handle_static_friction,static,1,0.0,0.0,140000
drawer,20,handle_dynamic_friction,static,1,0.0,0.0,140000
drawer,20,ee_velocity,dynamic,3,0.931773,0.002609,140000
drawer,20,handle_velocity,dynamic,3,0.0,0.0,140000
drawer,20,drawer_joint_pos,dynamic,1,0.994007,0.000155,140000
drawer,20,drawer_joint_vel,dynamic,1,0.989075,0.000413,140000
drawer,20,drawer_opening_extent,dynamic,1,0.99397,0.000166,140000
drawer,20,contact_flag,dynamic,1,0.0,0.0,140000
drawer,20,contact_force,dynamic,3,0.0,0.0,140000
drawer,21,drawer_handle_mass,static,1,0.0,0.0,140000
drawer,21,drawer_joint_damping,static,1,-0.012949,0.008541,140000
drawer,21,handle_static_friction,static,1,0.0,0.0,140000
drawer,21,handle_dynamic_friction,static,1,0.0,0.0,140000
drawer,21,ee_velocity,dynamic,3,0.936309,0.002591,140000
drawer,21,handle_velocity,dynamic,3,0.0,0.0,140000
drawer,21,drawer_joint_pos,dynamic,1,0.994886,0.000143,140000
drawer,21,drawer_joint_vel,dynamic,1,0.990692,0.000347,140000
drawer,21,drawer_opening_extent,dynamic,1,0.994834,0.000154,140000
drawer,21,contact_flag,dynamic,1,0.0,0.0,140000
drawer,21,contact_force,dynamic,3,0.0,0.0,140000
drawer,22,drawer_handle_mass,static,1,0.0,0.0,140000
drawer,22,drawer_joint_damping,static,1,-0.012709,0.008523,140000
drawer,22,handle_static_friction,static,1,0.0,0.0,140000
drawer,22,handle_dynamic_friction,static,1,0.0,0.0,140000
drawer,22,ee_velocity,dynamic,3,0.936858,0.00241,140000
drawer,22,handle_velocity,dynamic,3,0.0,0.0,140000
drawer,22,drawer_joint_pos,dynamic,1,0.994862,0.000133,140000
drawer,22,drawer_joint_vel,dynamic,1,0.990715,0.000385,140000
drawer,22,drawer_opening_extent,dynamic,1,0.994783,0.000145,140000
drawer,22,contact_flag,dynamic,1,0.0,0.0,140000
drawer,22,contact_force,dynamic,3,0.0,0.0,140000
drawer,23,drawer_handle_mass,static,1,0.0,0.0,140000
drawer,23,drawer_joint_damping,static,1,-0.011821,0.008116,140000
drawer,23,handle_static_friction,static,1,0.0,0.0,140000
drawer,23,handle_dynamic_friction,static,1,0.0,0.0,140000
drawer,23,ee_velocity,dynamic,3,0.936746,0.002687,140000
drawer,23,handle_velocity,dynamic,3,0.0,0.0,140000
drawer,23,drawer_joint_pos,dynamic,1,0.995398,0.000143,140000
drawer,23,drawer_joint_vel,dynamic,1,0.990813,0.000316,140000
drawer,23,drawer_opening_extent,dynamic,1,0.99536,0.000147,140000
drawer,23,contact_flag,dynamic,1,0.0,0.0,140000
drawer,23,contact_force,dynamic,3,0.0,0.0,140000
drawer,24,drawer_handle_mass,static,1,0.0,0.0,140000
drawer,24,drawer_joint_damping,static,1,-0.011206,0.007954,140000
drawer,24,handle_static_friction,static,1,0.0,0.0,140000
drawer,24,handle_dynamic_friction,static,1,0.0,0.0,140000
drawer,24,ee_velocity,dynamic,3,0.941301,0.002451,140000
drawer,24,handle_velocity,dynamic,3,0.0,0.0,140000
drawer,24,drawer_joint_pos,dynamic,1,0.995388,0.000136,140000
drawer,24,drawer_joint_vel,dynamic,1,0.990826,0.000272,140000
drawer,24,drawer_opening_extent,dynamic,1,0.995351,0.000141,140000
drawer,24,contact_flag,dynamic,1,0.0,0.0,140000
drawer,24,contact_force,dynamic,3,0.0,0.0,140000
drawer,25,drawer_handle_mass,static,1,0.0,0.0,140000
drawer,25,drawer_joint_damping,static,1,-0.011815,0.009787,140000
drawer,25,handle_static_friction,static,1,0.0,0.0,140000
drawer,25,handle_dynamic_friction,static,1,0.0,0.0,140000
drawer,25,ee_velocity,dynamic,3,0.940575,0.00242,140000
drawer,25,handle_velocity,dynamic,3,0.0,0.0,140000
drawer,25,drawer_joint_pos,dynamic,1,0.995263,9.2e-05,140000
drawer,25,drawer_joint_vel,dynamic,1,0.990355,0.00034,140000
drawer,25,drawer_opening_extent,dynamic,1,0.99523,0.0001,140000
drawer,25,contact_flag,dynamic,1,0.0,0.0,140000
drawer,25,contact_force,dynamic,3,0.0,0.0,140000
drawer,26,drawer_handle_mass,static,1,0.0,0.0,140000
drawer,26,drawer_joint_damping,static,1,-0.01036,0.008935,140000
drawer,26,handle_static_friction,static,1,0.0,0.0,140000
drawer,26,handle_dynamic_friction,static,1,0.0,0.0,140000
drawer,26,ee_velocity,dynamic,3,0.940169,0.00253,140000
drawer,26,handle_velocity,dynamic,3,0.0,0.0,140000
drawer,26,drawer_joint_pos,dynamic,1,0.995682,8.6e-05,140000
drawer,26,drawer_joint_vel,dynamic,1,0.990262,0.000317,140000
drawer,26,drawer_opening_extent,dynamic,1,0.995636,7.3e-05,140000
drawer,26,contact_flag,dynamic,1,0.0,0.0,140000
drawer,26,contact_force,dynamic,3,0.0,0.0,140000
drawer,27,drawer_handle_mass,static,1,0.0,0.0,140000
drawer,27,drawer_joint_damping,static,1,-0.010494,0.009423,140000
drawer,27,handle_static_friction,static,1,0.0,0.0,140000
drawer,27,handle_dynamic_friction,static,1,0.0,0.0,140000
drawer,27,ee_velocity,dynamic,3,0.940551,0.002562,140000
drawer,27,handle_velocity,dynamic,3,0.0,0.0,140000
drawer,27,drawer_joint_pos,dynamic,1,0.995689,9.9e-05,140000
drawer,27,drawer_joint_vel,dynamic,1,0.990223,0.000277,140000
drawer,27,drawer_opening_extent,dynamic,1,0.995623,0.000107,140000
drawer,27,contact_flag,dynamic,1,0.0,0.0,140000
drawer,27,contact_force,dynamic,3,0.0,0.0,140000
drawer,28,drawer_handle_mass,static,1,0.0,0.0,140000
drawer,28,drawer_joint_damping,static,1,-0.010238,0.008372,140000
drawer,28,handle_static_friction,static,1,0.0,0.0,140000
drawer,28,handle_dynamic_friction,static,1,0.0,0.0,140000
drawer,28,ee_velocity,dynamic,3,0.942713,0.002419,140000
drawer,28,handle_velocity,dynamic,3,0.0,0.0,140000
drawer,28,drawer_joint_pos,dynamic,1,0.995676,9.2e-05,140000
drawer,28,drawer_joint_vel,dynamic,1,0.991054,0.000334,140000
drawer,28,drawer_opening_extent,dynamic,1,0.995657,0.000102,140000
drawer,28,contact_flag,dynamic,1,0.0,0.0,140000
drawer,28,contact_force,dynamic,3,0.0,0.0,140000
drawer,29,drawer_handle_mass,static,1,0.0,0.0,140000
drawer,29,drawer_joint_damping,static,1,-0.010867,0.008857,140000
drawer,29,handle_static_friction,static,1,0.0,0.0,140000
drawer,29,handle_dynamic_friction,static,1,0.0,0.0,140000
drawer,29,ee_velocity,dynamic,3,0.942913,0.002356,140000
drawer,29,handle_velocity,dynamic,3,0.0,0.0,140000
drawer,29,drawer_joint_pos,dynamic,1,0.995765,0.000103,140000
drawer,29,drawer_joint_vel,dynamic,1,0.990669,0.000301,140000
drawer,29,drawer_opening_extent,dynamic,1,0.995755,0.000103,140000
drawer,29,contact_flag,dynamic,1,0.0,0.0,140000
drawer,29,contact_force,dynamic,3,0.0,0.0,140000
drawer,30,drawer_handle_mass,static,1,0.0,0.0,140000
drawer,30,drawer_joint_damping,static,1,-0.010288,0.008043,140000
drawer,30,handle_static_friction,static,1,0.0,0.0,140000
drawer,30,handle_dynamic_friction,static,1,0.0,0.0,140000
drawer,30,ee_velocity,dynamic,3,0.944099,0.002168,140000
drawer,30,handle_velocity,dynamic,3,0.0,0.0,140000
drawer,30,drawer_joint_pos,dynamic,1,0.995405,0.000133,140000
drawer,30,drawer_joint_vel,dynamic,1,0.990788,0.000321,140000
drawer,30,drawer_opening_extent,dynamic,1,0.995406,0.000145,140000
drawer,30,contact_flag,dynamic,1,0.0,0.0,140000
drawer,30,contact_force,dynamic,3,0.0,0.0,140000
drawer,31,drawer_handle_mass,static,1,0.0,0.0,140000
drawer,31,drawer_joint_damping,static,1,-0.01082,0.008517,140000
drawer,31,handle_static_friction,static,1,0.0,0.0,140000
drawer,31,handle_dynamic_friction,static,1,0.0,0.0,140000
drawer,31,ee_velocity,dynamic,3,0.945776,0.001799,140000
drawer,31,handle_velocity,dynamic,3,0.0,0.0,140000
drawer,31,drawer_joint_pos,dynamic,1,0.995408,0.000102,140000
drawer,31,drawer_joint_vel,dynamic,1,0.990612,0.000353,140000
drawer,31,drawer_opening_extent,dynamic,1,0.995358,0.000111,140000
drawer,31,contact_flag,dynamic,1,0.0,0.0,140000
drawer,31,contact_force,dynamic,3,0.0,0.0,140000
drawer,32,drawer_handle_mass,static,1,0.0,0.0,140000
drawer,32,drawer_joint_damping,static,1,-0.009712,0.007841,140000
drawer,32,handle_static_friction,static,1,0.0,0.0,140000
drawer,32,handle_dynamic_friction,static,1,0.0,0.0,140000
drawer,32,ee_velocity,dynamic,3,0.946776,0.001897,140000
drawer,32,handle_velocity,dynamic,3,0.0,0.0,140000
drawer,32,drawer_joint_pos,dynamic,1,0.995911,9.4e-05,140000
drawer,32,drawer_joint_vel,dynamic,1,0.990952,0.0003,140000
drawer,32,drawer_opening_extent,dynamic,1,0.995912,0.000104,140000
drawer,32,contact_flag,dynamic,1,0.0,0.0,140000
drawer,32,contact_force,dynamic,3,0.0,0.0,140000
drawer,33,drawer_handle_mass,static,1,0.0,0.0,140000
drawer,33,drawer_joint_damping,static,1,-0.010871,0.008684,140000
drawer,33,handle_static_friction,static,1,0.0,0.0,140000
drawer,33,handle_dynamic_friction,static,1,0.0,0.0,140000
drawer,33,ee_velocity,dynamic,3,0.944059,0.001935,140000
drawer,33,handle_velocity,dynamic,3,0.0,0.0,140000
drawer,33,drawer_joint_pos,dynamic,1,0.995855,0.000114,140000
drawer,33,drawer_joint_vel,dynamic,1,0.99147,0.000285,140000
drawer,33,drawer_opening_extent,dynamic,1,0.995856,0.000121,140000
drawer,33,contact_flag,dynamic,1,0.0,0.0,140000
drawer,33,contact_force,dynamic,3,0.0,0.0,140000
drawer,34,drawer_handle_mass,static,1,0.0,0.0,140000
drawer,34,drawer_joint_damping,static,1,-0.010487,0.008687,140000
drawer,34,handle_static_friction,static,1,0.0,0.0,140000
drawer,34,handle_dynamic_friction,static,1,0.0,0.0,140000
drawer,34,ee_velocity,dynamic,3,0.945588,0.001917,140000
drawer,34,handle_velocity,dynamic,3,0.0,0.0,140000
drawer,34,drawer_joint_pos,dynamic,1,0.995855,0.000131,140000
drawer,34,drawer_joint_vel,dynamic,1,0.991255,0.000272,140000
drawer,34,drawer_opening_extent,dynamic,1,0.995905,0.000134,140000
drawer,34,contact_flag,dynamic,1,0.0,0.0,140000
drawer,34,contact_force,dynamic,3,0.0,0.0,140000
drawer,35,drawer_handle_mass,static,1,0.0,0.0,140000
drawer,35,drawer_joint_damping,static,1,-0.009463,0.007579,140000
drawer,35,handle_static_friction,static,1,0.0,0.0,140000
drawer,35,handle_dynamic_friction,static,1,0.0,0.0,140000
drawer,35,ee_velocity,dynamic,3,0.941905,0.002283,140000
drawer,35,handle_velocity,dynamic,3,0.0,0.0,140000
drawer,35,drawer_joint_pos,dynamic,1,0.995982,0.000158,140000
drawer,35,drawer_joint_vel,dynamic,1,0.991066,0.000301,140000
drawer,35,drawer_opening_extent,dynamic,1,0.996059,0.000167,140000
drawer,35,contact_flag,dynamic,1,0.0,0.0,140000
drawer,35,contact_force,dynamic,3,0.0,0.0,140000
drawer,36,drawer_handle_mass,static,1,0.0,0.0,140000
drawer,36,drawer_joint_damping,static,1,-0.010111,0.007607,140000
drawer,36,handle_static_friction,static,1,0.0,0.0,140000
drawer,36,handle_dynamic_friction,static,1,0.0,0.0,140000
drawer,36,ee_velocity,dynamic,3,0.943809,0.002241,140000
drawer,36,handle_velocity,dynamic,3,0.0,0.0,140000
drawer,36,drawer_joint_pos,dynamic,1,0.996083,0.000129,140000
drawer,36,drawer_joint_vel,dynamic,1,0.991179,0.000288,140000
drawer,36,drawer_opening_extent,dynamic,1,0.99612,0.000118,140000
drawer,36,contact_flag,dynamic,1,0.0,0.0,140000
drawer,36,contact_force,dynamic,3,0.0,0.0,140000
drawer,37,drawer_handle_mass,static,1,0.0,0.0,140000
drawer,37,drawer_joint_damping,static,1,-0.009557,0.007226,140000
drawer,37,handle_static_friction,static,1,0.0,0.0,140000
drawer,37,handle_dynamic_friction,static,1,0.0,0.0,140000
drawer,37,ee_velocity,dynamic,3,0.94238,0.002211,140000
drawer,37,handle_velocity,dynamic,3,0.0,0.0,140000
drawer,37,drawer_joint_pos,dynamic,1,0.996545,0.000115,140000
drawer,37,drawer_joint_vel,dynamic,1,0.991371,0.000298,140000
drawer,37,drawer_opening_extent,dynamic,1,0.996561,0.000116,140000
drawer,37,contact_flag,dynamic,1,0.0,0.0,140000
drawer,37,contact_force,dynamic,3,0.0,0.0,140000
drawer,38,drawer_handle_mass,static,1,0.0,0.0,140000
drawer,38,drawer_joint_damping,static,1,-0.009106,0.006906,140000
drawer,38,handle_static_friction,static,1,0.0,0.0,140000
drawer,38,handle_dynamic_friction,static,1,0.0,0.0,140000
drawer,38,ee_velocity,dynamic,3,0.942257,0.00217,140000
drawer,38,handle_velocity,dynamic,3,0.0,0.0,140000
drawer,38,drawer_joint_pos,dynamic,1,0.996559,0.000128,140000
drawer,38,drawer_joint_vel,dynamic,1,0.991737,0.000259,140000
drawer,38,drawer_opening_extent,dynamic,1,0.996554,0.000134,140000
drawer,38,contact_flag,dynamic,1,0.0,0.0,140000
drawer,38,contact_force,dynamic,3,0.0,0.0,140000
drawer,39,drawer_handle_mass,static,1,0.0,0.0,140000
drawer,39,drawer_joint_damping,static,1,-0.008408,0.00694,140000
drawer,39,handle_static_friction,static,1,0.0,0.0,140000
drawer,39,handle_dynamic_friction,static,1,0.0,0.0,140000
drawer,39,ee_velocity,dynamic,3,0.939243,0.002542,140000
drawer,39,handle_velocity,dynamic,3,0.0,0.0,140000
drawer,39,drawer_joint_pos,dynamic,1,0.996409,0.000154,140000
drawer,39,drawer_joint_vel,dynamic,1,0.991614,0.000267,140000
drawer,39,drawer_opening_extent,dynamic,1,0.996412,0.000159,140000
drawer,39,contact_flag,dynamic,1,0.0,0.0,140000
drawer,39,contact_force,dynamic,3,0.0,0.0,140000
