layer,fold,best_lr,best_wd,r2,mse,n_test_windows,cos_sim_mean
0,0,0.004999999888241291,0.009999999776482582,0.03490202873945236,0.24830514192581177,67413,0.48885780572891235
0,1,9.999999747378752e-05,0.800000011920929,0.04202084615826607,0.24844303727149963,67412,0.48966875672340393
0,2,0.0003000000142492354,0.4000000059604645,0.03658561408519745,0.24850741028785706,67400,0.4933248460292816
0,3,9.999999747378752e-05,0.009999999776482582,0.03176784887909889,0.25261619687080383,67412,0.48796290159225464
0,4,0.004999999888241291,0.009999999776482582,0.03786037862300873,0.24467718601226807,67412,0.4994949996471405
1,0,0.004999999888241291,0.10000000149011612,0.125116229057312,0.2250945270061493,67413,0.5397005081176758
1,1,9.999999747378752e-05,0.009999999776482582,0.1312071532011032,0.2253124713897705,67412,0.5484312772750854
1,2,9.999999747378752e-05,0.10000000149011612,0.11713482439517975,0.22773131728172302,67400,0.5380670428276062
1,3,9.999999747378752e-05,0.10000000149011612,0.12187277525663376,0.22910596430301666,67412,0.5365086793899536
1,4,0.003000000026077032,0.10000000149011612,0.12906724214553833,0.22148294746875763,67412,0.5551653504371643
2,0,0.0010000000474974513,0.10000000149011612,0.1428615003824234,0.22052812576293945,67413,0.5468484163284302
2,1,0.0003000000142492354,0.10000000149011612,0.1620151549577713,0.21732300519943237,67412,0.5525528192520142
2,2,0.0003000000142492354,0.10000000149011612,0.13951368629932404,0.22195865213871002,67400,0.5482566356658936
2,3,9.999999747378752e-05,0.009999999776482582,0.1527261734008789,0.22105737030506134,67412,0.5531165599822998
2,4,0.0010000000474974513,0.10000000149011612,0.15112410485744476,0.2158738374710083,67412,0.5628056526184082
3,0,0.003000000026077032,0.10000000149011612,0.16190777719020844,0.21562834084033966,67413,0.5593589544296265
3,1,0.0010000000474974513,0.10000000149011612,0.179201140999794,0.21286527812480927,67412,0.5640033483505249
3,2,0.0003000000142492354,0.10000000149011612,0.1606070101261139,0.21651771664619446,67400,0.5579788088798523
3,3,9.999999747378752e-05,0.10000000149011612,0.16029371321201324,0.21908260881900787,67412,0.5547495484352112
3,4,0.004999999888241291,0.009999999776482582,0.16583050787448883,0.21213306486606598,67412,0.5709225535392761
4,0,0.004999999888241291,0.10000000149011612,0.17050229012966156,0.21341681480407715,67413,0.563395619392395
4,1,0.004999999888241291,0.10000000149011612,0.1928044557571411,0.20933766663074493,67412,0.5729665756225586
4,2,0.004999999888241291,0.10000000149011612,0.17694857716560364,0.21230268478393555,67400,0.5682027339935303
4,3,0.004999999888241291,0.10000000149011612,0.1740904450416565,0.2154833972454071,67412,0.5630991458892822
4,4,0.004999999888241291,0.10000000149011612,0.1777600646018982,0.20909960567951202,67412,0.5719783306121826
5,0,9.999999747378752e-05,0.10000000149011612,0.19816043972969055,0.20630061626434326,67413,0.5794110894203186
5,1,0.003000000026077032,0.10000000149011612,0.20275866985321045,0.20675672590732574,67412,0.5768360495567322
5,2,0.0003000000142492354,0.10000000149011612,0.19730141758918762,0.20705299079418182,67400,0.5770801305770874
5,3,9.999999747378752e-05,0.10000000149011612,0.18567636609077454,0.21246087551116943,67412,0.5689309239387512
5,4,0.003000000026077032,0.10000000149011612,0.19317081570625305,0.20518101751804352,67412,0.582552433013916
6,0,0.0010000000474974513,0.10000000149011612,0.20856676995754242,0.2036241590976715,67413,0.5888915061950684
6,1,0.0003000000142492354,0.10000000149011612,0.21354854106903076,0.20395781099796295,67412,0.5824912190437317
6,2,9.999999747378752e-05,0.10000000149011612,0.20526185631752014,0.20499926805496216,67400,0.5835992097854614
6,3,0.0010000000474974513,0.10000000149011612,0.19817084074020386,0.20920100808143616,67412,0.5767450332641602
6,4,9.999999747378752e-05,0.10000000149011612,0.19897913932800293,0.20370414853096008,67412,0.5891064405441284
7,0,9.999999747378752e-05,0.10000000149011612,0.2187708020210266,0.20099873840808868,67413,0.5983662009239197
7,1,9.999999747378752e-05,0.10000000149011612,0.2224721610546112,0.2016441375017166,67412,0.5905643105506897
7,2,0.003000000026077032,0.10000000149011612,0.21981807053089142,0.20124410092830658,67400,0.5916356444358826
7,3,0.0010000000474974513,0.10000000149011612,0.20424629747867584,0.20761488378047943,67412,0.5766469240188599
7,4,0.004999999888241291,0.10000000149011612,0.21302418410778046,0.20013193786144257,67412,0.5959903001785278
8,0,0.0003000000142492354,0.10000000149011612,0.23483426868915558,0.19686542451381683,67413,0.6001424789428711
8,1,0.003000000026077032,0.10000000149011612,0.2404928058385849,0.19697079062461853,67412,0.5964443683624268
8,2,0.003000000026077032,0.10000000149011612,0.23514723777770996,0.19729043543338776,67400,0.6007921099662781
