bin,layer,target,r2_mean,r2_std,n_episodes_in_bin,n_windows_in_bin,q33,q67
low,0,ee_velocity,0.17076233327388762,0.01240315968775709,819,105651,0.48256000000000004,0.87642
low,0,ee_acceleration,0.05569745153188706,0.0014756849578189592,819,105651,0.48256000000000004,0.87642
low,0,contact_flag,1.0,0.0,819,105651,0.48256000000000004,0.87642
low,0,contact_force_log1p_mag,0.24627748727798462,0.03618341857982026,819,105651,0.48256000000000004,0.87642
low,1,ee_velocity,0.24907028377056123,0.030925360467301027,819,105651,0.48256000000000004,0.87642
low,1,ee_acceleration,0.08112273514270782,0.0019287766592522959,819,105651,0.48256000000000004,0.87642
low,1,contact_flag,1.0,0.0,819,105651,0.48256000000000004,0.87642
low,1,contact_force_log1p_mag,0.3670234441757202,0.024867135192534872,819,105651,0.48256000000000004,0.87642
low,2,ee_velocity,0.28008231818675994,0.024380814966778616,819,105651,0.48256000000000004,0.87642
low,2,ee_acceleration,0.10366616696119309,0.0023792525611468834,819,105651,0.48256000000000004,0.87642
low,2,contact_flag,1.0,0.0,819,105651,0.48256000000000004,0.87642
low,2,contact_force_log1p_mag,0.37657397985458374,0.025377994775967385,819,105651,0.48256000000000004,0.87642
low,3,ee_velocity,0.48407469391822816,0.012545811186296467,819,105651,0.48256000000000004,0.87642
low,3,ee_acceleration,0.17844095826148987,0.01289279126634808,819,105651,0.48256000000000004,0.87642
low,3,contact_flag,1.0,0.0,819,105651,0.48256000000000004,0.87642
low,3,contact_force_log1p_mag,0.3895923376083374,0.024495003071157866,819,105651,0.48256000000000004,0.87642
low,4,ee_velocity,0.5253757476806641,0.010449413503062553,819,105651,0.48256000000000004,0.87642
low,4,ee_acceleration,0.1805789589881897,0.009871499959391418,819,105651,0.48256000000000004,0.87642
low,4,contact_flag,1.0,0.0,819,105651,0.48256000000000004,0.87642
low,4,contact_force_log1p_mag,0.3917539119720459,0.022141496046669183,819,105651,0.48256000000000004,0.87642
low,5,ee_velocity,0.5902112483978271,0.00990005021945934,819,105651,0.48256000000000004,0.87642
low,5,ee_acceleration,0.21890558898448945,0.007506950444216019,819,105651,0.48256000000000004,0.87642
low,5,contact_flag,1.0,0.0,819,105651,0.48256000000000004,0.87642
low,5,contact_force_log1p_mag,0.3962004065513611,0.02209958848368009,819,105651,0.48256000000000004,0.87642
low,6,ee_velocity,0.6322412729263306,0.00959478912701511,819,105651,0.48256000000000004,0.87642
low,6,ee_acceleration,0.2516682058572769,0.010503657696631644,819,105651,0.48256000000000004,0.87642
low,6,contact_flag,1.0,0.0,819,105651,0.48256000000000004,0.87642
low,6,contact_force_log1p_mag,0.40248473882675173,0.023937728824493743,819,105651,0.48256000000000004,0.87642
low,7,ee_velocity,0.6923168063163757,0.009592425556288491,819,105651,0.48256000000000004,0.87642
low,7,ee_acceleration,0.25955677330493926,0.011399090534822777,819,105651,0.48256000000000004,0.87642
low,7,contact_flag,1.0,0.0,819,105651,0.48256000000000004,0.87642
low,7,contact_force_log1p_mag,0.4088750720024109,0.02241778904369235,819,105651,0.48256000000000004,0.87642
low,8,ee_velocity,0.6805792450904846,0.00831269291916851,819,105651,0.48256000000000004,0.87642
low,8,ee_acceleration,0.26452752351760866,0.009711467004879695,819,105651,0.48256000000000004,0.87642
low,8,contact_flag,1.0,0.0,819,105651,0.48256000000000004,0.87642
low,8,contact_force_log1p_mag,0.4173629879951477,0.02288114002110182,819,105651,0.48256000000000004,0.87642
low,9,ee_velocity,0.6888384342193603,0.008711695304982644,819,105651,0.48256000000000004,0.87642
low,9,ee_acceleration,0.28384907841682433,0.008455663188019108,819,105651,0.48256000000000004,0.87642
low,9,contact_flag,1.0,0.0,819,105651,0.48256000000000004,0.87642
low,9,contact_force_log1p_mag,0.4308221459388733,0.02075918651049519,819,105651,0.48256000000000004,0.87642
low,10,ee_velocity,0.6998958587646484,0.008392550161372102,819,105651,0.48256000000000004,0.87642
low,10,ee_acceleration,0.2898009419441223,0.008321154456189434,819,105651,0.48256000000000004,0.87642
low,10,contact_flag,1.0,0.0,819,105651,0.48256000000000004,0.87642
low,10,contact_force_log1p_mag,0.4376809477806091,0.019903548151724636,819,105651,0.48256000000000004,0.87642
low,11,ee_velocity,0.7070569157600403,0.0091453618152817,819,105651,0.48256000000000004,0.87642
low,11,ee_acceleration,0.29376949071884156,0.0076386283925089634,819,105651,0.48256000000000004,0.87642
low,11,contact_flag,1.0,0.0,819,105651,0.48256000000000004,0.87642
low,11,contact_force_log1p_mag,0.4425550103187561,0.01803560078555681,819,105651,0.48256000000000004,0.87642
