bin,layer,target,fold,r2,n_train_episodes,n_test_episodes,n_test_windows
low,4,contact_force_log1p_mag,1,0.4072505831718445,656,164,21156
low,4,contact_force_log1p_mag,2,0.39478421211242676,656,164,21156
low,4,contact_force_log1p_mag,3,0.3762083053588867,656,164,21156
low,4,contact_force_log1p_mag,4,0.41344165802001953,656,164,21156
low,5,ee_velocity,0,0.5954340696334839,656,164,21156
low,5,ee_velocity,1,0.5839352011680603,656,164,21156
low,5,ee_velocity,2,0.5861300826072693,656,164,21156
low,5,ee_velocity,3,0.5799946784973145,656,164,21156
low,5,ee_velocity,4,0.5704410076141357,656,164,21156
low,5,ee_acceleration,0,0.22013400495052338,656,164,21156
low,5,ee_acceleration,1,0.23206329345703125,656,164,21156
low,5,ee_acceleration,2,0.22974278032779694,656,164,21156
low,5,ee_acceleration,3,0.21875767409801483,656,164,21156
low,5,ee_acceleration,4,0.22325386106967926,656,164,21156
low,5,contact_flag,0,1.0,656,164,21156
low,5,contact_flag,1,1.0,656,164,21156
low,5,contact_flag,2,1.0,656,164,21156
low,5,contact_flag,3,1.0,656,164,21156
low,5,contact_flag,4,1.0,656,164,21156
low,5,contact_force_log1p_mag,0,0.3877056837081909,656,164,21156
low,5,contact_force_log1p_mag,1,0.4052366018295288,656,164,21156
low,5,contact_force_log1p_mag,2,0.40370428562164307,656,164,21156
low,5,contact_force_log1p_mag,3,0.38074791431427,656,164,21156
low,5,contact_force_log1p_mag,4,0.3998880386352539,656,164,21156
low,6,ee_velocity,0,0.6355422735214233,656,164,21156
low,6,ee_velocity,1,0.6261787414550781,656,164,21156
low,6,ee_velocity,2,0.6334014534950256,656,164,21156
low,6,ee_velocity,3,0.6211426258087158,656,164,21156
low,6,ee_velocity,4,0.6094387173652649,656,164,21156
low,6,ee_acceleration,0,0.24774226546287537,656,164,21156
low,6,ee_acceleration,1,0.26006147265434265,656,164,21156
low,6,ee_acceleration,2,0.2652145028114319,656,164,21156
low,6,ee_acceleration,3,0.24982516467571259,656,164,21156
low,6,ee_acceleration,4,0.2515545189380646,656,164,21156
low,6,contact_flag,0,1.0,656,164,21156
low,6,contact_flag,1,1.0,656,164,21156
low,6,contact_flag,2,1.0,656,164,21156
low,6,contact_flag,3,1.0,656,164,21156
low,6,contact_flag,4,1.0,656,164,21156
low,6,contact_force_log1p_mag,0,0.38548731803894043,656,164,21156
low,6,contact_force_log1p_mag,1,0.41246747970581055,656,164,21156
low,6,contact_force_log1p_mag,2,0.4127879738807678,656,164,21156
low,6,contact_force_log1p_mag,3,0.3830753564834595,656,164,21156
low,6,contact_force_log1p_mag,4,0.40481722354888916,656,164,21156
low,7,ee_velocity,0,0.7004694938659668,656,164,21156
