bin,layer,target,fold,r2,n_train_episodes,n_test_episodes,n_test_windows
low,0,ee_velocity,0,0.28228744864463806,528,132,36960
low,0,ee_velocity,1,0.27248919010162354,528,132,36960
low,0,ee_velocity,2,0.2615359127521515,528,132,36960
low,0,ee_velocity,3,0.24832794070243835,528,132,36960
low,0,ee_velocity,4,0.2521078288555145,528,132,36960
low,0,ee_acceleration,0,0.055146005004644394,528,132,36960
low,0,ee_acceleration,1,0.04291919991374016,528,132,36960
low,0,ee_acceleration,2,0.04757203161716461,528,132,36960
low,0,ee_acceleration,3,0.050577033311128616,528,132,36960
low,0,ee_acceleration,4,0.045478127896785736,528,132,36960
low,0,contact_flag,0,0.44649171829223633,528,132,36960
low,0,contact_flag,1,0.4060747027397156,528,132,36960
low,0,contact_flag,2,0.4444659352302551,528,132,36960
low,0,contact_flag,3,0.4052284359931946,528,132,36960
low,0,contact_flag,4,0.4346979856491089,528,132,36960
low,0,contact_force_log1p_mag,0,0.32167142629623413,528,132,36960
low,0,contact_force_log1p_mag,1,0.29964447021484375,528,132,36960
low,0,contact_force_log1p_mag,2,0.3288441300392151,528,132,36960
low,0,contact_force_log1p_mag,3,0.27551549673080444,528,132,36960
low,0,contact_force_log1p_mag,4,0.3175112009048462,528,132,36960
low,1,ee_velocity,0,0.3514363169670105,528,132,36960
low,1,ee_velocity,1,0.3678090572357178,528,132,36960
low,1,ee_velocity,2,0.3627491295337677,528,132,36960
low,1,ee_velocity,3,0.3485371768474579,528,132,36960
low,1,ee_velocity,4,0.3507704436779022,528,132,36960
low,1,ee_acceleration,0,0.07499349117279053,528,132,36960
low,1,ee_acceleration,1,0.11083374172449112,528,132,36960
low,1,ee_acceleration,2,0.11869192868471146,528,132,36960
low,1,ee_acceleration,3,0.12811420857906342,528,132,36960
low,1,ee_acceleration,4,0.12146150320768356,528,132,36960
low,1,contact_flag,0,0.58339524269104,528,132,36960
low,1,contact_flag,1,0.5333297252655029,528,132,36960
low,1,contact_flag,2,0.5657163262367249,528,132,36960
low,1,contact_flag,3,0.5366026163101196,528,132,36960
low,1,contact_flag,4,0.5584614872932434,528,132,36960
low,1,contact_force_log1p_mag,0,0.4907662868499756,528,132,36960
low,1,contact_force_log1p_mag,1,0.45008933544158936,528,132,36960
low,1,contact_force_log1p_mag,2,0.47866618633270264,528,132,36960
low,1,contact_force_log1p_mag,3,0.4435652494430542,528,132,36960
low,1,contact_force_log1p_mag,4,0.4778771996498108,528,132,36960
low,2,ee_velocity,0,0.43487510085105896,528,132,36960
low,2,ee_velocity,1,0.410872220993042,528,132,36960
low,2,ee_velocity,2,0.4094693958759308,528,132,36960
low,2,ee_velocity,3,0.3943870961666107,528,132,36960
low,2,ee_velocity,4,0.3914378583431244,528,132,36960
low,2,ee_acceleration,0,0.05913081765174866,528,132,36960
low,2,ee_acceleration,1,0.14688242971897125,528,132,36960
low,2,ee_acceleration,2,0.156063050031662,528,132,36960
low,2,ee_acceleration,3,0.16698580980300903,528,132,36960
low,2,ee_acceleration,4,0.15654747188091278,528,132,36960
low,2,contact_flag,0,0.5691949725151062,528,132,36960
low,2,contact_flag,1,0.5874214172363281,528,132,36960
low,2,contact_flag,2,0.6184827089309692,528,132,36960
low,2,contact_flag,3,0.5952695608139038,528,132,36960
low,2,contact_flag,4,0.6056488156318665,528,132,36960
low,2,contact_force_log1p_mag,0,0.5092229843139648,528,132,36960
low,2,contact_force_log1p_mag,1,0.5335610508918762,528,132,36960
low,2,contact_force_log1p_mag,2,0.5470719337463379,528,132,36960
low,2,contact_force_log1p_mag,3,0.525426983833313,528,132,36960
low,2,contact_force_log1p_mag,4,0.5456980466842651,528,132,36960
low,3,ee_velocity,0,0.48046183586120605,528,132,36960
low,3,ee_velocity,1,-15.399127006530762,528,132,36960
low,3,ee_velocity,2,0.473408043384552,528,132,36960
low,3,ee_velocity,3,0.46188485622406006,528,132,36960
low,3,ee_velocity,4,0.45199909806251526,528,132,36960
low,3,ee_acceleration,0,0.15956585109233856,528,132,36960
low,3,ee_acceleration,1,-11.988197326660156,528,132,36960
low,3,ee_acceleration,2,0.22526176273822784,528,132,36960
low,3,ee_acceleration,3,0.2308119535446167,528,132,36960
low,3,ee_acceleration,4,0.2172631472349167,528,132,36960
low,3,contact_flag,0,0.617612361907959,528,132,36960
low,3,contact_flag,1,-0.07191526889801025,528,132,36960
low,3,contact_flag,2,0.6529085636138916,528,132,36960
low,3,contact_flag,3,0.6298574805259705,528,132,36960
low,3,contact_flag,4,0.638369083404541,528,132,36960
low,3,contact_force_log1p_mag,0,0.5879461765289307,528,132,36960
low,3,contact_force_log1p_mag,1,-1.3744101524353027,528,132,36960
low,3,contact_force_log1p_mag,2,0.6081370115280151,528,132,36960
low,3,contact_force_log1p_mag,3,0.586536169052124,528,132,36960
low,3,contact_force_log1p_mag,4,0.6011505126953125,528,132,36960
low,4,ee_velocity,0,0.48953700065612793,528,132,36960
low,4,ee_velocity,1,0.4723780155181885,528,132,36960
low,4,ee_velocity,2,0.48066049814224243,528,132,36960
low,4,ee_velocity,3,0.4691080152988434,528,132,36960
low,4,ee_velocity,4,0.4651845395565033,528,132,36960
low,4,ee_acceleration,0,0.1982518434524536,528,132,36960
low,4,ee_acceleration,1,0.210061177611351,528,132,36960
low,4,ee_acceleration,2,0.23079489171504974,528,132,36960
low,4,ee_acceleration,3,0.24158228933811188,528,132,36960
low,4,ee_acceleration,4,0.22983087599277496,528,132,36960
low,4,contact_flag,0,0.6350350379943848,528,132,36960
low,4,contact_flag,1,0.6208657026290894,528,132,36960
low,4,contact_flag,2,0.6666048765182495,528,132,36960
low,4,contact_flag,3,0.6415395140647888,528,132,36960
low,4,contact_flag,4,0.652857780456543,528,132,36960
low,4,contact_force_log1p_mag,0,0.5878336429595947,528,132,36960
low,4,contact_force_log1p_mag,1,0.5872366428375244,528,132,36960
low,4,contact_force_log1p_mag,2,0.6244998574256897,528,132,36960
low,4,contact_force_log1p_mag,3,0.5973234176635742,528,132,36960
low,4,contact_force_log1p_mag,4,0.6197932958602905,528,132,36960
low,5,ee_velocity,0,0.5319482088088989,528,132,36960
low,5,ee_velocity,1,0.5262072682380676,528,132,36960
low,5,ee_velocity,2,0.5343461632728577,528,132,36960
low,5,ee_velocity,3,0.522824764251709,528,132,36960
low,5,ee_velocity,4,0.5174076557159424,528,132,36960
low,5,ee_acceleration,0,0.22573699057102203,528,132,36960
low,5,ee_acceleration,1,0.25635820627212524,528,132,36960
low,5,ee_acceleration,2,0.28452688455581665,528,132,36960
low,5,ee_acceleration,3,0.28923726081848145,528,132,36960
low,5,ee_acceleration,4,0.2806868255138397,528,132,36960
low,5,contact_flag,0,0.6906365752220154,528,132,36960
low,5,contact_flag,1,0.665564239025116,528,132,36960
low,5,contact_flag,2,0.7092618346214294,528,132,36960
low,5,contact_flag,3,0.687099039554596,528,132,36960
