bin,layer,target,r2_mean,r2_std,n_episodes_in_bin,n_windows_in_bin,q33,q67
low,0,ee_velocity,-0.006538437772542238,0.0009179094594690868,808,104232,0.303504,0.551816
low,0,ee_acceleration,-0.0017081030062399804,0.0006621594912066989,808,104232,0.303504,0.551816
low,0,contact_flag,1.0,0.0,808,104232,0.303504,0.551816
low,0,contact_force_log1p_mag,0.02739683389663696,0.009641331455723509,808,104232,0.303504,0.551816
low,1,ee_velocity,-0.0010521519696339964,0.010896675999729958,808,104232,0.303504,0.551816
low,1,ee_acceleration,0.0007171999313868582,0.0025219987179528505,808,104232,0.303504,0.551816
low,1,contact_flag,1.0,0.0,808,104232,0.303504,0.551816
low,1,contact_force_log1p_mag,0.023559916019439697,0.012126816660617021,808,104232,0.303504,0.551816
low,2,ee_velocity,0.0003739151172339916,0.010546660123360476,808,104232,0.303504,0.551816
low,2,ee_acceleration,0.0023879516404122112,0.0032308341326790714,808,104232,0.303504,0.551816
low,2,contact_flag,1.0,0.0,808,104232,0.303504,0.551816
low,2,contact_force_log1p_mag,0.02225445508956909,0.012079817448882289,808,104232,0.303504,0.551816
low,3,ee_velocity,0.004728555935434997,0.01209020072984558,808,104232,0.303504,0.551816
low,3,ee_acceleration,0.002650714013725519,0.003650381924436045,808,104232,0.303504,0.551816
low,3,contact_flag,1.0,0.0,808,104232,0.303504,0.551816
low,3,contact_force_log1p_mag,0.030464982986450194,0.011947505239245171,808,104232,0.303504,0.551816
low,4,ee_velocity,0.0175530708162114,0.014259309375893783,808,104232,0.303504,0.551816
low,4,ee_acceleration,0.005188942840322852,0.004743903326095445,808,104232,0.303504,0.551816
low,4,contact_flag,1.0,0.0,808,104232,0.303504,0.551816
low,4,contact_force_log1p_mag,0.03911159038543701,0.010682617052054416,808,104232,0.303504,0.551816
low,5,ee_velocity,0.04377283863723278,0.016154998094424996,808,104232,0.303504,0.551816
low,5,ee_acceleration,0.011042211297899484,0.005025757344327029,808,104232,0.303504,0.551816
low,5,contact_flag,1.0,0.0,808,104232,0.303504,0.551816
low,5,contact_force_log1p_mag,0.04069223403930664,0.00976672658221556,808,104232,0.303504,0.551816
low,6,ee_velocity,0.05021727532148361,0.01926131632327679,808,104232,0.303504,0.551816
low,6,ee_acceleration,0.01339954612776637,0.0052154011215061104,808,104232,0.303504,0.551816
low,6,contact_flag,1.0,0.0,808,104232,0.303504,0.551816
low,6,contact_force_log1p_mag,0.04142731428146362,0.010892089002509545,808,104232,0.303504,0.551816
low,7,ee_velocity,0.07130720913410186,0.019790517565177232,808,104232,0.303504,0.551816
low,7,ee_acceleration,0.015747908875346182,0.004869247068148654,808,104232,0.303504,0.551816
low,7,contact_flag,1.0,0.0,808,104232,0.303504,0.551816
low,7,contact_force_log1p_mag,0.04711813926696777,0.007686500821847537,808,104232,0.303504,0.551816
low,8,ee_velocity,0.06346670910716057,0.017103818990647376,808,104232,0.303504,0.551816
low,8,ee_acceleration,0.01424304898828268,0.004964096573690236,808,104232,0.303504,0.551816
low,8,contact_flag,1.0,0.0,808,104232,0.303504,0.551816
low,8,contact_force_log1p_mag,0.051165544986724855,0.01033584101351818,808,104232,0.303504,0.551816
low,9,ee_velocity,0.07049195170402527,0.01822289172690915,808,104232,0.303504,0.551816
low,9,ee_acceleration,0.019589664414525032,0.004290024625038759,808,104232,0.303504,0.551816
low,9,contact_flag,1.0,0.0,808,104232,0.303504,0.551816
low,9,contact_force_log1p_mag,0.04956164360046387,0.014004265590374975,808,104232,0.303504,0.551816
low,10,ee_velocity,0.08525185585021973,0.01548085794631408,808,104232,0.303504,0.551816
low,10,ee_acceleration,0.02354321237653494,0.005580981810114496,808,104232,0.303504,0.551816
low,10,contact_flag,1.0,0.0,808,104232,0.303504,0.551816
low,10,contact_force_log1p_mag,0.05150768756866455,0.011920421955926326,808,104232,0.303504,0.551816
low,11,ee_velocity,0.0862276703119278,0.01557587955433514,808,104232,0.303504,0.551816
low,11,ee_acceleration,0.022380560263991357,0.004352602706745,808,104232,0.303504,0.551816
low,11,contact_flag,1.0,0.0,808,104232,0.303504,0.551816
low,11,contact_force_log1p_mag,0.05365649461746216,0.012900968787185432,808,104232,0.303504,0.551816
low,12,ee_velocity,0.07901008501648903,0.014591515372064313,808,104232,0.303504,0.551816
low,12,ee_acceleration,0.0206579165533185,0.004531513749641298,808,104232,0.303504,0.551816
low,12,contact_flag,1.0,0.0,808,104232,0.303504,0.551816
low,12,contact_force_log1p_mag,0.05515410900115967,0.010282546826058824,808,104232,0.303504,0.551816
low,13,ee_velocity,0.09311358779668807,0.017809450858238395,808,104232,0.303504,0.551816
low,13,ee_acceleration,0.02410716824233532,0.004645493348584647,808,104232,0.303504,0.551816
low,13,contact_flag,1.0,0.0,808,104232,0.303504,0.551816
low,13,contact_force_log1p_mag,0.056970763206481936,0.0119322762357031,808,104232,0.303504,0.551816
low,14,ee_velocity,0.09605793207883835,0.018913335741503872,808,104232,0.303504,0.551816
low,14,ee_acceleration,0.024199625477194786,0.004713338404968078,808,104232,0.303504,0.551816
low,14,contact_flag,1.0,0.0,808,104232,0.303504,0.551816
low,14,contact_force_log1p_mag,0.06113249063491821,0.011885983546546687,808,104232,0.303504,0.551816
low,15,ee_velocity,0.12887231707572938,0.021006550298187963,808,104232,0.303504,0.551816
low,15,ee_acceleration,0.024162378907203675,0.005305386814282779,808,104232,0.303504,0.551816
low,15,contact_flag,1.0,0.0,808,104232,0.303504,0.551816
low,15,contact_force_log1p_mag,0.06462551355361938,0.012742915901263632,808,104232,0.303504,0.551816
low,16,ee_velocity,0.15145646631717682,0.020197385599628765,808,104232,0.303504,0.551816
low,16,ee_acceleration,0.026679043471813203,0.005051766870373576,808,104232,0.303504,0.551816
low,16,contact_flag,1.0,0.0,808,104232,0.303504,0.551816
low,16,contact_force_log1p_mag,0.06261392831802368,0.010492472902122596,808,104232,0.303504,0.551816
low,17,ee_velocity,0.17064414620399476,0.0214228268679295,808,104232,0.303504,0.551816
low,17,ee_acceleration,0.028856619819998743,0.0062687834831034635,808,104232,0.303504,0.551816
low,17,contact_flag,1.0,0.0,808,104232,0.303504,0.551816
low,17,contact_force_log1p_mag,0.06591054201126098,0.010639317318358578,808,104232,0.303504,0.551816
low,18,ee_velocity,0.1755645215511322,0.021557717294597486,808,104232,0.303504,0.551816
low,18,ee_acceleration,0.029493989422917366,0.005150863058565701,808,104232,0.303504,0.551816
low,18,contact_flag,1.0,0.0,808,104232,0.303504,0.551816
low,18,contact_force_log1p_mag,0.06461119651794434,0.01214002267664796,808,104232,0.303504,0.551816
low,19,ee_velocity,0.1710204988718033,0.02384730224906386,808,104232,0.303504,0.551816
low,19,ee_acceleration,0.0301240224391222,0.005984947758814135,808,104232,0.303504,0.551816
low,19,contact_flag,1.0,0.0,808,104232,0.303504,0.551816
low,19,contact_force_log1p_mag,0.06476434469223022,0.011309505043605167,808,104232,0.303504,0.551816
low,20,ee_velocity,0.1771370142698288,0.023800335502924607,808,104232,0.303504,0.551816
low,20,ee_acceleration,0.03323892839252949,0.005936055940773839,808,104232,0.303504,0.551816
low,20,contact_flag,1.0,0.0,808,104232,0.303504,0.551816
low,20,contact_force_log1p_mag,0.06603902578353882,0.010613007196667726,808,104232,0.303504,0.551816
low,21,ee_velocity,0.17847731709480286,0.022387562675540415,808,104232,0.303504,0.551816
low,21,ee_acceleration,0.03738250732421875,0.006216846856844577,808,104232,0.303504,0.551816
low,21,contact_flag,1.0,0.0,808,104232,0.303504,0.551816
low,21,contact_force_log1p_mag,0.06570180654525756,0.01117214274329918,808,104232,0.303504,0.551816
low,22,ee_velocity,0.18202629089355468,0.021988131631936726,808,104232,0.303504,0.551816
low,22,ee_acceleration,0.04064611569046974,0.006759428938367007,808,104232,0.303504,0.551816
low,22,contact_flag,1.0,0.0,808,104232,0.303504,0.551816
low,22,contact_force_log1p_mag,0.06604899168014526,0.012139726499031335,808,104232,0.303504,0.551816
low,23,ee_velocity,0.18087486922740936,0.02288530829106795,808,104232,0.303504,0.551816
low,23,ee_acceleration,0.03935303799808025,0.006135371285944572,808,104232,0.303504,0.551816
low,23,contact_flag,1.0,0.0,808,104232,0.303504,0.551816
low,23,contact_force_log1p_mag,0.06623059511184692,0.012300128683330845,808,104232,0.303504,0.551816
med,0,ee_velocity,-0.004153312416747212,0.0014307567951143195,833,107457,0.303504,0.551816
med,0,ee_acceleration,-0.0013402606768067927,0.0006197085874227537,833,107457,0.303504,0.551816
med,0,contact_flag,1.0,0.0,833,107457,0.303504,0.551816
med,0,contact_force_log1p_mag,0.02432783842086792,0.0071203025223314795,833,107457,0.303504,0.551816
med,1,ee_velocity,-0.0022288840496912598,0.006196173215783403,833,107457,0.303504,0.551816
med,1,ee_acceleration,0.002518832636997104,0.002736886455368471,833,107457,0.303504,0.551816
med,1,contact_flag,1.0,0.0,833,107457,0.303504,0.551816
med,1,contact_force_log1p_mag,0.03238867521286011,0.009787329510890666,833,107457,0.303504,0.551816
med,2,ee_velocity,-0.0008629126474261284,0.009376748882842905,833,107457,0.303504,0.551816
med,2,ee_acceleration,0.004808959644287824,0.004596025869560138,833,107457,0.303504,0.551816
med,2,contact_flag,1.0,0.0,833,107457,0.303504,0.551816
med,2,contact_force_log1p_mag,0.03276759386062622,0.006985534814965336,833,107457,0.303504,0.551816
