bin,layer,target,r2_mean,r2_std,n_episodes_in_bin,n_windows_in_bin,q33,q67
low,0,ee_velocity,-427.48262724876406,855.9720655044016,992,177455,0.3641,0.6758
low,0,ee_acceleration,-725.9275378003716,1452.09738832862,992,177455,0.3641,0.6758
low,0,contact_flag,-209.12561138868332,418.9563602893417,992,177455,0.3641,0.6758
low,0,contact_force_log1p_mag,-324.0104709267616,648.6516254926265,992,177455,0.3641,0.6758
low,1,ee_velocity,0.059551560878753663,1.4823269032977786,992,177455,0.3641,0.6758
low,1,ee_acceleration,-0.21821303367614747,0.842267988649695,992,177455,0.3641,0.6758
low,1,contact_flag,-1.6982231736183167,4.525615594471133,992,177455,0.3641,0.6758
low,1,contact_force_log1p_mag,-1.9424300074577332,5.012416878611107,992,177455,0.3641,0.6758
low,2,ee_velocity,0.7958631992340088,0.055061285710321005,992,177455,0.3641,0.6758
low,2,ee_acceleration,0.20949747860431672,0.009487612400787354,992,177455,0.3641,0.6758
low,2,contact_flag,0.6166272640228272,0.03852743356385824,992,177455,0.3641,0.6758
low,2,contact_force_log1p_mag,0.6280127167701721,0.03000877165963913,992,177455,0.3641,0.6758
low,3,ee_velocity,0.8464694380760193,0.005404425438717829,992,177455,0.3641,0.6758
low,3,ee_acceleration,0.26829626560211184,0.010516767797589702,992,177455,0.3641,0.6758
low,3,contact_flag,0.6441773533821106,0.0249201637215868,992,177455,0.3641,0.6758
low,3,contact_force_log1p_mag,0.6557376861572266,0.022720134176849177,992,177455,0.3641,0.6758
low,4,ee_velocity,0.8553467869758606,0.006343689372621178,992,177455,0.3641,0.6758
low,4,ee_acceleration,0.2856512427330017,0.009863720579263964,992,177455,0.3641,0.6758
low,4,contact_flag,0.6677356004714966,0.0324605702852089,992,177455,0.3641,0.6758
low,4,contact_force_log1p_mag,0.6786634445190429,0.030615048212223446,992,177455,0.3641,0.6758
low,5,ee_velocity,0.8871084928512574,0.003909947783805515,992,177455,0.3641,0.6758
low,5,ee_acceleration,0.30879266262054444,0.008739344374918532,992,177455,0.3641,0.6758
low,5,contact_flag,0.6859533071517945,0.031131110780373398,992,177455,0.3641,0.6758
low,5,contact_force_log1p_mag,0.6941480517387391,0.026896656394277702,992,177455,0.3641,0.6758
low,6,ee_velocity,0.9039775609970093,0.0036760651896247856,992,177455,0.3641,0.6758
