bin,layer,target,r2_mean,r2_std,n_episodes_in_bin,n_windows_in_bin,q33,q67
low,0,ee_velocity,0.4574403643608093,0.005678399227264352,1123,200360,0.2632,0.557
low,0,ee_acceleration,0.10896688401699066,0.006483452566939998,1123,200360,0.2632,0.557
low,0,contact_flag,0.41049656867980955,0.057535660581661506,1123,200360,0.2632,0.557
low,0,contact_force_log1p_mag,0.37606589794158934,0.058721851137486694,1123,200360,0.2632,0.557
low,1,ee_velocity,0.7803972125053406,0.004052787842626698,1123,200360,0.2632,0.557
low,1,ee_acceleration,0.186464586853981,0.007830038354305116,1123,200360,0.2632,0.557
low,1,contact_flag,0.6359348058700561,0.06795456503641412,1123,200360,0.2632,0.557
low,1,contact_force_log1p_mag,0.6478077650070191,0.07867147429495894,1123,200360,0.2632,0.557
low,2,ee_velocity,0.8107548236846924,0.006256494539676998,1123,200360,0.2632,0.557
low,2,ee_acceleration,0.19683287143707276,0.025190480623678055,1123,200360,0.2632,0.557
low,2,contact_flag,0.6442946076393128,0.08919815331769497,1123,200360,0.2632,0.557
low,2,contact_force_log1p_mag,0.6513618469238281,0.11294031205718204,1123,200360,0.2632,0.557
low,3,ee_velocity,0.8348129510879516,0.005833950127982672,1123,200360,0.2632,0.557
low,3,ee_acceleration,0.2534905880689621,0.014048664873373782,1123,200360,0.2632,0.557
low,3,contact_flag,0.6830802440643311,0.06286430623810134,1123,200360,0.2632,0.557
low,3,contact_force_log1p_mag,0.6968221068382263,0.06594591961685835,1123,200360,0.2632,0.557
low,4,ee_velocity,0.8469808220863342,0.00510349886014467,1123,200360,0.2632,0.557
low,4,ee_acceleration,0.26790717244148254,0.010781090621703916,1123,200360,0.2632,0.557
low,4,contact_flag,0.6968915224075317,0.05857643067798294,1123,200360,0.2632,0.557
low,4,contact_force_log1p_mag,0.7130154132843017,0.0633740121338074,1123,200360,0.2632,0.557
low,5,ee_velocity,0.8819831609725952,0.003405705638106938,1123,200360,0.2632,0.557
low,5,ee_acceleration,0.29092339277267454,0.010283941200561307,1123,200360,0.2632,0.557
low,5,contact_flag,0.7216974854469299,0.05312324703905392,1123,200360,0.2632,0.557
low,5,contact_force_log1p_mag,0.7362279891967773,0.05706946959875849,1123,200360,0.2632,0.557
low,6,ee_velocity,0.89856516122818,0.00402345657684173,1123,200360,0.2632,0.557
low,6,ee_acceleration,0.31769132018089297,0.013417047734281061,1123,200360,0.2632,0.557
low,6,contact_flag,0.741981852054596,0.047428997953408644,1123,200360,0.2632,0.557
low,6,contact_force_log1p_mag,0.7564468145370483,0.052705387984656016,1123,200360,0.2632,0.557
low,7,ee_velocity,0.909227442741394,0.003611261109093345,1123,200360,0.2632,0.557
low,7,ee_acceleration,0.3472244441509247,0.014773573434197293,1123,200360,0.2632,0.557
low,7,contact_flag,0.7523165225982666,0.04753969474626162,1123,200360,0.2632,0.557
low,7,contact_force_log1p_mag,0.7628826260566711,0.052626715455642105,1123,200360,0.2632,0.557
low,8,ee_velocity,0.9039337158203125,0.003494748376661603,1123,200360,0.2632,0.557
low,8,ee_acceleration,0.34243698716163634,0.013499617263011935,1123,200360,0.2632,0.557
low,8,contact_flag,0.761287248134613,0.04084135595154415,1123,200360,0.2632,0.557
low,8,contact_force_log1p_mag,0.7779358744621276,0.04219537434675899,1123,200360,0.2632,0.557
low,9,ee_velocity,0.905962336063385,0.004333948726724968,1123,200360,0.2632,0.557
low,9,ee_acceleration,0.348516708612442,0.012345924275124352,1123,200360,0.2632,0.557
low,9,contact_flag,0.7717704534530639,0.03990434707802148,1123,200360,0.2632,0.557
low,9,contact_force_log1p_mag,0.7908014178276062,0.041327119140406134,1123,200360,0.2632,0.557
low,10,ee_velocity,0.9118487477302551,0.004628929845614978,1123,200360,0.2632,0.557
low,10,ee_acceleration,0.3652470111846924,0.011474894964594182,1123,200360,0.2632,0.557
low,10,contact_flag,0.7771562695503235,0.04181938207424103,1123,200360,0.2632,0.557
low,10,contact_force_log1p_mag,0.7960614919662475,0.04349979098140768,1123,200360,0.2632,0.557
low,11,ee_velocity,0.9146400928497315,0.0044383642012264775,1123,200360,0.2632,0.557
low,11,ee_acceleration,0.3672650635242462,0.011640663870527257,1123,200360,0.2632,0.557
low,11,contact_flag,0.77401362657547,0.044586274632726935,1123,200360,0.2632,0.557
low,11,contact_force_log1p_mag,0.7920597910881042,0.0461272845826413,1123,200360,0.2632,0.557
low,12,ee_velocity,0.9155553340911865,0.005118499432190378,1123,200360,0.2632,0.557
low,12,ee_acceleration,0.3808304309844971,0.011145285051031647,1123,200360,0.2632,0.557
low,12,contact_flag,0.7862700700759888,0.04007118839927976,1123,200360,0.2632,0.557
low,12,contact_force_log1p_mag,0.8089602708816528,0.039733257366141195,1123,200360,0.2632,0.557
low,13,ee_velocity,0.9244403123855591,0.004184221837253484,1123,200360,0.2632,0.557
low,13,ee_acceleration,0.41797776222229005,0.015707089122793574,1123,200360,0.2632,0.557
low,13,contact_flag,0.7932360410690308,0.03880193036892235,1123,200360,0.2632,0.557
low,13,contact_force_log1p_mag,0.8144991993904114,0.03799269441257801,1123,200360,0.2632,0.557
low,14,ee_velocity,0.9259189963340759,0.00404224561662951,1123,200360,0.2632,0.557
low,14,ee_acceleration,0.426914370059967,0.013723147454718636,1123,200360,0.2632,0.557
low,14,contact_flag,0.7973093390464783,0.03613873977764743,1123,200360,0.2632,0.557
low,14,contact_force_log1p_mag,0.8183443903923034,0.03629299672580541,1123,200360,0.2632,0.557
low,15,ee_velocity,0.9378412961959839,0.003701465554435837,1123,200360,0.2632,0.557
low,15,ee_acceleration,0.4612001717090607,0.01448602454889395,1123,200360,0.2632,0.557
low,15,contact_flag,0.8025559186935425,0.036391634124389366,1123,200360,0.2632,0.557
low,15,contact_force_log1p_mag,0.8236005783081055,0.037798721622850126,1123,200360,0.2632,0.557
low,16,ee_velocity,0.9487236618995667,0.003069212942109385,1123,200360,0.2632,0.557
low,16,ee_acceleration,0.4897140979766846,0.014847147065242774,1123,200360,0.2632,0.557
low,16,contact_flag,0.8114845037460328,0.03573797567889993,1123,200360,0.2632,0.557
low,16,contact_force_log1p_mag,0.8299313902854919,0.03766828359341071,1123,200360,0.2632,0.557
low,17,ee_velocity,0.9533086776733398,0.002974593901104199,1123,200360,0.2632,0.557
low,17,ee_acceleration,0.4949216485023499,0.012995730258100392,1123,200360,0.2632,0.557
low,17,contact_flag,0.8167643904685974,0.03397797340626794,1123,200360,0.2632,0.557
low,17,contact_force_log1p_mag,0.8367385506629944,0.03544877510330502,1123,200360,0.2632,0.557
low,18,ee_velocity,0.9566302418708801,0.002634565066775353,1123,200360,0.2632,0.557
low,18,ee_acceleration,0.49659876227378846,0.014492420042077092,1123,200360,0.2632,0.557
low,18,contact_flag,0.8209789991378784,0.031032042177872934,1123,200360,0.2632,0.557
low,18,contact_force_log1p_mag,0.8430579543113709,0.03300569455259432,1123,200360,0.2632,0.557
low,19,ee_velocity,0.9576281666755676,0.0026321504352908123,1123,200360,0.2632,0.557
low,19,ee_acceleration,0.4949521064758301,0.013809973212730633,1123,200360,0.2632,0.557
low,19,contact_flag,0.8236454129219055,0.030253880382013668,1123,200360,0.2632,0.557
low,19,contact_force_log1p_mag,0.8477165460586548,0.03043713772328722,1123,200360,0.2632,0.557
low,20,ee_velocity,0.9585306525230408,0.0026621997551719316,1123,200360,0.2632,0.557
low,20,ee_acceleration,0.4825908005237579,0.014315726660251204,1123,200360,0.2632,0.557
low,20,contact_flag,0.8215283632278443,0.030061752384042722,1123,200360,0.2632,0.557
low,20,contact_force_log1p_mag,0.8448388338088989,0.03105056004034312,1123,200360,0.2632,0.557
low,21,ee_velocity,0.9594366312026977,0.0026363458186724103,1123,200360,0.2632,0.557
low,21,ee_acceleration,0.4745084345340729,0.015674122280871595,1123,200360,0.2632,0.557
low,21,contact_flag,0.8240728497505188,0.03051056511959694,1123,200360,0.2632,0.557
low,21,contact_force_log1p_mag,0.8494852542877197,0.031789508184745595,1123,200360,0.2632,0.557
low,22,ee_velocity,0.9627433896064759,0.00253041353671264,1123,200360,0.2632,0.557
low,22,ee_acceleration,0.4777925908565521,0.014365648243134547,1123,200360,0.2632,0.557
low,22,contact_flag,0.8229181885719299,0.030880225975939674,1123,200360,0.2632,0.557
low,22,contact_force_log1p_mag,0.8483843564987182,0.03228610300412694,1123,200360,0.2632,0.557
low,23,ee_velocity,0.9624426007270813,0.00257669768302361,1123,200360,0.2632,0.557
low,23,ee_acceleration,0.4738376796245575,0.014195495407494426,1123,200360,0.2632,0.557
low,23,contact_flag,0.8222203016281128,0.029853903825600433,1123,200360,0.2632,0.557
low,23,contact_force_log1p_mag,0.8493402123451232,0.03048314951297452,1123,200360,0.2632,0.557
med,0,ee_velocity,0.4268345355987549,0.10734510345538797,920,164660,0.2632,0.557
med,0,ee_acceleration,0.10534569472074509,0.008935592133709659,920,164660,0.2632,0.557
med,0,contact_flag,0.42170671224594114,0.018855372368913593,920,164660,0.2632,0.557
med,0,contact_force_log1p_mag,0.37734432220458985,0.014108675769433855,920,164660,0.2632,0.557
med,1,ee_velocity,0.7869537353515625,0.016895994055835566,920,164660,0.2632,0.557
med,1,ee_acceleration,0.18023115992546082,0.01038845221138185,920,164660,0.2632,0.557
med,1,contact_flag,0.6460906505584717,0.023331276769645106,920,164660,0.2632,0.557
med,1,contact_force_log1p_mag,0.6425569534301758,0.020756660011944723,920,164660,0.2632,0.557
med,2,ee_velocity,0.6773268401622772,0.27004938178921123,920,164660,0.2632,0.557
med,2,ee_acceleration,-0.8553313955664634,2.047208047322192,920,164660,0.2632,0.557
med,2,contact_flag,0.48570798635482787,0.30831337205760384,920,164660,0.2632,0.557
med,2,contact_force_log1p_mag,0.3533759474754333,0.4507482916665216,920,164660,0.2632,0.557
med,3,ee_velocity,0.8373516798019409,0.011270165170618872,920,164660,0.2632,0.557
med,3,ee_acceleration,0.2479402869939804,0.011171635192435093,920,164660,0.2632,0.557
med,3,contact_flag,0.7053978443145752,0.02067026878626067,920,164660,0.2632,0.557
med,3,contact_force_log1p_mag,0.6999104976654053,0.016342484883788862,920,164660,0.2632,0.557
med,4,ee_velocity,0.8509999275207519,0.009332191126580947,920,164660,0.2632,0.557
med,4,ee_acceleration,0.26338655054569243,0.009416272084626184,920,164660,0.2632,0.557
med,4,contact_flag,0.7215413928031922,0.02326347250735102,920,164660,0.2632,0.557
med,4,contact_force_log1p_mag,0.7186366796493531,0.021174504013078577,920,164660,0.2632,0.557
med,5,ee_velocity,0.8835696935653686,0.006613609194228444,920,164660,0.2632,0.557
med,5,ee_acceleration,0.28596529364585876,0.011763200645794225,920,164660,0.2632,0.557
med,5,contact_flag,0.7471700191497803,0.024656075692669133,920,164660,0.2632,0.557
med,5,contact_force_log1p_mag,0.7445107102394104,0.02304393702089856,920,164660,0.2632,0.557
med,6,ee_velocity,0.8992595314979553,0.005892537443527789,920,164660,0.2632,0.557
med,6,ee_acceleration,0.309641432762146,0.011480870447779543,920,164660,0.2632,0.557
med,6,contact_flag,0.7661837935447693,0.025785091174694685,920,164660,0.2632,0.557
med,6,contact_force_log1p_mag,0.7647289633750916,0.023386129982773726,920,164660,0.2632,0.557
med,7,ee_velocity,0.9093751430511474,0.005198660769553031,920,164660,0.2632,0.557
med,7,ee_acceleration,0.33846705555915835,0.011091876404781816,920,164660,0.2632,0.557
med,7,contact_flag,0.7809353590011596,0.0233804523593655,920,164660,0.2632,0.557
med,7,contact_force_log1p_mag,0.7765397787094116,0.019964035069267104,920,164660,0.2632,0.557
med,8,ee_velocity,0.9035796761512757,0.0061828386613422565,920,164660,0.2632,0.557
med,8,ee_acceleration,0.33369656801223757,0.010726905975206393,920,164660,0.2632,0.557
med,8,contact_flag,0.7843473196029663,0.024616096534410534,920,164660,0.2632,0.557
med,8,contact_force_log1p_mag,0.7842897772789001,0.018962340252184635,920,164660,0.2632,0.557
med,9,ee_velocity,0.90698721408844,0.005280674834775733,920,164660,0.2632,0.557
med,9,ee_acceleration,0.34107872247695925,0.012199098975173185,920,164660,0.2632,0.557
