bin,layer,target,r2_mean,r2_std,n_episodes_in_bin,n_windows_in_bin,q33,q67
low,0,ee_velocity,0.5709587454795837,0.005590244649638811,1137,202919,0.3732,0.928
low,0,ee_acceleration,0.13883994221687318,0.0025458922225695692,1137,202919,0.3732,0.928
low,0,contact_flag,0.14691598415374757,0.004183581087703841,1137,202919,0.3732,0.928
low,0,contact_force_log1p_mag,0.11906204223632813,0.003286632769612317,1137,202919,0.3732,0.928
low,1,ee_velocity,0.8270702123641968,0.003379992983649541,1137,202919,0.3732,0.928
low,1,ee_acceleration,0.23291967809200287,0.005171084874632677,1137,202919,0.3732,0.928
low,1,contact_flag,0.24114400148391724,0.005099394695130626,1137,202919,0.3732,0.928
low,1,contact_force_log1p_mag,0.194954252243042,0.007617374070898554,1137,202919,0.3732,0.928
low,2,ee_velocity,0.8516777157783508,0.0013945099160617388,1137,202919,0.3732,0.928
low,2,ee_acceleration,0.25707175135612487,0.006970150385379016,1137,202919,0.3732,0.928
low,2,contact_flag,0.2726425051689148,0.007025294712690727,1137,202919,0.3732,0.928
low,2,contact_force_log1p_mag,0.22112150192260743,0.01080831052182194,1137,202919,0.3732,0.928
low,3,ee_velocity,0.8663970351219177,0.0006967440475191135,1137,202919,0.3732,0.928
low,3,ee_acceleration,0.3057765901088715,0.00910117442069789,1137,202919,0.3732,0.928
low,3,contact_flag,0.33735946416854856,0.006006326655400733,1137,202919,0.3732,0.928
low,3,contact_force_log1p_mag,0.26327626705169677,0.00679239151233802,1137,202919,0.3732,0.928
low,4,ee_velocity,0.876755666732788,0.0014609934224757617,1137,202919,0.3732,0.928
low,4,ee_acceleration,0.32012370228767395,0.009290791450656066,1137,202919,0.3732,0.928
low,4,contact_flag,0.3509679436683655,0.004394967848503653,1137,202919,0.3732,0.928
low,4,contact_force_log1p_mag,0.2787222146987915,0.0046186485923171965,1137,202919,0.3732,0.928
low,5,ee_velocity,0.9047480344772338,0.001610117009148645,1137,202919,0.3732,0.928
low,5,ee_acceleration,0.34354436993598936,0.00819189924387866,1137,202919,0.3732,0.928
low,5,contact_flag,0.3804417848587036,0.00302826989139351,1137,202919,0.3732,0.928
low,5,contact_force_log1p_mag,0.30247201919555666,0.004286461841721609,1137,202919,0.3732,0.928
low,6,ee_velocity,0.9180523514747619,0.0005653611936412172,1137,202919,0.3732,0.928
low,6,ee_acceleration,0.3702122986316681,0.007869972058608886,1137,202919,0.3732,0.928
low,6,contact_flag,0.4024388313293457,0.004212006781078603,1137,202919,0.3732,0.928
low,6,contact_force_log1p_mag,0.3198100090026855,0.005049664727046123,1137,202919,0.3732,0.928
low,7,ee_velocity,0.9280336737632752,0.0006690820721797938,1137,202919,0.3732,0.928
low,7,ee_acceleration,0.396212112903595,0.010376156396430627,1137,202919,0.3732,0.928
low,7,contact_flag,0.4195842146873474,0.007314340538562591,1137,202919,0.3732,0.928
low,7,contact_force_log1p_mag,0.3359058856964111,0.0072048667391062015,1137,202919,0.3732,0.928
low,8,ee_velocity,0.9225339889526367,0.0006302575014763011,1137,202919,0.3732,0.928
low,8,ee_acceleration,0.39266120195388793,0.009589232617454193,1137,202919,0.3732,0.928
low,8,contact_flag,0.4146760582923889,0.008203586414655807,1137,202919,0.3732,0.928
low,8,contact_force_log1p_mag,0.3341538429260254,0.009367463447887098,1137,202919,0.3732,0.928
low,9,ee_velocity,0.9223727226257324,0.0011984032928832955,1137,202919,0.3732,0.928
low,9,ee_acceleration,0.39712855219841003,0.00816614156445366,1137,202919,0.3732,0.928
