bin,layer,target,r2_mean,r2_std,n_episodes_in_bin,n_windows_in_bin,q33,q67
low,0,ee_velocity,0.17565976977348327,0.009758438103429438,819,105651,0.018826,0.0278228
low,0,ee_acceleration,0.055954883247613905,0.005280392965333581,819,105651,0.018826,0.0278228
low,0,contact_flag,1.0,0.0,819,105651,0.018826,0.0278228
low,0,contact_force_log1p_mag,0.24700096845626832,0.010275493186863691,819,105651,0.018826,0.0278228
low,1,ee_velocity,0.2557375907897949,0.023257824794699622,819,105651,0.018826,0.0278228
low,1,ee_acceleration,0.07945707142353058,0.009984455929443657,819,105651,0.018826,0.0278228
low,1,contact_flag,1.0,0.0,819,105651,0.018826,0.0278228
low,1,contact_force_log1p_mag,0.3677569150924683,0.01282895865662584,819,105651,0.018826,0.0278228
low,2,ee_velocity,0.28962432146072387,0.012547600593542802,819,105651,0.018826,0.0278228
low,2,ee_acceleration,0.10150475800037384,0.013945863294296661,819,105651,0.018826,0.0278228
low,2,contact_flag,1.0,0.0,819,105651,0.018826,0.0278228
low,2,contact_force_log1p_mag,0.3847234010696411,0.009300358983430687,819,105651,0.018826,0.0278228
low,3,ee_velocity,0.482098913192749,0.01403351312378227,819,105651,0.018826,0.0278228
low,3,ee_acceleration,0.18347215056419372,0.012192820784954305,819,105651,0.018826,0.0278228
low,3,contact_flag,1.0,0.0,819,105651,0.018826,0.0278228
low,3,contact_force_log1p_mag,0.3952978849411011,0.0051158140992690355,819,105651,0.018826,0.0278228
low,4,ee_velocity,0.5185238480567932,0.014545453826725053,819,105651,0.018826,0.0278228
low,4,ee_acceleration,0.1868815928697586,0.01027668286672574,819,105651,0.018826,0.0278228
low,4,contact_flag,1.0,0.0,819,105651,0.018826,0.0278228
low,4,contact_force_log1p_mag,0.401121723651886,0.012737748285030959,819,105651,0.018826,0.0278228
low,5,ee_velocity,0.5852251768112182,0.009998548182739622,819,105651,0.018826,0.0278228
low,5,ee_acceleration,0.2229850023984909,0.010351958635171627,819,105651,0.018826,0.0278228
low,5,contact_flag,1.0,0.0,819,105651,0.018826,0.0278228
low,5,contact_force_log1p_mag,0.4038333296775818,0.014153554286876898,819,105651,0.018826,0.0278228
low,6,ee_velocity,0.6320971131324769,0.010669681766691176,819,105651,0.018826,0.0278228
low,6,ee_acceleration,0.25441219210624694,0.011274086010437133,819,105651,0.018826,0.0278228
low,6,contact_flag,1.0,0.0,819,105651,0.018826,0.0278228
low,6,contact_force_log1p_mag,0.40601000785827634,0.016538334690652225,819,105651,0.018826,0.0278228
low,7,ee_velocity,0.6925926446914673,0.01025914794303522,819,105651,0.018826,0.0278228
low,7,ee_acceleration,0.26462827920913695,0.013925363794929788,819,105651,0.018826,0.0278228
low,7,contact_flag,1.0,0.0,819,105651,0.018826,0.0278228
low,7,contact_force_log1p_mag,0.40919249057769774,0.01737265905950389,819,105651,0.018826,0.0278228
low,8,ee_velocity,0.6822920322418213,0.00931803153475292,819,105651,0.018826,0.0278228
low,8,ee_acceleration,0.26502073705196383,0.00948767036579024,819,105651,0.018826,0.0278228
low,8,contact_flag,1.0,0.0,819,105651,0.018826,0.0278228
low,8,contact_force_log1p_mag,0.41799516677856446,0.0104743374128193,819,105651,0.018826,0.0278228
low,9,ee_velocity,0.6902378559112549,0.01171322240667185,819,105651,0.018826,0.0278228
low,9,ee_acceleration,0.2906634032726288,0.012298800237794104,819,105651,0.018826,0.0278228
low,9,contact_flag,1.0,0.0,819,105651,0.018826,0.0278228
low,9,contact_force_log1p_mag,0.42306729555130007,0.008828882058533718,819,105651,0.018826,0.0278228
low,10,ee_velocity,0.7018084645271301,0.009356907827479766,819,105651,0.018826,0.0278228
low,10,ee_acceleration,0.2951315104961395,0.013204324280336098,819,105651,0.018826,0.0278228
low,10,contact_flag,1.0,0.0,819,105651,0.018826,0.0278228
low,10,contact_force_log1p_mag,0.43063308000564576,0.013162904470993966,819,105651,0.018826,0.0278228
low,11,ee_velocity,0.710772430896759,0.00928846332927258,819,105651,0.018826,0.0278228
low,11,ee_acceleration,0.297882616519928,0.012205724288156304,819,105651,0.018826,0.0278228
low,11,contact_flag,1.0,0.0,819,105651,0.018826,0.0278228
low,11,contact_force_log1p_mag,0.4343479752540588,0.009393708104426022,819,105651,0.018826,0.0278228
low,12,ee_velocity,0.6927787899971009,0.00944356115152957,819,105651,0.018826,0.0278228
low,12,ee_acceleration,0.29185356497764586,0.010490346028304058,819,105651,0.018826,0.0278228
low,12,contact_flag,1.0,0.0,819,105651,0.018826,0.0278228
low,12,contact_force_log1p_mag,0.436714768409729,0.010564075035482333,819,105651,0.018826,0.0278228
low,13,ee_velocity,0.7187901616096497,0.009395988815723892,819,105651,0.018826,0.0278228
low,13,ee_acceleration,0.3478017091751099,0.013185135586725214,819,105651,0.018826,0.0278228
low,13,contact_flag,1.0,0.0,819,105651,0.018826,0.0278228
low,13,contact_force_log1p_mag,0.4512961030006409,0.009691304957657495,819,105651,0.018826,0.0278228
low,14,ee_velocity,0.7365780711174011,0.010156829730511546,819,105651,0.018826,0.0278228
low,14,ee_acceleration,0.34989935755729673,0.012781320410434338,819,105651,0.018826,0.0278228
low,14,contact_flag,1.0,0.0,819,105651,0.018826,0.0278228
low,14,contact_force_log1p_mag,0.4587674975395203,0.008801278420225407,819,105651,0.018826,0.0278228
low,15,ee_velocity,0.789635419845581,0.00764345914146795,819,105651,0.018826,0.0278228
low,15,ee_acceleration,0.36681305766105654,0.01128472393916821,819,105651,0.018826,0.0278228
low,15,contact_flag,1.0,0.0,819,105651,0.018826,0.0278228
low,15,contact_force_log1p_mag,0.4682397484779358,0.006496569141512287,819,105651,0.018826,0.0278228
low,16,ee_velocity,0.8066854834556579,0.006410075129769936,819,105651,0.018826,0.0278228
low,16,ee_acceleration,0.37167900800704956,0.011694816402028782,819,105651,0.018826,0.0278228
low,16,contact_flag,1.0,0.0,819,105651,0.018826,0.0278228
low,16,contact_force_log1p_mag,0.46771217584609986,0.004560557847894935,819,105651,0.018826,0.0278228
low,17,ee_velocity,0.8328315496444703,0.006660325407600074,819,105651,0.018826,0.0278228
low,17,ee_acceleration,0.3886870265007019,0.01560916341754631,819,105651,0.018826,0.0278228
low,17,contact_flag,1.0,0.0,819,105651,0.018826,0.0278228
low,17,contact_force_log1p_mag,0.47270911931991577,0.00391359776225533,819,105651,0.018826,0.0278228
low,18,ee_velocity,0.8349268078804016,0.006139822279649425,819,105651,0.018826,0.0278228
low,18,ee_acceleration,0.38831318616867067,0.01106201465532392,819,105651,0.018826,0.0278228
low,18,contact_flag,1.0,0.0,819,105651,0.018826,0.0278228
low,18,contact_force_log1p_mag,0.47235836982727053,0.007411402895370935,819,105651,0.018826,0.0278228
low,19,ee_velocity,0.835452425479889,0.006806552082014408,819,105651,0.018826,0.0278228
low,19,ee_acceleration,0.39019044637680056,0.014703447196284618,819,105651,0.018826,0.0278228
low,19,contact_flag,1.0,0.0,819,105651,0.018826,0.0278228
low,19,contact_force_log1p_mag,0.4733750343322754,0.00735200583641074,819,105651,0.018826,0.0278228
low,20,ee_velocity,0.8336040496826171,0.006406294571196253,819,105651,0.018826,0.0278228
low,20,ee_acceleration,0.37379480600357057,0.014791643144081436,819,105651,0.018826,0.0278228
low,20,contact_flag,1.0,0.0,819,105651,0.018826,0.0278228
low,20,contact_force_log1p_mag,0.47524089813232423,0.007017202148018605,819,105651,0.018826,0.0278228
low,21,ee_velocity,0.8298984885215759,0.006482003842430428,819,105651,0.018826,0.0278228
low,21,ee_acceleration,0.3582980513572693,0.012572885705091746,819,105651,0.018826,0.0278228
low,21,contact_flag,1.0,0.0,819,105651,0.018826,0.0278228
low,21,contact_force_log1p_mag,0.4741234421730042,0.007971444975307596,819,105651,0.018826,0.0278228
low,22,ee_velocity,0.8270273566246032,0.0064579623094487325,819,105651,0.018826,0.0278228
low,22,ee_acceleration,0.3546557486057281,0.011924752410458102,819,105651,0.018826,0.0278228
low,22,contact_flag,1.0,0.0,819,105651,0.018826,0.0278228
low,22,contact_force_log1p_mag,0.47200301885604856,0.007781658217588159,819,105651,0.018826,0.0278228
low,23,ee_velocity,0.8230754256248474,0.0059763774532911275,819,105651,0.018826,0.0278228
low,23,ee_acceleration,0.35605276823043824,0.013049574929111015,819,105651,0.018826,0.0278228
low,23,contact_flag,1.0,0.0,819,105651,0.018826,0.0278228
low,23,contact_force_log1p_mag,0.47292619943618774,0.007819983258386592,819,105651,0.018826,0.0278228
med,0,ee_velocity,0.168216535449028,0.016084682621208587,843,108747,0.018826,0.0278228
med,0,ee_acceleration,0.058294019848108294,0.003390499409164954,843,108747,0.018826,0.0278228
med,0,contact_flag,1.0,0.0,843,108747,0.018826,0.0278228
med,0,contact_force_log1p_mag,0.2578171968460083,0.018649148832293464,843,108747,0.018826,0.0278228
med,1,ee_velocity,0.23929570019245147,0.02930669683908277,843,108747,0.018826,0.0278228
med,1,ee_acceleration,0.08410531878471375,0.0068650676912935535,843,108747,0.018826,0.0278228
med,1,contact_flag,1.0,0.0,843,108747,0.018826,0.0278228
med,1,contact_force_log1p_mag,0.3758659839630127,0.023441624049738628,843,108747,0.018826,0.0278228
med,2,ee_velocity,0.2713432848453522,0.013625331597760963,843,108747,0.018826,0.0278228
med,2,ee_acceleration,0.10646159201860428,0.006563702272023303,843,108747,0.018826,0.0278228
med,2,contact_flag,1.0,0.0,843,108747,0.018826,0.0278228
med,2,contact_force_log1p_mag,0.3820829391479492,0.019661672936976078,843,108747,0.018826,0.0278228
med,3,ee_velocity,0.47305919528007506,0.014608037900868294,843,108747,0.018826,0.0278228
med,3,ee_acceleration,0.18335141539573668,0.006496427698013878,843,108747,0.018826,0.0278228
med,3,contact_flag,1.0,0.0,843,108747,0.018826,0.0278228
med,3,contact_force_log1p_mag,0.39147927761077883,0.01819944384550659,843,108747,0.018826,0.0278228
med,4,ee_velocity,0.5185841202735901,0.013883987914210017,843,108747,0.018826,0.0278228
med,4,ee_acceleration,0.1892320066690445,0.009579727972395806,843,108747,0.018826,0.0278228
med,4,contact_flag,1.0,0.0,843,108747,0.018826,0.0278228
med,4,contact_force_log1p_mag,0.39186071157455443,0.01790105785996565,843,108747,0.018826,0.0278228
med,5,ee_velocity,0.576380443572998,0.010413661616984368,843,108747,0.018826,0.0278228
med,5,ee_acceleration,0.2240442544221878,0.0065746756707135475,843,108747,0.018826,0.0278228
med,5,contact_flag,1.0,0.0,843,108747,0.018826,0.0278228
med,5,contact_force_log1p_mag,0.39284639358520507,0.017428784999658314,843,108747,0.018826,0.0278228
med,6,ee_velocity,0.6254737377166748,0.008346025756056596,843,108747,0.018826,0.0278228
med,6,ee_acceleration,0.257848984003067,0.006398586038558257,843,108747,0.018826,0.0278228
med,6,contact_flag,1.0,0.0,843,108747,0.018826,0.0278228
med,6,contact_force_log1p_mag,0.401443350315094,0.02088903349550312,843,108747,0.018826,0.0278228
med,7,ee_velocity,0.6827110528945923,0.008571622167337622,843,108747,0.018826,0.0278228
med,7,ee_acceleration,0.2640994131565094,0.007450003126186336,843,108747,0.018826,0.0278228
med,7,contact_flag,1.0,0.0,843,108747,0.018826,0.0278228
med,7,contact_force_log1p_mag,0.4046883463859558,0.022312678321848176,843,108747,0.018826,0.0278228
med,8,ee_velocity,0.6730247616767884,0.00909802043999133,843,108747,0.018826,0.0278228
med,8,ee_acceleration,0.2693404912948608,0.004779993985640024,843,108747,0.018826,0.0278228
med,8,contact_flag,1.0,0.0,843,108747,0.018826,0.0278228
med,8,contact_force_log1p_mag,0.4225011706352234,0.019924745018669348,843,108747,0.018826,0.0278228
med,9,ee_velocity,0.6805118680000305,0.006684818821834879,843,108747,0.018826,0.0278228
med,9,ee_acceleration,0.2868040859699249,0.00622909030152529,843,108747,0.018826,0.0278228
med,9,contact_flag,1.0,0.0,843,108747,0.018826,0.0278228
med,9,contact_force_log1p_mag,0.42640894651412964,0.017565718751006897,843,108747,0.018826,0.0278228
med,10,ee_velocity,0.6935513615608215,0.0070025125143116105,843,108747,0.018826,0.0278228
med,10,ee_acceleration,0.2913138806819916,0.0057751039476461605,843,108747,0.018826,0.0278228
med,10,contact_flag,1.0,0.0,843,108747,0.018826,0.0278228
med,10,contact_force_log1p_mag,0.43473516702651976,0.01566730097975641,843,108747,0.018826,0.0278228
med,11,ee_velocity,0.6986612439155578,0.006096547949317275,843,108747,0.018826,0.0278228
med,11,ee_acceleration,0.2946179866790771,0.008798671632318919,843,108747,0.018826,0.0278228
med,11,contact_flag,1.0,0.0,843,108747,0.018826,0.0278228
med,11,contact_force_log1p_mag,0.4397021532058716,0.016733869391992732,843,108747,0.018826,0.0278228
med,12,ee_velocity,0.6834493756294251,0.005621592908845398,843,108747,0.018826,0.0278228
med,12,ee_acceleration,0.2894924461841583,0.00977945057923782,843,108747,0.018826,0.0278228
med,12,contact_flag,1.0,0.0,843,108747,0.018826,0.0278228
med,12,contact_force_log1p_mag,0.44630476236343386,0.014554140379292544,843,108747,0.018826,0.0278228
med,13,ee_velocity,0.7111837506294251,0.005818285397262465,843,108747,0.018826,0.0278228
med,13,ee_acceleration,0.3452176332473755,0.011065161181174987,843,108747,0.018826,0.0278228
med,13,contact_flag,1.0,0.0,843,108747,0.018826,0.0278228
med,13,contact_force_log1p_mag,0.45779330730438234,0.013018823028288199,843,108747,0.018826,0.0278228
med,14,ee_velocity,0.7281413435935974,0.0056715527485463125,843,108747,0.018826,0.0278228
med,14,ee_acceleration,0.34583691954612733,0.005409819750789426,843,108747,0.018826,0.0278228
med,14,contact_flag,1.0,0.0,843,108747,0.018826,0.0278228
med,14,contact_force_log1p_mag,0.45824441909790037,0.013952108125946194,843,108747,0.018826,0.0278228
med,15,ee_velocity,0.7795038223266602,0.005907293960872816,843,108747,0.018826,0.0278228
med,15,ee_acceleration,0.36591737866401675,0.008165212255044702,843,108747,0.018826,0.0278228
med,15,contact_flag,1.0,0.0,843,108747,0.018826,0.0278228
med,15,contact_force_log1p_mag,0.47234015464782714,0.0142973652923172,843,108747,0.018826,0.0278228
med,16,ee_velocity,0.7984906911849976,0.004923574224943015,843,108747,0.018826,0.0278228
med,16,ee_acceleration,0.3696472406387329,0.007979934083091025,843,108747,0.018826,0.0278228
med,16,contact_flag,1.0,0.0,843,108747,0.018826,0.0278228
med,16,contact_force_log1p_mag,0.4707542657852173,0.013261136221859048,843,108747,0.018826,0.0278228
med,17,ee_velocity,0.8242142200469971,0.005686227295734564,843,108747,0.018826,0.0278228
med,17,ee_acceleration,0.3868383884429932,0.007058382882885212,843,108747,0.018826,0.0278228
med,17,contact_flag,1.0,0.0,843,108747,0.018826,0.0278228
med,17,contact_force_log1p_mag,0.47584761381149293,0.011637283142053723,843,108747,0.018826,0.0278228
med,18,ee_velocity,0.8282254576683045,0.0049251629751265,843,108747,0.018826,0.0278228
med,18,ee_acceleration,0.39028478860855104,0.00982939054569029,843,108747,0.018826,0.0278228
med,18,contact_flag,1.0,0.0,843,108747,0.018826,0.0278228
med,18,contact_force_log1p_mag,0.47522170543670655,0.012288761550528828,843,108747,0.018826,0.0278228
med,19,ee_velocity,0.827783203125,0.0055131632299237135,843,108747,0.018826,0.0278228
med,19,ee_acceleration,0.3924942910671234,0.00567194956450629,843,108747,0.018826,0.0278228
med,19,contact_flag,1.0,0.0,843,108747,0.018826,0.0278228
med,19,contact_force_log1p_mag,0.4788943648338318,0.011901754096447028,843,108747,0.018826,0.0278228
med,20,ee_velocity,0.8260990381240845,0.005452384179560437,843,108747,0.018826,0.0278228
med,20,ee_acceleration,0.3732034504413605,0.005513527905754826,843,108747,0.018826,0.0278228
med,20,contact_flag,1.0,0.0,843,108747,0.018826,0.0278228
med,20,contact_force_log1p_mag,0.47685420513153076,0.012009963070202958,843,108747,0.018826,0.0278228
med,21,ee_velocity,0.8235526561737061,0.005177043195544428,843,108747,0.018826,0.0278228
med,21,ee_acceleration,0.35942292809486387,0.010573830140503448,843,108747,0.018826,0.0278228
med,21,contact_flag,1.0,0.0,843,108747,0.018826,0.0278228
med,21,contact_force_log1p_mag,0.47446709871292114,0.012450063319413507,843,108747,0.018826,0.0278228
med,22,ee_velocity,0.8207454562187195,0.004848876617015262,843,108747,0.018826,0.0278228
med,22,ee_acceleration,0.35741586685180665,0.00812024166846734,843,108747,0.018826,0.0278228
med,22,contact_flag,1.0,0.0,843,108747,0.018826,0.0278228
med,22,contact_force_log1p_mag,0.4715796113014221,0.014049581907383403,843,108747,0.018826,0.0278228
med,23,ee_velocity,0.8169334053993225,0.005264919590871559,843,108747,0.018826,0.0278228
med,23,ee_acceleration,0.35664639472961424,0.006472421153355416,843,108747,0.018826,0.0278228
med,23,contact_flag,1.0,0.0,843,108747,0.018826,0.0278228
med,23,contact_force_log1p_mag,0.47098708152770996,0.014840050071980589,843,108747,0.018826,0.0278228
high,0,ee_velocity,0.1774546265602112,0.008626079894100238,819,105651,0.018826,0.0278228
high,0,ee_acceleration,0.058749842643737796,0.0009672379336348882,819,105651,0.018826,0.0278228
high,0,contact_flag,1.0,0.0,819,105651,0.018826,0.0278228
high,0,contact_force_log1p_mag,0.25137805938720703,0.006311855891766225,819,105651,0.018826,0.0278228
high,1,ee_velocity,0.26074959337711334,0.015335079135010178,819,105651,0.018826,0.0278228
high,1,ee_acceleration,0.08451381027698517,0.0026266401102148563,819,105651,0.018826,0.0278228
high,1,contact_flag,1.0,0.0,819,105651,0.018826,0.0278228
high,1,contact_force_log1p_mag,0.35735770463943484,0.010829774670107581,819,105651,0.018826,0.0278228
high,2,ee_velocity,0.2831035017967224,0.013943246224858525,819,105651,0.018826,0.0278228
high,2,ee_acceleration,0.10756263583898544,0.002007352847465343,819,105651,0.018826,0.0278228
high,2,contact_flag,1.0,0.0,819,105651,0.018826,0.0278228
high,2,contact_force_log1p_mag,0.3657439947128296,0.009414961731996884,819,105651,0.018826,0.0278228
high,3,ee_velocity,0.48294987082481383,0.010383282248047939,819,105651,0.018826,0.0278228
high,3,ee_acceleration,0.18585051000118255,0.005124916185668909,819,105651,0.018826,0.0278228
high,3,contact_flag,1.0,0.0,819,105651,0.018826,0.0278228
high,3,contact_force_log1p_mag,0.3744152545928955,0.00853794330004801,819,105651,0.018826,0.0278228
high,4,ee_velocity,0.5199823021888733,0.0068688758063279445,819,105651,0.018826,0.0278228
high,4,ee_acceleration,0.18946035504341124,0.006385205691540727,819,105651,0.018826,0.0278228
high,4,contact_flag,1.0,0.0,819,105651,0.018826,0.0278228
high,4,contact_force_log1p_mag,0.3915583252906799,0.010285935367624002,819,105651,0.018826,0.0278228
high,5,ee_velocity,0.5851837992668152,0.008293491177920394,819,105651,0.018826,0.0278228
high,5,ee_acceleration,0.23050048649311067,0.00352009630872539,819,105651,0.018826,0.0278228
high,5,contact_flag,1.0,0.0,819,105651,0.018826,0.0278228
high,5,contact_force_log1p_mag,0.3993044137954712,0.010213250701378141,819,105651,0.018826,0.0278228
high,6,ee_velocity,0.6302988052368164,0.008155360305543344,819,105651,0.018826,0.0278228
high,6,ee_acceleration,0.26132792532444,0.007041257809765358,819,105651,0.018826,0.0278228
high,6,contact_flag,1.0,0.0,819,105651,0.018826,0.0278228
high,6,contact_force_log1p_mag,0.4025369048118591,0.012182663150013737,819,105651,0.018826,0.0278228
high,7,ee_velocity,0.6887771725654602,0.007131858821985924,819,105651,0.018826,0.0278228
high,7,ee_acceleration,0.2700686275959015,0.008815221103590221,819,105651,0.018826,0.0278228
high,7,contact_flag,1.0,0.0,819,105651,0.018826,0.0278228
high,7,contact_force_log1p_mag,0.40745785236358645,0.009084550620621797,819,105651,0.018826,0.0278228
high,8,ee_velocity,0.6781182765960694,0.008514112273287154,819,105651,0.018826,0.0278228
high,8,ee_acceleration,0.2724339246749878,0.010124305625671542,819,105651,0.018826,0.0278228
high,8,contact_flag,1.0,0.0,819,105651,0.018826,0.0278228
high,8,contact_force_log1p_mag,0.41956194639205935,0.008920476275011472,819,105651,0.018826,0.0278228
high,9,ee_velocity,0.6889849185943604,0.009616850049385122,819,105651,0.018826,0.0278228
high,9,ee_acceleration,0.29258897304534914,0.008307602105448817,819,105651,0.018826,0.0278228
high,9,contact_flag,1.0,0.0,819,105651,0.018826,0.0278228
high,9,contact_force_log1p_mag,0.42734830379486083,0.008060874009638395,819,105651,0.018826,0.0278228
high,10,ee_velocity,0.6973761081695556,0.005817984226572246,819,105651,0.018826,0.0278228
high,10,ee_acceleration,0.29882667064666746,0.007454786842737887,819,105651,0.018826,0.0278228
high,10,contact_flag,1.0,0.0,819,105651,0.018826,0.0278228
high,10,contact_force_log1p_mag,0.4290839672088623,0.007436513830204321,819,105651,0.018826,0.0278228
high,11,ee_velocity,0.7052455186843872,0.006609913732534976,819,105651,0.018826,0.0278228
high,11,ee_acceleration,0.3040241003036499,0.006145811973051814,819,105651,0.018826,0.0278228
high,11,contact_flag,1.0,0.0,819,105651,0.018826,0.0278228
high,11,contact_force_log1p_mag,0.43240162134170534,0.009738625872093924,819,105651,0.018826,0.0278228
high,12,ee_velocity,0.689801025390625,0.007883053012394963,819,105651,0.018826,0.0278228
high,12,ee_acceleration,0.29625293612480164,0.006760579487029397,819,105651,0.018826,0.0278228
high,12,contact_flag,1.0,0.0,819,105651,0.018826,0.0278228
high,12,contact_force_log1p_mag,0.4387099385261536,0.012134791428577573,819,105651,0.018826,0.0278228
high,13,ee_velocity,0.7176771879196167,0.007561036448214126,819,105651,0.018826,0.0278228
high,13,ee_acceleration,0.3525873899459839,0.00999861115273316,819,105651,0.018826,0.0278228
high,13,contact_flag,1.0,0.0,819,105651,0.018826,0.0278228
high,13,contact_force_log1p_mag,0.45164635181427004,0.012201640252107265,819,105651,0.018826,0.0278228
high,14,ee_velocity,0.7355892777442932,0.007322257793806888,819,105651,0.018826,0.0278228
high,14,ee_acceleration,0.35324512124061586,0.009964759918237668,819,105651,0.018826,0.0278228
high,14,contact_flag,1.0,0.0,819,105651,0.018826,0.0278228
high,14,contact_force_log1p_mag,0.45206815004348755,0.00999903682582115,819,105651,0.018826,0.0278228
high,15,ee_velocity,0.7849450469017029,0.00536976025022923,819,105651,0.018826,0.0278228
high,15,ee_acceleration,0.37482266426086425,0.007073909662108854,819,105651,0.018826,0.0278228
high,15,contact_flag,1.0,0.0,819,105651,0.018826,0.0278228
high,15,contact_force_log1p_mag,0.4646038770675659,0.007279633383545,819,105651,0.018826,0.0278228
high,16,ee_velocity,0.8031343698501587,0.004509804847329523,819,105651,0.018826,0.0278228
high,16,ee_acceleration,0.37750254273414613,0.004641010671414664,819,105651,0.018826,0.0278228
high,16,contact_flag,1.0,0.0,819,105651,0.018826,0.0278228
high,16,contact_force_log1p_mag,0.464705216884613,0.010202527914480668,819,105651,0.018826,0.0278228
high,17,ee_velocity,0.8296807885169983,0.0036832357332847333,819,105651,0.018826,0.0278228
high,17,ee_acceleration,0.3988253057003021,0.006417817471913571,819,105651,0.018826,0.0278228
high,17,contact_flag,1.0,0.0,819,105651,0.018826,0.0278228
high,17,contact_force_log1p_mag,0.47092307806015016,0.008679379313169084,819,105651,0.018826,0.0278228
high,18,ee_velocity,0.8319916248321533,0.0039881274210813835,819,105651,0.018826,0.0278228
