bin,layer,target,r2_mean,r2_std,n_episodes_in_bin,n_windows_in_bin,q33,q67
low,0,ee_velocity,0.1718522787094116,0.009477201591017914,820,105780,0.473,0.8383
low,0,ee_acceleration,0.05704689547419548,0.0009326960306296738,820,105780,0.473,0.8383
low,0,contact_flag,1.0,0.0,820,105780,0.473,0.8383
low,0,contact_force_log1p_mag,0.2513284206390381,0.027779275896897826,820,105780,0.473,0.8383
low,1,ee_velocity,0.26167223751544955,0.020160561511717003,820,105780,0.473,0.8383
low,1,ee_acceleration,0.08200007230043412,0.003716165697838264,820,105780,0.473,0.8383
low,1,contact_flag,1.0,0.0,820,105780,0.473,0.8383
low,1,contact_force_log1p_mag,0.3656079649925232,0.013895899763067019,820,105780,0.473,0.8383
low,2,ee_velocity,0.288832825422287,0.02327994774394233,820,105780,0.473,0.8383
low,2,ee_acceleration,0.10540678799152374,0.005008575360850987,820,105780,0.473,0.8383
low,2,contact_flag,1.0,0.0,820,105780,0.473,0.8383
low,2,contact_force_log1p_mag,0.3739937305450439,0.014812626477660754,820,105780,0.473,0.8383
low,3,ee_velocity,0.48017479181289674,0.012020719685228352,820,105780,0.473,0.8383
low,3,ee_acceleration,0.1858452320098877,0.007304933082794491,820,105780,0.473,0.8383
low,3,contact_flag,1.0,0.0,820,105780,0.473,0.8383
low,3,contact_force_log1p_mag,0.38246678113937377,0.015324490744808622,820,105780,0.473,0.8383
low,4,ee_velocity,0.5188899457454681,0.0149833293848086,820,105780,0.473,0.8383
low,4,ee_acceleration,0.18524398505687714,0.0031412456317944245,820,105780,0.473,0.8383
low,4,contact_flag,1.0,0.0,820,105780,0.473,0.8383
low,4,contact_force_log1p_mag,0.39516845941543577,0.013861911634731394,820,105780,0.473,0.8383
low,5,ee_velocity,0.5831870079040528,0.008146944130227072,820,105780,0.473,0.8383
low,5,ee_acceleration,0.22479032278060912,0.0052508627608866,820,105780,0.473,0.8383
low,5,contact_flag,1.0,0.0,820,105780,0.473,0.8383
low,5,contact_force_log1p_mag,0.39545650482177735,0.009588874179965035,820,105780,0.473,0.8383
low,6,ee_velocity,0.6251407623291015,0.009381334297110673,820,105780,0.473,0.8383
low,6,ee_acceleration,0.2548795849084854,0.006651421579438582,820,105780,0.473,0.8383
low,6,contact_flag,1.0,0.0,820,105780,0.473,0.8383
low,6,contact_force_log1p_mag,0.3997270703315735,0.012952721812463002,820,105780,0.473,0.8383
low,7,ee_velocity,0.6887913107872009,0.006919046402959061,820,105780,0.473,0.8383
low,7,ee_acceleration,0.2631008207798004,0.0063797435721235935,820,105780,0.473,0.8383
low,7,contact_flag,1.0,0.0,820,105780,0.473,0.8383
low,7,contact_force_log1p_mag,0.40579564571380616,0.010714523495660192,820,105780,0.473,0.8383
low,8,ee_velocity,0.6741076469421386,0.008394263642786105,820,105780,0.473,0.8383
low,8,ee_acceleration,0.26561142802238463,0.005766266540081911,820,105780,0.473,0.8383
low,8,contact_flag,1.0,0.0,820,105780,0.473,0.8383
low,8,contact_force_log1p_mag,0.41816833019256594,0.012887997459430808,820,105780,0.473,0.8383
low,9,ee_velocity,0.6834503650665283,0.0072531117561876425,820,105780,0.473,0.8383
low,9,ee_acceleration,0.28813156485557556,0.004482878732773785,820,105780,0.473,0.8383
low,9,contact_flag,1.0,0.0,820,105780,0.473,0.8383
low,9,contact_force_log1p_mag,0.4257112979888916,0.01026443276307446,820,105780,0.473,0.8383
low,10,ee_velocity,0.6971930503845215,0.008482479168937733,820,105780,0.473,0.8383
low,10,ee_acceleration,0.2927992820739746,0.004002212953580608,820,105780,0.473,0.8383
low,10,contact_flag,1.0,0.0,820,105780,0.473,0.8383
low,10,contact_force_log1p_mag,0.4273361086845398,0.013162910097724521,820,105780,0.473,0.8383
low,11,ee_velocity,0.7055986285209656,0.006790293897993569,820,105780,0.473,0.8383
low,11,ee_acceleration,0.29512747526168825,0.005799711470328096,820,105780,0.473,0.8383
low,11,contact_flag,1.0,0.0,820,105780,0.473,0.8383
low,11,contact_force_log1p_mag,0.43320910930633544,0.01078517959478809,820,105780,0.473,0.8383
low,12,ee_velocity,0.6884138822555542,0.0068458822113901235,820,105780,0.473,0.8383
low,12,ee_acceleration,0.29082793593406675,0.009212626940591535,820,105780,0.473,0.8383
low,12,contact_flag,1.0,0.0,820,105780,0.473,0.8383
