bin,layer,target,r2_mean,r2_std,n_episodes_in_bin,n_windows_in_bin,q33,q67
low,22,ee_acceleration,0.4910055100917816,0.007387199922775502,1146,204647,0.7843,1.1551
low,22,contact_flag,0.8188427209854126,0.01732545710947984,1146,204647,0.7843,1.1551
low,22,contact_force_log1p_mag,0.84063321352005,0.018039531221071166,1146,204647,0.7843,1.1551
low,23,ee_velocity,0.9641478061676025,0.00139123868559657,1146,204647,0.7843,1.1551
low,23,ee_acceleration,0.4870364904403687,0.007472130157658114,1146,204647,0.7843,1.1551
low,23,contact_flag,0.8177230358123779,0.017437017089225546,1146,204647,0.7843,1.1551
low,23,contact_force_log1p_mag,0.8407166361808777,0.017816171170233635,1146,204647,0.7843,1.1551
med,0,ee_velocity,0.45573883652687075,0.026258998766418924,943,168334,0.7843,1.1551
med,0,ee_acceleration,0.1036671057343483,0.010707936411544116,943,168334,0.7843,1.1551
med,0,contact_flag,0.43027429580688475,0.054485438196756546,943,168334,0.7843,1.1551
med,0,contact_force_log1p_mag,0.3975088119506836,0.05608687790560044,943,168334,0.7843,1.1551
med,1,ee_velocity,0.7720279216766357,0.014953311950809624,943,168334,0.7843,1.1551
med,1,ee_acceleration,0.16163297295570372,0.011708760522142342,943,168334,0.7843,1.1551
med,1,contact_flag,0.6555396795272828,0.06448669602816924,943,168334,0.7843,1.1551
med,1,contact_force_log1p_mag,0.6455420851707458,0.0698799368327441,943,168334,0.7843,1.1551
med,2,ee_velocity,0.8095974922180176,0.01112460202935121,943,168334,0.7843,1.1551
med,2,ee_acceleration,0.19104457199573516,0.019828156835946274,943,168334,0.7843,1.1551
med,2,contact_flag,0.6865810513496399,0.06164055891959976,943,168334,0.7843,1.1551
med,2,contact_force_log1p_mag,0.6856545090675354,0.06641793570094688,943,168334,0.7843,1.1551
med,3,ee_velocity,0.8338726043701172,0.007090266581545831,943,168334,0.7843,1.1551
med,3,ee_acceleration,0.2317764699459076,0.026461992701948538,943,168334,0.7843,1.1551
med,3,contact_flag,0.7146537184715271,0.05328065576806373,943,168334,0.7843,1.1551
med,3,contact_force_log1p_mag,0.7127661585807801,0.06154568353945203,943,168334,0.7843,1.1551
med,4,ee_velocity,0.846177077293396,0.0090242567874579,943,168334,0.7843,1.1551
med,4,ee_acceleration,0.2482713907957077,0.024663656344875565,943,168334,0.7843,1.1551
med,4,contact_flag,0.7181973814964294,0.053055327272991906,943,168334,0.7843,1.1551
med,4,contact_force_log1p_mag,0.7193353772163391,0.05764386975407294,943,168334,0.7843,1.1551
med,5,ee_velocity,0.8780473709106446,0.008487207312580828,943,168334,0.7843,1.1551
med,5,ee_acceleration,0.27092221975326536,0.022744080756719815,943,168334,0.7843,1.1551
med,5,contact_flag,0.7404769778251648,0.04816111687908135,943,168334,0.7843,1.1551
med,5,contact_force_log1p_mag,0.7388694524765015,0.05241101525503501,943,168334,0.7843,1.1551
med,6,ee_velocity,0.8948042273521424,0.007797347426496612,943,168334,0.7843,1.1551
med,6,ee_acceleration,0.2958582937717438,0.023927817991119014,943,168334,0.7843,1.1551
med,6,contact_flag,0.7645854234695435,0.04194553746205735,943,168334,0.7843,1.1551
med,6,contact_force_log1p_mag,0.7657105088233948,0.04950090302489527,943,168334,0.7843,1.1551
med,7,ee_velocity,0.9067065596580506,0.006786096949630795,943,168334,0.7843,1.1551
med,7,ee_acceleration,0.3242482841014862,0.028489086730750676,943,168334,0.7843,1.1551
med,7,contact_flag,0.7748662114143372,0.0403846296316702,943,168334,0.7843,1.1551
med,7,contact_force_log1p_mag,0.7718315124511719,0.0467632853356729,943,168334,0.7843,1.1551
med,8,ee_velocity,0.9014770746231079,0.0074294735856700895,943,168334,0.7843,1.1551
med,8,ee_acceleration,0.3196896493434906,0.02720298171968502,943,168334,0.7843,1.1551
