bin,layer,target,r2_mean,r2_std,n_episodes_in_bin,n_windows_in_bin,q33,q67
low,0,ee_velocity,0.3970788180828094,0.04749939374970864,532,120488,0.7172,0.9841
low,0,ee_acceleration,0.044352267682552335,0.00839860889022723,532,120488,0.7172,0.9841
low,0,contact_flag,0.3631848692893982,0.040496633598963876,532,120488,0.7172,0.9841
low,0,contact_force_log1p_mag,0.33474924564361574,0.058242965136322454,532,120488,0.7172,0.9841
low,1,ee_velocity,0.7880967020988464,0.009882300046712195,532,120488,0.7172,0.9841
low,1,ee_acceleration,0.07695124819874763,0.01630088007807733,532,120488,0.7172,0.9841
low,1,contact_flag,0.5308104276657104,0.042017616333068365,532,120488,0.7172,0.9841
low,1,contact_force_log1p_mag,0.5290156960487366,0.05525156068967109,532,120488,0.7172,0.9841
low,2,ee_velocity,0.8144808053970337,0.015493840266802594,532,120488,0.7172,0.9841
low,2,ee_acceleration,0.09732021689414978,0.01696266190748243,532,120488,0.7172,0.9841
low,2,contact_flag,0.5589208006858826,0.03631993945202266,532,120488,0.7172,0.9841
low,2,contact_force_log1p_mag,0.5385303497314453,0.0512334747926159,532,120488,0.7172,0.9841
low,3,ee_velocity,0.842365300655365,0.01193919532888878,532,120488,0.7172,0.9841
low,3,ee_acceleration,0.1101947396993637,0.015707845353419174,532,120488,0.7172,0.9841
low,3,contact_flag,0.5817362785339355,0.03365159246005493,532,120488,0.7172,0.9841
low,3,contact_force_log1p_mag,0.5721221446990967,0.05135708663941504,532,120488,0.7172,0.9841
low,4,ee_velocity,0.8657851815223694,0.010699712101674561,532,120488,0.7172,0.9841
low,4,ee_acceleration,0.12337595224380493,0.017108098616493806,532,120488,0.7172,0.9841
low,4,contact_flag,0.6085704326629638,0.03233581321980024,532,120488,0.7172,0.9841
low,4,contact_force_log1p_mag,0.5812134623527527,0.058524398317701065,532,120488,0.7172,0.9841
low,5,ee_velocity,0.8846663117408753,0.012139850706873805,532,120488,0.7172,0.9841
low,5,ee_acceleration,0.13896472305059432,0.01861110735597679,532,120488,0.7172,0.9841
low,5,contact_flag,0.6005581498146058,0.031216305018360913,532,120488,0.7172,0.9841
low,5,contact_force_log1p_mag,0.584222948551178,0.05839799336776262,532,120488,0.7172,0.9841
low,6,ee_velocity,0.9013161063194275,0.011372920115218376,532,120488,0.7172,0.9841
low,6,ee_acceleration,0.15091599076986312,0.019415014381869794,532,120488,0.7172,0.9841
low,6,contact_flag,0.6178303480148315,0.02909918317770083,532,120488,0.7172,0.9841
low,6,contact_force_log1p_mag,0.6002086758613586,0.053838845404349994,532,120488,0.7172,0.9841
low,7,ee_velocity,0.9107161641120911,0.011097768566606483,532,120488,0.7172,0.9841
low,7,ee_acceleration,0.17237163782119752,0.01909357228710339,532,120488,0.7172,0.9841
low,7,contact_flag,0.6295958161354065,0.025953398281489404,532,120488,0.7172,0.9841
low,7,contact_force_log1p_mag,0.6103097915649414,0.04556826319249716,532,120488,0.7172,0.9841
low,8,ee_velocity,0.9100680232048035,0.011525966262520093,532,120488,0.7172,0.9841
low,8,ee_acceleration,0.17017984986305237,0.021136679124983678,532,120488,0.7172,0.9841
low,8,contact_flag,0.6347561717033386,0.02809263688771035,532,120488,0.7172,0.9841
low,8,contact_force_log1p_mag,0.6113979816436768,0.041355947046913095,532,120488,0.7172,0.9841
low,9,ee_velocity,0.9107609748840332,0.011516571181248497,532,120488,0.7172,0.9841
