bin,layer,target,r2_mean,r2_std,n_episodes_in_bin,n_windows_in_bin,q33,q67
low,0,ee_velocity,0.38019794821739195,0.04347922976261688,500,113678,0.3205,1.0347
low,0,ee_acceleration,0.0414945088326931,0.0058650624835368745,500,113678,0.3205,1.0347
low,0,contact_flag,0.37280633449554446,0.017172951271014144,500,113678,0.3205,1.0347
low,0,contact_force_log1p_mag,0.3454759955406189,0.024116146204132,500,113678,0.3205,1.0347
low,1,ee_velocity,0.7811038851737976,0.021698398363696327,500,113678,0.3205,1.0347
low,1,ee_acceleration,0.0744905173778534,0.01209488180181336,500,113678,0.3205,1.0347
low,1,contact_flag,0.5377831339836121,0.0180970773257835,500,113678,0.3205,1.0347
low,1,contact_force_log1p_mag,0.544852340221405,0.030211919003707323,500,113678,0.3205,1.0347
low,2,ee_velocity,0.8118392109870911,0.016797980236668078,500,113678,0.3205,1.0347
low,2,ee_acceleration,0.08791467845439911,0.01614551798079892,500,113678,0.3205,1.0347
low,2,contact_flag,0.576402235031128,0.01435681607497639,500,113678,0.3205,1.0347
low,2,contact_force_log1p_mag,0.5801443815231323,0.026613040790622055,500,113678,0.3205,1.0347
low,3,ee_velocity,0.8459297776222229,0.010060201752703037,500,113678,0.3205,1.0347
low,3,ee_acceleration,0.1043550655245781,0.013995099457811801,500,113678,0.3205,1.0347
low,3,contact_flag,0.5934518814086914,0.010867176375264489,500,113678,0.3205,1.0347
low,3,contact_force_log1p_mag,0.5920320391654968,0.024857245540809373,500,113678,0.3205,1.0347
low,4,ee_velocity,0.8637279629707336,0.01175304213592972,500,113678,0.3205,1.0347
low,4,ee_acceleration,0.11697427481412888,0.012622373754807684,500,113678,0.3205,1.0347
low,4,contact_flag,0.6182035446166992,0.019474690713929124,500,113678,0.3205,1.0347
low,4,contact_force_log1p_mag,0.6014983057975769,0.035307773115325014,500,113678,0.3205,1.0347
low,5,ee_velocity,0.8847583055496215,0.009313863753125153,500,113678,0.3205,1.0347
low,5,ee_acceleration,0.13672255128622054,0.013402066478125673,500,113678,0.3205,1.0347
low,5,contact_flag,0.6141361713409423,0.020242775842091786,500,113678,0.3205,1.0347
low,5,contact_force_log1p_mag,0.6044951796531677,0.04046222606886711,500,113678,0.3205,1.0347
low,6,ee_velocity,0.9022488236427307,0.006305792341552436,500,113678,0.3205,1.0347
low,6,ee_acceleration,0.14603485465049743,0.014222835684875238,500,113678,0.3205,1.0347
low,6,contact_flag,0.6353100299835205,0.019419398075861124,500,113678,0.3205,1.0347
low,6,contact_force_log1p_mag,0.6116140365600586,0.04028683115086263,500,113678,0.3205,1.0347
low,7,ee_velocity,0.914142656326294,0.006024761622201751,500,113678,0.3205,1.0347
low,7,ee_acceleration,0.1678291976451874,0.015521210314320353,500,113678,0.3205,1.0347
low,7,contact_flag,0.6426577925682068,0.014313381528845103,500,113678,0.3205,1.0347
low,7,contact_force_log1p_mag,0.6153825521469116,0.03641752931939051,500,113678,0.3205,1.0347
low,8,ee_velocity,0.9113001108169556,0.005462190706061767,500,113678,0.3205,1.0347
low,8,ee_acceleration,0.16637515127658845,0.01239016632473168,500,113678,0.3205,1.0347
low,8,contact_flag,0.6508426070213318,0.018448296845060774,500,113678,0.3205,1.0347
low,8,contact_force_log1p_mag,0.6161607503890991,0.037836475842580264,500,113678,0.3205,1.0347
