bin,layer,target,fold,r2,n_train_episodes,n_test_episodes,n_test_windows
low,0,ee_velocity,0,-0.004600099753588438,646,162,20898
low,0,ee_velocity,1,-0.0042123631574213505,646,162,20898
low,0,ee_velocity,2,-0.004725798964500427,646,162,20898
low,0,ee_velocity,3,-0.0069469185546040535,647,161,20769
low,0,ee_velocity,4,-0.0067117041908204556,647,161,20769
low,0,ee_acceleration,0,-0.0014409326249733567,646,162,20898
low,0,ee_acceleration,1,-0.0018683560192584991,646,162,20898
low,0,ee_acceleration,2,-0.0015711195301264524,646,162,20898
low,0,ee_acceleration,3,-0.0016864849021658301,647,161,20769
low,0,ee_acceleration,4,-0.002129558240994811,647,161,20769
low,0,contact_flag,0,1.0,646,162,20898
low,0,contact_flag,1,1.0,646,162,20898
low,0,contact_flag,2,1.0,646,162,20898
low,0,contact_flag,3,1.0,647,161,20769
low,0,contact_flag,4,1.0,647,161,20769
low,0,contact_force_log1p_mag,0,0.025501728057861328,646,162,20898
low,0,contact_force_log1p_mag,1,0.023499250411987305,646,162,20898
low,0,contact_force_log1p_mag,2,0.03567028045654297,646,162,20898
low,0,contact_force_log1p_mag,3,0.01489323377609253,647,161,20769
low,0,contact_force_log1p_mag,4,0.01686573028564453,647,161,20769
low,1,ee_velocity,0,0.00579123105853796,646,162,20898
low,1,ee_velocity,1,-0.0005074304062873125,646,162,20898
low,1,ee_velocity,2,-0.005607531405985355,646,162,20898
low,1,ee_velocity,3,0.001815148047171533,647,161,20769
low,1,ee_velocity,4,-0.00206603086553514,647,161,20769
low,1,ee_acceleration,0,0.004002707079052925,646,162,20898
low,1,ee_acceleration,1,0.003016834147274494,646,162,20898
low,1,ee_acceleration,2,0.002876658458262682,646,162,20898
low,1,ee_acceleration,3,-0.0030637215822935104,647,161,20769
low,1,ee_acceleration,4,-0.0006390374037437141,647,161,20769
low,1,contact_flag,0,1.0,646,162,20898
low,1,contact_flag,1,1.0,646,162,20898
low,1,contact_flag,2,1.0,646,162,20898
low,1,contact_flag,3,1.0,647,161,20769
low,1,contact_flag,4,1.0,647,161,20769
low,1,contact_force_log1p_mag,0,0.02409607172012329,646,162,20898
low,1,contact_force_log1p_mag,1,0.02766108512878418,646,162,20898
low,1,contact_force_log1p_mag,2,0.04511052370071411,646,162,20898
low,1,contact_force_log1p_mag,3,0.02643406391143799,647,161,20769
low,1,contact_force_log1p_mag,4,0.020953059196472168,647,161,20769
low,2,ee_velocity,0,0.0035155736841261387,646,162,20898
low,2,ee_velocity,1,0.0012514156987890601,646,162,20898
low,2,ee_velocity,2,-0.0029547091107815504,646,162,20898
low,2,ee_velocity,3,-0.0046079689636826515,647,161,20769
low,2,ee_velocity,4,-0.006982324179261923,647,161,20769
low,2,ee_acceleration,0,0.005191743839532137,646,162,20898
low,2,ee_acceleration,1,0.00573115237057209,646,162,20898
low,2,ee_acceleration,2,0.0056137037463486195,646,162,20898
low,2,ee_acceleration,3,-0.0026714028790593147,647,161,20769
low,2,ee_acceleration,4,0.0007209864561446011,647,161,20769
low,2,contact_flag,0,1.0,646,162,20898
low,2,contact_flag,1,1.0,646,162,20898
low,2,contact_flag,2,1.0,646,162,20898
low,2,contact_flag,3,1.0,647,161,20769
low,2,contact_flag,4,1.0,647,161,20769
low,2,contact_force_log1p_mag,0,0.021426260471343994,646,162,20898
low,2,contact_force_log1p_mag,1,0.02841973304748535,646,162,20898
low,2,contact_force_log1p_mag,2,0.03268033266067505,646,162,20898
low,2,contact_force_log1p_mag,3,0.021058499813079834,647,161,20769
low,2,contact_force_log1p_mag,4,0.026765942573547363,647,161,20769
low,3,ee_velocity,0,0.011157413013279438,646,162,20898
low,3,ee_velocity,1,0.004716499242931604,646,162,20898
low,3,ee_velocity,2,0.004151119384914637,646,162,20898
low,3,ee_velocity,3,-0.0011703543132171035,647,161,20769
low,3,ee_velocity,4,-0.003264291677623987,647,161,20769
low,3,ee_acceleration,0,0.0068329558707773685,646,162,20898
low,3,ee_acceleration,1,0.007075812201946974,646,162,20898
low,3,ee_acceleration,2,0.005247159861028194,646,162,20898
low,3,ee_acceleration,3,-0.004137515090405941,647,161,20769
low,3,ee_acceleration,4,0.0027748497668653727,647,161,20769
low,3,contact_flag,0,1.0,646,162,20898
low,3,contact_flag,1,1.0,646,162,20898
low,3,contact_flag,2,1.0,646,162,20898
low,3,contact_flag,3,1.0,647,161,20769
low,3,contact_flag,4,1.0,647,161,20769
low,3,contact_force_log1p_mag,0,0.02545827627182007,646,162,20898
low,3,contact_force_log1p_mag,1,0.04272580146789551,646,162,20898
low,3,contact_force_log1p_mag,2,0.03382265567779541,646,162,20898
low,3,contact_force_log1p_mag,3,0.028474271297454834,647,161,20769
low,3,contact_force_log1p_mag,4,0.027484416961669922,647,161,20769
low,4,ee_velocity,0,0.02043348364531994,646,162,20898
low,4,ee_velocity,1,0.02261892706155777,646,162,20898
low,4,ee_velocity,2,0.02135230414569378,646,162,20898
low,4,ee_velocity,3,0.006137376185506582,647,161,20769
low,4,ee_velocity,4,0.006245773285627365,647,161,20769
low,4,ee_acceleration,0,0.00886343140155077,646,162,20898
low,4,ee_acceleration,1,0.010285165160894394,646,162,20898
low,4,ee_acceleration,2,0.008814646862447262,646,162,20898
low,4,ee_acceleration,3,-0.00419927341863513,647,161,20769
low,4,ee_acceleration,4,0.002633059397339821,647,161,20769
low,4,contact_flag,0,1.0,646,162,20898
low,4,contact_flag,1,1.0,646,162,20898
low,4,contact_flag,2,1.0,646,162,20898
low,4,contact_flag,3,1.0,647,161,20769
low,4,contact_flag,4,1.0,647,161,20769
low,4,contact_force_log1p_mag,0,0.04038757085800171,646,162,20898
low,4,contact_force_log1p_mag,1,0.03678691387176514,646,162,20898
low,4,contact_force_log1p_mag,2,0.03818023204803467,646,162,20898
low,4,contact_force_log1p_mag,3,0.029561161994934082,647,161,20769
low,4,contact_force_log1p_mag,4,0.0324590802192688,647,161,20769
low,5,ee_velocity,0,0.046801816672086716,646,162,20898
low,5,ee_velocity,1,0.052167996764183044,646,162,20898
low,5,ee_velocity,2,0.047853387892246246,646,162,20898
low,5,ee_velocity,3,0.025285713374614716,647,161,20769
low,5,ee_velocity,4,0.032713472843170166,647,161,20769
low,5,ee_acceleration,0,0.016263166442513466,646,162,20898
low,5,ee_acceleration,1,0.018401531502604485,646,162,20898
low,5,ee_acceleration,2,0.016516944393515587,646,162,20898
low,5,ee_acceleration,3,-0.0010724484454840422,647,161,20769
low,5,ee_acceleration,4,0.010675678960978985,647,161,20769
low,5,contact_flag,0,1.0,646,162,20898
low,5,contact_flag,1,1.0,646,162,20898
low,5,contact_flag,2,1.0,646,162,20898
low,5,contact_flag,3,1.0,647,161,20769
low,5,contact_flag,4,1.0,647,161,20769
low,5,contact_force_log1p_mag,0,0.038253068923950195,646,162,20898
low,5,contact_force_log1p_mag,1,0.044267237186431885,646,162,20898
low,5,contact_force_log1p_mag,2,0.04524827003479004,646,162,20898
low,5,contact_force_log1p_mag,3,0.03447359800338745,647,161,20769
low,5,contact_force_log1p_mag,4,0.035737574100494385,647,161,20769
low,6,ee_velocity,0,0.0511600524187088,646,162,20898
low,6,ee_velocity,1,0.055859439074993134,646,162,20898
low,6,ee_velocity,2,0.05321033298969269,646,162,20898
low,6,ee_velocity,3,0.027375878766179085,647,161,20769
low,6,ee_velocity,4,0.040164969861507416,647,161,20769
low,6,ee_acceleration,0,0.020369425415992737,646,162,20898
low,6,ee_acceleration,1,0.019841104745864868,646,162,20898
low,6,ee_acceleration,2,0.01829647459089756,646,162,20898
low,6,ee_acceleration,3,0.0003803968138527125,647,161,20769
low,6,ee_acceleration,4,0.011534897610545158,647,161,20769
low,6,contact_flag,0,1.0,646,162,20898
low,6,contact_flag,1,1.0,646,162,20898
low,6,contact_flag,2,1.0,646,162,20898
low,6,contact_flag,3,1.0,647,161,20769
low,6,contact_flag,4,1.0,647,161,20769
low,6,contact_force_log1p_mag,0,0.04320383071899414,646,162,20898
low,6,contact_force_log1p_mag,1,0.04845184087753296,646,162,20898
low,6,contact_force_log1p_mag,2,0.04710358381271362,646,162,20898
