bin,layer,target,fold,r2,n_train_episodes,n_test_episodes,n_test_windows
low,0,ee_velocity,0,0.5278965830802917,794,198,35501
low,0,ee_velocity,1,0.48143091797828674,795,197,35463
low,0,ee_velocity,2,0.48191139101982117,793,199,35500
low,0,ee_velocity,3,0.5223826766014099,793,199,35495
low,0,ee_velocity,4,-2139.4267578125,793,199,35496
low,0,ee_acceleration,0,0.12434699386358261,794,198,35501
low,0,ee_acceleration,1,0.11979705095291138,795,197,35463
low,0,ee_acceleration,2,0.11716899275779724,793,199,35500
low,0,ee_acceleration,3,0.12331241369247437,793,199,35495
low,0,ee_acceleration,4,-3630.122314453125,793,199,35496
low,0,contact_flag,0,0.3224395513534546,794,198,35501
low,0,contact_flag,1,0.40002477169036865,795,197,35463
low,0,contact_flag,2,0.36189836263656616,793,199,35500
low,0,contact_flag,3,0.32591044902801514,793,199,35495
low,0,contact_flag,4,-1047.038330078125,793,199,35496
low,0,contact_force_log1p_mag,0,0.30183446407318115,794,198,35501
low,0,contact_force_log1p_mag,1,0.36116427183151245,795,197,35463
low,0,contact_force_log1p_mag,2,0.32281017303466797,793,199,35500
low,0,contact_force_log1p_mag,3,0.27555716037750244,793,199,35495
low,0,contact_force_log1p_mag,4,-1621.313720703125,793,199,35496
low,1,ee_velocity,0,0.8053059577941895,794,198,35501
low,1,ee_velocity,1,0.7904469966888428,795,197,35463
low,1,ee_velocity,2,0.7961133718490601,793,199,35500
low,1,ee_velocity,3,0.8109596371650696,793,199,35495
low,1,ee_velocity,4,-2.9050681591033936,793,199,35496
low,1,ee_acceleration,0,0.20613297820091248,794,198,35501
low,1,ee_acceleration,1,0.19518212974071503,795,197,35463
low,1,ee_acceleration,2,0.19694502651691437,793,199,35500
low,1,ee_acceleration,3,0.2133726179599762,793,199,35495
low,1,ee_acceleration,4,-1.9026979207992554,793,199,35496
low,1,contact_flag,0,0.5538791418075562,794,198,35501
low,1,contact_flag,1,0.6159288287162781,795,197,35463
low,1,contact_flag,2,0.5794495344161987,793,199,35500
low,1,contact_flag,3,0.5088121891021729,793,199,35495
low,1,contact_flag,4,-10.749185562133789,793,199,35496
low,1,contact_force_log1p_mag,0,0.5593146085739136,794,198,35501
low,1,contact_force_log1p_mag,1,0.6122577786445618,795,197,35463
low,1,contact_force_log1p_mag,2,0.5736236572265625,793,199,35500
low,1,contact_force_log1p_mag,3,0.5097025632858276,793,199,35495
low,1,contact_force_log1p_mag,4,-11.967048645019531,793,199,35496
low,2,ee_velocity,0,0.8340137004852295,794,198,35501
low,2,ee_velocity,1,0.8261238932609558,795,197,35463
low,2,ee_velocity,2,0.8261491060256958,793,199,35500
low,2,ee_velocity,3,0.6873548626899719,793,199,35495
low,2,ee_velocity,4,0.8056744337081909,793,199,35496
low,2,ee_acceleration,0,0.21244139969348907,794,198,35501
low,2,ee_acceleration,1,0.22215959429740906,795,197,35463
low,2,ee_acceleration,2,0.2158210277557373,793,199,35500
low,2,ee_acceleration,3,0.19909724593162537,793,199,35495
low,2,ee_acceleration,4,0.19796812534332275,793,199,35496
low,2,contact_flag,0,0.6179214715957642,794,198,35501
low,2,contact_flag,1,0.6555927395820618,795,197,35463
low,2,contact_flag,2,0.636033296585083,793,199,35500
low,2,contact_flag,3,0.5435206294059753,793,199,35495
low,2,contact_flag,4,0.6300681829452515,793,199,35496
low,2,contact_force_log1p_mag,0,0.6470723152160645,794,198,35501
low,2,contact_force_log1p_mag,1,0.6574521064758301,795,197,35463
low,2,contact_force_log1p_mag,2,0.6368205547332764,793,199,35500
low,2,contact_force_log1p_mag,3,0.5714929103851318,793,199,35495
low,2,contact_force_log1p_mag,4,0.6272256970405579,793,199,35496
low,3,ee_velocity,0,0.8526686429977417,794,198,35501
low,3,ee_velocity,1,0.8441981077194214,795,197,35463
low,3,ee_velocity,2,0.8459334969520569,793,199,35500
low,3,ee_velocity,3,0.8517164587974548,793,199,35495
low,3,ee_velocity,4,0.8378304839134216,793,199,35496
low,3,ee_acceleration,0,0.27638745307922363,794,198,35501
low,3,ee_acceleration,1,0.26540589332580566,795,197,35463
low,3,ee_acceleration,2,0.2666761577129364,793,199,35500
low,3,ee_acceleration,3,0.28183814883232117,793,199,35495
low,3,ee_acceleration,4,0.2511736750602722,793,199,35496
low,3,contact_flag,0,0.6496051549911499,794,198,35501
low,3,contact_flag,1,0.6616601347923279,795,197,35463
low,3,contact_flag,2,0.657563328742981,793,199,35500
low,3,contact_flag,3,0.5949480533599854,793,199,35495
low,3,contact_flag,4,0.6571100950241089,793,199,35496
low,3,contact_force_log1p_mag,0,0.6808103919029236,794,198,35501
low,3,contact_force_log1p_mag,1,0.6592458486557007,795,197,35463
low,3,contact_force_log1p_mag,2,0.6641277074813843,793,199,35500
low,3,contact_force_log1p_mag,3,0.6128979921340942,793,199,35495
low,3,contact_force_log1p_mag,4,0.66160649061203,793,199,35496
low,4,ee_velocity,0,0.8620410561561584,794,198,35501
low,4,ee_velocity,1,0.8492624759674072,795,197,35463
low,4,ee_velocity,2,0.8544020056724548,793,199,35500
low,4,ee_velocity,3,0.8632093667984009,793,199,35495
low,4,ee_velocity,4,0.8478190302848816,793,199,35496
low,4,ee_acceleration,0,0.29444727301597595,794,198,35501
low,4,ee_acceleration,1,0.2802039086818695,795,197,35463
low,4,ee_acceleration,2,0.2859900891780853,793,199,35500
low,4,ee_acceleration,3,0.29745495319366455,793,199,35495
low,4,ee_acceleration,4,0.2701599895954132,793,199,35496
low,4,contact_flag,0,0.6677533388137817,794,198,35501
low,4,contact_flag,1,0.6803958415985107,795,197,35463
low,4,contact_flag,2,0.6762908697128296,793,199,35500
low,4,contact_flag,3,0.6080805063247681,793,199,35495
low,4,contact_flag,4,0.7061574459075928,793,199,35496
