bin,layer,target,fold,r2,n_train_episodes,n_test_episodes,n_test_windows
low,6,ee_acceleration,1,0.1758052408695221,426,106,24086
low,6,ee_acceleration,2,0.14963212609291077,426,106,24086
low,6,ee_acceleration,3,0.1681145876646042,425,107,24119
low,6,ee_acceleration,4,0.1222885325551033,425,107,24109
low,6,contact_flag,0,0.6139967441558838,426,106,24088
low,6,contact_flag,1,0.629015326499939,426,106,24086
low,6,contact_flag,2,0.6648885011672974,426,106,24086
low,6,contact_flag,3,0.5764950513839722,425,107,24119
low,6,contact_flag,4,0.6047561168670654,425,107,24109
low,6,contact_force_log1p_mag,0,0.6286848783493042,426,106,24088
low,6,contact_force_log1p_mag,1,0.6300638914108276,426,106,24086
low,6,contact_force_log1p_mag,2,0.6600418090820312,426,106,24086
low,6,contact_force_log1p_mag,3,0.5077389478683472,425,107,24119
low,6,contact_force_log1p_mag,4,0.574513852596283,425,107,24109
low,7,ee_velocity,0,0.9063400626182556,426,106,24088
low,7,ee_velocity,1,0.9226793050765991,426,106,24086
low,7,ee_velocity,2,0.9139705896377563,426,106,24086
low,7,ee_velocity,3,0.9191550016403198,425,107,24119
low,7,ee_velocity,4,0.8914358615875244,425,107,24109
low,7,ee_acceleration,0,0.15870556235313416,426,106,24088
low,7,ee_acceleration,1,0.20002439618110657,426,106,24086
low,7,ee_acceleration,2,0.1755988597869873,426,106,24086
low,7,ee_acceleration,3,0.18264339864253998,425,107,24119
low,7,ee_acceleration,4,0.14488597214221954,425,107,24109
low,7,contact_flag,0,0.6159315705299377,426,106,24088
low,7,contact_flag,1,0.6366947293281555,426,106,24086
low,7,contact_flag,2,0.676559567451477,426,106,24086
low,7,contact_flag,3,0.6020081639289856,425,107,24119
low,7,contact_flag,4,0.6167850494384766,425,107,24109
low,7,contact_force_log1p_mag,0,0.628020703792572,426,106,24088
low,7,contact_force_log1p_mag,1,0.6340450048446655,426,106,24086
low,7,contact_force_log1p_mag,2,0.6700894236564636,426,106,24086
low,7,contact_force_log1p_mag,3,0.5395926237106323,425,107,24119
low,7,contact_force_log1p_mag,4,0.5798012018203735,425,107,24109
low,8,ee_velocity,0,0.9058038592338562,426,106,24088
low,8,ee_velocity,1,0.9230079054832458,426,106,24086
low,8,ee_velocity,2,0.912739098072052,426,106,24086
low,8,ee_velocity,3,0.9186618328094482,425,107,24119
low,8,ee_velocity,4,0.890127420425415,425,107,24109
low,8,ee_acceleration,0,0.15495963394641876,426,106,24088
low,8,ee_acceleration,1,0.1958044320344925,426,106,24086
low,8,ee_acceleration,2,0.17035624384880066,426,106,24086
low,8,ee_acceleration,3,0.19028154015541077,425,107,24119
low,8,ee_acceleration,4,0.13949739933013916,425,107,24109
low,8,contact_flag,0,0.6104339361190796,426,106,24088
low,8,contact_flag,1,0.6452617645263672,426,106,24086
low,8,contact_flag,2,0.6851601600646973,426,106,24086
low,8,contact_flag,3,0.6123294830322266,425,107,24119
low,8,contact_flag,4,0.6205955147743225,425,107,24109
low,8,contact_force_log1p_mag,0,0.6063381433486938,426,106,24088
low,8,contact_force_log1p_mag,1,0.6385774612426758,426,106,24086
low,8,contact_force_log1p_mag,2,0.6712297797203064,426,106,24086
low,8,contact_force_log1p_mag,3,0.5498142242431641,425,107,24119
low,8,contact_force_log1p_mag,4,0.5910302996635437,425,107,24109
low,9,ee_velocity,0,0.904156506061554,426,106,24088
low,9,ee_velocity,1,0.9239248633384705,426,106,24086
low,9,ee_velocity,2,0.91246497631073,426,106,24086
low,9,ee_velocity,3,0.920933187007904,425,107,24119
low,9,ee_velocity,4,0.8923253417015076,425,107,24109
low,9,ee_acceleration,0,0.15908484160900116,426,106,24088
low,9,ee_acceleration,1,0.20410414040088654,426,106,24086
low,9,ee_acceleration,2,0.17827849090099335,426,106,24086
low,9,ee_acceleration,3,0.19075234234333038,425,107,24119
low,9,ee_acceleration,4,0.1421317607164383,425,107,24109
low,9,contact_flag,0,0.6549710035324097,426,106,24088
low,9,contact_flag,1,0.6780790090560913,426,106,24086
low,9,contact_flag,2,0.7069461941719055,426,106,24086
low,9,contact_flag,3,0.6394170522689819,425,107,24119
low,9,contact_flag,4,0.6559783220291138,425,107,24109
low,9,contact_force_log1p_mag,0,0.6546308994293213,426,106,24088
low,9,contact_force_log1p_mag,1,0.6707937717437744,426,106,24086
low,9,contact_force_log1p_mag,2,0.699561357498169,426,106,24086
low,9,contact_force_log1p_mag,3,0.5875327587127686,425,107,24119
low,9,contact_force_log1p_mag,4,0.6402491927146912,425,107,24109
low,10,ee_velocity,0,0.9137378334999084,426,106,24088
low,10,ee_velocity,1,0.9295864701271057,426,106,24086
low,10,ee_velocity,2,0.9205405116081238,426,106,24086
low,10,ee_velocity,3,0.9265394806861877,425,107,24119
low,10,ee_velocity,4,0.8956571221351624,425,107,24109
low,10,ee_acceleration,0,0.1637413650751114,426,106,24088
low,10,ee_acceleration,1,0.2169051170349121,426,106,24086
low,10,ee_acceleration,2,0.18931151926517487,426,106,24086
low,10,ee_acceleration,3,0.20002932846546173,425,107,24119
low,10,ee_acceleration,4,0.15040235221385956,425,107,24109
low,10,contact_flag,0,0.6622614860534668,426,106,24088
low,10,contact_flag,1,0.6738368272781372,426,106,24086
low,10,contact_flag,2,0.69970703125,426,106,24086
low,10,contact_flag,3,0.6487760543823242,425,107,24119
low,10,contact_flag,4,0.6574861407279968,425,107,24109
low,10,contact_force_log1p_mag,0,0.661311149597168,426,106,24088
low,10,contact_force_log1p_mag,1,0.6695104837417603,426,106,24086
low,10,contact_force_log1p_mag,2,0.6922901272773743,426,106,24086
low,10,contact_force_log1p_mag,3,0.6039190292358398,425,107,24119
low,10,contact_force_log1p_mag,4,0.6435114741325378,425,107,24109
low,11,ee_velocity,0,0.9155517816543579,426,106,24088
low,11,ee_velocity,1,0.9321140050888062,426,106,24086
low,11,ee_velocity,2,0.9238213300704956,426,106,24086
low,11,ee_velocity,3,0.9294843673706055,425,107,24119
low,11,ee_velocity,4,0.900783896446228,425,107,24109
low,11,ee_acceleration,0,0.16748860478401184,426,106,24088
low,11,ee_acceleration,1,0.2197122871875763,426,106,24086
low,11,ee_acceleration,2,0.19270671904087067,426,106,24086
low,11,ee_acceleration,3,0.20198136568069458,425,107,24119
low,11,ee_acceleration,4,0.15153948962688446,425,107,24109
low,11,contact_flag,0,0.650321900844574,426,106,24088
low,11,contact_flag,1,0.6872521638870239,426,106,24086
low,11,contact_flag,2,0.7055456042289734,426,106,24086
low,11,contact_flag,3,0.6582293510437012,425,107,24119
low,11,contact_flag,4,0.6687893867492676,425,107,24109
low,11,contact_force_log1p_mag,0,0.659895658493042,426,106,24088
low,11,contact_force_log1p_mag,1,0.6817693710327148,426,106,24086
low,11,contact_force_log1p_mag,2,0.693853497505188,426,106,24086
low,11,contact_force_log1p_mag,3,0.6122133731842041,425,107,24119
low,11,contact_force_log1p_mag,4,0.6541459560394287,425,107,24109
low,12,ee_velocity,0,0.9142754077911377,426,106,24088
low,12,ee_velocity,1,0.9310758709907532,426,106,24086
low,12,ee_velocity,2,0.9208226203918457,426,106,24086
low,12,ee_velocity,3,0.9277113080024719,425,107,24119
low,12,ee_velocity,4,0.9017359018325806,425,107,24109
low,12,ee_acceleration,0,0.17686335742473602,426,106,24088
low,12,ee_acceleration,1,0.22898992896080017,426,106,24086
low,12,ee_acceleration,2,0.1989258974790573,426,106,24086
low,12,ee_acceleration,3,0.21233056485652924,425,107,24119
low,12,ee_acceleration,4,0.16587229073047638,425,107,24109
low,12,contact_flag,0,0.6595138907432556,426,106,24088
low,12,contact_flag,1,0.7034002542495728,426,106,24086
low,12,contact_flag,2,0.719144344329834,426,106,24086
