task,layer,variable,var_type,r2_mean,r2_std,n_samples
push,28,object_acceleration,dynamic,0.566654,0.049062,1500
push,28,object_angular_velocity,dynamic,0.58438,0.045319,1500
push,28,ee_to_object_distance,dynamic,0.520599,0.041579,1500
push,28,object_to_target_distance,dynamic,0.0,0.0,1500
push,28,object_on_surface,dynamic,0.693429,0.039844,1500
push,28,contact_flag,dynamic,0.0,0.0,1500
push,28,contact_force,dynamic,0.0,0.0,1500
push,28,phase,dynamic,0.0,0.0,1500
push,29,object_0_mass,static,0.123305,0.054794,1500
push,29,object_0_static_friction,static,0.010103,0.015425,1500
push,29,object_0_dynamic_friction,static,0.012814,0.041949,1500
push,29,surface_static_friction,static,0.048495,0.026378,1500
push,29,surface_dynamic_friction,static,0.16484,0.024463,1500
push,29,ee_velocity,dynamic,0.979724,0.002316,1500
push,29,ee_acceleration,dynamic,0.800127,0.01783,1500
push,29,ee_angular_velocity,dynamic,0.971338,0.004395,1500
push,29,object_velocity,dynamic,0.392845,0.347359,1500
push,29,object_acceleration,dynamic,0.568152,0.051039,1500
push,29,object_angular_velocity,dynamic,0.593544,0.037968,1500
push,29,ee_to_object_distance,dynamic,0.517884,0.038654,1500
push,29,object_to_target_distance,dynamic,0.0,0.0,1500
push,29,object_on_surface,dynamic,0.705735,0.041699,1500
push,29,contact_flag,dynamic,0.0,0.0,1500
push,29,contact_force,dynamic,0.0,0.0,1500
push,29,phase,dynamic,0.0,0.0,1500
push,30,object_0_mass,static,0.166614,0.052066,1500
push,30,object_0_static_friction,static,0.018919,0.013103,1500
push,30,object_0_dynamic_friction,static,0.0101,0.033081,1500
push,30,surface_static_friction,static,0.043571,0.031714,1500
push,30,surface_dynamic_friction,static,0.163022,0.025463,1500
push,30,ee_velocity,dynamic,0.981787,0.002874,1500
push,30,ee_acceleration,dynamic,0.816385,0.023059,1500
push,30,ee_angular_velocity,dynamic,0.970971,0.004269,1500
push,30,object_velocity,dynamic,0.481402,0.290189,1500
push,30,object_acceleration,dynamic,0.597172,0.049044,1500
push,30,object_angular_velocity,dynamic,0.631953,0.033214,1500
push,30,ee_to_object_distance,dynamic,0.467356,0.040732,1500
push,30,object_to_target_distance,dynamic,0.0,0.0,1500
push,30,object_on_surface,dynamic,0.704979,0.046396,1500
push,30,contact_flag,dynamic,0.0,0.0,1500
push,30,contact_force,dynamic,0.0,0.0,1500
push,30,phase,dynamic,0.0,0.0,1500
push,31,object_0_mass,static,0.170045,0.056875,1500
push,31,object_0_static_friction,static,0.018166,0.013665,1500
push,31,object_0_dynamic_friction,static,0.009954,0.027024,1500
push,31,surface_static_friction,static,0.043277,0.031943,1500
push,31,surface_dynamic_friction,static,0.166649,0.023174,1500
push,31,ee_velocity,dynamic,0.981234,0.003328,1500
push,31,ee_acceleration,dynamic,0.813219,0.027522,1500
push,31,ee_angular_velocity,dynamic,0.969733,0.004842,1500
push,31,object_velocity,dynamic,0.502986,0.306736,1500
push,31,object_acceleration,dynamic,0.612082,0.037954,1500
push,31,object_angular_velocity,dynamic,0.643251,0.038087,1500
push,31,ee_to_object_distance,dynamic,0.521075,0.02978,1500
push,31,object_to_target_distance,dynamic,0.0,0.0,1500
push,31,object_on_surface,dynamic,0.695073,0.035326,1500
push,31,contact_flag,dynamic,0.0,0.0,1500
push,31,contact_force,dynamic,0.0,0.0,1500
push,31,phase,dynamic,0.0,0.0,1500
push,32,object_0_mass,static,0.13859,0.048672,1500
push,32,object_0_static_friction,static,0.004863,0.017549,1500
push,32,object_0_dynamic_friction,static,0.015819,0.024295,1500
push,32,surface_static_friction,static,0.047493,0.031589,1500
push,32,surface_dynamic_friction,static,0.16648,0.033072,1500
push,32,ee_velocity,dynamic,0.982888,0.001486,1500
push,32,ee_acceleration,dynamic,0.82605,0.02144,1500
push,32,ee_angular_velocity,dynamic,0.971493,0.004295,1500
push,32,object_velocity,dynamic,0.557476,0.320439,1500
push,32,object_acceleration,dynamic,0.621387,0.033662,1500
push,32,object_angular_velocity,dynamic,0.659751,0.050255,1500
push,32,ee_to_object_distance,dynamic,0.425656,0.02155,1500
push,32,object_to_target_distance,dynamic,0.0,0.0,1500
push,32,object_on_surface,dynamic,0.70923,0.04347,1500
push,32,contact_flag,dynamic,0.0,0.0,1500
push,32,contact_force,dynamic,0.0,0.0,1500
push,32,phase,dynamic,0.0,0.0,1500
push,33,object_0_mass,static,0.164232,0.046661,1500
push,33,object_0_static_friction,static,0.004492,0.031453,1500
push,33,object_0_dynamic_friction,static,0.015602,0.030702,1500
push,33,surface_static_friction,static,0.035165,0.039341,1500
push,33,surface_dynamic_friction,static,0.164375,0.032658,1500
push,33,ee_velocity,dynamic,0.983696,0.002019,1500
push,33,ee_acceleration,dynamic,0.822326,0.023504,1500
push,33,ee_angular_velocity,dynamic,0.968912,0.005292,1500
push,33,object_velocity,dynamic,0.530286,0.343704,1500
push,33,object_acceleration,dynamic,0.609835,0.040379,1500
push,33,object_angular_velocity,dynamic,0.651502,0.056658,1500
push,33,ee_to_object_distance,dynamic,0.402042,0.029497,1500
push,33,object_to_target_distance,dynamic,0.0,0.0,1500
push,33,object_on_surface,dynamic,0.712609,0.03037,1500
push,33,contact_flag,dynamic,0.0,0.0,1500
push,33,contact_force,dynamic,0.0,0.0,1500
push,33,phase,dynamic,0.0,0.0,1500
push,34,object_0_mass,static,0.169829,0.045262,1500
push,34,object_0_static_friction,static,0.015179,0.026262,1500
push,34,object_0_dynamic_friction,static,0.005861,0.030829,1500
push,34,surface_static_friction,static,0.026556,0.038153,1500
push,34,surface_dynamic_friction,static,0.161347,0.0355,1500
push,34,ee_velocity,dynamic,0.983679,0.002834,1500
push,34,ee_acceleration,dynamic,0.831122,0.023253,1500
push,34,ee_angular_velocity,dynamic,0.970097,0.005603,1500
push,34,object_velocity,dynamic,0.556425,0.354707,1500
push,34,object_acceleration,dynamic,0.615174,0.031247,1500
push,34,object_angular_velocity,dynamic,0.649002,0.05942,1500
push,34,ee_to_object_distance,dynamic,0.377302,0.029368,1500
push,34,object_to_target_distance,dynamic,0.0,0.0,1500
push,34,object_on_surface,dynamic,0.715001,0.028205,1500
push,34,contact_flag,dynamic,0.0,0.0,1500
push,34,contact_force,dynamic,0.0,0.0,1500
push,34,phase,dynamic,0.0,0.0,1500
push,35,object_0_mass,static,0.158797,0.030432,1500
push,35,object_0_static_friction,static,0.003031,0.024931,1500
push,35,object_0_dynamic_friction,static,0.013826,0.040379,1500
push,35,surface_static_friction,static,0.012735,0.039065,1500
push,35,surface_dynamic_friction,static,0.152819,0.033866,1500
push,35,ee_velocity,dynamic,0.982153,0.002636,1500
push,35,ee_acceleration,dynamic,0.832886,0.021446,1500
push,35,ee_angular_velocity,dynamic,0.968991,0.007029,1500
push,35,object_velocity,dynamic,0.543029,0.314986,1500
push,35,object_acceleration,dynamic,0.63607,0.031167,1500
push,35,object_angular_velocity,dynamic,0.668392,0.057477,1500
push,35,ee_to_object_distance,dynamic,0.356791,0.025746,1500
push,35,object_to_target_distance,dynamic,0.0,0.0,1500
push,35,object_on_surface,dynamic,0.719275,0.029087,1500
push,35,contact_flag,dynamic,0.0,0.0,1500
push,35,contact_force,dynamic,0.0,0.0,1500
push,35,phase,dynamic,0.0,0.0,1500
push,36,object_0_mass,static,0.162271,0.045436,1500
push,36,object_0_static_friction,static,-0.000792,0.017772,1500
push,36,object_0_dynamic_friction,static,0.002298,0.039595,1500
push,36,surface_static_friction,static,-0.001681,0.050644,1500
push,36,surface_dynamic_friction,static,0.16169,0.037236,1500
push,36,ee_velocity,dynamic,0.98169,0.002628,1500
push,36,ee_acceleration,dynamic,0.825563,0.023382,1500
push,36,ee_angular_velocity,dynamic,0.968149,0.006134,1500
push,36,object_velocity,dynamic,0.530021,0.307265,1500
push,36,object_acceleration,dynamic,0.615387,0.03629,1500
push,36,object_angular_velocity,dynamic,0.647836,0.053344,1500
push,36,ee_to_object_distance,dynamic,0.332985,0.032837,1500
push,36,object_to_target_distance,dynamic,0.0,0.0,1500
push,36,object_on_surface,dynamic,0.724544,0.023935,1500
push,36,contact_flag,dynamic,0.0,0.0,1500
push,36,contact_force,dynamic,0.0,0.0,1500
push,36,phase,dynamic,0.0,0.0,1500
push,37,object_0_mass,static,0.147666,0.053575,1500
push,37,object_0_static_friction,static,-0.017801,0.025627,1500
push,37,object_0_dynamic_friction,static,-0.008415,0.046724,1500
push,37,surface_static_friction,static,0.000196,0.049503,1500
push,37,surface_dynamic_friction,static,0.169244,0.029539,1500
push,37,ee_velocity,dynamic,0.980647,0.003011,1500
push,37,ee_acceleration,dynamic,0.822026,0.019603,1500
push,37,ee_angular_velocity,dynamic,0.96714,0.006913,1500
push,37,object_velocity,dynamic,0.541299,0.321741,1500
push,37,object_acceleration,dynamic,0.616643,0.036273,1500
push,37,object_angular_velocity,dynamic,0.660202,0.06225,1500
push,37,ee_to_object_distance,dynamic,0.323097,0.053689,1500
push,37,object_to_target_distance,dynamic,0.0,0.0,1500
push,37,object_on_surface,dynamic,0.736089,0.021508,1500
push,37,contact_flag,dynamic,0.0,0.0,1500
push,37,contact_force,dynamic,0.0,0.0,1500
push,37,phase,dynamic,0.0,0.0,1500
push,38,object_0_mass,static,0.149332,0.045094,1500
push,38,object_0_static_friction,static,-0.019403,0.028707,1500
push,38,object_0_dynamic_friction,static,-0.023451,0.04516,1500
push,38,surface_static_friction,static,-0.003153,0.043573,1500
push,38,surface_dynamic_friction,static,0.158106,0.027821,1500
push,38,ee_velocity,dynamic,0.979886,0.0025,1500
push,38,ee_acceleration,dynamic,0.817059,0.020038,1500
push,38,ee_angular_velocity,dynamic,0.968506,0.005537,1500
push,38,object_velocity,dynamic,0.496997,0.376182,1500
push,38,object_acceleration,dynamic,0.624138,0.032531,1500
push,38,object_angular_velocity,dynamic,0.650199,0.064905,1500
push,38,ee_to_object_distance,dynamic,0.313161,0.047158,1500
push,38,object_to_target_distance,dynamic,0.0,0.0,1500
push,38,object_on_surface,dynamic,0.742776,0.018158,1500
push,38,contact_flag,dynamic,0.0,0.0,1500
push,38,contact_force,dynamic,0.0,0.0,1500
push,38,phase,dynamic,0.0,0.0,1500
push,39,object_0_mass,static,0.14005,0.050493,1500
push,39,object_0_static_friction,static,-0.023278,0.018874,1500
push,39,object_0_dynamic_friction,static,-0.043068,0.056662,1500
push,39,surface_static_friction,static,-0.010779,0.043924,1500
push,39,surface_dynamic_friction,static,0.152425,0.023427,1500
push,39,ee_velocity,dynamic,0.980714,0.002926,1500
push,39,ee_acceleration,dynamic,0.813905,0.024721,1500
push,39,ee_angular_velocity,dynamic,0.968626,0.005213,1500
push,39,object_velocity,dynamic,0.539051,0.339642,1500
push,39,object_acceleration,dynamic,0.602099,0.044167,1500
push,39,object_angular_velocity,dynamic,0.648477,0.065642,1500
push,39,ee_to_object_distance,dynamic,0.331535,0.04366,1500
push,39,object_to_target_distance,dynamic,0.0,0.0,1500
push,39,object_on_surface,dynamic,0.7317,0.021125,1500
push,39,contact_flag,dynamic,0.0,0.0,1500
push,39,contact_force,dynamic,0.0,0.0,1500
push,39,phase,dynamic,0.0,0.0,1500
strike,0,object_0_mass,static,0.01615,0.007622,3000
strike,0,object_0_static_friction,static,0.302518,0.01627,3000
strike,0,object_0_dynamic_friction,static,0.214604,0.024547,3000
strike,0,object_0_restitution,static,-0.002942,0.006556,3000
strike,0,surface_static_friction,static,0.00221,0.005095,3000
strike,0,surface_dynamic_friction,static,0.000778,0.008782,3000
strike,0,ee_velocity,dynamic,0.961203,0.004104,3000
strike,0,object_velocity,dynamic,0.481865,0.097078,3000
strike,0,object_acceleration,dynamic,0.348979,0.068508,3000
strike,0,ee_to_object_distance,dynamic,0.407132,0.018923,3000
strike,0,contact_flag,dynamic,0.0,0.0,3000
strike,0,contact_force,dynamic,0.0,0.0,3000
strike,0,phase,dynamic,0.0,0.0,3000
strike,0,ball_planar_travel_distance,dynamic,0.606548,0.012783,3000
strike,1,object_0_mass,static,0.016471,0.008167,3000
strike,1,object_0_static_friction,static,0.303621,0.018004,3000
strike,1,object_0_dynamic_friction,static,0.216176,0.023749,3000
strike,1,object_0_restitution,static,-0.003727,0.006283,3000
strike,1,surface_static_friction,static,0.002328,0.006106,3000
strike,1,surface_dynamic_friction,static,0.00247,0.006694,3000
strike,1,ee_velocity,dynamic,0.968154,0.003096,3000
strike,1,object_velocity,dynamic,0.50023,0.096522,3000
strike,1,object_acceleration,dynamic,0.358885,0.061268,3000
strike,1,ee_to_object_distance,dynamic,0.493285,0.014929,3000
strike,1,contact_flag,dynamic,0.0,0.0,3000
strike,1,contact_force,dynamic,0.0,0.0,3000
strike,1,phase,dynamic,0.0,0.0,3000
strike,1,ball_planar_travel_distance,dynamic,0.617378,0.00925,3000
strike,2,object_0_mass,static,0.014496,0.006629,3000
strike,2,object_0_static_friction,static,0.3076,0.017525,3000
strike,2,object_0_dynamic_friction,static,0.216389,0.024621,3000
strike,2,object_0_restitution,static,-0.003726,0.008386,3000
strike,2,surface_static_friction,static,0.001769,0.00791,3000
strike,2,surface_dynamic_friction,static,0.002408,0.008943,3000
strike,2,ee_velocity,dynamic,0.972574,0.002408,3000
strike,2,object_velocity,dynamic,0.507131,0.087722,3000
strike,2,object_acceleration,dynamic,0.375156,0.058141,3000
strike,2,ee_to_object_distance,dynamic,0.518635,0.019758,3000
strike,2,contact_flag,dynamic,0.0,0.0,3000
strike,2,contact_force,dynamic,0.0,0.0,3000
strike,2,phase,dynamic,0.0,0.0,3000
strike,2,ball_planar_travel_distance,dynamic,0.619984,0.007214,3000
strike,3,object_0_mass,static,0.013683,0.005041,3000
strike,3,object_0_static_friction,static,0.324357,0.01698,3000
strike,3,object_0_dynamic_friction,static,0.214645,0.027641,3000
strike,3,object_0_restitution,static,-0.000866,0.009963,3000
strike,3,surface_static_friction,static,0.002603,0.007874,3000
strike,3,surface_dynamic_friction,static,0.001776,0.010628,3000
strike,3,ee_velocity,dynamic,0.984275,0.001089,3000
strike,3,object_velocity,dynamic,0.539822,0.09291,3000
strike,3,object_acceleration,dynamic,0.407463,0.056935,3000
strike,3,ee_to_object_distance,dynamic,0.513068,0.022112,3000
strike,3,contact_flag,dynamic,0.0,0.0,3000
strike,3,contact_force,dynamic,0.0,0.0,3000
strike,3,phase,dynamic,0.0,0.0,3000
strike,3,ball_planar_travel_distance,dynamic,0.636748,0.015168,3000
strike,4,object_0_mass,static,0.016158,0.006137,3000
strike,4,object_0_static_friction,static,0.329814,0.023414,3000
strike,4,object_0_dynamic_friction,static,0.209902,0.027941,3000
strike,4,object_0_restitution,static,-0.001036,0.009546,3000
strike,4,surface_static_friction,static,0.001074,0.007003,3000
strike,4,surface_dynamic_friction,static,0.001118,0.009281,3000
strike,4,ee_velocity,dynamic,0.988666,0.001084,3000
strike,4,object_velocity,dynamic,0.569457,0.08541,3000
strike,4,object_acceleration,dynamic,0.435503,0.051408,3000
strike,4,ee_to_object_distance,dynamic,0.535623,0.020037,3000
strike,4,contact_flag,dynamic,0.0,0.0,3000
strike,4,contact_force,dynamic,0.0,0.0,3000
strike,4,phase,dynamic,0.0,0.0,3000
strike,4,ball_planar_travel_distance,dynamic,0.654939,0.012055,3000
strike,5,object_0_mass,static,0.014948,0.007337,3000
strike,5,object_0_static_friction,static,0.323633,0.024087,3000
strike,5,object_0_dynamic_friction,static,0.216899,0.029639,3000
strike,5,object_0_restitution,static,0.000506,0.01136,3000
strike,5,surface_static_friction,static,0.002153,0.004361,3000
strike,5,surface_dynamic_friction,static,-0.001988,0.007822,3000
strike,5,ee_velocity,dynamic,0.990337,0.000778,3000
strike,5,object_velocity,dynamic,0.595753,0.081894,3000
strike,5,object_acceleration,dynamic,0.457359,0.04858,3000
strike,5,ee_to_object_distance,dynamic,0.537602,0.026764,3000
strike,5,contact_flag,dynamic,0.0,0.0,3000
strike,5,contact_force,dynamic,0.0,0.0,3000
strike,5,phase,dynamic,0.0,0.0,3000
strike,5,ball_planar_travel_distance,dynamic,0.676284,0.01378,3000
strike,6,object_0_mass,static,0.016613,0.00794,3000
strike,6,object_0_static_friction,static,0.323599,0.019699,3000
strike,6,object_0_dynamic_friction,static,0.216151,0.027211,3000
strike,6,object_0_restitution,static,0.003112,0.01233,3000
strike,6,surface_static_friction,static,1.1e-05,0.004049,3000
strike,6,surface_dynamic_friction,static,-0.003849,0.010884,3000
strike,6,ee_velocity,dynamic,0.990988,0.000695,3000
strike,6,object_velocity,dynamic,0.631868,0.086469,3000
strike,6,object_acceleration,dynamic,0.459908,0.041424,3000
strike,6,ee_to_object_distance,dynamic,0.520046,0.021825,3000
strike,6,contact_flag,dynamic,0.0,0.0,3000
strike,6,contact_force,dynamic,0.0,0.0,3000
strike,6,phase,dynamic,0.0,0.0,3000
strike,6,ball_planar_travel_distance,dynamic,0.7096,0.019573,3000
strike,7,object_0_mass,static,0.014885,0.005383,3000
strike,7,object_0_static_friction,static,0.321825,0.021881,3000
strike,7,object_0_dynamic_friction,static,0.211924,0.027171,3000
strike,7,object_0_restitution,static,0.003506,0.010551,3000
strike,7,surface_static_friction,static,-0.000362,0.004679,3000
strike,7,surface_dynamic_friction,static,-0.000716,0.011374,3000
strike,7,ee_velocity,dynamic,0.99132,0.000897,3000
strike,7,object_velocity,dynamic,0.636453,0.09302,3000
strike,7,object_acceleration,dynamic,0.468144,0.043838,3000
strike,7,ee_to_object_distance,dynamic,0.564182,0.023132,3000
strike,7,contact_flag,dynamic,0.0,0.0,3000
strike,7,contact_force,dynamic,0.0,0.0,3000
strike,7,phase,dynamic,0.0,0.0,3000
strike,7,ball_planar_travel_distance,dynamic,0.724062,0.017645,3000
strike,8,object_0_mass,static,0.015274,0.006633,3000
strike,8,object_0_static_friction,static,0.318959,0.018918,3000
strike,8,object_0_dynamic_friction,static,0.214627,0.027826,3000
strike,8,object_0_restitution,static,0.002472,0.009388,3000
strike,8,surface_static_friction,static,-0.000984,0.003422,3000
strike,8,surface_dynamic_friction,static,-0.003385,0.011028,3000
strike,8,ee_velocity,dynamic,0.991852,0.001046,3000
strike,8,object_velocity,dynamic,0.647023,0.092378,3000
strike,8,object_acceleration,dynamic,0.479418,0.039837,3000
strike,8,ee_to_object_distance,dynamic,0.571074,0.023467,3000
strike,8,contact_flag,dynamic,0.0,0.0,3000
strike,8,contact_force,dynamic,0.0,0.0,3000
strike,8,phase,dynamic,0.0,0.0,3000
strike,8,ball_planar_travel_distance,dynamic,0.734906,0.015142,3000
strike,9,object_0_mass,static,0.01813,0.009979,3000
strike,9,object_0_static_friction,static,0.320269,0.020644,3000
strike,9,object_0_dynamic_friction,static,0.211465,0.02813,3000
strike,9,object_0_restitution,static,0.00046,0.0081,3000
strike,9,surface_static_friction,static,-0.001745,0.004821,3000
strike,9,surface_dynamic_friction,static,-0.002251,0.01009,3000
strike,9,ee_velocity,dynamic,0.992252,0.000907,3000
strike,9,object_velocity,dynamic,0.656571,0.088387,3000
strike,9,object_acceleration,dynamic,0.488921,0.034905,3000
strike,9,ee_to_object_distance,dynamic,0.56781,0.021619,3000
strike,9,contact_flag,dynamic,0.0,0.0,3000
strike,9,contact_force,dynamic,0.0,0.0,3000
strike,9,phase,dynamic,0.0,0.0,3000
strike,9,ball_planar_travel_distance,dynamic,0.746105,0.018644,3000
strike,10,object_0_mass,static,0.013392,0.008317,3000
strike,10,object_0_static_friction,static,0.314644,0.020269,3000
strike,10,object_0_dynamic_friction,static,0.214969,0.028466,3000
strike,10,object_0_restitution,static,-0.004154,0.00843,3000
strike,10,surface_static_friction,static,-0.003272,0.009663,3000
strike,10,surface_dynamic_friction,static,0.000797,0.013572,3000
strike,10,ee_velocity,dynamic,0.992741,0.000763,3000
strike,10,object_velocity,dynamic,0.695187,0.098091,3000
strike,10,object_acceleration,dynamic,0.499086,0.035204,3000
strike,10,ee_to_object_distance,dynamic,0.628852,0.017084,3000
strike,10,contact_flag,dynamic,0.0,0.0,3000
strike,10,contact_force,dynamic,0.0,0.0,3000
strike,10,phase,dynamic,0.0,0.0,3000
strike,10,ball_planar_travel_distance,dynamic,0.81283,0.024927,3000
strike,11,object_0_mass,static,0.009946,0.009997,3000
strike,11,object_0_static_friction,static,0.31772,0.022632,3000
strike,11,object_0_dynamic_friction,static,0.214746,0.030497,3000
strike,11,object_0_restitution,static,-0.005431,0.008989,3000
strike,11,surface_static_friction,static,-0.004419,0.00843,3000
strike,11,surface_dynamic_friction,static,-0.001035,0.013138,3000
strike,11,ee_velocity,dynamic,0.99269,0.000798,3000
strike,11,object_velocity,dynamic,0.691689,0.09749,3000
strike,11,object_acceleration,dynamic,0.497985,0.033695,3000
strike,11,ee_to_object_distance,dynamic,0.620869,0.016178,3000
strike,11,contact_flag,dynamic,0.0,0.0,3000
strike,11,contact_force,dynamic,0.0,0.0,3000
strike,11,phase,dynamic,0.0,0.0,3000
strike,11,ball_planar_travel_distance,dynamic,0.816965,0.023883,3000
strike,12,object_0_mass,static,0.007768,0.009441,3000
strike,12,object_0_static_friction,static,0.318254,0.024474,3000
strike,12,object_0_dynamic_friction,static,0.21453,0.031921,3000
strike,12,object_0_restitution,static,-0.004773,0.006959,3000
strike,12,surface_static_friction,static,-0.00133,0.006194,3000
strike,12,surface_dynamic_friction,static,0.003248,0.013253,3000
strike,12,ee_velocity,dynamic,0.992907,0.000739,3000
strike,12,object_velocity,dynamic,0.694354,0.096222,3000
strike,12,object_acceleration,dynamic,0.503386,0.038189,3000
strike,12,ee_to_object_distance,dynamic,0.629047,0.008703,3000
strike,12,contact_flag,dynamic,0.0,0.0,3000
strike,12,contact_force,dynamic,0.0,0.0,3000
strike,12,phase,dynamic,0.0,0.0,3000
strike,12,ball_planar_travel_distance,dynamic,0.818789,0.02269,3000
strike,13,object_0_mass,static,0.005067,0.011077,3000
strike,13,object_0_static_friction,static,0.314686,0.022629,3000
strike,13,object_0_dynamic_friction,static,0.211745,0.030839,3000
strike,13,object_0_restitution,static,-0.004411,0.00682,3000
strike,13,surface_static_friction,static,-0.004974,0.005974,3000
strike,13,surface_dynamic_friction,static,-0.001618,0.009964,3000
strike,13,ee_velocity,dynamic,0.993171,0.000821,3000
strike,13,object_velocity,dynamic,0.680957,0.096834,3000
strike,13,object_acceleration,dynamic,0.50789,0.046533,3000
strike,13,ee_to_object_distance,dynamic,0.658921,0.012355,3000
strike,13,contact_flag,dynamic,0.0,0.0,3000
strike,13,contact_force,dynamic,0.0,0.0,3000
strike,13,phase,dynamic,0.0,0.0,3000
strike,13,ball_planar_travel_distance,dynamic,0.819408,0.019932,3000
strike,14,object_0_mass,static,0.001816,0.011774,3000
strike,14,object_0_static_friction,static,0.312348,0.020737,3000
strike,14,object_0_dynamic_friction,static,0.210558,0.029563,3000
strike,14,object_0_restitution,static,-0.010869,0.008573,3000
strike,14,surface_static_friction,static,-0.013112,0.008616,3000
strike,14,surface_dynamic_friction,static,-0.006709,0.016866,3000
strike,14,ee_velocity,dynamic,0.992927,0.000862,3000
strike,14,object_velocity,dynamic,0.682521,0.103168,3000
strike,14,object_acceleration,dynamic,0.508714,0.055275,3000
strike,14,ee_to_object_distance,dynamic,0.667031,0.01538,3000
strike,14,contact_flag,dynamic,0.0,0.0,3000
strike,14,contact_force,dynamic,0.0,0.0,3000
strike,14,phase,dynamic,0.0,0.0,3000
strike,14,ball_planar_travel_distance,dynamic,0.822024,0.020165,3000
strike,15,object_0_mass,static,0.002919,0.016006,3000
strike,15,object_0_static_friction,static,0.320472,0.022443,3000
strike,15,object_0_dynamic_friction,static,0.210509,0.029775,3000
strike,15,object_0_restitution,static,-0.012224,0.011516,3000
strike,15,surface_static_friction,static,-0.01166,0.010878,3000
strike,15,surface_dynamic_friction,static,-0.004767,0.01766,3000
strike,15,ee_velocity,dynamic,0.993305,0.000642,3000
strike,15,object_velocity,dynamic,0.675992,0.096747,3000
strike,15,object_acceleration,dynamic,0.50906,0.056852,3000
strike,15,ee_to_object_distance,dynamic,0.674732,0.016807,3000
strike,15,contact_flag,dynamic,0.0,0.0,3000
strike,15,contact_force,dynamic,0.0,0.0,3000
strike,15,phase,dynamic,0.0,0.0,3000
strike,15,ball_planar_travel_distance,dynamic,0.823564,0.015059,3000
strike,16,object_0_mass,static,0.002213,0.015401,3000
strike,16,object_0_static_friction,static,0.32013,0.022542,3000
strike,16,object_0_dynamic_friction,static,0.215638,0.028176,3000
strike,16,object_0_restitution,static,-0.010509,0.00857,3000
strike,16,surface_static_friction,static,-0.016167,0.010097,3000
strike,16,surface_dynamic_friction,static,-0.006526,0.018674,3000
strike,16,ee_velocity,dynamic,0.993612,0.000796,3000
strike,16,object_velocity,dynamic,0.681771,0.092818,3000
strike,16,object_acceleration,dynamic,0.523756,0.047815,3000
strike,16,ee_to_object_distance,dynamic,0.664646,0.023213,3000
strike,16,contact_flag,dynamic,0.0,0.0,3000
strike,16,contact_force,dynamic,0.0,0.0,3000
strike,16,phase,dynamic,0.0,0.0,3000
strike,16,ball_planar_travel_distance,dynamic,0.822976,0.013471,3000
strike,17,object_0_mass,static,0.004137,0.0159,3000
strike,17,object_0_static_friction,static,0.318117,0.022906,3000
strike,17,object_0_dynamic_friction,static,0.216165,0.02812,3000
strike,17,object_0_restitution,static,-0.012532,0.011077,3000
strike,17,surface_static_friction,static,-0.014837,0.005812,3000
strike,17,surface_dynamic_friction,static,-0.006684,0.021062,3000
strike,17,ee_velocity,dynamic,0.99397,0.000837,3000
strike,17,object_velocity,dynamic,0.695411,0.108502,3000
strike,17,object_acceleration,dynamic,0.523731,0.056762,3000
strike,17,ee_to_object_distance,dynamic,0.666518,0.015686,3000
strike,17,contact_flag,dynamic,0.0,0.0,3000
strike,17,contact_force,dynamic,0.0,0.0,3000
strike,17,phase,dynamic,0.0,0.0,3000
strike,17,ball_planar_travel_distance,dynamic,0.841614,0.015408,3000
strike,18,object_0_mass,static,0.01684,0.016789,3000
strike,18,object_0_static_friction,static,0.319433,0.02775,3000
strike,18,object_0_dynamic_friction,static,0.217796,0.022175,3000
strike,18,object_0_restitution,static,-0.015784,0.009034,3000
strike,18,surface_static_friction,static,-0.015387,0.007578,3000
strike,18,surface_dynamic_friction,static,-0.012698,0.02037,3000
strike,18,ee_velocity,dynamic,0.99373,0.000933,3000
strike,18,object_velocity,dynamic,0.694788,0.113703,3000
strike,18,object_acceleration,dynamic,0.525133,0.057504,3000
strike,18,ee_to_object_distance,dynamic,0.665431,0.017058,3000
strike,18,contact_flag,dynamic,0.0,0.0,3000
strike,18,contact_force,dynamic,0.0,0.0,3000
strike,18,phase,dynamic,0.0,0.0,3000
strike,18,ball_planar_travel_distance,dynamic,0.842655,0.012605,3000
strike,19,object_0_mass,static,0.00693,0.020619,3000
strike,19,object_0_static_friction,static,0.315269,0.030584,3000
strike,19,object_0_dynamic_friction,static,0.214332,0.025978,3000
strike,19,object_0_restitution,static,-0.015833,0.009952,3000
strike,19,surface_static_friction,static,-0.012304,0.010094,3000
strike,19,surface_dynamic_friction,static,-0.01671,0.018439,3000
strike,19,ee_velocity,dynamic,0.993763,0.000941,3000
strike,19,object_velocity,dynamic,0.69122,0.110615,3000
strike,19,object_acceleration,dynamic,0.516649,0.057327,3000
strike,19,ee_to_object_distance,dynamic,0.666209,0.013815,3000
strike,19,contact_flag,dynamic,0.0,0.0,3000
strike,19,contact_force,dynamic,0.0,0.0,3000
strike,19,phase,dynamic,0.0,0.0,3000
strike,19,ball_planar_travel_distance,dynamic,0.843618,0.01424,3000
strike,20,object_0_mass,static,0.009632,0.01847,3000
strike,20,object_0_static_friction,static,0.315981,0.029185,3000
strike,20,object_0_dynamic_friction,static,0.219989,0.028918,3000
strike,20,object_0_restitution,static,-0.016758,0.009308,3000
strike,20,surface_static_friction,static,-0.011364,0.008616,3000
strike,20,surface_dynamic_friction,static,-0.012391,0.020233,3000
