layer,fold,best_lr,best_wd,r2,mse,n_test_windows,cos_sim_mean
0,0,0.004999999888241291,0.4000000059604645,-0.33410486578941345,0.4438498616218567,64429,0.015032971277832985
0,1,0.003000000026077032,0.10000000149011612,-0.011710508726537228,0.3367331326007843,64428,0.030021457001566887
0,2,0.003000000026077032,0.10000000149011612,-0.03258565068244934,0.3435927629470825,64428,0.017752017825841904
0,3,0.0010000000474974513,0.800000011920929,-0.007781613618135452,0.33545631170272827,64428,0.0267348475754261
0,4,0.0003000000142492354,0.800000011920929,-0.009502115659415722,0.3359770178794861,64428,0.025348873808979988
1,0,0.0010000000474974513,0.10000000149011612,-3.7829103469848633,1.5912569761276245,64429,0.001992491539567709
1,1,0.0003000000142492354,0.800000011920929,-0.3813515901565552,0.459765762090683,64428,0.007984080351889133
1,2,0.003000000026077032,0.10000000149011612,-2.150336980819702,1.0482746362686157,64428,0.00623463187366724
1,3,9.999999747378752e-05,0.4000000059604645,-0.03861300274729729,0.3457200527191162,64428,0.03091413341462612
1,4,0.003000000026077032,0.10000000149011612,-2.884218454360962,1.292728304862976,64428,0.00970155093818903
2,0,0.0003000000142492354,0.800000011920929,0.0016518052434548736,0.33214670419692993,64429,0.04836804419755936
2,1,9.999999747378752e-05,0.800000011920929,0.0014960499247536063,0.3323385715484619,64428,0.043680544942617416
2,2,0.004999999888241291,0.800000011920929,0.002094814321026206,0.3320521414279938,64428,0.049350179731845856
2,3,0.0003000000142492354,0.800000011920929,0.001665706979110837,0.3323128819465637,64428,0.043163664638996124
2,4,0.0003000000142492354,0.800000011920929,0.0011098390677943826,0.332445353269577,64428,0.046725183725357056
3,0,0.003000000026077032,0.800000011920929,0.0017067999579012394,0.33212795853614807,64429,0.042391277849674225
3,1,0.0010000000474974513,0.800000011920929,0.0033855733927339315,0.3317095935344696,64428,0.04670433700084686
3,2,0.004999999888241291,0.800000011920929,0.0037853505928069353,0.33149075508117676,64428,0.051053743809461594
3,3,0.0010000000474974513,0.800000011920929,0.0022793130483478308,0.332107812166214,64428,0.04020227491855621
3,4,0.004999999888241291,0.800000011920929,0.004236284643411636,0.331404447555542,64428,0.048366762697696686
4,0,0.0003000000142492354,0.800000011920929,0.009954054839909077,0.3293828070163727,64429,0.06765913218259811
4,1,0.0010000000474974513,0.800000011920929,0.009249875321984291,0.3297578692436218,64428,0.06436111778020859
4,2,9.999999747378752e-05,0.800000011920929,0.010320100001990795,0.3293173015117645,64428,0.06957251578569412
4,3,0.003000000026077032,0.800000011920929,0.01010369323194027,0.32950347661972046,64428,0.06447187811136246
4,4,9.999999747378752e-05,0.800000011920929,0.011450307443737984,0.329004168510437,64428,0.06966152787208557
5,0,0.0010000000474974513,0.800000011920929,0.013268345035612583,0.3282797336578369,64429,0.07523021847009659
5,1,0.003000000026077032,0.800000011920929,0.011909105814993382,0.3288726806640625,64428,0.0709160715341568
5,2,9.999999747378752e-05,0.800000011920929,0.014944806694984436,0.3277774751186371,64428,0.0803544744849205
5,3,9.999999747378752e-05,0.800000011920929,0.01282727625221014,0.32859617471694946,64428,0.07078225165605545
5,4,0.004999999888241291,0.800000011920929,0.014504319056868553,0.3279857635498047,64428,0.0785556361079216
