layer,fold,best_lr,best_wd,r2,mse,n_test_windows,cos_sim_mean
0,0,0.0010000000474974513,0.800000011920929,0.4027526080608368,0.1539335399866104,112000,0.6709082126617432
0,1,9.999999747378752e-05,0.009999999776482582,0.4138205647468567,0.15123386681079865,112000,0.6829890012741089
0,2,0.0010000000474974513,0.009999999776482582,0.42526352405548096,0.14788788557052612,112000,0.6890406608581543
0,3,0.0003000000142492354,0.009999999776482582,0.4264942407608032,0.14882788062095642,112000,0.6861014366149902
0,4,0.003000000026077032,0.10000000149011612,0.4355795383453369,0.14300625026226044,112000,0.6982261538505554
1,0,0.0003000000142492354,0.10000000149011612,0.47953087091445923,0.13414664566516876,112000,0.7219123244285583
1,1,9.999999747378752e-05,0.10000000149011612,0.4723665118217468,0.13613183796405792,112000,0.7148988842964172
1,2,0.0010000000474974513,0.10000000149011612,0.4708203375339508,0.13616742193698883,112000,0.7157802581787109
1,3,9.999999747378752e-05,0.009999999776482582,0.4818498492240906,0.1344628632068634,112000,0.72237229347229
1,4,9.999999747378752e-05,0.009999999776482582,0.490955650806427,0.1289753019809723,112000,0.7357661128044128
2,0,9.999999747378752e-05,0.10000000149011612,0.4832659661769867,0.13318154215812683,112000,0.7266007661819458
2,1,0.004999999888241291,0.10000000149011612,0.47508078813552856,0.13543201982975006,112000,0.7176977396011353
2,2,0.004999999888241291,0.009999999776482582,0.4882728159427643,0.13167664408683777,112000,0.73075932264328
2,3,0.0010000000474974513,0.009999999776482582,0.49075847864151,0.1321517676115036,112000,0.7291857600212097
2,4,9.999999747378752e-05,0.009999999776482582,0.4893207550048828,0.1293899565935135,112000,0.737339973449707
3,0,0.0010000000474974513,0.009999999776482582,0.5027239918708801,0.12816643714904785,112000,0.7467802166938782
3,1,0.0010000000474974513,0.009999999776482582,0.5087442398071289,0.1267445832490921,112000,0.7486847639083862
3,2,0.003000000026077032,0.009999999776482582,0.5032505393028259,0.12782122194766998,112000,0.7440959811210632
3,3,0.004999999888241291,0.009999999776482582,0.5094729661941528,0.12729471921920776,112000,0.7461622357368469
3,4,0.0003000000142492354,0.10000000149011612,0.5056936740875244,0.12524336576461792,112000,0.7494797706604004
4,0,0.003000000026077032,0.10000000149011612,0.5255316495895386,0.12228941917419434,112000,0.760990560054779
4,1,0.0010000000474974513,0.10000000149011612,0.5185012817382812,0.12422815710306168,112000,0.7556440830230713
4,2,0.0003000000142492354,0.10000000149011612,0.5163618326187134,0.12444884330034256,112000,0.7544367909431458
4,3,9.999999747378752e-05,0.10000000149011612,0.514949381351471,0.12587419152259827,112000,0.751513659954071
4,4,0.0003000000142492354,0.009999999776482582,0.5428747534751892,0.11582043766975403,112000,0.7816387414932251
