layer,fold,best_lr,best_wd,r2,mse,n_test_windows,cos_sim_mean
0,0,0.003000000026077032,0.4000000059604645,-0.007468068040907383,0.27950623631477356,64499,0.40515998005867004
0,1,0.003000000026077032,0.4000000059604645,-0.016203761100769043,0.2834858298301697,64499,0.39297571778297424
0,2,0.004999999888241291,0.800000011920929,-0.006303641013801098,0.28157126903533936,64499,0.39936116337776184
0,3,0.0010000000474974513,0.009999999776482582,-0.012906254269182682,0.2861236333847046,64499,0.38430172204971313
0,4,9.999999747378752e-05,0.800000011920929,-0.010098246857523918,0.2816516160964966,64499,0.3996172249317169
1,0,0.0010000000474974513,0.10000000149011612,-0.24021607637405396,0.34407925605773926,64499,0.3311641216278076
1,1,9.999999747378752e-05,0.800000011920929,-0.08031266927719116,0.3013695478439331,64499,0.3512985110282898
1,2,9.999999747378752e-05,0.4000000059604645,-0.01783086359500885,0.28479692339897156,64499,0.39175987243652344
1,3,0.0010000000474974513,0.4000000059604645,-0.10972253978252411,0.3134722411632538,64499,0.3329673111438751
1,4,0.004999999888241291,0.4000000059604645,-0.2853504419326782,0.3584041893482208,64499,0.2997312843799591
2,0,0.0010000000474974513,0.800000011920929,0.005018763244152069,0.27604231238365173,64499,0.414752334356308
2,1,9.999999747378752e-05,0.800000011920929,0.003492207732051611,0.27799156308174133,64499,0.4074642062187195
2,2,9.999999747378752e-05,0.800000011920929,0.003702178131788969,0.2787722051143646,64499,0.40529999136924744
2,3,0.003000000026077032,0.800000011920929,0.002701734658330679,0.2817145884037018,64499,0.3943370282649994
2,4,0.0003000000142492354,0.10000000149011612,0.0017940201796591282,0.2783365249633789,64499,0.40797170996665955
3,0,0.0003000000142492354,0.800000011920929,0.004282441921532154,0.2762462794780731,64499,0.4143867790699005
3,1,0.0003000000142492354,0.800000011920929,0.0026160425040870905,0.27823591232299805,64499,0.40713101625442505
3,2,9.999999747378752e-05,0.4000000059604645,0.005819127894937992,0.2781793773174286,64499,0.4068467617034912
3,3,0.003000000026077032,0.800000011920929,0.002099699107930064,0.28188467025756836,64499,0.3944283425807953
3,4,0.0010000000474974513,0.800000011920929,0.0030630568508058786,0.27798348665237427,64499,0.4089200794696808
4,0,9.999999747378752e-05,0.4000000059604645,0.0038258617278188467,0.27637454867362976,64499,0.41357213258743286
4,1,0.003000000026077032,0.800000011920929,0.0042266822420060635,0.27778613567352295,64499,0.4084347188472748
4,2,0.0003000000142492354,0.800000011920929,0.0064088026992976665,0.2780139148235321,64499,0.40800395607948303
4,3,0.0003000000142492354,0.4000000059604645,-0.001162438653409481,0.28280720114707947,64499,0.39262041449546814
4,4,0.0010000000474974513,0.800000011920929,0.0029974007047712803,0.2780015170574188,64499,0.4087892472743988
5,0,0.0010000000474974513,0.800000011920929,0.002696020994335413,0.2766880393028259,64499,0.4141595959663391
5,1,0.0010000000474974513,0.800000011920929,0.0029020982328802347,0.2781558036804199,64499,0.4069502353668213
5,2,0.003000000026077032,0.4000000059604645,0.0042577823624014854,0.278615802526474,64499,0.40714651346206665
5,3,0.004999999888241291,0.800000011920929,0.0022281568963080645,0.28184863924980164,64499,0.3947378396987915
5,4,0.0010000000474974513,0.800000011920929,0.0024360495153814554,0.2781592011451721,64499,0.4073892831802368
6,0,0.0003000000142492354,0.009999999776482582,-0.350825697183609,0.3747673034667969,64499,0.26359036564826965
6,1,9.999999747378752e-05,0.800000011920929,-0.038547031581401825,0.28971800208091736,64499,0.3814128041267395
6,2,0.0003000000142492354,0.800000011920929,-0.09404424577951431,0.30612343549728394,64499,0.3421616554260254
6,3,0.004999999888241291,0.4000000059604645,-0.04365381971001625,0.2948095500469208,64499,0.35631975531578064
6,4,0.0010000000474974513,0.4000000059604645,-0.008382586762309074,0.28117474913597107,64499,0.4008082151412964
7,0,0.0010000000474974513,0.800000011920929,-0.7057761549949646,0.473244309425354,64499,0.26127615571022034
7,1,9.999999747378752e-05,0.4000000059604645,-0.17923161387443542,0.3289663791656494,64499,0.3105061650276184
7,2,0.0003000000142492354,0.10000000149011612,-0.16055437922477722,0.3247329890727997,64499,0.31139054894447327
7,3,0.0010000000474974513,0.4000000059604645,-0.1946558654308319,0.3374638855457306,64499,0.2830498218536377
7,4,0.003000000026077032,0.4000000059604645,-0.19493040442466736,0.3331906795501709,64499,0.3125072121620178
8,0,0.0010000000474974513,0.800000011920929,-0.0030115016270428896,0.27827179431915283,64499,0.4087890088558197
8,1,0.004999999888241291,0.10000000149011612,-0.004381426610052586,0.2801881730556488,64499,0.40469202399253845
8,2,9.999999747378752e-05,0.4000000059604645,-0.004919484257698059,0.28118255734443665,64499,0.4022311270236969
8,3,0.0003000000142492354,0.4000000059604645,-0.004591088742017746,0.2837747037410736,64499,0.3900927007198334
8,4,0.0010000000474974513,0.009999999776482582,-0.021212853491306305,0.28475311398506165,64499,0.39587265253067017
9,0,9.999999747378752e-05,0.800000011920929,-0.0026285164058208466,0.2781631648540497,64499,0.4094838798046112
9,1,0.0010000000474974513,0.009999999776482582,-0.056966133415699005,0.2948567271232605,64499,0.3655868470668793
9,2,0.003000000026077032,0.4000000059604645,-0.07091520726680756,0.29965049028396606,64499,0.3581165671348572
9,3,0.0010000000474974513,0.009999999776482582,-0.0584237165749073,0.2989814877510071,64499,0.358398973941803
9,4,0.003000000026077032,0.800000011920929,-0.056170541793107986,0.29449954628944397,64499,0.3709855079650879
10,0,0.0010000000474974513,0.800000011920929,-0.4706904888153076,0.40802183747291565,64499,0.20541033148765564
10,1,9.999999747378752e-05,0.800000011920929,-0.09019118547439575,0.3041256070137024,64499,0.3528747260570526
10,2,0.0003000000142492354,0.800000011920929,-0.0917062982916832,0.30546775460243225,64499,0.33831536769866943
10,3,0.003000000026077032,0.800000011920929,-0.0840533897280693,0.30622127652168274,64499,0.3431258797645569
10,4,0.0010000000474974513,0.10000000149011612,-0.13751858472824097,0.31718215346336365,64499,0.32433775067329407
11,0,0.0003000000142492354,0.009999999776482582,-0.005621588323265314,0.2789946496486664,64499,0.41156554222106934
11,1,9.999999747378752e-05,0.4000000059604645,-0.0039308457635343075,0.28006166219711304,64499,0.4030957520008087
11,2,0.0003000000142492354,0.800000011920929,0.0026644838508218527,0.27906107902526855,64499,0.4049835801124573
11,3,0.004999999888241291,0.800000011920929,0.0024457911495119333,0.2817869484424591,64499,0.3951106071472168
11,4,0.0010000000474974513,0.800000011920929,-0.02294580079615116,0.2852337658405304,64499,0.39032822847366333
12,0,0.0003000000142492354,0.4000000059604645,0.006900859996676445,0.2755211293697357,64499,0.4172958433628082
12,1,0.004999999888241291,0.4000000059604645,0.002287106355652213,0.2783263921737671,64499,0.40775230526924133
12,2,0.0010000000474974513,0.800000011920929,0.007556815631687641,0.27769383788108826,64499,0.40870824456214905
12,3,0.004999999888241291,0.10000000149011612,0.0015876470133662224,0.2820291519165039,64499,0.39573779702186584
12,4,0.0003000000142492354,0.10000000149011612,0.0032990076579153538,0.2779172658920288,64499,0.4103926420211792
13,0,0.0010000000474974513,0.800000011920929,0.007449854630976915,0.27536770701408386,64499,0.41815945506095886
13,1,0.0003000000142492354,0.4000000059604645,0.0012677502818405628,0.27861276268959045,64499,0.4076237380504608
13,2,0.004999999888241291,0.10000000149011612,0.006932533346116543,0.2778676152229309,64499,0.4089047312736511
13,3,0.0003000000142492354,0.800000011920929,0.002704520709812641,0.28171464800834656,64499,0.39590367674827576
13,4,0.004999999888241291,0.4000000059604645,0.00467275083065033,0.27753371000289917,64499,0.41177377104759216
14,0,0.0010000000474974513,0.10000000149011612,0.011227951385080814,0.27432015538215637,64499,0.42111650109291077
14,1,0.0003000000142492354,0.800000011920929,0.0039617461152374744,0.2778604030609131,64499,0.4102894067764282
14,2,0.0010000000474974513,0.10000000149011612,0.008198386989533901,0.2775134742259979,64499,0.41133633255958557
14,3,0.004999999888241291,0.10000000149011612,0.008871695958077908,0.27997174859046936,64499,0.40056872367858887
14,4,9.999999747378752e-05,0.10000000149011612,0.008419114165008068,0.27649033069610596,64499,0.41335156559944153
15,0,9.999999747378752e-05,0.10000000149011612,0.009072264656424522,0.2749190330505371,64499,0.4214077591896057
15,1,0.0010000000474974513,0.10000000149011612,0.004721540492027998,0.27764883637428284,64499,0.4104538559913635
15,2,9.999999747378752e-05,0.4000000059604645,0.009836018085479736,0.2770560085773468,64499,0.41137322783470154
15,3,0.0003000000142492354,0.10000000149011612,0.009796807542443275,0.27971044182777405,64499,0.4017188251018524
15,4,0.0003000000142492354,0.10000000149011612,0.012109870091080666,0.2754611372947693,64499,0.41675421595573425
16,0,0.0003000000142492354,0.800000011920929,0.01010211557149887,0.27463245391845703,64499,0.42127862572669983
16,1,9.999999747378752e-05,0.10000000149011612,0.010070674121379852,0.2761552333831787,64499,0.4147808849811554
16,2,0.003000000026077032,0.4000000059604645,0.015249351039528847,0.275539368391037,64499,0.4162599742412567
16,3,0.0010000000474974513,0.10000000149011612,0.013784581795334816,0.27858445048332214,64499,0.4057117700576782
16,4,0.004999999888241291,0.10000000149011612,0.013114397414028645,0.27518123388290405,64499,0.4188816547393799
17,0,9.999999747378752e-05,0.10000000149011612,0.015117972157895565,0.27324116230010986,64499,0.42547887563705444
17,1,0.0010000000474974513,0.4000000059604645,0.00716152461245656,0.276967316865921,64499,0.41255614161491394
17,2,0.0010000000474974513,0.10000000149011612,0.02001289464533329,0.2742077708244324,64499,0.4198683798313141
17,3,0.0010000000474974513,0.10000000149011612,0.012586258351802826,0.27892187237739563,64499,0.40410420298576355
17,4,0.0003000000142492354,0.10000000149011612,0.015796253457665443,0.27443310618400574,64499,0.42117273807525635
18,0,0.004999999888241291,0.10000000149011612,0.017209116369485855,0.27265986800193787,64499,0.42585277557373047
18,1,0.0010000000474974513,0.10000000149011612,0.013827244751155376,0.27510833740234375,64499,0.4183065593242645
18,2,0.0003000000142492354,0.10000000149011612,0.0181085467338562,0.27473971247673035,64499,0.4192245900630951
18,3,9.999999747378752e-05,0.10000000149011612,0.013891882263123989,0.278553307056427,64499,0.40535393357276917
18,4,0.004999999888241291,0.10000000149011612,0.01867835782468319,0.2736288905143738,64499,0.42331793904304504
19,0,0.0003000000142492354,0.4000000059604645,0.014108903706073761,0.2735203206539154,64499,0.4232363998889923
19,1,9.999999747378752e-05,0.10000000149011612,0.008931407704949379,0.2764739394187927,64499,0.41461679339408875
19,2,0.004999999888241291,0.10000000149011612,0.0169135183095932,0.2750750184059143,64499,0.41764742136001587
19,3,0.0010000000474974513,0.10000000149011612,0.013958409428596497,0.27853497862815857,64499,0.40512678027153015
19,4,0.0010000000474974513,0.10000000149011612,0.012474460527300835,0.2753581404685974,64499,0.4180711507797241
20,0,9.999999747378752e-05,0.10000000149011612,0.017662057653069496,0.27253395318984985,64499,0.42686596512794495
20,1,0.0010000000474974513,0.10000000149011612,0.011697082780301571,0.2757026255130768,64499,0.4160679280757904
20,2,9.999999747378752e-05,0.10000000149011612,0.017663516104221344,0.27486416697502136,64499,0.4187777638435364
20,3,0.0010000000474974513,0.4000000059604645,0.011990027502179146,0.27909162640571594,64499,0.40341827273368835
20,4,0.0010000000474974513,0.10000000149011612,0.012953001074492931,0.2752257287502289,64499,0.41710296273231506
21,0,0.0010000000474974513,0.4000000059604645,0.012220174074172974,0.27404487133026123,64499,0.4205086827278137
21,1,0.0010000000474974513,0.10000000149011612,0.01279839500784874,0.27539411187171936,64499,0.4163364768028259
21,2,9.999999747378752e-05,0.10000000149011612,0.020365411415696144,0.2741106450557709,64499,0.4209003746509552
21,3,0.004999999888241291,0.4000000059604645,0.010419630445539951,0.2795334756374359,64499,0.40326306223869324
21,4,0.0003000000142492354,0.10000000149011612,0.009254885837435722,0.2762557566165924,64499,0.4137725234031677
22,0,0.003000000026077032,0.800000011920929,0.009052284993231297,0.2749229967594147,64499,0.417549729347229
22,1,0.0003000000142492354,0.10000000149011612,0.005118404980748892,0.2775380611419678,64499,0.4163646399974823
22,2,0.0010000000474974513,0.10000000149011612,0.018116800114512444,0.27473822236061096,64499,0.41880691051483154
22,3,9.999999747378752e-05,0.10000000149011612,0.01362896803766489,0.27862778306007385,64499,0.4048580229282379
22,4,0.0010000000474974513,0.4000000059604645,0.008265585638582706,0.2765331268310547,64499,0.4134359657764435
23,0,0.004999999888241291,0.10000000149011612,0.013240324333310127,0.27376195788383484,64499,0.42383047938346863
23,1,0.003000000026077032,0.10000000149011612,0.007984411902725697,0.2767375409603119,64499,0.41258904337882996
23,2,0.0010000000474974513,0.10000000149011612,0.01944449357688427,0.27436742186546326,64499,0.41917890310287476
23,3,9.999999747378752e-05,0.4000000059604645,0.006564842537045479,0.2806246876716614,64499,0.4001244902610779
23,4,0.004999999888241291,0.10000000149011612,0.008175291121006012,0.2765582501888275,64499,0.41444653272628784
