target,layer,r2_mean,r2_std,mse_mean,mse_std
ee_accel_mag,0,0.34910806417465207,0.008574336105812463,0.00192185118794438,2.7191810527661248e-05
ee_accel_mag,1,0.5460508108139038,0.01225776536603148,0.0013403867138549199,3.858008359729854e-05
ee_accel_mag,2,0.5508627533912659,0.01012787602816679,0.00132664884440596,5.118851158629304e-05
ee_accel_mag,3,0.5671506524085999,0.020912214676048067,0.0012782683828845,6.820649411636358e-05
ee_accel_mag,4,0.6136574506759643,0.057609437360754884,0.0011405777651816,0.00017153401403240966
ee_accel_mag,5,0.5938796997070312,0.1535756160031976,0.0012029216741211198,0.0004695298651406539
ee_accel_mag,6,0.647847580909729,0.03572891526483462,0.0010402683750725598,0.000112393938798022
ee_accel_mag,7,0.6539728999137878,0.05713594343044921,0.00102128586731846,0.00016551530960741008
ee_accel_mag,8,0.7064887404441833,0.020860886504301953,0.0008672574884257799,7.279547797950223e-05
ee_accel_mag,9,0.7175213932991028,0.023455616971415207,0.00083472634432834,7.987689909792416e-05
ee_accel_mag,10,0.6595154643058777,0.10989451349533676,0.00100161328446116,0.0003040356920868289
ee_accel_mag,11,0.3906847357749939,0.27617749374486317,0.0017905078362673,0.0007830210069207489
ee_accel_mag,12,0.7122287273406982,0.016985130982261978,0.00084916052874174,3.720295240895995e-05
ee_accel_mag,13,0.7367413163185119,0.010053750863883269,0.00077754652593282,3.7242251307911174e-05
ee_accel_mag,14,0.7325965285301208,0.013799717243369446,0.0007898917421698199,4.9055787635208333e-05
ee_accel_mag,15,0.7059033870697021,0.09812978060349214,0.0008648682734928401,0.0002704416389504035
ee_accel_mag,16,0.76321359872818,0.0027734360101488976,0.00069923592964184,1.5342649608262733e-05
ee_accel_mag,17,0.7679139018058777,0.002759521662054528,0.00068531093420456,1.2307840546724965e-05
ee_accel_mag,18,0.7593902230262757,0.01040726533303617,0.00071021483745422,2.3377409974703867e-05
ee_accel_mag,19,0.6548570275306702,0.11641362238534965,0.00101437936536962,0.000319901841517032
ee_accel_mag,20,0.001953864097595215,0.569022779428779,0.00297533303964878,0.0017444647915259872
ee_accel_mag,21,0.7427356004714966,0.032500222808066484,0.0007587249972857,8.487271280867314e-05
ee_accel_mag,22,0.7476737022399902,0.004770555730880025,0.00074512799037616,1.9835185882790025e-05
ee_accel_mag,23,0.730723249912262,0.012836951976869328,0.00079474949743594,2.779138308506187e-05
ee_acceleration,0,0.13611696809530255,0.01560269544015474,0.00097583513706918,3.533742418833602e-05
ee_acceleration,1,0.2820181131362915,0.007507726036438241,0.00081090935273092,2.2086984024232762e-05
ee_acceleration,2,0.26713200211524957,0.006697121807601774,0.0008277506101875999,2.323566229200806e-05
ee_acceleration,3,0.3011644423007965,0.00828433317298238,0.00078936819918448,2.5446020331180543e-05
ee_acceleration,4,0.3953015387058258,0.011319540169716426,0.00068298553815108,2.249449290232034e-05
