layer,fold,best_lr,best_wd,r2,mse,n_test_windows
0,0,9.999999747378752e-05,0.4000000059604645,0.3475512266159057,0.0019528870470821,64500
0,1,0.0010000000474974,0.4000000059604645,0.3423973321914673,0.0018921541050076,64500
0,2,0.0010000000474974,0.4000000059604645,0.3560702204704284,0.0019412115216255,64500
0,3,9.999999747378752e-05,0.4000000059604645,0.3596929311752319,0.0019276785897091,64500
0,4,9.999999747378752e-05,0.4000000059604645,0.339828610420227,0.0018953246762976,64500
1,0,0.0003000000142492,0.800000011920929,0.5320783257484436,0.0014005668926984,64500
1,1,0.003000000026077,0.4000000059604645,0.5507208108901978,0.0012927341740578,64500
1,2,0.0010000000474974,0.800000011920929,0.5569326877593994,0.0013356849085539,64500
1,3,0.003000000026077,0.800000011920929,0.5567569732666016,0.0013344069011509,64500
1,4,0.0049999998882412,0.800000011920929,0.5337652564048767,0.0013385406928136,64500
2,0,0.003000000026077,0.4000000059604645,0.5327737927436829,0.0013984852703288,64500
2,1,9.999999747378752e-05,0.4000000059604645,0.5563492774963379,0.0012765390565618,64500
2,2,9.999999747378752e-05,0.800000011920929,0.5552032589912415,0.0013408985687419,64500
2,3,0.0003000000142492,0.800000011920929,0.5549121499061584,0.0013399607269093,64500
2,4,0.0003000000142492,0.4000000059604645,0.5550752878189087,0.001277360599488,64500
3,0,0.003000000026077,0.800000011920929,0.5334188938140869,0.0013965544058009,64500
3,1,9.999999747378752e-05,0.800000011920929,0.5644722580909729,0.0012531663523986,64500
3,2,0.003000000026077,0.800000011920929,0.5774165391921997,0.0012739337980747,64500
3,3,0.003000000026077,0.4000000059604645,0.5890864133834839,0.0012370771728456,64500
3,4,0.003000000026077,0.800000011920929,0.5713591575622559,0.0012306101853027,64500
4,0,0.0049999998882412,0.4000000059604645,0.5218487977981567,0.001431185635738,64500
4,1,0.003000000026077,0.4000000059604645,0.6150650382041931,0.0011075931834056,64500
4,2,0.0049999998882412,0.800000011920929,0.6471521258354187,0.0010637065861374,64500
4,3,0.0049999998882412,0.800000011920929,0.6745414733886719,0.0009798102546483,64500
4,4,0.003000000026077,0.4000000059604645,0.6096798181533813,0.0011205931659787,64500
5,0,0.0010000000474974,0.800000011920929,0.3290123343467712,0.0020083768758922,64500
5,1,0.003000000026077,0.800000011920929,0.6841238737106323,0.000908886664547,64500
5,2,0.003000000026077,0.800000011920929,0.5921053886413574,0.0012296523200348,64500
5,3,0.003000000026077,0.800000011920929,0.6976019740104675,0.0009103854536078,64500
5,4,0.003000000026077,0.4000000059604645,0.6665549278259277,0.0009573070565238,64500
6,0,0.0049999998882412,0.800000011920929,0.6285800337791443,0.0011117212707176,64500
6,1,9.999999747378752e-05,0.800000011920929,0.6767563223838806,0.0009300857200287,64500
6,2,9.999999747378752e-05,0.800000011920929,0.6095864772796631,0.0011769533157348,64500
6,3,0.003000000026077,0.800000011920929,0.6939836740493774,0.0009212783770635,64500
6,4,0.0049999998882412,0.800000011920929,0.6303313970565796,0.0010613031918182,64500
7,0,0.0003000000142492,0.800000011920929,0.7007125616073608,0.0008958168909884,64500
7,1,9.999999747378752e-05,0.800000011920929,0.5856173038482666,0.0011923245619982,64500
7,2,9.999999747378752e-05,0.800000011920929,0.5978860855102539,0.0012122255284339,64500
7,3,0.003000000026077,0.800000011920929,0.6970899105072021,0.0009119270835071,64500
7,4,0.0010000000474974,0.800000011920929,0.6885586380958557,0.0008941352716647,64500
8,0,0.0003000000142492,0.800000011920929,0.7125523686408997,0.0008603782625868,64500
8,1,0.003000000026077,0.800000011920929,0.7123334407806396,0.0008277179440483,64500
8,2,0.0049999998882412,0.4000000059604645,0.6700569987297058,0.0009946568170562,64500
8,3,0.003000000026077,0.800000011920929,0.7233225107192993,0.0008329523843713,64500
8,4,0.0010000000474974,0.800000011920929,0.7141783833503723,0.0008205820340663,64500
9,0,0.0003000000142492354,0.800000011920929,0.7298964262008667,0.0008084645960479975,64500
9,1,0.0010000000474974513,0.800000011920929,0.7256847023963928,0.0007893015281297266,64500
9,2,0.004999999888241291,0.4000000059604645,0.6759706735610962,0.0009768292075023055,64500
9,3,9.999999747378752e-05,0.800000011920929,0.7321300506591797,0.0008064366993494332,64500
9,4,0.0003000000142492354,0.800000011920929,0.7239251136779785,0.0007925996906124055,64500
10,0,0.0003000000142492354,0.800000011920929,0.7004498243331909,0.000896603160072118,64500
10,1,0.003000000026077032,0.4000000059604645,0.46531563997268677,0.0015384748112410307,64500
10,2,0.0010000000474974513,0.800000011920929,0.7372766733169556,0.0007920142379589379,64500
10,3,0.0003000000142492354,0.800000011920929,0.6940449476242065,0.0009210940334014595,64500
10,4,9.999999747378752e-05,0.800000011920929,0.7004902362823486,0.0008598801796324551,64500
11,0,0.0003000000142492354,0.800000011920929,0.3122250437736511,0.002058624057099223,64500
11,1,0.003000000026077032,0.800000011920929,0.518020510673523,0.0013868245296180248,64500
11,2,0.0003000000142492354,0.800000011920929,0.7039151191711426,0.0008925871225073934,64500
11,3,0.0003000000142492354,0.4000000059604645,0.453610897064209,0.0016449334798380733,64500
11,4,0.004999999888241291,0.800000011920929,-0.03434789180755615,0.002969569992274046,64500
12,0,0.0010000000474974,0.800000011920929,0.7093811631202698,0.000869870185852,64500
12,1,0.0003000000142492,0.800000011920929,0.6855465173721313,0.0009047931525856,64500
12,2,0.0049999998882412,0.800000011920929,0.7251440286636353,0.0008285897201858,64500
12,3,0.0003000000142492,0.800000011920929,0.7285704016685486,0.0008171533118002,64500
12,4,0.0049999998882412,0.800000011920929,0.7125015258789062,0.0008253962732851,64500
13,0,0.0003000000142492,0.800000011920929,0.7307140827178955,0.0008060172549448,64500
13,1,0.0003000000142492,0.800000011920929,0.7400377988815308,0.0007480027270503,64500
13,2,0.0049999998882412,0.800000011920929,0.7513798475265503,0.0007494983728975,64500
13,3,0.0003000000142492,0.800000011920929,0.7247902154922485,0.0008285337826237,64500
13,4,9.999999747378752e-05,0.800000011920929,0.7367846369743347,0.0007556804921478,64500
14,0,0.0003000000142492,0.800000011920929,0.7228041887283325,0.0008296928717754,64500
14,1,0.0003000000142492,0.800000011920929,0.7388722896575928,0.0007513563032262,64500
14,2,0.0049999998882412,0.800000011920929,0.7512308359146118,0.0007499475032091,64500
14,3,0.0003000000142492,0.800000011920929,0.7159562706947327,0.0008551288046874,64500
14,4,0.0010000000474974,0.800000011920929,0.7341190576553345,0.000763333227951,64500
15,0,0.0010000000474974,0.800000011920929,0.73598712682724,0.0007902341312728,64500
15,1,0.0049999998882412,0.800000011920929,0.7480534315109253,0.0007249388145282,64500
15,2,0.0010000000474974,0.800000011920929,0.7584958076477051,0.0007280464633367,64500
15,3,9.999999747378752e-05,0.800000011920929,0.7559167146682739,0.0007348256767727,64500
15,4,9.999999747378752e-05,0.4000000059604645,0.5310638546943665,0.0013462962815538,64500
16,0,0.004999999888241291,0.800000011920929,0.7653881311416626,0.0007022321806289256,64500
16,1,0.0003000000142492354,0.800000011920929,0.7586930990219116,0.0006943248445168138,64500
16,2,9.999999747378752e-05,0.800000011920929,0.7648828625679016,0.0007087916601449251,64500
16,3,0.004999999888241291,0.800000011920929,0.7624142169952393,0.0007152647594921291,64500
16,4,0.003000000026077032,0.800000011920929,0.7646896839141846,0.0006755662034265697,64500
17,0,0.0010000000474974,0.800000011920929,0.7692835927009583,0.0006905722548253,64500
17,1,0.0010000000474974,0.800000011920929,0.7630658149719238,0.000681742967572,64500
17,2,9.999999747378752e-05,0.800000011920929,0.7694064378738403,0.0006951547693461,64500
17,3,0.0003000000142492,0.800000011920929,0.7695702910423279,0.0006937209400348,64500
17,4,0.003000000026077,0.800000011920929,0.7682433724403381,0.0006653637392446,64500
18,0,0.004999999888241291,0.800000011920929,0.7694863080978394,0.0006899654981680214,64500
18,1,0.0010000000474974513,0.800000011920929,0.741962194442749,0.0007424653740599751,64500
18,2,0.0003000000142492354,0.800000011920929,0.7602013945579529,0.0007229046314023435,64500
18,3,0.0003000000142492354,0.800000011920929,0.7643327713012695,0.0007094888715073466,64500
18,4,0.004999999888241291,0.800000011920929,0.7609684467315674,0.0006862498121336102,64500
19,0,0.0003000000142492354,0.4000000059604645,0.717416524887085,0.0008458190714009106,64500
19,1,0.0010000000474974513,0.800000011920929,0.6767280101776123,0.0009301670943386853,64500
19,2,0.0010000000474974513,0.800000011920929,0.7415600419044495,0.0007791014504618943,64500
19,3,0.004999999888241291,0.4000000059604645,0.6868822574615479,0.0009426577598787844,64500
19,4,0.0003000000142492354,0.4000000059604645,0.45169830322265625,0.0015741514507681131,64500
20,0,0.003000000026077032,0.800000011920929,0.2455640435218811,0.002258151536807418,64500
20,1,0.003000000026077032,0.4000000059604645,0.3499767780303955,0.0018703453242778778,64500
20,2,0.0010000000474974513,0.800000011920929,-0.6878893375396729,0.005088365636765957,64500
20,3,0.003000000026077032,0.4000000059604645,-0.5119577646255493,0.004551829770207405,64500
20,4,0.003000000026077032,0.4000000059604645,0.6140756011009216,0.0011079729301854968,64500
21,0,0.0010000000474974513,0.800000011920929,0.7583913803100586,0.0007231745403259993,64500
21,1,9.999999747378752e-05,0.4000000059604645,0.6847368478775024,0.0009071227977983654,64500
21,2,0.0003000000142492354,0.800000011920929,0.7533504962921143,0.0007435575826093554,64500
21,3,0.0010000000474974513,0.800000011920929,0.7588090896606445,0.0007261182181537151,64500
21,4,0.0010000000474974513,0.800000011920929,0.7583901882171631,0.0006936518475413322,64500
22,0,0.003000000026077032,0.800000011920929,0.7426620721817017,0.0007702550501562655,64500
22,1,0.0003000000142492354,0.800000011920929,0.7422588467597961,0.000741611875128001,64500
22,2,9.999999747378752e-05,0.800000011920929,0.7516372203826904,0.0007487224065698683,64500
22,3,0.0010000000474974513,0.800000011920929,0.7509303092956543,0.0007498376071453094,64500
22,4,0.004999999888241291,0.800000011920929,0.7508800625801086,0.000715213012881577,64500
23,0,0.004999999888241291,0.4000000059604645,0.7278802990913391,0.0008144992752932012,64500
23,1,9.999999747378752e-05,0.800000011920929,0.7338127493858337,0.0007659142720513046,64500
23,2,0.0010000000474974513,0.800000011920929,0.7401183247566223,0.0007834477000869811,64500
23,3,9.999999747378752e-05,0.800000011920929,0.7418205738067627,0.0007772630779072642,64500
23,4,0.0003000000142492354,0.800000011920929,0.709984302520752,0.0008326231618411839,64500
