layer,fold,best_lr,best_wd,r2,mse,n_test_windows,cos_sim_mean
0,0,0.0010000000474974,0.1000000014901161,0.0607879310846328,0.2421750277280807,64500,0.5125852227210999
0,1,0.003000000026077,0.800000011920929,0.0645038560032844,0.2435820400714874,64500,0.5011531114578247
0,2,9.999999747378752e-05,0.4000000059604645,0.0656072944402694,0.2409826517105102,64500,0.5176845192909241
0,3,0.0010000000474974,0.4000000059604645,0.0693786591291427,0.2427396029233932,64500,0.5105063915252686
0,4,0.0003000000142492,0.4000000059604645,0.0724396109580993,0.2404916584491729,64499,0.5150931477546692
1,0,0.0010000000474974,0.800000011920929,0.1286935955286026,0.2246653288602829,64500,0.5623111128807068
1,1,9.999999747378752e-05,0.4000000059604645,0.1388394385576248,0.2242266833782196,64500,0.5618700981140137
1,2,0.0003000000142492,0.800000011920929,0.1292551904916763,0.2245687991380691,64500,0.5649677515029907
1,3,0.003000000026077,0.4000000059604645,0.131642609834671,0.2264999151229858,64500,0.5599572062492371
1,4,0.0010000000474974,0.800000011920929,0.1338535100221634,0.2245688736438751,64499,0.5623831748962402
2,0,0.0010000000474974,0.800000011920929,0.1458116918802261,0.2202512323856353,64500,0.5720319151878357
2,1,0.003000000026077,0.800000011920929,0.1472388058900833,0.2220393121242523,64500,0.5666640996932983
2,2,0.0003000000142492,0.800000011920929,0.1428730934858322,0.2210562974214553,64500,0.5729442238807678
2,3,0.0010000000474974,0.800000011920929,0.143003836274147,0.2235367745161056,64500,0.5655529499053955
2,4,0.003000000026077,0.800000011920929,0.144554004073143,0.2217942625284195,64499,0.5686719417572021
3,0,0.0049999998882412,0.800000011920929,0.1549164205789566,0.2179035395383834,64500,0.5787030458450317
3,1,0.0003000000142492,0.800000011920929,0.1605488955974578,0.2185741662979126,64500,0.5752024054527283
3,2,9.999999747378752e-05,0.800000011920929,0.1565739810466766,0.2175227254629135,64500,0.5807147026062012
3,3,0.003000000026077,0.800000011920929,0.1567338556051254,0.219954565167427,64500,0.574971079826355
3,4,0.0049999998882412,0.800000011920929,0.160976842045784,0.2175352126359939,64499,0.5796359777450562
4,0,0.0003000000142492,0.800000011920929,0.1708881855010986,0.2137861549854278,64500,0.58885258436203
4,1,0.0003000000142492,0.800000011920929,0.1732962429523468,0.2152537554502487,64500,0.5841963887214661
4,2,0.003000000026077,0.800000011920929,0.1734883040189743,0.2131605148315429,64500,0.5931082963943481
4,3,0.0010000000474974,0.800000011920929,0.1674648821353912,0.2171556800603866,64500,0.5830180644989014
4,4,0.0010000000474974,0.800000011920929,0.1709019392728805,0.2149626016616821,64499,0.5882065296173096
5,0,0.0010000000474974,0.800000011920929,0.174929141998291,0.2127431631088256,64500,0.5922438502311707
5,1,9.999999747378752e-05,0.800000011920929,0.1763848960399627,0.2144502252340316,64500,0.5859312415122986
5,2,0.0049999998882412,0.800000011920929,0.1781269013881683,0.2119645923376083,64500,0.5960306525230408
5,3,9.999999747378752e-05,0.800000011920929,0.1698093861341476,0.2165444940328598,64500,0.584290087223053
5,4,9.999999747378752e-05,0.800000011920929,0.1738703995943069,0.2141930758953094,64499,0.5898629426956177
6,0,0.0010000000474974,0.800000011920929,0.1800110936164856,0.2114334404468536,64500,0.59516441822052
6,1,0.0003000000142492,0.800000011920929,0.180195927619934,0.2134574651718139,64500,0.5884697437286377
6,2,0.003000000026077,0.800000011920929,0.1809873282909393,0.2112271040678024,64500,0.5976277589797974
6,3,0.003000000026077,0.800000011920929,0.1753295063972473,0.2151044458150863,64500,0.586685836315155
6,4,0.0049999998882412,0.800000011920929,0.1778954267501831,0.2131500393152237,64499,0.5925244092941284
7,0,0.003000000026077,0.800000011920929,0.1836854517459869,0.2104857712984085,64500,0.5977868437767029
7,1,9.999999747378752e-05,0.800000011920929,0.1837368309497833,0.2125369012355804,64500,0.5901285409927368
7,2,0.0003000000142492,0.800000011920929,0.1830468773841858,0.2106958627700805,64500,0.5986754298210144
7,3,0.003000000026077,0.800000011920929,0.1778600513935089,0.2144437730312347,64500,0.5882111191749573
7,4,0.0003000000142492,0.800000011920929,0.1804882586002349,0.2124777138233184,64499,0.5939854979515076
8,0,0.0003000000142492,0.800000011920929,0.1867511421442031,0.2096951752901077,64500,0.5987163782119751
8,1,0.0049999998882412,0.800000011920929,0.18610580265522,0.2119186520576477,64500,0.5916966795921326
8,2,0.0003000000142492,0.4000000059604645,0.178628459572792,0.2118352651596069,64500,0.5969993472099304
8,3,0.0003000000142492,0.800000011920929,0.1799992024898529,0.2138862907886505,64500,0.5886384844779968
8,4,0.0049999998882412,0.800000011920929,0.1798912584781646,0.2126319110393524,64499,0.594048261642456
9,0,0.0003000000142492354,0.800000011920929,0.09406467527151108,0.2335939109325409,64500,0.5555436015129089
9,1,0.0003000000142492354,0.800000011920929,0.1803516298532486,0.21341769397258759,64500,0.5900813937187195
9,2,0.004999999888241291,0.10000000149011612,0.059737663716077805,0.24249792098999023,64500,0.5406794548034668
9,3,0.004999999888241291,0.4000000059604645,0.06808718293905258,0.24307706952095032,64500,0.5469313859939575
9,4,0.0003000000142492354,0.800000011920929,0.17676226794719696,0.21344339847564697,64499,0.5903812050819397
10,0,9.999999747378752e-05,0.4000000059604645,0.043028220534324646,0.24675484001636505,64500,0.5263874530792236
10,1,0.004999999888241291,0.10000000149011612,-1.4451117515563965,0.6366499662399292,64500,0.3524095416069031
10,2,9.999999747378752e-05,0.800000011920929,0.1480821669101715,0.21971352398395538,64500,0.5833332538604736
10,3,0.0010000000474974513,0.4000000059604645,-23.78867530822754,6.465794086456299,64500,0.10303614288568497
10,4,9.999999747378752e-05,0.4000000059604645,0.17241384088993073,0.21457090973854065,64499,0.5883400440216064
11,0,0.003000000026077032,0.4000000059604645,-9.905555725097656,2.8119845390319824,64500,0.13542138040065765
11,1,9.999999747378752e-05,0.4000000059604645,-4.042616367340088,1.3129879236221313,64500,0.09978000819683075
11,2,0.0003000000142492354,0.800000011920929,-0.9746045470237732,0.5092571377754211,64500,0.4440624713897705
11,3,0.0003000000142492354,0.10000000149011612,-7.284506797790527,2.160907030105591,64500,0.1905074417591095
11,4,0.004999999888241291,0.4000000059604645,-6.286654472351074,1.8892276287078857,64499,0.21230129897594452
12,0,0.0010000000474974,0.800000011920929,0.1911092549562454,0.2085716873407364,64500,0.6012791991233826
12,1,0.003000000026077,0.800000011920929,0.1907879561185836,0.2106998413801193,64500,0.5947770476341248
12,2,0.0003000000142492,0.800000011920929,0.1938263028860092,0.2079153507947921,64500,0.6049738526344299
12,3,0.0003000000142492,0.800000011920929,0.1849089413881302,0.2126059383153915,64500,0.5929535031318665
12,4,0.0010000000474974,0.800000011920929,0.1878896802663803,0.2105583101511001,64499,0.5967497229576111
13,0,0.003000000026077,0.800000011920929,0.1910202950239181,0.2085941880941391,64500,0.6015227437019348
13,1,0.0010000000474974,0.4000000059604645,0.1888633370399475,0.2112013846635818,64500,0.5939329266548157
13,2,0.0003000000142492,0.800000011920929,0.1914027035236358,0.2085406631231308,64500,0.603977382183075
13,3,0.0010000000474974,0.4000000059604645,0.1835649907588958,0.2129565924406051,64500,0.5921787023544312
13,4,0.0010000000474974,0.800000011920929,0.1873970031738281,0.2106857448816299,64499,0.5963704586029053
14,0,0.0049999998882412,0.800000011920929,0.190680593252182,0.2086820751428604,64500,0.6012548208236694
14,1,0.003000000026077,0.4000000059604645,0.1920882761478424,0.210361823439598,64500,0.5960472822189331
14,2,0.003000000026077,0.800000011920929,0.1936225295066833,0.2079677134752273,64500,0.6050093770027161
14,3,9.999999747378752e-05,0.4000000059604645,0.1836446672677993,0.2129357606172561,64500,0.5920180678367615
14,4,0.003000000026077,0.800000011920929,0.1884148716926574,0.2104218602180481,64499,0.5975918769836426
