layer,fold,best_lr,best_wd,r2,mse,n_test_windows,cos_sim_mean
7,2,0.0049999998882412,0.800000011920929,0.0613605678081512,0.3099470734596252,64268,0.1922237128019333
7,3,0.0010000000474974,0.800000011920929,0.0629172101616859,0.3082284033298492,64267,0.1967785358428955
7,4,0.003000000026077,0.800000011920929,0.059577327221632,0.3110398054122925,64268,0.1776472181081771
8,0,0.0049999998882412,0.4000000059604645,0.0678714886307716,0.3081301748752594,64269,0.2065266817808151
8,1,0.003000000026077,0.4000000059604645,0.0699765458703041,0.3062447905540466,64268,0.2165918350219726
8,2,0.0049999998882412,0.800000011920929,0.0708376690745353,0.3068161308765411,64268,0.2133318334817886
8,3,0.0049999998882412,0.4000000059604645,0.071351334452629,0.305453896522522,64267,0.2214713990688324
8,4,9.999999747378752e-05,0.4000000059604645,0.0694992840290069,0.3077582120895386,64268,0.2038316428661346
9,0,9.999999747378752e-05,0.800000011920929,0.06407349556684494,0.3093833923339844,64269,0.19273269176483154
9,1,0.0003000000142492354,0.800000011920929,0.0670517086982727,0.3072088062763214,64268,0.2109423279762268
9,2,0.0003000000142492354,0.4000000059604645,-0.11295399814844131,0.36750519275665283,64268,0.1317727267742157
9,3,9.999999747378752e-05,0.009999999776482582,-7.558211803436279,2.815000057220459,64267,0.031628772616386414
9,4,0.0003000000142492354,0.800000011920929,0.06979410350322723,0.30766063928604126,64268,0.20974844694137573
10,0,0.0003000000142492354,0.800000011920929,0.04240281879901886,0.31654876470565796,64269,0.17038467526435852
10,1,9.999999747378752e-05,0.800000011920929,-0.18525990843772888,0.3902907371520996,64268,0.12076879292726517
10,2,0.0010000000474974513,0.800000011920929,-3.4233016967773438,1.4606130123138428,64268,0.05820995941758156
10,3,0.0003000000142492354,0.800000011920929,-2.8053841590881348,1.2516833543777466,64267,0.046351633965969086
10,4,0.003000000026077032,0.800000011920929,0.0010184933198615909,0.3304092288017273,64268,0.17427736520767212
11,0,0.0010000000474974513,0.800000011920929,-10.959551811218262,3.9534077644348145,64269,0.02860299125313759
11,1,9.999999747378752e-05,0.10000000149011612,-7.4991374015808105,2.7986578941345215,64268,0.06144256144762039
11,2,0.0003000000142492354,0.10000000149011612,-1.8870182037353516,0.9533171653747559,64268,0.07323837280273438
11,3,0.004999999888241291,0.10000000149011612,-0.8261047601699829,0.6006505489349365,64267,0.09608691185712814
11,4,0.003000000026077032,0.4000000059604645,-2.589277982711792,1.1871310472488403,64268,0.04935915395617485
12,0,0.003000000026077,0.800000011920929,0.0820487439632415,0.3034422695636749,64269,0.2283195406198501
12,1,0.003000000026077,0.4000000059604645,0.0914927870035171,0.2991603016853332,64268,0.2588322758674621
12,2,0.003000000026077,0.4000000059604645,0.0903877094388008,0.3003604114055633,64268,0.2535227537155151
12,3,9.999999747378752e-05,0.4000000059604645,0.0902586728334426,0.2992343306541443,64267,0.2560902833938598
12,4,0.0049999998882412,0.4000000059604645,0.0917937085032463,0.3003852367401123,64268,0.254031240940094
13,0,0.003000000026077,0.4000000059604645,0.0870101153850555,0.3018029630184173,64269,0.2396593540906906
13,1,9.999999747378752e-05,0.4000000059604645,0.0933092907071113,0.2985621988773346,64268,0.2574625015258789
13,2,0.003000000026077,0.4000000059604645,0.0912397429347038,0.3000804781913757,64268,0.2511293292045593
13,3,9.999999747378752e-05,0.4000000059604645,0.0897650569677352,0.2993979454040527,64267,0.2549952566623688
13,4,0.0049999998882412,0.4000000059604645,0.0930016338825225,0.2999841272830963,64268,0.2537165582180023
14,0,0.003000000026077,0.4000000059604645,0.0858433693647384,0.3021880090236664,64269,0.2373038083314895
14,1,9.999999747378752e-05,0.4000000059604645,0.0911267846822738,0.2992792725563049,64268,0.2537539303302765
14,2,0.0049999998882412,0.4000000059604645,0.0928820297122001,0.2995369136333465,64268,0.2551289200782776
14,3,9.999999747378752e-05,0.4000000059604645,0.0894357338547706,0.2995059490203857,64267,0.2555048763751983
14,4,0.0010000000474974,0.4000000059604645,0.093186929821968,0.2999239265918731,64268,0.253075361251831
15,0,0.0010000000474974,0.4000000059604645,0.0866035521030426,0.3019377589225769,64269,0.2347231954336166
15,1,9.999999747378752e-05,0.4000000059604645,0.0947729796171188,0.2980799674987793,64268,0.2533661723136902
15,2,0.003000000026077,0.4000000059604645,0.0922928005456924,0.299730896949768,64268,0.2522697448730469
15,3,0.0049999998882412,0.4000000059604645,0.0905864313244819,0.2991274297237396,64267,0.2541877925395965
15,4,0.0003000000142492,0.4000000059604645,0.092522531747818,0.3001435697078705,64268,0.2517566382884979
16,0,0.004999999888241291,0.800000011920929,0.08062047511339188,0.3039156496524811,64269,0.2236124724149704
16,1,9.999999747378752e-05,0.800000011920929,0.08028038591146469,0.3028510510921478,64268,0.23136582970619202
16,2,0.003000000026077032,0.800000011920929,0.08833622187376022,0.30103856325149536,64268,0.2421097308397293
16,3,0.0003000000142492354,0.4000000059604645,0.09506247937679291,0.29765579104423523,64267,0.2554430663585663
16,4,0.003000000026077032,0.4000000059604645,0.08630158007144928,0.3022003471851349,64268,0.22535565495491028
17,0,0.0003000000142492,0.4000000059604645,0.091162733733654,0.3004300594329834,64269,0.2402418106794357
17,1,0.0049999998882412,0.4000000059604645,0.0988408327102661,0.2967398166656494,64268,0.2609036266803741
17,2,0.0049999998882412,0.4000000059604645,0.097471572458744,0.2980215549468994,64268,0.256218820810318
17,3,0.0010000000474974,0.4000000059604645,0.0973663032054901,0.2968976199626922,64267,0.2645882964134216
17,4,0.0049999998882412,0.4000000059604645,0.0981681123375892,0.2982766330242157,64268,0.258029043674469
18,0,0.0010000000474974513,0.800000011920929,0.022856513038277626,0.3230086863040924,64269,0.1796383261680603
18,1,0.0010000000474974513,0.800000011920929,0.095395527780056,0.2978745698928833,64268,0.2603650689125061
