task,layer,variable,var_type,r2_mean,r2_std,n_samples
push,21,object_0_static_friction,static,0.014569,0.011121,1500
push,21,object_0_dynamic_friction,static,0.029797,0.030955,1500
push,21,surface_static_friction,static,0.029901,0.038613,1500
push,21,surface_dynamic_friction,static,0.146588,0.036906,1500
push,21,ee_velocity,dynamic,0.967125,0.003371,1500
push,21,ee_acceleration,dynamic,0.681166,0.04155,1500
push,21,ee_angular_velocity,dynamic,0.934286,0.014002,1500
push,21,object_velocity,dynamic,0.305994,0.317898,1500
push,21,object_acceleration,dynamic,0.528247,0.050343,1500
push,21,object_angular_velocity,dynamic,0.518011,0.05463,1500
push,21,ee_to_object_distance,dynamic,0.392224,0.015264,1500
push,21,object_to_target_distance,dynamic,0.0,0.0,1500
push,21,object_on_surface,dynamic,0.637663,0.04119,1500
push,21,contact_flag,dynamic,0.0,0.0,1500
push,21,contact_force,dynamic,0.0,0.0,1500
push,21,contact_finger_l_object_flag,dynamic,0.0,0.0,1500
push,21,contact_finger_l_object_force,dynamic,0.0,0.0,1500
push,21,contact_object_surface_flag,dynamic,0.0,0.0,1500
push,21,contact_object_surface_force,dynamic,0.0,0.0,1500
push,21,contact_point,dynamic,0.0,0.0,1500
push,21,phase,dynamic,0.0,0.0,1500
push,21,target_position,dynamic,0.0,0.0,1500
push,22,object_0_mass,static,0.117221,0.033201,1500
push,22,object_0_static_friction,static,0.007397,0.015815,1500
push,22,object_0_dynamic_friction,static,0.032756,0.025143,1500
push,22,surface_static_friction,static,0.036569,0.029453,1500
push,22,surface_dynamic_friction,static,0.146751,0.035524,1500
push,22,ee_velocity,dynamic,0.96608,0.004298,1500
push,22,ee_acceleration,dynamic,0.681817,0.037442,1500
push,22,ee_angular_velocity,dynamic,0.930057,0.016274,1500
push,22,object_velocity,dynamic,0.309472,0.329382,1500
push,22,object_acceleration,dynamic,0.530639,0.046614,1500
push,22,object_angular_velocity,dynamic,0.522392,0.055412,1500
push,22,ee_to_object_distance,dynamic,0.380747,0.020176,1500
push,22,object_to_target_distance,dynamic,0.0,0.0,1500
push,22,object_on_surface,dynamic,0.628697,0.046193,1500
push,22,contact_flag,dynamic,0.0,0.0,1500
push,22,contact_force,dynamic,0.0,0.0,1500
push,22,contact_finger_l_object_flag,dynamic,0.0,0.0,1500
push,22,contact_finger_l_object_force,dynamic,0.0,0.0,1500
push,22,contact_object_surface_flag,dynamic,0.0,0.0,1500
push,22,contact_object_surface_force,dynamic,0.0,0.0,1500
push,22,contact_point,dynamic,0.0,0.0,1500
push,22,phase,dynamic,0.0,0.0,1500
push,22,target_position,dynamic,0.0,0.0,1500
push,23,object_0_mass,static,0.121462,0.034343,1500
push,23,object_0_static_friction,static,0.014018,0.010098,1500
push,23,object_0_dynamic_friction,static,0.034899,0.025933,1500
push,23,surface_static_friction,static,0.039369,0.036428,1500
push,23,surface_dynamic_friction,static,0.147109,0.039373,1500
push,23,ee_velocity,dynamic,0.966203,0.003921,1500
push,23,ee_acceleration,dynamic,0.682364,0.040381,1500
push,23,ee_angular_velocity,dynamic,0.929311,0.018727,1500
push,23,object_velocity,dynamic,0.315338,0.336765,1500
push,23,object_acceleration,dynamic,0.53449,0.044287,1500
push,23,object_angular_velocity,dynamic,0.523803,0.054967,1500
push,23,ee_to_object_distance,dynamic,0.373243,0.024767,1500
push,23,object_to_target_distance,dynamic,0.0,0.0,1500
push,23,object_on_surface,dynamic,0.631951,0.048226,1500
push,23,contact_flag,dynamic,0.0,0.0,1500
push,23,contact_force,dynamic,0.0,0.0,1500
push,23,contact_finger_l_object_flag,dynamic,0.0,0.0,1500
push,23,contact_finger_l_object_force,dynamic,0.0,0.0,1500
push,23,contact_object_surface_flag,dynamic,0.0,0.0,1500
push,23,contact_object_surface_force,dynamic,0.0,0.0,1500
push,23,contact_point,dynamic,0.0,0.0,1500
push,23,phase,dynamic,0.0,0.0,1500
push,23,target_position,dynamic,0.0,0.0,1500
push,24,object_0_mass,static,0.121939,0.031903,1500
push,24,object_0_static_friction,static,0.017456,0.006198,1500
push,24,object_0_dynamic_friction,static,0.035479,0.021812,1500
push,24,surface_static_friction,static,0.046976,0.036822,1500
push,24,surface_dynamic_friction,static,0.149717,0.035412,1500
push,24,ee_velocity,dynamic,0.967585,0.004687,1500
push,24,ee_acceleration,dynamic,0.710889,0.036352,1500
push,24,ee_angular_velocity,dynamic,0.93313,0.018591,1500
push,24,object_velocity,dynamic,0.327409,0.303412,1500
push,24,object_acceleration,dynamic,0.537941,0.04415,1500
push,24,object_angular_velocity,dynamic,0.518405,0.052156,1500
push,24,ee_to_object_distance,dynamic,0.349556,0.023463,1500
push,24,object_to_target_distance,dynamic,0.0,0.0,1500
push,24,object_on_surface,dynamic,0.625563,0.055987,1500
push,24,contact_flag,dynamic,0.0,0.0,1500
push,24,contact_force,dynamic,0.0,0.0,1500
push,24,contact_finger_l_object_flag,dynamic,0.0,0.0,1500
push,24,contact_finger_l_object_force,dynamic,0.0,0.0,1500
push,24,contact_object_surface_flag,dynamic,0.0,0.0,1500
push,24,contact_object_surface_force,dynamic,0.0,0.0,1500
push,24,contact_point,dynamic,0.0,0.0,1500
push,24,phase,dynamic,0.0,0.0,1500
push,24,target_position,dynamic,0.0,0.0,1500
push,25,object_0_mass,static,0.116659,0.037204,1500
push,25,object_0_static_friction,static,0.020975,0.007671,1500
push,25,object_0_dynamic_friction,static,0.031324,0.031566,1500
push,25,surface_static_friction,static,0.050281,0.035146,1500
push,25,surface_dynamic_friction,static,0.152543,0.026025,1500
push,25,ee_velocity,dynamic,0.968479,0.00504,1500
push,25,ee_acceleration,dynamic,0.747447,0.027562,1500
push,25,ee_angular_velocity,dynamic,0.939302,0.016676,1500
push,25,object_velocity,dynamic,0.304099,0.315869,1500
push,25,object_acceleration,dynamic,0.549969,0.03617,1500
push,25,object_angular_velocity,dynamic,0.53174,0.047574,1500
push,25,ee_to_object_distance,dynamic,0.327921,0.023622,1500
push,25,object_to_target_distance,dynamic,0.0,0.0,1500
push,25,object_on_surface,dynamic,0.635086,0.047791,1500
push,25,contact_flag,dynamic,0.0,0.0,1500
push,25,contact_force,dynamic,0.0,0.0,1500
push,25,contact_finger_l_object_flag,dynamic,0.0,0.0,1500
push,25,contact_finger_l_object_force,dynamic,0.0,0.0,1500
push,25,contact_object_surface_flag,dynamic,0.0,0.0,1500
push,25,contact_object_surface_force,dynamic,0.0,0.0,1500
push,25,contact_point,dynamic,0.0,0.0,1500
push,25,phase,dynamic,0.0,0.0,1500
push,25,target_position,dynamic,0.0,0.0,1500
push,26,object_0_mass,static,0.09844,0.044348,1500
push,26,object_0_static_friction,static,0.010704,0.009489,1500
push,26,object_0_dynamic_friction,static,0.010456,0.032283,1500
push,26,surface_static_friction,static,0.049006,0.031517,1500
push,26,surface_dynamic_friction,static,0.145436,0.027147,1500
push,26,ee_velocity,dynamic,0.965936,0.004567,1500
push,26,ee_acceleration,dynamic,0.739263,0.030758,1500
push,26,ee_angular_velocity,dynamic,0.940879,0.014196,1500
push,26,object_velocity,dynamic,0.292552,0.318055,1500
push,26,object_acceleration,dynamic,0.541442,0.042852,1500
push,26,object_angular_velocity,dynamic,0.523491,0.050298,1500
push,26,ee_to_object_distance,dynamic,0.396712,0.03025,1500
push,26,object_to_target_distance,dynamic,0.0,0.0,1500
push,26,object_on_surface,dynamic,0.632032,0.045619,1500
push,26,contact_flag,dynamic,0.0,0.0,1500
push,26,contact_force,dynamic,0.0,0.0,1500
push,26,contact_finger_l_object_flag,dynamic,0.0,0.0,1500
push,26,contact_finger_l_object_force,dynamic,0.0,0.0,1500
push,26,contact_object_surface_flag,dynamic,0.0,0.0,1500
push,26,contact_object_surface_force,dynamic,0.0,0.0,1500
push,26,contact_point,dynamic,0.0,0.0,1500
push,26,phase,dynamic,0.0,0.0,1500
push,26,target_position,dynamic,0.0,0.0,1500
push,27,object_0_mass,static,0.085532,0.04599,1500
push,27,object_0_static_friction,static,0.018862,0.016739,1500
push,27,object_0_dynamic_friction,static,0.009107,0.031988,1500
push,27,surface_static_friction,static,0.044876,0.029,1500
push,27,surface_dynamic_friction,static,0.140403,0.032306,1500
push,27,ee_velocity,dynamic,0.962604,0.005208,1500
push,27,ee_acceleration,dynamic,0.71705,0.0323,1500
push,27,ee_angular_velocity,dynamic,0.938373,0.013455,1500
push,27,object_velocity,dynamic,0.280255,0.346302,1500
push,27,object_acceleration,dynamic,0.534829,0.045651,1500
push,27,object_angular_velocity,dynamic,0.519533,0.057057,1500
push,27,ee_to_object_distance,dynamic,0.347369,0.037439,1500
push,27,object_to_target_distance,dynamic,0.0,0.0,1500
push,27,object_on_surface,dynamic,0.61994,0.040271,1500
push,27,contact_flag,dynamic,0.0,0.0,1500
push,27,contact_force,dynamic,0.0,0.0,1500
push,27,contact_finger_l_object_flag,dynamic,0.0,0.0,1500
push,27,contact_finger_l_object_force,dynamic,0.0,0.0,1500
push,27,contact_object_surface_flag,dynamic,0.0,0.0,1500
push,27,contact_object_surface_force,dynamic,0.0,0.0,1500
push,27,contact_point,dynamic,0.0,0.0,1500
push,27,phase,dynamic,0.0,0.0,1500
push,27,target_position,dynamic,0.0,0.0,1500
push,28,object_0_mass,static,0.089262,0.044098,1500
push,28,object_0_static_friction,static,0.014821,0.013074,1500
push,28,object_0_dynamic_friction,static,0.013403,0.033706,1500
push,28,surface_static_friction,static,0.045034,0.027464,1500
push,28,surface_dynamic_friction,static,0.140387,0.028279,1500
push,28,ee_velocity,dynamic,0.96309,0.005563,1500
push,28,ee_acceleration,dynamic,0.733586,0.029517,1500
push,28,ee_angular_velocity,dynamic,0.941264,0.012379,1500
push,28,object_velocity,dynamic,0.311816,0.302811,1500
push,28,object_acceleration,dynamic,0.539777,0.048171,1500
push,28,object_angular_velocity,dynamic,0.52049,0.055602,1500
push,28,ee_to_object_distance,dynamic,0.315494,0.041754,1500
push,28,object_to_target_distance,dynamic,0.0,0.0,1500
push,28,object_on_surface,dynamic,0.646263,0.038299,1500
push,28,contact_flag,dynamic,0.0,0.0,1500
push,28,contact_force,dynamic,0.0,0.0,1500
push,28,contact_finger_l_object_flag,dynamic,0.0,0.0,1500
push,28,contact_finger_l_object_force,dynamic,0.0,0.0,1500
push,28,contact_object_surface_flag,dynamic,0.0,0.0,1500
push,28,contact_object_surface_force,dynamic,0.0,0.0,1500
push,28,contact_point,dynamic,0.0,0.0,1500
push,28,phase,dynamic,0.0,0.0,1500
push,28,target_position,dynamic,0.0,0.0,1500
push,29,object_0_mass,static,0.088279,0.039918,1500
push,29,object_0_static_friction,static,0.011166,0.014002,1500
push,29,object_0_dynamic_friction,static,0.013893,0.038637,1500
push,29,surface_static_friction,static,0.048407,0.025675,1500
push,29,surface_dynamic_friction,static,0.154502,0.026636,1500
push,29,ee_velocity,dynamic,0.964471,0.005293,1500
push,29,ee_acceleration,dynamic,0.748696,0.027938,1500
push,29,ee_angular_velocity,dynamic,0.945402,0.011893,1500
push,29,object_velocity,dynamic,0.327191,0.30742,1500
push,29,object_acceleration,dynamic,0.549386,0.047792,1500
push,29,object_angular_velocity,dynamic,0.533196,0.048872,1500
push,29,ee_to_object_distance,dynamic,0.29458,0.035933,1500
push,29,object_to_target_distance,dynamic,0.0,0.0,1500
push,29,object_on_surface,dynamic,0.659327,0.04285,1500
push,29,contact_flag,dynamic,0.0,0.0,1500
push,29,contact_force,dynamic,0.0,0.0,1500
push,29,contact_finger_l_object_flag,dynamic,0.0,0.0,1500
push,29,contact_finger_l_object_force,dynamic,0.0,0.0,1500
push,29,contact_object_surface_flag,dynamic,0.0,0.0,1500
push,29,contact_object_surface_force,dynamic,0.0,0.0,1500
push,29,contact_point,dynamic,0.0,0.0,1500
push,29,phase,dynamic,0.0,0.0,1500
push,29,target_position,dynamic,0.0,0.0,1500
push,30,object_0_mass,static,0.120163,0.03571,1500
push,30,object_0_static_friction,static,0.0196,0.01208,1500
push,30,object_0_dynamic_friction,static,0.013342,0.031574,1500
push,30,surface_static_friction,static,0.044378,0.030721,1500
push,30,surface_dynamic_friction,static,0.156898,0.026935,1500
push,30,ee_velocity,dynamic,0.965649,0.006821,1500
push,30,ee_acceleration,dynamic,0.766939,0.027411,1500
push,30,ee_angular_velocity,dynamic,0.954318,0.010492,1500
push,30,object_velocity,dynamic,0.359843,0.298673,1500
push,30,object_acceleration,dynamic,0.56797,0.054419,1500
push,30,object_angular_velocity,dynamic,0.56027,0.048268,1500
push,30,ee_to_object_distance,dynamic,0.27222,0.037207,1500
push,30,object_to_target_distance,dynamic,0.0,0.0,1500
push,30,object_on_surface,dynamic,0.673643,0.047051,1500
push,30,contact_flag,dynamic,0.0,0.0,1500
push,30,contact_force,dynamic,0.0,0.0,1500
push,30,contact_finger_l_object_flag,dynamic,0.0,0.0,1500
push,30,contact_finger_l_object_force,dynamic,0.0,0.0,1500
push,30,contact_object_surface_flag,dynamic,0.0,0.0,1500
push,30,contact_object_surface_force,dynamic,0.0,0.0,1500
push,30,contact_point,dynamic,0.0,0.0,1500
push,30,phase,dynamic,0.0,0.0,1500
push,30,target_position,dynamic,0.0,0.0,1500
push,31,object_0_mass,static,0.12357,0.034803,1500
push,31,object_0_static_friction,static,0.019062,0.012595,1500
push,31,object_0_dynamic_friction,static,0.013152,0.025699,1500
push,31,surface_static_friction,static,0.044342,0.031254,1500
push,31,surface_dynamic_friction,static,0.161965,0.024581,1500
push,31,ee_velocity,dynamic,0.964649,0.007123,1500
push,31,ee_acceleration,dynamic,0.767302,0.031013,1500
push,31,ee_angular_velocity,dynamic,0.954549,0.00994,1500
push,31,object_velocity,dynamic,0.372042,0.303487,1500
push,31,object_acceleration,dynamic,0.568072,0.053339,1500
push,31,object_angular_velocity,dynamic,0.561164,0.052022,1500
push,31,ee_to_object_distance,dynamic,0.249114,0.027053,1500
push,31,object_to_target_distance,dynamic,0.0,0.0,1500
push,31,object_on_surface,dynamic,0.665069,0.039895,1500
push,31,contact_flag,dynamic,0.0,0.0,1500
push,31,contact_force,dynamic,0.0,0.0,1500
push,31,contact_finger_l_object_flag,dynamic,0.0,0.0,1500
push,31,contact_finger_l_object_force,dynamic,0.0,0.0,1500
push,31,contact_object_surface_flag,dynamic,0.0,0.0,1500
push,31,contact_object_surface_force,dynamic,0.0,0.0,1500
push,31,contact_point,dynamic,0.0,0.0,1500
push,31,phase,dynamic,0.0,0.0,1500
push,31,target_position,dynamic,0.0,0.0,1500
push,32,object_0_mass,static,0.116191,0.037685,1500
push,32,object_0_static_friction,static,0.006719,0.016862,1500
push,32,object_0_dynamic_friction,static,0.018518,0.023755,1500
push,32,surface_static_friction,static,0.048568,0.030839,1500
push,32,surface_dynamic_friction,static,0.162686,0.031044,1500
push,32,ee_velocity,dynamic,0.966153,0.006455,1500
push,32,ee_acceleration,dynamic,0.775612,0.026234,1500
push,32,ee_angular_velocity,dynamic,0.955896,0.009506,1500
push,32,object_velocity,dynamic,0.386869,0.303123,1500
push,32,object_acceleration,dynamic,0.583242,0.049418,1500
push,32,object_angular_velocity,dynamic,0.578062,0.054354,1500
push,32,ee_to_object_distance,dynamic,0.242375,0.021985,1500
push,32,object_to_target_distance,dynamic,0.0,0.0,1500
push,32,object_on_surface,dynamic,0.664967,0.043458,1500
push,32,contact_flag,dynamic,0.0,0.0,1500
push,32,contact_force,dynamic,0.0,0.0,1500
push,32,contact_finger_l_object_flag,dynamic,0.0,0.0,1500
push,32,contact_finger_l_object_force,dynamic,0.0,0.0,1500
push,32,contact_object_surface_flag,dynamic,0.0,0.0,1500
push,32,contact_object_surface_force,dynamic,0.0,0.0,1500
push,32,contact_point,dynamic,0.0,0.0,1500
push,32,phase,dynamic,0.0,0.0,1500
push,32,target_position,dynamic,0.0,0.0,1500
push,33,object_0_mass,static,0.133077,0.033185,1500
push,33,object_0_static_friction,static,0.006091,0.027991,1500
push,33,object_0_dynamic_friction,static,0.019297,0.029688,1500
push,33,surface_static_friction,static,0.037309,0.03763,1500
push,33,surface_dynamic_friction,static,0.157868,0.031384,1500
push,33,ee_velocity,dynamic,0.967896,0.005484,1500
push,33,ee_acceleration,dynamic,0.786091,0.026398,1500
push,33,ee_angular_velocity,dynamic,0.956361,0.009556,1500
push,33,object_velocity,dynamic,0.396864,0.315081,1500
push,33,object_acceleration,dynamic,0.584628,0.047539,1500
push,33,object_angular_velocity,dynamic,0.582368,0.060601,1500
push,33,ee_to_object_distance,dynamic,0.244055,0.025139,1500
push,33,object_to_target_distance,dynamic,0.0,0.0,1500
push,33,object_on_surface,dynamic,0.673264,0.040906,1500
push,33,contact_flag,dynamic,0.0,0.0,1500
push,33,contact_force,dynamic,0.0,0.0,1500
push,33,contact_finger_l_object_flag,dynamic,0.0,0.0,1500
push,33,contact_finger_l_object_force,dynamic,0.0,0.0,1500
push,33,contact_object_surface_flag,dynamic,0.0,0.0,1500
push,33,contact_object_surface_force,dynamic,0.0,0.0,1500
push,33,contact_point,dynamic,0.0,0.0,1500
push,33,phase,dynamic,0.0,0.0,1500
push,33,target_position,dynamic,0.0,0.0,1500
push,34,object_0_mass,static,0.12652,0.029886,1500
push,34,object_0_static_friction,static,0.016405,0.023848,1500
push,34,object_0_dynamic_friction,static,0.010985,0.029272,1500
push,34,surface_static_friction,static,0.029498,0.03676,1500
push,34,surface_dynamic_friction,static,0.154353,0.032899,1500
push,34,ee_velocity,dynamic,0.969554,0.005446,1500
push,34,ee_acceleration,dynamic,0.794775,0.022945,1500
push,34,ee_angular_velocity,dynamic,0.958201,0.008608,1500
push,34,object_velocity,dynamic,0.414168,0.311268,1500
push,34,object_acceleration,dynamic,0.592605,0.043145,1500
push,34,object_angular_velocity,dynamic,0.590916,0.056054,1500
push,34,ee_to_object_distance,dynamic,0.221885,0.026648,1500
push,34,object_to_target_distance,dynamic,0.0,0.0,1500
push,34,object_on_surface,dynamic,0.682278,0.033792,1500
push,34,contact_flag,dynamic,0.0,0.0,1500
push,34,contact_force,dynamic,0.0,0.0,1500
push,34,contact_finger_l_object_flag,dynamic,0.0,0.0,1500
push,34,contact_finger_l_object_force,dynamic,0.0,0.0,1500
push,34,contact_object_surface_flag,dynamic,0.0,0.0,1500
push,34,contact_object_surface_force,dynamic,0.0,0.0,1500
push,34,contact_point,dynamic,0.0,0.0,1500
push,34,phase,dynamic,0.0,0.0,1500
push,34,target_position,dynamic,0.0,0.0,1500
push,35,object_0_mass,static,0.144728,0.027709,1500
push,35,object_0_static_friction,static,0.007086,0.023361,1500
push,35,object_0_dynamic_friction,static,0.017878,0.037846,1500
push,35,surface_static_friction,static,0.01846,0.037479,1500
push,35,surface_dynamic_friction,static,0.152439,0.032022,1500
push,35,ee_velocity,dynamic,0.971799,0.004258,1500
push,35,ee_acceleration,dynamic,0.804888,0.021846,1500
push,35,ee_angular_velocity,dynamic,0.959863,0.008717,1500
push,35,object_velocity,dynamic,0.447778,0.286001,1500
push,35,object_acceleration,dynamic,0.607966,0.045165,1500
push,35,object_angular_velocity,dynamic,0.618494,0.053662,1500
push,35,ee_to_object_distance,dynamic,0.246795,0.032681,1500
push,35,object_to_target_distance,dynamic,0.0,0.0,1500
push,35,object_on_surface,dynamic,0.695895,0.03422,1500
push,35,contact_flag,dynamic,0.0,0.0,1500
push,35,contact_force,dynamic,0.0,0.0,1500
push,35,contact_finger_l_object_flag,dynamic,0.0,0.0,1500
push,35,contact_finger_l_object_force,dynamic,0.0,0.0,1500
push,35,contact_object_surface_flag,dynamic,0.0,0.0,1500
push,35,contact_object_surface_force,dynamic,0.0,0.0,1500
push,35,contact_point,dynamic,0.0,0.0,1500
push,35,phase,dynamic,0.0,0.0,1500
push,35,target_position,dynamic,0.0,0.0,1500
push,36,object_0_mass,static,0.153883,0.037588,1500
push,36,object_0_static_friction,static,0.002702,0.017948,1500
push,36,object_0_dynamic_friction,static,0.008954,0.037059,1500
push,36,surface_static_friction,static,0.005461,0.047629,1500
push,36,surface_dynamic_friction,static,0.163454,0.035304,1500
push,36,ee_velocity,dynamic,0.970619,0.004086,1500
push,36,ee_acceleration,dynamic,0.81212,0.025098,1500
push,36,ee_angular_velocity,dynamic,0.961388,0.008754,1500
push,36,object_velocity,dynamic,0.470107,0.28093,1500
push,36,object_acceleration,dynamic,0.603701,0.048503,1500
push,36,object_angular_velocity,dynamic,0.623631,0.05946,1500
push,36,ee_to_object_distance,dynamic,0.253693,0.032361,1500
push,36,object_to_target_distance,dynamic,0.0,0.0,1500
push,36,object_on_surface,dynamic,0.70778,0.031799,1500
push,36,contact_flag,dynamic,0.0,0.0,1500
push,36,contact_force,dynamic,0.0,0.0,1500
push,36,contact_finger_l_object_flag,dynamic,0.0,0.0,1500
push,36,contact_finger_l_object_force,dynamic,0.0,0.0,1500
push,36,contact_object_surface_flag,dynamic,0.0,0.0,1500
push,36,contact_object_surface_force,dynamic,0.0,0.0,1500
push,36,contact_point,dynamic,0.0,0.0,1500
push,36,phase,dynamic,0.0,0.0,1500
push,36,target_position,dynamic,0.0,0.0,1500
push,37,object_0_mass,static,0.140374,0.041513,1500
push,37,object_0_static_friction,static,-0.013016,0.024529,1500
push,37,object_0_dynamic_friction,static,-0.00035,0.044465,1500
push,37,surface_static_friction,static,0.006923,0.047383,1500
push,37,surface_dynamic_friction,static,0.168798,0.027228,1500
push,37,ee_velocity,dynamic,0.972845,0.004115,1500
push,37,ee_acceleration,dynamic,0.810004,0.019058,1500
push,37,ee_angular_velocity,dynamic,0.961194,0.009144,1500
push,37,object_velocity,dynamic,0.489537,0.296605,1500
push,37,object_acceleration,dynamic,0.604629,0.046729,1500
push,37,object_angular_velocity,dynamic,0.634407,0.061877,1500
push,37,ee_to_object_distance,dynamic,0.251487,0.044838,1500
push,37,object_to_target_distance,dynamic,0.0,0.0,1500
push,37,object_on_surface,dynamic,0.721045,0.024633,1500
push,37,contact_flag,dynamic,0.0,0.0,1500
push,37,contact_force,dynamic,0.0,0.0,1500
push,37,contact_finger_l_object_flag,dynamic,0.0,0.0,1500
push,37,contact_finger_l_object_force,dynamic,0.0,0.0,1500
push,37,contact_object_surface_flag,dynamic,0.0,0.0,1500
push,37,contact_object_surface_force,dynamic,0.0,0.0,1500
push,37,contact_point,dynamic,0.0,0.0,1500
push,37,phase,dynamic,0.0,0.0,1500
push,37,target_position,dynamic,0.0,0.0,1500
push,38,object_0_mass,static,0.147194,0.039998,1500
push,38,object_0_static_friction,static,-0.013109,0.027543,1500
push,38,object_0_dynamic_friction,static,-0.013505,0.042816,1500
push,38,surface_static_friction,static,0.003955,0.042143,1500
push,38,surface_dynamic_friction,static,0.161897,0.026039,1500
push,38,ee_velocity,dynamic,0.973447,0.003236,1500
push,38,ee_acceleration,dynamic,0.809441,0.020343,1500
push,38,ee_angular_velocity,dynamic,0.962989,0.008741,1500
push,38,object_velocity,dynamic,0.460823,0.352549,1500
push,38,object_acceleration,dynamic,0.613349,0.044403,1500
push,38,object_angular_velocity,dynamic,0.638358,0.062427,1500
push,38,ee_to_object_distance,dynamic,0.24628,0.03072,1500
push,38,object_to_target_distance,dynamic,0.0,0.0,1500
push,38,object_on_surface,dynamic,0.725767,0.024341,1500
push,38,contact_flag,dynamic,0.0,0.0,1500
push,38,contact_force,dynamic,0.0,0.0,1500
push,38,contact_finger_l_object_flag,dynamic,0.0,0.0,1500
push,38,contact_finger_l_object_force,dynamic,0.0,0.0,1500
push,38,contact_object_surface_flag,dynamic,0.0,0.0,1500
push,38,contact_object_surface_force,dynamic,0.0,0.0,1500
push,38,contact_point,dynamic,0.0,0.0,1500
push,38,phase,dynamic,0.0,0.0,1500
push,38,target_position,dynamic,0.0,0.0,1500
push,39,object_0_mass,static,0.138847,0.043002,1500
push,39,object_0_static_friction,static,-0.01682,0.018778,1500
push,39,object_0_dynamic_friction,static,-0.02972,0.051725,1500
push,39,surface_static_friction,static,-0.003645,0.041998,1500
push,39,surface_dynamic_friction,static,0.157411,0.02214,1500
push,39,ee_velocity,dynamic,0.975515,0.002879,1500
push,39,ee_acceleration,dynamic,0.809138,0.024121,1500
push,39,ee_angular_velocity,dynamic,0.963095,0.008194,1500
push,39,object_velocity,dynamic,0.500622,0.328253,1500
push,39,object_acceleration,dynamic,0.600998,0.045455,1500
push,39,object_angular_velocity,dynamic,0.641522,0.062419,1500
push,39,ee_to_object_distance,dynamic,0.266884,0.030751,1500
push,39,object_to_target_distance,dynamic,0.0,0.0,1500
push,39,object_on_surface,dynamic,0.719758,0.031483,1500
push,39,contact_flag,dynamic,0.0,0.0,1500
push,39,contact_force,dynamic,0.0,0.0,1500
push,39,contact_finger_l_object_flag,dynamic,0.0,0.0,1500
push,39,contact_finger_l_object_force,dynamic,0.0,0.0,1500
push,39,contact_object_surface_flag,dynamic,0.0,0.0,1500
push,39,contact_object_surface_force,dynamic,0.0,0.0,1500
push,39,contact_point,dynamic,0.0,0.0,1500
push,39,phase,dynamic,0.0,0.0,1500
push,39,target_position,dynamic,0.0,0.0,1500
