task,layer,variable,var_type,output_dim,r2_mean,r2_std,n_samples
peg_insert,10,peg_velocity,dynamic,3,0.826038,0.007161,82500
peg_insert,10,insertion_depth,dynamic,1,0.846303,0.004862,82500
peg_insert,10,peg_hole_lateral_error,dynamic,1,0.522364,0.081968,82500
peg_insert,10,contact_flag,dynamic,1,0.0,0.0,82500
peg_insert,10,contact_force,dynamic,3,0.0,0.0,82500
peg_insert,10,phase,dynamic,1,0.0,0.0,82500
peg_insert,11,peg_mass,static,1,-0.016877,0.008413,82500
peg_insert,11,peg_static_friction,static,1,-0.02165,0.005135,82500
peg_insert,11,peg_dynamic_friction,static,1,-0.02165,0.005135,82500
peg_insert,11,hole_static_friction,static,1,-0.014477,0.011098,82500
peg_insert,11,hole_dynamic_friction,static,1,-0.014477,0.011098,82500
peg_insert,11,ee_velocity,dynamic,3,0.923322,0.005592,82500
peg_insert,11,peg_velocity,dynamic,3,0.827312,0.007055,82500
peg_insert,11,insertion_depth,dynamic,1,0.847748,0.005131,82500
peg_insert,11,peg_hole_lateral_error,dynamic,1,0.531513,0.07921,82500
peg_insert,11,contact_flag,dynamic,1,0.0,0.0,82500
peg_insert,11,contact_force,dynamic,3,0.0,0.0,82500
peg_insert,11,phase,dynamic,1,0.0,0.0,82500
peg_insert,12,peg_mass,static,1,-0.015581,0.007951,82500
peg_insert,12,peg_static_friction,static,1,-0.020272,0.004318,82500
peg_insert,12,peg_dynamic_friction,static,1,-0.020272,0.004318,82500
peg_insert,12,hole_static_friction,static,1,-0.016804,0.011994,82500
peg_insert,12,hole_dynamic_friction,static,1,-0.016804,0.011994,82500
peg_insert,12,ee_velocity,dynamic,3,0.925996,0.005827,82500
peg_insert,12,peg_velocity,dynamic,3,0.829601,0.007267,82500
peg_insert,12,insertion_depth,dynamic,1,0.85584,0.004751,82500
peg_insert,12,peg_hole_lateral_error,dynamic,1,0.541664,0.081384,82500
peg_insert,12,contact_flag,dynamic,1,0.0,0.0,82500
peg_insert,12,contact_force,dynamic,3,0.0,0.0,82500
peg_insert,12,phase,dynamic,1,0.0,0.0,82500
peg_insert,13,peg_mass,static,1,-0.01529,0.008809,82500
peg_insert,13,peg_static_friction,static,1,-0.016062,0.007735,82500
peg_insert,13,peg_dynamic_friction,static,1,-0.016062,0.007735,82500
peg_insert,13,hole_static_friction,static,1,-0.016798,0.011976,82500
peg_insert,13,hole_dynamic_friction,static,1,-0.016798,0.011976,82500
peg_insert,13,ee_velocity,dynamic,3,0.926238,0.005832,82500
peg_insert,13,peg_velocity,dynamic,3,0.829693,0.007247,82500
peg_insert,13,insertion_depth,dynamic,1,0.856177,0.004183,82500
peg_insert,13,peg_hole_lateral_error,dynamic,1,0.5435,0.078143,82500
peg_insert,13,contact_flag,dynamic,1,0.0,0.0,82500
peg_insert,13,contact_force,dynamic,3,0.0,0.0,82500
peg_insert,13,phase,dynamic,1,0.0,0.0,82500
peg_insert,14,peg_mass,static,1,-0.014562,0.00681,82500
peg_insert,14,peg_static_friction,static,1,-0.011399,0.004615,82500
peg_insert,14,peg_dynamic_friction,static,1,-0.011399,0.004615,82500
peg_insert,14,hole_static_friction,static,1,-0.017084,0.012431,82500
peg_insert,14,hole_dynamic_friction,static,1,-0.017084,0.012431,82500
peg_insert,14,ee_velocity,dynamic,3,0.927666,0.005537,82500
peg_insert,14,peg_velocity,dynamic,3,0.831548,0.007049,82500
peg_insert,14,insertion_depth,dynamic,1,0.868699,0.003436,82500
peg_insert,14,peg_hole_lateral_error,dynamic,1,0.557718,0.079638,82500
peg_insert,14,contact_flag,dynamic,1,0.0,0.0,82500
peg_insert,14,contact_force,dynamic,3,0.0,0.0,82500
peg_insert,14,phase,dynamic,1,0.0,0.0,82500
peg_insert,15,peg_mass,static,1,-0.014697,0.008825,82500
peg_insert,15,peg_static_friction,static,1,-0.013141,0.004394,82500
peg_insert,15,peg_dynamic_friction,static,1,-0.013141,0.004394,82500
peg_insert,15,hole_static_friction,static,1,-0.019342,0.013226,82500
peg_insert,15,hole_dynamic_friction,static,1,-0.019342,0.013226,82500
peg_insert,15,ee_velocity,dynamic,3,0.930269,0.005579,82500
peg_insert,15,peg_velocity,dynamic,3,0.83389,0.00676,82500
peg_insert,15,insertion_depth,dynamic,1,0.879777,0.002474,82500
peg_insert,15,peg_hole_lateral_error,dynamic,1,0.579653,0.085543,82500
peg_insert,15,contact_flag,dynamic,1,0.0,0.0,82500
peg_insert,15,contact_force,dynamic,3,0.0,0.0,82500
peg_insert,15,phase,dynamic,1,0.0,0.0,82500
peg_insert,16,peg_mass,static,1,-0.013978,0.009496,82500
peg_insert,16,peg_static_friction,static,1,-0.012663,0.002076,82500
peg_insert,16,peg_dynamic_friction,static,1,-0.012663,0.002076,82500
peg_insert,16,hole_static_friction,static,1,-0.019718,0.012021,82500
peg_insert,16,hole_dynamic_friction,static,1,-0.019718,0.012021,82500
peg_insert,16,ee_velocity,dynamic,3,0.931754,0.005685,82500
peg_insert,16,peg_velocity,dynamic,3,0.835806,0.007081,82500
peg_insert,16,insertion_depth,dynamic,1,0.886024,0.000557,82500
peg_insert,16,peg_hole_lateral_error,dynamic,1,0.590329,0.086235,82500
peg_insert,16,contact_flag,dynamic,1,0.0,0.0,82500
peg_insert,16,contact_force,dynamic,3,0.0,0.0,82500
peg_insert,16,phase,dynamic,1,0.0,0.0,82500
peg_insert,17,peg_mass,static,1,-0.01567,0.00933,82500
peg_insert,17,peg_static_friction,static,1,-0.017999,0.005047,82500
peg_insert,17,peg_dynamic_friction,static,1,-0.017999,0.005047,82500
peg_insert,17,hole_static_friction,static,1,-0.023045,0.013288,82500
peg_insert,17,hole_dynamic_friction,static,1,-0.023045,0.013288,82500
peg_insert,17,ee_velocity,dynamic,3,0.933368,0.005809,82500
peg_insert,17,peg_velocity,dynamic,3,0.837328,0.006885,82500
peg_insert,17,insertion_depth,dynamic,1,0.901431,0.00169,82500
peg_insert,17,peg_hole_lateral_error,dynamic,1,0.617395,0.089016,82500
peg_insert,17,contact_flag,dynamic,1,0.0,0.0,82500
peg_insert,17,contact_force,dynamic,3,0.0,0.0,82500
peg_insert,17,phase,dynamic,1,0.0,0.0,82500
peg_insert,18,peg_mass,static,1,-0.017704,0.009413,82500
peg_insert,18,peg_static_friction,static,1,-0.015369,0.006493,82500
peg_insert,18,peg_dynamic_friction,static,1,-0.015369,0.006493,82500
peg_insert,18,hole_static_friction,static,1,-0.024898,0.008945,82500
peg_insert,18,hole_dynamic_friction,static,1,-0.024898,0.008945,82500
peg_insert,18,ee_velocity,dynamic,3,0.935035,0.006007,82500
peg_insert,18,peg_velocity,dynamic,3,0.83889,0.006867,82500
peg_insert,18,insertion_depth,dynamic,1,0.908807,0.00211,82500
peg_insert,18,peg_hole_lateral_error,dynamic,1,0.629223,0.092785,82500
peg_insert,18,contact_flag,dynamic,1,0.0,0.0,82500
peg_insert,18,contact_force,dynamic,3,0.0,0.0,82500
peg_insert,18,phase,dynamic,1,0.0,0.0,82500
peg_insert,19,peg_mass,static,1,-0.016293,0.007798,82500
peg_insert,19,peg_static_friction,static,1,-0.016254,0.006367,82500
peg_insert,19,peg_dynamic_friction,static,1,-0.016254,0.006367,82500
peg_insert,19,hole_static_friction,static,1,-0.024913,0.010902,82500
peg_insert,19,hole_dynamic_friction,static,1,-0.024913,0.010902,82500
peg_insert,19,ee_velocity,dynamic,3,0.934152,0.006034,82500
peg_insert,19,peg_velocity,dynamic,3,0.838435,0.00691,82500
peg_insert,19,insertion_depth,dynamic,1,0.908893,0.001517,82500
peg_insert,19,peg_hole_lateral_error,dynamic,1,0.630647,0.091136,82500
peg_insert,19,contact_flag,dynamic,1,0.0,0.0,82500
peg_insert,19,contact_force,dynamic,3,0.0,0.0,82500
peg_insert,19,phase,dynamic,1,0.0,0.0,82500
peg_insert,20,peg_mass,static,1,-0.016092,0.008385,82500
peg_insert,20,peg_static_friction,static,1,-0.019653,0.004923,82500
peg_insert,20,peg_dynamic_friction,static,1,-0.019653,0.004923,82500
peg_insert,20,hole_static_friction,static,1,-0.026041,0.010606,82500
peg_insert,20,hole_dynamic_friction,static,1,-0.026041,0.010606,82500
peg_insert,20,ee_velocity,dynamic,3,0.936712,0.006351,82500
peg_insert,20,peg_velocity,dynamic,3,0.841173,0.006964,82500
peg_insert,20,insertion_depth,dynamic,1,0.913997,0.002233,82500
peg_insert,20,peg_hole_lateral_error,dynamic,1,0.635558,0.094645,82500
peg_insert,20,contact_flag,dynamic,1,0.0,0.0,82500
peg_insert,20,contact_force,dynamic,3,0.0,0.0,82500
peg_insert,20,phase,dynamic,1,0.0,0.0,82500
peg_insert,21,peg_mass,static,1,-0.01744,0.007453,82500
peg_insert,21,peg_static_friction,static,1,-0.019885,0.006797,82500
peg_insert,21,peg_dynamic_friction,static,1,-0.019885,0.006797,82500
peg_insert,21,hole_static_friction,static,1,-0.029211,0.011619,82500
peg_insert,21,hole_dynamic_friction,static,1,-0.029211,0.011619,82500
peg_insert,21,ee_velocity,dynamic,3,0.939332,0.006733,82500
peg_insert,21,peg_velocity,dynamic,3,0.84375,0.007546,82500
peg_insert,21,insertion_depth,dynamic,1,0.91909,0.002365,82500
peg_insert,21,peg_hole_lateral_error,dynamic,1,0.650914,0.096928,82500
peg_insert,21,contact_flag,dynamic,1,0.0,0.0,82500
peg_insert,21,contact_force,dynamic,3,0.0,0.0,82500
peg_insert,21,phase,dynamic,1,0.0,0.0,82500
peg_insert,22,peg_mass,static,1,-0.014555,0.008483,82500
peg_insert,22,peg_static_friction,static,1,-0.016376,0.008913,82500
peg_insert,22,peg_dynamic_friction,static,1,-0.016376,0.008913,82500
peg_insert,22,hole_static_friction,static,1,-0.02775,0.013108,82500
peg_insert,22,hole_dynamic_friction,static,1,-0.02775,0.013108,82500
peg_insert,22,ee_velocity,dynamic,3,0.938354,0.006851,82500
peg_insert,22,peg_velocity,dynamic,3,0.84313,0.007941,82500
peg_insert,22,insertion_depth,dynamic,1,0.923238,0.00246,82500
peg_insert,22,peg_hole_lateral_error,dynamic,1,0.655903,0.097874,82500
peg_insert,22,contact_flag,dynamic,1,0.0,0.0,82500
peg_insert,22,contact_force,dynamic,3,0.0,0.0,82500
peg_insert,22,phase,dynamic,1,0.0,0.0,82500
peg_insert,23,peg_mass,static,1,-0.01557,0.006227,82500
peg_insert,23,peg_static_friction,static,1,-0.017929,0.008618,82500
peg_insert,23,peg_dynamic_friction,static,1,-0.017929,0.008618,82500
peg_insert,23,hole_static_friction,static,1,-0.024921,0.011479,82500
peg_insert,23,hole_dynamic_friction,static,1,-0.024921,0.011479,82500
peg_insert,23,ee_velocity,dynamic,3,0.93773,0.007069,82500
peg_insert,23,peg_velocity,dynamic,3,0.84203,0.007926,82500
peg_insert,23,insertion_depth,dynamic,1,0.925276,0.00214,82500
peg_insert,23,peg_hole_lateral_error,dynamic,1,0.657348,0.097666,82500
peg_insert,23,contact_flag,dynamic,1,0.0,0.0,82500
peg_insert,23,contact_force,dynamic,3,0.0,0.0,82500
peg_insert,23,phase,dynamic,1,0.0,0.0,82500
peg_insert,24,peg_mass,static,1,-0.017911,0.006039,82500
peg_insert,24,peg_static_friction,static,1,-0.022107,0.005417,82500
peg_insert,24,peg_dynamic_friction,static,1,-0.022107,0.005417,82500
peg_insert,24,hole_static_friction,static,1,-0.02551,0.016027,82500
peg_insert,24,hole_dynamic_friction,static,1,-0.02551,0.016027,82500
peg_insert,24,ee_velocity,dynamic,3,0.939675,0.007058,82500
peg_insert,24,peg_velocity,dynamic,3,0.843968,0.007665,82500
peg_insert,24,insertion_depth,dynamic,1,0.928907,0.002696,82500
peg_insert,24,peg_hole_lateral_error,dynamic,1,0.667747,0.098158,82500
peg_insert,24,contact_flag,dynamic,1,0.0,0.0,82500
peg_insert,24,contact_force,dynamic,3,0.0,0.0,82500
peg_insert,24,phase,dynamic,1,0.0,0.0,82500
peg_insert,25,peg_mass,static,1,-0.019708,0.008441,82500
peg_insert,25,peg_static_friction,static,1,-0.017152,0.004115,82500
peg_insert,25,peg_dynamic_friction,static,1,-0.017152,0.004115,82500
peg_insert,25,hole_static_friction,static,1,-0.024945,0.012101,82500
peg_insert,25,hole_dynamic_friction,static,1,-0.024945,0.012101,82500
peg_insert,25,ee_velocity,dynamic,3,0.941179,0.007378,82500
peg_insert,25,peg_velocity,dynamic,3,0.845296,0.007374,82500
peg_insert,25,insertion_depth,dynamic,1,0.935323,0.002618,82500
peg_insert,25,peg_hole_lateral_error,dynamic,1,0.684049,0.100133,82500
peg_insert,25,contact_flag,dynamic,1,0.0,0.0,82500
peg_insert,25,contact_force,dynamic,3,0.0,0.0,82500
peg_insert,25,phase,dynamic,1,0.0,0.0,82500
peg_insert,26,peg_mass,static,1,-0.014832,0.008942,82500
peg_insert,26,peg_static_friction,static,1,-0.014368,0.004993,82500
peg_insert,26,peg_dynamic_friction,static,1,-0.014368,0.004993,82500
peg_insert,26,hole_static_friction,static,1,-0.019131,0.010797,82500
peg_insert,26,hole_dynamic_friction,static,1,-0.019131,0.010797,82500
peg_insert,26,ee_velocity,dynamic,3,0.939142,0.007327,82500
peg_insert,26,peg_velocity,dynamic,3,0.843337,0.00717,82500
peg_insert,26,insertion_depth,dynamic,1,0.9345,0.00286,82500
peg_insert,26,peg_hole_lateral_error,dynamic,1,0.690286,0.101997,82500
peg_insert,26,contact_flag,dynamic,1,0.0,0.0,82500
peg_insert,26,contact_force,dynamic,3,0.0,0.0,82500
peg_insert,26,phase,dynamic,1,0.0,0.0,82500
peg_insert,27,peg_mass,static,1,-0.013282,0.007173,82500
peg_insert,27,peg_static_friction,static,1,-0.016552,0.001511,82500
peg_insert,27,peg_dynamic_friction,static,1,-0.016552,0.001511,82500
peg_insert,27,hole_static_friction,static,1,-0.015437,0.010496,82500
peg_insert,27,hole_dynamic_friction,static,1,-0.015437,0.010496,82500
peg_insert,27,ee_velocity,dynamic,3,0.944226,0.007359,82500
peg_insert,27,peg_velocity,dynamic,3,0.847109,0.007131,82500
peg_insert,27,insertion_depth,dynamic,1,0.938132,0.002825,82500
peg_insert,27,peg_hole_lateral_error,dynamic,1,0.700145,0.104009,82500
peg_insert,27,contact_flag,dynamic,1,0.0,0.0,82500
peg_insert,27,contact_force,dynamic,3,0.0,0.0,82500
peg_insert,27,phase,dynamic,1,0.0,0.0,82500
peg_insert,28,peg_mass,static,1,-0.015548,0.006684,82500
peg_insert,28,peg_static_friction,static,1,-0.017152,0.003659,82500
peg_insert,28,peg_dynamic_friction,static,1,-0.017152,0.003659,82500
peg_insert,28,hole_static_friction,static,1,-0.017577,0.008018,82500
peg_insert,28,hole_dynamic_friction,static,1,-0.017577,0.008018,82500
peg_insert,28,ee_velocity,dynamic,3,0.943659,0.007504,82500
peg_insert,28,peg_velocity,dynamic,3,0.846928,0.007424,82500
peg_insert,28,insertion_depth,dynamic,1,0.946627,0.002368,82500
peg_insert,28,peg_hole_lateral_error,dynamic,1,0.714728,0.102143,82500
peg_insert,28,contact_flag,dynamic,1,0.0,0.0,82500
peg_insert,28,contact_force,dynamic,3,0.0,0.0,82500
peg_insert,28,phase,dynamic,1,0.0,0.0,82500
peg_insert,29,peg_mass,static,1,-0.015912,0.007242,82500
peg_insert,29,peg_static_friction,static,1,-0.01805,0.003305,82500
peg_insert,29,peg_dynamic_friction,static,1,-0.01805,0.003305,82500
peg_insert,29,hole_static_friction,static,1,-0.013825,0.009067,82500
peg_insert,29,hole_dynamic_friction,static,1,-0.013825,0.009067,82500
peg_insert,29,ee_velocity,dynamic,3,0.94526,0.007462,82500
peg_insert,29,peg_velocity,dynamic,3,0.848875,0.007436,82500
peg_insert,29,insertion_depth,dynamic,1,0.949325,0.002599,82500
peg_insert,29,peg_hole_lateral_error,dynamic,1,0.723352,0.104452,82500
peg_insert,29,contact_flag,dynamic,1,0.0,0.0,82500
peg_insert,29,contact_force,dynamic,3,0.0,0.0,82500
peg_insert,29,phase,dynamic,1,0.0,0.0,82500
peg_insert,30,peg_mass,static,1,-0.016111,0.006555,82500
peg_insert,30,peg_static_friction,static,1,-0.014347,0.001727,82500
peg_insert,30,peg_dynamic_friction,static,1,-0.014347,0.001727,82500
peg_insert,30,hole_static_friction,static,1,-0.016892,0.009876,82500
peg_insert,30,hole_dynamic_friction,static,1,-0.016892,0.009876,82500
peg_insert,30,ee_velocity,dynamic,3,0.950025,0.006912,82500
peg_insert,30,peg_velocity,dynamic,3,0.853638,0.007034,82500
peg_insert,30,insertion_depth,dynamic,1,0.950616,0.002395,82500
peg_insert,30,peg_hole_lateral_error,dynamic,1,0.73618,0.105666,82500
peg_insert,30,contact_flag,dynamic,1,0.0,0.0,82500
peg_insert,30,contact_force,dynamic,3,0.0,0.0,82500
peg_insert,30,phase,dynamic,1,0.0,0.0,82500
peg_insert,31,peg_mass,static,1,-0.017001,0.005694,82500
peg_insert,31,peg_static_friction,static,1,-0.014171,0.003916,82500
peg_insert,31,peg_dynamic_friction,static,1,-0.014171,0.003916,82500
peg_insert,31,hole_static_friction,static,1,-0.016997,0.011837,82500
peg_insert,31,hole_dynamic_friction,static,1,-0.016997,0.011837,82500
peg_insert,31,ee_velocity,dynamic,3,0.949067,0.007134,82500
peg_insert,31,peg_velocity,dynamic,3,0.8532,0.007688,82500
peg_insert,31,insertion_depth,dynamic,1,0.953945,0.002116,82500
peg_insert,31,peg_hole_lateral_error,dynamic,1,0.736847,0.107055,82500
peg_insert,31,contact_flag,dynamic,1,0.0,0.0,82500
peg_insert,31,contact_force,dynamic,3,0.0,0.0,82500
peg_insert,31,phase,dynamic,1,0.0,0.0,82500
peg_insert,32,peg_mass,static,1,-0.015639,0.005553,82500
peg_insert,32,peg_static_friction,static,1,-0.013375,0.005378,82500
peg_insert,32,peg_dynamic_friction,static,1,-0.013375,0.005378,82500
peg_insert,32,hole_static_friction,static,1,-0.018273,0.012749,82500
peg_insert,32,hole_dynamic_friction,static,1,-0.018273,0.012749,82500
peg_insert,32,ee_velocity,dynamic,3,0.951287,0.007018,82500
peg_insert,32,peg_velocity,dynamic,3,0.855421,0.007263,82500
peg_insert,32,insertion_depth,dynamic,1,0.958785,0.002102,82500
peg_insert,32,peg_hole_lateral_error,dynamic,1,0.746902,0.106443,82500
peg_insert,32,contact_flag,dynamic,1,0.0,0.0,82500
peg_insert,32,contact_force,dynamic,3,0.0,0.0,82500
peg_insert,32,phase,dynamic,1,0.0,0.0,82500
peg_insert,33,peg_mass,static,1,-0.016348,0.006605,82500
peg_insert,33,peg_static_friction,static,1,-0.011785,0.005472,82500
peg_insert,33,peg_dynamic_friction,static,1,-0.011785,0.005472,82500
peg_insert,33,hole_static_friction,static,1,-0.021286,0.009825,82500
peg_insert,33,hole_dynamic_friction,static,1,-0.021286,0.009825,82500
peg_insert,33,ee_velocity,dynamic,3,0.951274,0.00671,82500
peg_insert,33,peg_velocity,dynamic,3,0.854616,0.00715,82500
peg_insert,33,insertion_depth,dynamic,1,0.96236,0.001727,82500
peg_insert,33,peg_hole_lateral_error,dynamic,1,0.751208,0.105912,82500
peg_insert,33,contact_flag,dynamic,1,0.0,0.0,82500
