task,model,target,layer,probe_seed,r2_mean,r2_std,train_r2_mean,train_r2_std,best_lr,best_wd,fold_val_r2s,fold_train_r2s,output_dim,n_samples
peg_insert,large,ee_direction_3d,0,123,0.15767777558296914,0.026921748855579124,0.33295929003203517,0.03874862481579346,0.001,0.01,"[0.10983381095956168, 0.17008216300772416, 0.15494363531518152, 0.16184992423960098, 0.19167934439277734]","[0.37144148109884345, 0.2847423239631425, 0.3609215510977266, 0.2867408565192483, 0.36095023748121513]",3,2500
peg_insert,large,ee_direction_3d,1,123,0.17052985116745964,0.01965890962845225,0.3809013512128273,0.03479975037289286,0.003,0.01,"[0.14133980729032802, 0.16106756148966128, 0.1667053808209079, 0.19785118181779515, 0.18568532441860586]","[0.4015186428807689, 0.31163053092990056, 0.39990511587313915, 0.3917958038790499, 0.3996566625012782]",3,2500
peg_insert,large,ee_direction_3d,2,123,0.16155358496395678,0.018048289967807347,0.3830249427717412,0.04067330573105908,0.001,0.01,"[0.14773431378721824, 0.1577538245470106, 0.14001579441302714, 0.1713139352124644, 0.1909500568600635]","[0.41347655203098455, 0.3396385819213589, 0.3416833699884856, 0.376400501037193, 0.44392570888068394]",3,2500
peg_insert,large,ee_direction_3d,3,123,0.16969177000623065,0.01846346957573759,0.4205981889800334,0.04687325239610622,0.001,0.01,"[0.15655045388556532, 0.17238382696994958, 0.16022978862426407, 0.2045150333306679, 0.15477974722070642]","[0.4988291626709773, 0.3681659914401958, 0.4260083389924457, 0.43327817487787135, 0.3767092769186767]",3,2500
peg_insert,large,ee_direction_3d,4,123,0.1844615582339105,0.01310020206756522,0.42906517607304284,0.05025648819491202,0.003,0.1,"[0.18610631784681508, 0.19644436259273246, 0.18535620623998128, 0.1946006809956684, 0.1598002234943553]","[0.5162228563025213, 0.3870691691867305, 0.3870018164460378, 0.4548502579458543, 0.40018178048406994]",3,2500
peg_insert,large,ee_direction_3d,5,123,0.22286196630414593,0.025691866550712983,0.47652198139762286,0.059580349537275416,0.003,0.01,"[0.23712501436104083, 0.24016123852311144, 0.22264009924466976, 0.24115127036278428, 0.1732322090291234]","[0.5385817847125387, 0.3981321741782302, 0.49217090059023927, 0.5381307397445978, 0.4155943077625086]",3,2500
peg_insert,large,ee_direction_3d,6,123,0.2519934507323695,0.02528864658068799,0.4780208567257908,0.04887859633208168,0.003,0.1,"[0.2506576935175423, 0.2949510227362825, 0.23454902680131962, 0.2593194398097899, 0.22049007079691318]","[0.5090024212029693, 0.4321121960809533, 0.44127198466317064, 0.5595025331751622, 0.44821514850669875]",3,2500
peg_insert,large,ee_direction_3d,7,123,0.3902906783823116,0.027639467915857745,0.5811232299022075,0.04407593649358558,0.003,0.01,"[0.4195717088852172, 0.40598787248335366, 0.3385098911484742, 0.3912906134417111, 0.3960933059528018]","[0.6471949661206582, 0.5307909410229393, 0.5950732497905507, 0.5332687100790946, 0.5992882824977944]",3,2500
peg_insert,large,ee_direction_3d,8,123,0.41639848496528564,0.020366977061225096,0.5857811422163771,0.038162575360200394,0.003,0.01,"[0.443034146478294, 0.43001250645512357, 0.3860727709211792, 0.4216926502378717, 0.40118035073395975]","[0.6011531454362904, 0.5096977962058397, 0.6084945800859374, 0.6016884835748139, 0.6078717057790044]",3,2500
peg_insert,large,ee_direction_3d,9,123,0.43216607928182993,0.01883689299280207,0.6121114820426354,0.019294563384427293,0.001,0.01,"[0.4636262960713531, 0.4441355504727511, 0.41617281175907306, 0.4205651807042695, 0.416330557401703]","[0.613560157425364, 0.5747678405976043, 0.6257306366305424, 0.6193017679825287, 0.6271970075771374]",3,2500
peg_insert,large,ee_direction_3d,10,123,0.43024525946265896,0.0220239146850922,0.6161636385246744,0.027042490119351423,0.001,0.01,"[0.4708516589720326, 0.4347403001958541, 0.42127744035567216, 0.4087918613607402, 0.41556503642899545]","[0.6205659253665469, 0.562911637881202, 0.6318644697156854, 0.631097142894607, 0.6343790167653305]",3,2500
peg_insert,large,ee_direction_3d,11,123,0.5375695168583124,0.01776077215651075,0.6648971932860388,0.029507112158328633,0.003,0.01,"[0.5476942331179873, 0.5586762122468325, 0.5265309424185589, 0.5087181361708264, 0.5462280603373577]","[0.6318815701781468, 0.6319212818423648, 0.7078340830419945, 0.6706551392168179, 0.6821938921508703]",3,2500
peg_insert,large,ee_direction_3d,12,123,0.553919300085997,0.016731710128219623,0.6819857251096157,0.02207311178210071,0.003,0.01,"[0.568777459977667, 0.5759707726515138, 0.5429049736326388, 0.5301061181585642, 0.551837176009601]","[0.6989004575315128, 0.6640047058439309, 0.7083381187177248, 0.6491864835280059, 0.6894988599269042]",3,2500
peg_insert,large,ee_direction_3d,13,123,0.5503516120895122,0.018948121909135668,0.6785996261924968,0.023297573635442242,0.003,0.01,"[0.571773584908295, 0.5734400549114793, 0.5278816357043261, 0.5340688271184065, 0.5445939578050543]","[0.7132989653091559, 0.6909905798620453, 0.680034735725636, 0.6637413905684377, 0.644932459497209]",3,2500
peg_insert,large,ee_direction_3d,14,123,0.5479988934862619,0.016788533454881877,0.685478958955097,0.025881598071865596,0.001,0.01,"[0.5600462935376873, 0.5576297908330891, 0.5391342098961602, 0.51911205898479, 0.5640721141795824]","[0.7025944103225481, 0.6863410049197579, 0.7006993382028268, 0.6351687885172608, 0.7025912528130915]",3,2500
peg_insert,large,ee_direction_3d,15,123,0.5449024622141976,0.023686321963579844,0.6934088436814659,0.010852705334843215,0.005,0.01,"[0.5533621401452933, 0.5633956628670326, 0.5188157545000006, 0.515222554948795, 0.5737161986098666]","[0.6942268700307388, 0.6984035094401484, 0.6772653176679666, 0.687409277079948, 0.7097392441885274]",3,2500
peg_insert,large,ee_direction_3d,16,123,0.541861392015158,0.018727951448351987,0.6788583135780868,0.011750975393709869,0.001,0.01,"[0.5455069964149516, 0.5604095774266352, 0.5356430324978021, 0.5090736765442505, 0.558673677192151]","[0.6829380028331042, 0.6918554120830125, 0.6868131553435393, 0.6583335059420024, 0.6743514916887761]",3,2500
peg_insert,large,ee_direction_3d,17,123,0.5448837302176927,0.018159570741837133,0.6821676480220702,0.016790993184628112,0.001,0.01,"[0.5571347940462079, 0.557431855925187, 0.5344815146063149, 0.5139211579035412, 0.5614493286072122]","[0.6796786614092968, 0.7023252211116862, 0.6944665445805054, 0.6530970939281342, 0.6812707190807288]",3,2500
peg_insert,large,ee_direction_3d,18,123,0.549597018108973,0.01699480318997938,0.6822021288521783,0.014943943033750084,0.005,0.01,"[0.5621297906604876, 0.5617889673409647, 0.5303818653649153, 0.5274257085017169, 0.5662587586767807]","[0.6794002550565824, 0.7030893109331513, 0.6896860156627401, 0.6573846209287162, 0.6814504416797018]",3,2500
peg_insert,large,ee_direction_3d,19,123,0.5502425363295383,0.02581282441838997,0.6870891606534882,0.01507338925577888,0.003,0.01,"[0.5632076320525694, 0.583023800317932, 0.5212193028162178, 0.5183583778379554, 0.5654035686230174]","[0.6909263817915556, 0.6951554878526935, 0.6952106833437481, 0.6572047285002866, 0.6969485217791576]",3,2500
peg_insert,large,ee_direction_3d,20,123,0.5543008036051962,0.026960556525288837,0.6828708009167114,0.0217793993920156,0.003,0.01,"[0.5708995235104264, 0.5694878595470205, 0.5342956079321244, 0.5119509812834216, 0.5848700457529878]","[0.6895156899629094, 0.6943304265997456, 0.7004942804730998, 0.6400327993028316, 0.6899808082449708]",3,2500
peg_insert,large,ee_direction_3d,21,123,0.5505336205067403,0.01653691895594704,0.6806319671665181,0.004036980175651206,0.003,0.01,"[0.5647000394951435, 0.5574433592133867, 0.5189276877838389, 0.5501176866682765, 0.5614793293730558]","[0.6776290216363317, 0.6811265207046688, 0.6881303010141906, 0.6768048908973001, 0.6794691015800991]",3,2500
peg_insert,large,ee_direction_3d,22,123,0.536818697482627,0.01717033275400548,0.6596403213803465,0.003743597115590813,0.003,0.01,"[0.5556987748809794, 0.5446744850058163, 0.5100466121464273, 0.5238140256325168, 0.549859589747395]","[0.6541013107973723, 0.6597902224192689, 0.6640126677376259, 0.6632899743646289, 0.6570074315828363]",3,2500
peg_insert,large,ee_direction_3d,23,123,0.5380602671129016,0.014262663979251619,0.6531110588882747,0.003954763703435167,0.003,0.01,"[0.5518573311111521, 0.5455948887591218, 0.5152615476592526, 0.5276328987977409, 0.5499546692372409]","[0.6491785647104079, 0.6504536642642317, 0.6576988774837915, 0.6581508005345464, 0.6500733874483957]",3,2500
