task,target,model,probe_seed,layer,auc_mean,auc_std,train_auc_mean,train_auc_std,bacc_mean,bacc_std,best_lr_mode,best_wd_mode,fold_val_aucs,fold_train_aucs
strike,contact_happening_native,dinov2_large,2024,0,0.9971921469759737,0.002341564046169813,0.9998678693221645,0.00019129687425605417,0.9886117194594306,0.0020779834396019692,0.005,0.01,"[0.9998671484748645, 0.9987113748020081, 0.9940401084592875, 0.9986039893688421, 0.9947381137748664]","[0.999508376063787, 1.0, 0.9998309705470362, 1.0, 1.0]"
strike,contact_happening_native,dinov2_large,2024,1,0.9971757631077345,0.002086388704140418,0.9996513329216892,0.000697334156621654,0.9906815875220341,0.002078601239440421,0.003,0.01,"[1.0, 0.9983623721442186, 0.9941474938924534, 0.9978522913366802, 0.9955166581653199]","[0.9982566646084459, 1.0, 1.0, 1.0, 1.0]"
strike,contact_happening_native,dinov2_large,2024,2,0.9970039464146689,0.002175489471827612,0.9989696959450463,0.0015194791132216196,0.9922306500721115,0.0032811962006665855,0.005,0.1,"[1.0, 0.9982281403527612, 0.9947918064914494, 0.9977717522618057, 0.9942280329673281]","[0.9959982147171736, 0.9991280757921372, 1.0, 1.0, 0.9997221892159209]"
strike,contact_happening_native,dinov2_large,2024,3,0.9977985986200972,0.0016069289122594428,0.9991789654334055,0.0011211909945143058,0.9927487847871375,0.0030253428473440342,0.0003,0.01,"[1.0, 0.9980670622030121, 0.9951139627909473, 0.9985234502939676, 0.9972885178125587]","[0.9987315095707266, 0.9971633175963007, 1.0, 1.0, 1.0]"
strike,contact_happening_native,dinov2_large,2024,4,0.9980563236596955,0.001686036796494634,0.9987149978449367,0.0015752828431578698,0.9932669195021633,0.0026461713880345356,0.005,0.01,"[1.0, 0.9981744476361781, 0.9949797309994899, 0.9990335311015061, 0.9980939085613036]","[0.9966794410588203, 0.996895548165863, 1.0, 1.0, 1.0]"
strike,contact_happening_native,dinov2_large,2024,5,0.998405326317485,0.0014135162148393718,0.9994647507315634,0.0010704985368735099,0.9937850542171892,0.0026456483797075853,0.003,0.01,"[1.0, 0.9986845284437166, 0.9957851217482347, 0.9991140701763805, 0.9984429112190931]","[0.9973237536578162, 1.0, 1.0, 1.0, 1.0]"
strike,contact_happening_native,dinov2_large,2024,6,0.9987758060619077,0.0016619261897991011,0.9992432691433489,0.0015126250727030403,0.9943031889322151,0.0019429680100985622,0.003,0.01,"[1.0, 0.9996509973422105, 0.9954898118070283, 0.999516765550753, 0.9992214556095466]","[0.9962180192756852, 0.9999983264410598, 1.0, 1.0, 1.0]"
strike,contact_happening_native,dinov2_large,2024,7,0.998888560766732,0.0013297595033813707,0.9996083787484228,0.0007832425031544686,0.9937850542171892,0.0026456483797075853,0.001,0.01,"[1.0, 0.9985502966522591, 0.9964294343472307, 0.999838921850251, 0.9996241509839191]","[0.9980418937421138, 1.0, 1.0, 1.0, 1.0]"
strike,contact_happening_native,dinov2_large,2024,8,0.9991248087196972,0.0011798478152278398,0.9995409272732154,0.0009181454535692522,0.9943031889322151,0.0030239702952519153,0.003,0.01,"[1.0, 0.9993288410427126, 0.9968052833633118, 0.999785229133668, 0.9997046900587935]","[0.9977046363660769, 1.0, 1.0, 1.0, 1.0]"
strike,contact_happening_native,dinov2_large,2024,9,0.9990550081881393,0.0013574172904009965,0.9991902501887951,0.0016161545841334017,0.9943031889322151,0.0030239702952519153,0.005,0.01,"[1.0, 0.999838921850251, 0.9964025879889392, 0.9998657682085424, 0.9991677628929635]","[0.9959579451797363, 1.0, 1.0, 1.0, 0.9999933057642391]"
